,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,5,2,3,0.4,48.0,38.8,85.0,0.456,9.4,32.2,0.292,16.4,23.6,0.695,10.0,34.4,44.4,24.0,17.6,9.0,5.2,7.6,22.0,20.8,103.4,-1.0,7,16,16,16,12,21,26,13,26,18,29,23,19,27,17,19,21,12,20,5,11,30,11,26,25,18,10,Atlanta Hawks,2019-11-01,2019-20
1,1610612738,Boston Celtics,5,4,1,0.8,48.0,38.2,91.6,0.417,12.6,36.0,0.35,19.6,25.8,0.76,10.4,36.0,46.4,21.8,11.6,7.8,5.4,5.0,22.2,26.4,108.6,5.6,7,1,2,2,12,24,10,27,11,9,14,13,10,16,15,14,13,23,1,15,9,17,13,2,17,8,10,Boston Celtics,2019-11-01,2019-20
2,1610612751,Brooklyn Nets,5,2,3,0.4,50.0,42.4,91.6,0.463,15.0,35.8,0.419,20.8,30.2,0.689,12.0,39.2,51.2,23.0,20.2,7.8,5.6,4.8,23.6,25.4,120.6,-0.2,7,16,16,16,1,5,10,11,3,10,1,9,3,28,3,5,2,16,28,15,7,15,19,7,3,16,10,Brooklyn Nets,2019-11-01,2019-20
3,1610612766,Charlotte Hornets,5,2,3,0.4,48.0,39.8,86.0,0.463,15.0,35.8,0.419,13.4,18.6,0.72,10.0,32.4,42.4,25.4,19.6,5.8,3.8,6.2,21.4,21.2,108.0,-9.6,7,16,16,16,12,15,24,12,3,10,1,30,27,26,17,28,26,6,27,29,29,25,9,22,18,27,10,Charlotte Hornets,2019-11-01,2019-20
4,1610612741,Chicago Bulls,6,2,4,0.333,48.0,38.7,93.2,0.415,11.5,36.8,0.312,17.8,23.0,0.775,11.5,30.3,41.8,22.3,12.5,8.7,4.0,7.2,21.2,20.8,106.7,-4.0,1,16,24,22,12,22,5,28,13,7,24,19,20,13,5,29,29,21,2,8,24,28,8,24,21,23,10,Chicago Bulls,2019-11-01,2019-20
5,1610612739,Cleveland Cavaliers,5,2,3,0.4,48.0,38.2,86.6,0.441,10.6,32.0,0.331,16.8,22.4,0.75,9.0,38.6,47.6,21.4,16.4,6.2,4.0,5.8,19.8,21.6,103.8,-3.2,7,16,16,16,12,24,23,18,20,19,18,22,24,18,23,6,10,24,16,27,24,24,3,21,24,22,10,Cleveland Cavaliers,2019-11-01,2019-20
6,1610612742,Dallas Mavericks,5,3,2,0.6,49.0,39.6,89.8,0.441,13.0,39.8,0.327,21.6,29.4,0.735,11.4,37.4,48.8,23.8,15.0,6.4,4.2,3.6,19.6,25.8,113.8,1.4,7,9,8,10,4,17,14,19,8,5,19,7,6,23,7,11,7,13,9,26,23,3,2,5,12,12,10,Dallas Mavericks,2019-11-01,2019-20
7,1610612743,Denver Nuggets,5,3,2,0.6,49.0,38.4,90.2,0.426,10.6,30.6,0.346,18.6,22.6,0.823,11.4,34.4,45.8,22.4,14.4,7.4,5.0,4.4,23.0,23.2,106.0,-0.4,7,9,8,10,4,23,13,23,20,21,16,17,22,6,7,19,17,20,6,22,13,10,15,14,22,17,10,Denver Nuggets,2019-11-01,2019-20
8,1610612765,Detroit Pistons,6,2,4,0.333,48.0,39.3,82.2,0.479,10.3,27.2,0.38,18.5,24.7,0.75,9.0,33.7,42.7,23.0,18.5,6.7,5.0,3.0,20.5,21.2,107.5,-5.0,1,16,24,22,12,19,29,3,22,28,6,18,14,18,23,24,25,16,23,25,13,1,6,23,19,25,10,Detroit Pistons,2019-11-01,2019-20
9,1610612744,Golden State Warriors,5,1,4,0.2,48.0,39.0,92.2,0.423,11.0,33.2,0.331,24.6,28.4,0.866,12.0,32.8,44.8,26.0,15.0,8.0,2.4,4.6,20.4,22.2,113.6,-12.8,7,24,24,26,12,20,8,24,14,15,17,2,7,2,3,26,20,4,9,14,30,13,5,17,13,28,10,Golden State Warriors,2019-11-01,2019-20
