,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,67,31,36,0.463,48.4,37.6,82.2,0.458,9.7,25.8,0.376,16.9,21.6,0.779,8.9,31.1,40.0,25.2,15.2,8.4,4.2,4.5,19.2,19.8,101.8,-0.6,27,18,17,18,9,18,22,11,1,2,5,20,22,7,28,20,28,1,19,9,23,12,4,21,13,16,10,Atlanta Hawks,2014-03-21,2013-14
1,1610612738,Boston Celtics,70,23,47,0.329,48.1,36.3,84.1,0.432,6.7,20.2,0.33,16.3,21.0,0.773,12.1,31.1,43.2,20.7,15.3,7.0,4.4,4.7,21.3,19.1,95.5,-4.0,1,25,26,25,28,25,10,26,24,19,28,24,26,10,7,21,13,24,20,25,21,14,19,28,27,24,10,Boston Celtics,2014-03-21,2013-14
2,1610612751,Brooklyn Nets,67,36,31,0.537,48.4,35.5,77.9,0.456,8.3,22.3,0.371,18.6,24.6,0.756,8.8,29.4,38.1,20.7,14.3,8.6,3.9,4.1,21.9,20.8,97.9,-0.9,27,14,13,14,14,29,29,12,12,13,9,10,10,15,29,29,29,23,10,6,28,9,21,12,22,17,10,Brooklyn Nets,2014-03-21,2013-14
3,1610612766,Charlotte Bobcats,69,33,36,0.478,48.3,35.9,81.4,0.441,6.1,17.3,0.353,17.8,24.3,0.734,9.2,32.9,42.1,21.2,12.6,6.1,5.2,5.2,18.2,20.9,95.7,-1.5,4,17,17,17,18,27,24,24,26,28,19,14,11,24,26,9,21,18,1,29,8,19,2,11,25,19,10,Charlotte Bobcats,2014-03-21,2013-14
4,1610612741,Chicago Bulls,69,38,31,0.551,48.7,34.5,80.4,0.429,6.1,17.6,0.348,18.1,23.4,0.773,11.8,32.9,44.7,22.3,15.3,7.2,5.3,6.2,19.2,21.1,93.2,0.9,4,12,13,13,4,30,27,29,26,27,25,13,15,9,10,8,9,11,21,21,7,29,5,9,30,14,10,Chicago Bulls,2014-03-21,2013-14
5,1610612739,Cleveland Cavaliers,69,26,43,0.377,48.7,36.4,84.9,0.429,7.1,20.0,0.356,17.1,22.8,0.749,12.3,31.9,44.2,20.6,14.5,7.1,3.7,5.9,20.0,19.7,96.9,-4.5,4,22,22,22,4,24,8,30,18,20,17,17,18,21,4,15,11,25,11,22,29,27,9,24,23,25,10,Cleveland Cavaliers,2014-03-21,2013-14
6,1610612742,Dallas Mavericks,70,42,28,0.6,48.1,39.5,83.5,0.474,8.6,22.4,0.383,17.0,21.3,0.799,10.0,30.4,40.4,23.6,13.5,8.8,4.1,3.6,20.2,19.8,104.6,2.4,1,9,9,9,28,2,12,5,8,12,3,18,25,3,23,24,27,5,3,3,25,4,12,22,8,12,10,Dallas Mavericks,2014-03-21,2013-14
7,1610612743,Denver Nuggets,69,31,38,0.449,48.1,38.3,85.5,0.448,8.4,23.4,0.361,18.9,26.3,0.718,12.3,33.1,45.4,22.3,15.8,7.3,5.6,5.6,22.9,21.6,103.9,-2.0,4,18,19,19,27,12,5,17,9,9,15,8,5,27,5,7,3,11,28,19,6,24,28,7,9,20,10,Denver Nuggets,2014-03-21,2013-14
8,1610612765,Detroit Pistons,68,25,43,0.368,48.3,38.9,86.9,0.448,5.9,18.7,0.313,17.1,25.6,0.666,14.3,30.9,45.1,20.9,14.8,8.6,5.1,4.8,20.4,20.7,100.7,-3.1,20,23,22,23,16,8,4,16,29,25,29,16,6,30,1,23,6,22,16,4,9,17,15,14,17,23,10,Detroit Pistons,2014-03-21,2013-14
9,1610612744,Golden State Warriors,70,44,26,0.629,48.3,39.0,85.0,0.46,9.2,24.4,0.376,16.4,21.9,0.75,11.0,34.2,45.2,23.1,15.4,7.8,5.1,4.3,22.0,19.9,103.7,4.7,1,8,8,8,21,5,6,9,6,7,6,22,20,19,18,3,5,10,23,13,11,10,22,20,11,7,10,Golden State Warriors,2014-03-21,2013-14
10,1610612745,Houston Rockets,68,46,22,0.676,48.4,37.9,79.6,0.476,9.3,26.0,0.356,21.6,30.9,0.7,11.2,33.9,45.1,21.0,16.4,7.5,5.7,5.4,20.2,24.4,106.7,4.9,20,6,6,6,15,14,28,3,5,1,16,2,1,29,15,5,6,20,29,17,5,22,13,1,3,6,10,Houston Rockets,2014-03-21,2013-14
11,1610612754,Indiana Pacers,69,51,18,0.739,48.3,36.6,80.8,0.453,6.7,19.2,0.349,18.5,23.7,0.783,10.3,35.1,45.5,20.3,15.3,6.9,5.7,4.6,20.3,22.1,98.5,6.5,4,2,2,2,18,22,26,14,23,23,23,11,13,5,22,1,2,26,21,26,3,13,14,6,21,4,10,Indiana Pacers,2014-03-21,2013-14
12,1610612746,Los Angeles Clippers,69,48,21,0.696,48.2,39.1,82.3,0.475,8.2,23.4,0.35,21.2,29.0,0.73,10.5,32.5,43.0,24.4,13.9,8.6,4.7,3.3,21.6,23.7,107.5,7.1,4,4,5,5,24,4,21,4,13,8,22,3,2,26,21,11,17,3,8,7,17,2,20,2,2,2,10,Los Angeles Clippers,2014-03-21,2013-14
