,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,19,3,16,0.158,48.0,39.0,89.0,0.438,11.1,35.3,0.314,17.7,24.1,0.735,9.6,33.9,43.5,24.2,18.1,8.6,5.8,5.6,24.1,24.1,106.8,-11.5,11,30,30,30,22,24,18,26,12,4,29,18,12,23,22,18,22,11,30,6,7,21,27,6,22,30,10,Atlanta Hawks,2018-11-24,2018-19
1,1610612738,Boston Celtics,20,10,10,0.5,48.5,39.4,90.2,0.437,12.3,35.8,0.343,15.3,19.8,0.772,10.3,36.0,46.2,24.3,13.7,8.1,5.4,4.0,21.2,20.5,106.3,2.1,3,12,17,14,8,23,12,28,4,3,20,28,29,14,15,7,12,10,4,12,14,2,9,24,23,11,10,Boston Celtics,2018-11-24,2018-19
2,1610612751,Brooklyn Nets,20,8,12,0.4,48.3,39.8,89.4,0.445,12.3,34.9,0.351,17.7,24.2,0.729,12.3,32.2,44.5,23.4,14.4,6.7,4.2,4.8,23.9,21.7,109.4,-1.4,3,22,24,23,18,19,16,21,4,5,15,19,11,24,5,26,18,17,9,26,26,9,26,17,17,19,10,Brooklyn Nets,2018-11-24,2018-19
3,1610612766,Charlotte Hornets,18,9,9,0.5,48.6,42.4,92.0,0.461,12.3,34.4,0.359,17.8,22.0,0.811,10.0,34.5,44.5,24.7,12.9,7.1,5.7,6.6,20.9,21.7,115.1,4.8,21,15,13,14,5,7,5,12,3,7,10,16,22,5,18,16,18,9,2,21,10,28,8,16,6,6,10,Charlotte Hornets,2018-11-24,2018-19
4,1610612741,Chicago Bulls,20,5,15,0.25,48.8,38.3,87.1,0.44,10.2,29.0,0.351,16.7,21.4,0.778,7.5,34.4,41.8,22.0,15.7,7.7,4.8,7.0,20.4,19.3,103.4,-9.6,3,27,29,27,4,27,24,25,22,23,17,22,25,10,29,17,25,24,24,14,22,30,5,30,29,28,10,Chicago Bulls,2018-11-24,2018-19
5,1610612739,Cleveland Cavaliers,18,4,14,0.222,48.0,39.7,87.8,0.452,8.6,23.6,0.363,17.2,21.8,0.791,12.7,31.4,44.1,19.3,14.6,7.5,2.5,5.4,22.1,20.4,105.1,-6.4,21,28,26,28,22,21,21,18,30,30,7,20,24,8,3,29,21,29,13,18,30,18,13,26,26,27,10,Cleveland Cavaliers,2018-11-24,2018-19
6,1610612742,Dallas Mavericks,18,9,9,0.5,48.3,39.4,85.4,0.462,11.9,33.4,0.357,19.3,25.8,0.748,9.7,34.9,44.6,22.7,16.7,7.6,4.7,4.7,21.2,24.9,110.1,1.6,21,15,13,14,10,22,26,11,6,9,14,8,7,19,20,13,17,21,28,15,23,6,10,3,14,13,10,Dallas Mavericks,2018-11-24,2018-19
7,1610612743,Denver Nuggets,20,13,7,0.65,48.3,41.7,89.7,0.465,10.3,30.2,0.34,16.4,22.0,0.745,12.0,35.0,46.9,26.4,14.4,8.6,5.1,5.7,21.3,21.6,110.0,6.8,3,4,5,6,18,9,14,9,20,18,22,24,22,22,8,12,9,4,11,7,21,23,11,18,15,3,10,Denver Nuggets,2018-11-24,2018-19
8,1610612765,Detroit Pistons,16,9,7,0.563,49.3,40.2,92.6,0.434,11.1,34.4,0.323,19.8,26.4,0.747,13.1,34.7,47.8,21.1,14.8,6.9,3.9,5.1,24.4,24.1,111.3,0.1,30,15,5,12,1,17,3,30,11,6,26,6,6,21,2,15,7,26,16,23,28,15,29,5,12,15,10,Detroit Pistons,2018-11-24,2018-19
9,1610612744,Golden State Warriors,21,14,7,0.667,48.2,43.3,87.5,0.495,11.4,29.5,0.386,18.0,22.1,0.815,9.7,36.1,45.8,28.2,14.9,7.2,6.3,3.7,22.7,20.4,116.0,5.3,1,2,5,3,21,6,22,1,10,21,2,14,21,4,20,6,13,1,19,20,3,1,18,25,5,5,10,Golden State Warriors,2018-11-24,2018-19
10,1610612745,Houston Rockets,18,9,9,0.5,48.3,37.5,84.9,0.441,14.1,41.4,0.339,17.9,23.9,0.747,10.6,29.9,40.4,20.3,14.5,8.1,6.1,4.3,22.8,20.8,106.9,-0.9,21,15,13,14,10,28,27,24,2,1,24,15,14,20,13,30,28,28,12,13,5,4,21,21,21,18,10,Houston Rockets,2018-11-24,2018-19
11,1610612754,Indiana Pacers,19,11,8,0.579,48.0,41.1,85.7,0.479,9.4,25.4,0.369,14.1,19.8,0.711,8.4,33.2,41.6,23.7,14.4,8.9,5.2,5.8,19.9,20.0,105.6,2.7,11,10,11,11,22,11,25,5,29,27,5,29,28,27,27,20,26,14,10,4,20,24,2,28,24,8,10,Indiana Pacers,2018-11-24,2018-19
12,1610612746,LA Clippers,18,12,6,0.667,48.8,41.8,88.7,0.472,9.7,25.4,0.383,24.2,29.3,0.825,9.3,37.4,46.7,22.6,14.8,5.7,5.5,6.6,24.2,25.4,117.6,4.4,21,6,3,3,3,8,20,8,27,28,4,1,2,2,25,4,10,22,14,30,11,28,28,1,3,7,10,LA Clippers,2018-11-24,2018-19
13,1610612747,Los Angeles Lakers,18,11,7,0.611,48.3,44.0,91.9,0.479,10.6,29.6,0.358,16.2,22.4,0.722,10.4,35.9,46.4,24.2,15.8,8.6,6.2,5.5,21.3,21.4,114.8,1.8,21,10,5,10,10,4,6,4,17,20,12,25,19,25,14,9,11,12,25,8,4,19,12,19,7,12,10,Los Angeles Lakers,2018-11-24,2018-19
14,1610612763,Memphis Grizzlies,18,12,6,0.667,48.6,37.4,82.4,0.454,10.1,27.6,0.367,18.3,24.2,0.755,7.4,31.9,39.4,23.4,13.6,9.2,5.3,4.7,22.8,22.8,103.3,2.4,21,6,3,3,5,30,30,15,23,26,6,12,10,18,30,28,30,16,3,3,19,7,20,11,30,9,10,Memphis Grizzlies,2018-11-24,2018-19
15,1610612748,Miami Heat,18,7,11,0.389,48.3,38.9,89.6,0.435,11.8,33.0,0.359,18.3,25.8,0.709,12.1,35.8,47.9,22.1,16.4,6.7,6.8,5.9,23.6,23.9,108.0,-1.4,21,24,21,24,10,26,15,29,7,10,11,12,7,28,7,10,5,23,26,25,1,25,24,8,20,20,10,Miami Heat,2018-11-24,2018-19
16,1610612749,Milwaukee Bucks,19,14,5,0.737,48.3,45.1,91.8,0.491,14.5,40.5,0.359,17.0,22.3,0.762,10.2,40.6,50.7,27.4,15.4,6.9,6.0,4.9,20.8,20.6,121.7,11.8,11,2,2,2,15,1,7,2,1,2,9,21,20,15,17,1,1,2,22,24,6,12,7,23,1,1,10,Milwaukee Bucks,2018-11-24,2018-19
17,1610612750,Minnesota Timberwolves,20,9,11,0.45,48.0,39.8,91.0,0.437,10.7,29.8,0.358,19.2,23.4,0.822,11.5,32.9,44.3,23.2,14.1,9.6,5.4,5.2,20.1,21.9,109.4,-2.7,3,15,21,21,22,19,8,27,16,19,13,9,17,3,10,24,20,20,7,2,14,16,3,14,18,22,10,Minnesota Timberwolves,2018-11-24,2018-19
18,1610612740,New Orleans Pelicans,20,10,10,0.5,48.0,44.4,92.9,0.478,9.8,28.0,0.351,20.2,26.7,0.755,12.4,36.0,48.3,27.0,14.9,7.0,5.8,5.6,22.8,23.2,118.8,1.5,3,12,17,14,22,2,2,6,25,25,16,4,5,17,4,7,4,3,18,22,9,20,19,10,2,14,10,New Orleans Pelicans,2018-11-24,2018-19
19,1610612752,New York Knicks,20,6,14,0.3,48.5,40.3,90.7,0.444,9.8,29.2,0.336,18.6,24.0,0.777,12.3,33.0,45.3,19.1,15.0,7.6,5.4,6.4,23.2,21.8,108.9,-5.4,3,26,26,26,8,16,10,23,25,22,25,11,13,11,6,22,15,30,20,16,14,27,23,15,19,26,10,New York Knicks,2018-11-24,2018-19
20,1610612760,Oklahoma City Thunder,19,12,7,0.632,48.0,41.6,93.8,0.444,9.9,31.8,0.311,17.7,25.2,0.705,13.6,34.8,48.5,21.9,14.1,10.6,5.3,5.2,22.6,23.9,110.9,5.4,11,6,5,7,22,10,1,22,24,14,30,17,9,29,1,14,3,25,6,1,18,17,17,7,13,4,10,Oklahoma City Thunder,2018-11-24,2018-19
