,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,57,36,21,0.632,48.4,38.5,83.0,0.464,6.4,18.0,0.354,18.0,23.7,0.762,11.5,29.5,40.9,21.8,11.9,7.4,5.2,4.7,20.0,19.4,101.4,4.2,19,8,6,8,13,6,13,10,15,12,11,21,22,15,11,27,23,9,1,12,10,13,7,29,9,7,10,Atlanta Hawks,2010-02-26,2009-10
1,1610612738,Boston Celtics,56,36,20,0.643,48.3,36.8,76.3,0.483,6.2,17.9,0.345,18.7,25.4,0.736,8.6,30.2,38.8,23.6,15.4,8.6,5.1,5.0,21.8,21.8,98.5,4.5,28,8,4,6,19,21,30,4,17,14,18,14,10,25,30,21,30,2,25,2,13,15,22,8,19,6,10,Boston Celtics,2010-02-26,2009-10
2,1610612766,Charlotte Bobcats,57,28,29,0.491,48.4,34.8,77.0,0.452,5.8,17.0,0.341,19.6,26.4,0.744,10.3,29.9,40.2,19.8,15.7,7.8,5.1,6.3,19.7,21.7,95.1,0.7,19,20,18,20,11,29,29,21,20,19,20,6,6,19,24,25,26,22,29,8,14,29,5,9,28,14,10,Charlotte Bobcats,2010-02-26,2009-10
3,1610612741,Chicago Bulls,58,31,27,0.534,48.6,37.6,83.9,0.448,4.0,11.7,0.339,18.2,23.9,0.759,12.0,33.5,45.5,20.4,14.7,6.8,6.2,5.7,19.5,20.1,97.3,-0.9,9,13,13,14,4,17,7,24,30,30,23,19,21,17,6,2,1,18,18,22,1,25,3,25,25,18,10,Chicago Bulls,2010-02-26,2009-10
4,1610612739,Cleveland Cavaliers,60,46,14,0.767,48.3,37.6,77.2,0.487,7.7,19.2,0.399,19.3,26.5,0.729,9.5,32.6,42.1,21.9,14.3,6.8,5.6,3.9,20.0,20.8,102.2,6.9,2,1,1,1,17,16,28,3,6,8,2,9,5,26,28,4,15,8,11,24,6,2,8,17,6,1,10,Cleveland Cavaliers,2010-02-26,2009-10
5,1610612742,Dallas Mavericks,59,38,21,0.644,48.6,37.8,82.3,0.459,6.4,17.8,0.359,19.0,23.3,0.815,10.5,31.9,42.4,23.3,13.1,7.3,5.6,4.3,19.1,20.6,100.9,2.1,5,5,6,5,6,14,15,14,14,15,10,12,25,1,20,7,12,3,3,14,7,5,1,19,14,12,10,Dallas Mavericks,2010-02-26,2009-10
6,1610612743,Denver Nuggets,58,39,19,0.672,48.3,38.2,80.9,0.472,6.7,17.5,0.385,24.6,31.8,0.773,10.8,30.6,41.4,21.2,14.4,8.5,5.0,5.6,22.5,24.2,107.7,5.0,9,3,3,3,15,8,18,6,9,16,3,1,1,9,16,15,18,16,15,3,17,24,24,1,2,4,10,Denver Nuggets,2010-02-26,2009-10
7,1610612765,Detroit Pistons,58,21,37,0.362,48.3,35.4,80.6,0.439,4.1,13.7,0.295,17.6,24.5,0.719,13.2,28.0,41.3,18.5,13.7,6.9,3.9,5.2,22.8,21.3,92.5,-4.3,9,23,24,23,22,28,19,27,28,25,30,24,14,30,1,30,20,29,10,18,28,19,27,13,29,25,10,Detroit Pistons,2010-02-26,2009-10
8,1610612744,Golden State Warriors,57,16,41,0.281,48.2,40.1,85.7,0.468,6.7,18.5,0.362,20.5,26.3,0.778,9.4,29.6,39.0,21.9,15.6,9.4,4.4,5.1,23.4,22.0,107.4,-3.6,19,28,28,28,24,2,2,9,10,10,6,4,7,6,29,26,28,7,27,1,24,17,29,6,3,24,10,Golden State Warriors,2010-02-26,2009-10
9,1610612745,Houston Rockets,57,29,28,0.509,48.6,37.3,84.3,0.442,7.9,22.6,0.348,18.5,24.3,0.761,12.2,30.4,42.6,21.4,14.7,7.0,4.0,6.7,21.0,22.2,100.9,-0.2,19,16,15,16,2,18,6,26,4,3,15,16,16,16,3,20,9,14,17,17,27,30,17,4,13,16,10,Houston Rockets,2010-02-26,2009-10
