,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,22,13,9,0.591,48.0,37.7,82.9,0.454,9.4,26.7,0.353,16.7,20.8,0.803,9.1,32.6,41.8,25.3,15.0,9.3,5.5,5.3,17.7,19.0,101.5,2.0,4,4,9,9,20,11,21,6,9,8,13,21,27,4,26,24,27,2,15,3,12,19,3,24,12,11,10,Atlanta Hawks,2015-12-08,2015-16
1,1610612738,Boston Celtics,21,12,9,0.571,48.0,38.3,87.6,0.437,9.4,28.3,0.333,17.1,21.9,0.783,11.9,31.8,43.6,24.6,16.0,11.1,4.7,5.1,21.8,20.8,103.1,5.4,16,8,9,12,20,8,4,21,8,3,18,18,24,10,5,25,19,4,24,1,19,16,20,18,6,4,10,Boston Celtics,2015-12-08,2015-16
2,1610612751,Brooklyn Nets,21,6,15,0.286,48.2,38.6,86.4,0.446,4.8,15.8,0.301,14.3,19.0,0.754,11.0,34.0,45.0,20.8,15.4,8.6,4.6,5.8,18.4,17.7,96.2,-6.7,16,27,26,27,13,7,7,11,30,30,30,29,29,15,11,12,9,17,19,10,20,24,4,30,26,27,10,Brooklyn Nets,2015-12-08,2015-16
3,1610612766,Charlotte Hornets,20,12,8,0.6,48.3,37.4,84.6,0.441,9.5,27.3,0.349,18.2,23.8,0.764,9.0,35.3,44.2,21.5,12.4,7.3,6.0,4.4,17.6,21.1,102.4,3.6,24,8,6,7,11,15,14,16,7,5,14,12,15,14,29,6,15,16,1,20,8,8,2,13,9,8,10,Charlotte Hornets,2015-12-08,2015-16
4,1610612741,Chicago Bulls,18,11,7,0.611,48.6,37.1,87.7,0.423,8.2,22.1,0.373,16.4,21.8,0.751,10.3,38.1,48.3,22.8,14.4,6.6,6.1,5.8,19.8,18.1,98.8,0.6,30,16,3,6,4,16,3,25,16,23,4,25,25,18,17,1,1,7,11,27,6,25,8,29,20,15,10,Chicago Bulls,2015-12-08,2015-16
5,1610612739,Cleveland Cavaliers,21,14,7,0.667,48.7,37.5,83.1,0.452,9.9,27.9,0.355,16.7,23.1,0.722,10.4,34.7,45.1,22.6,14.5,6.2,3.9,4.8,20.7,22.2,101.6,4.0,16,3,3,3,2,13,20,8,4,4,12,22,16,26,16,9,8,8,12,30,27,12,14,9,11,6,10,Cleveland Cavaliers,2015-12-08,2015-16
6,1610612742,Dallas Mavericks,22,13,9,0.591,48.2,36.9,82.9,0.445,8.7,26.6,0.326,18.9,24.2,0.782,8.4,35.7,44.1,21.8,13.8,7.1,3.7,4.3,20.3,23.2,101.4,1.0,4,4,9,9,15,17,21,12,11,9,24,9,13,11,30,3,17,13,3,23,28,6,11,2,13,13,10,Dallas Mavericks,2015-12-08,2015-16
7,1610612743,Denver Nuggets,22,8,14,0.364,48.0,35.6,84.2,0.423,7.7,23.2,0.333,17.1,23.0,0.747,11.3,33.0,44.3,22.0,15.6,7.4,5.0,6.9,20.1,21.0,96.1,-6.1,4,24,24,25,20,27,16,26,22,17,18,19,17,21,8,19,13,11,21,19,15,30,10,14,27,25,10,Denver Nuggets,2015-12-08,2015-16
8,1610612765,Detroit Pistons,22,12,10,0.545,48.5,36.8,88.1,0.418,8.3,26.0,0.318,16.4,25.1,0.653,13.7,33.9,47.5,18.0,14.2,8.4,3.1,4.7,18.6,22.4,98.3,0.5,4,8,15,15,7,19,2,28,15,11,27,24,8,30,1,13,3,29,9,11,30,11,6,5,21,16,10,Detroit Pistons,2015-12-08,2015-16
9,1610612744,Golden State Warriors,23,23,0,1.0,48.2,42.6,86.0,0.496,13.6,31.0,0.438,17.0,22.7,0.747,10.7,35.4,46.2,28.9,15.9,8.3,6.5,3.7,21.4,20.4,115.8,14.6,1,1,1,1,18,1,9,1,1,1,1,20,18,20,14,4,6,1,23,12,4,3,18,19,1,1,10,Golden State Warriors,2015-12-08,2015-16
