,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,23,16,7,0.696,49.1,36.8,80.8,0.455,7.0,17.3,0.401,16.2,22.1,0.731,10.0,32.0,42.0,22.4,14.1,8.1,5.1,4.9,17.7,19.4,96.7,5.9,4,3,6,6,2,9,14,11,8,17,2,18,17,23,23,9,15,5,5,14,13,11,4,18,11,6,10,Atlanta Hawks,2012-02-02,2011-12
1,1610612738,Boston Celtics,21,11,10,0.524,48.0,34.3,74.5,0.46,6.2,14.7,0.422,15.5,20.5,0.756,8.6,30.0,38.6,22.1,15.5,6.4,5.4,5.5,20.7,19.8,90.3,3.4,22,17,14,17,23,24,30,6,17,23,1,21,21,12,30,22,29,7,18,28,8,22,20,17,25,10,10,Boston Celtics,2012-02-02,2011-12
2,1610612766,Charlotte Bobcats,23,3,20,0.13,48.2,34.3,82.2,0.418,4.0,13.6,0.297,14.5,19.8,0.732,10.7,29.6,40.3,19.6,15.1,6.2,5.9,6.1,19.4,19.3,87.3,-14.0,4,30,29,30,17,23,7,28,27,26,26,28,26,22,19,24,25,20,14,29,5,29,12,19,28,30,10,Charlotte Bobcats,2012-02-02,2011-12
3,1610612741,Chicago Bulls,25,19,6,0.76,48.0,37.4,81.2,0.46,5.4,14.8,0.369,16.4,22.4,0.733,13.0,31.6,44.6,22.2,14.2,7.3,6.2,4.6,17.2,18.2,96.6,8.2,1,1,2,2,23,7,11,7,22,22,8,15,15,21,2,13,2,6,7,21,3,9,2,26,13,2,10,Chicago Bulls,2012-02-02,2011-12
4,1610612739,Cleveland Cavaliers,20,8,12,0.4,48.3,34.9,80.3,0.434,6.9,19.0,0.363,17.0,24.5,0.694,12.3,29.6,41.9,19.9,17.0,8.1,4.6,6.1,20.7,21.3,93.6,-3.3,28,20,19,20,10,19,20,21,9,13,10,11,11,28,5,25,17,19,30,16,23,28,21,11,19,22,10,Cleveland Cavaliers,2012-02-02,2011-12
5,1610612742,Dallas Mavericks,23,14,9,0.609,48.2,35.5,81.0,0.439,6.9,21.7,0.317,16.4,22.3,0.738,10.4,32.7,43.1,21.1,14.1,9.2,5.2,4.5,19.8,18.7,94.3,3.5,4,9,9,10,17,17,13,18,10,4,22,16,16,19,21,5,10,13,5,4,11,6,14,22,17,9,10,Dallas Mavericks,2012-02-02,2011-12
6,1610612743,Denver Nuggets,22,15,7,0.682,48.9,38.6,80.0,0.483,7.1,20.3,0.349,21.3,28.5,0.749,9.5,33.0,42.5,24.2,16.4,9.5,5.0,6.4,18.4,23.8,105.7,6.9,11,6,6,7,3,1,21,2,7,9,14,2,1,14,29,4,13,1,26,3,14,30,6,1,1,4,10,Denver Nuggets,2012-02-02,2011-12
7,1610612765,Detroit Pistons,24,4,20,0.167,48.2,32.8,77.6,0.423,4.7,13.5,0.349,15.7,20.2,0.779,11.3,26.8,38.1,18.2,16.4,6.7,3.5,5.1,19.0,18.6,86.1,-10.8,2,27,29,29,22,29,26,25,25,27,15,20,23,6,12,30,30,26,27,24,30,15,7,23,29,29,10,Detroit Pistons,2012-02-02,2011-12
8,1610612744,Golden State Warriors,20,8,12,0.4,48.3,37.4,81.7,0.458,7.4,20.2,0.367,15.1,20.7,0.729,10.5,29.8,40.2,22.8,14.9,9.0,5.2,4.3,23.9,17.7,97.3,-2.0,28,20,19,20,10,6,10,9,5,10,9,24,20,24,20,23,26,2,11,8,12,4,29,28,10,21,10,Golden State Warriors,2012-02-02,2011-12
9,1610612745,Houston Rockets,22,12,10,0.545,48.7,38.3,85.0,0.451,6.9,20.7,0.331,14.8,18.7,0.793,12.5,31.8,44.3,20.9,14.9,7.5,4.9,5.1,20.5,17.1,98.3,1.3,11,14,14,15,5,4,1,13,11,6,18,27,30,3,3,10,4,15,12,20,18,16,18,30,5,14,10,Houston Rockets,2012-02-02,2011-12
