,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,56,32,24,0.571,48.1,35.9,78.8,0.456,7.6,20.7,0.37,19.0,26.0,0.732,10.6,29.4,40.0,20.8,13.1,7.6,4.7,4.4,20.0,20.9,98.5,1.1,11,12,12,12,29,22,23,14,8,5,15,18,10,29,22,20,23,14,6,10,19,11,5,17,18,13,10,Atlanta Hawks,2009-02-23,2008-09
1,1610612738,Boston Celtics,58,46,12,0.793,48.4,37.5,77.3,0.485,6.5,16.7,0.389,20.2,26.2,0.773,10.8,32.0,42.8,22.6,15.8,8.2,4.7,4.6,23.3,22.8,101.7,9.7,3,1,3,3,11,9,28,2,16,19,3,9,8,13,18,5,7,3,27,4,18,12,27,6,9,2,10,Boston Celtics,2009-02-23,2008-09
2,1610612766,Charlotte Bobcats,56,22,34,0.393,48.7,34.2,76.5,0.447,5.7,15.9,0.361,17.9,24.2,0.739,10.8,28.7,39.5,20.8,15.6,7.0,4.8,6.2,22.2,21.1,92.1,-2.1,11,22,21,22,2,30,30,23,24,23,19,24,20,28,19,27,25,16,25,17,13,29,24,13,30,21,10,Charlotte Bobcats,2009-02-23,2008-09
3,1610612741,Chicago Bulls,56,25,31,0.446,48.6,37.6,83.3,0.451,5.9,15.8,0.378,19.5,24.7,0.789,12.0,30.3,42.3,21.3,15.2,7.6,5.7,5.6,21.9,20.6,100.6,-1.4,11,18,17,18,3,8,6,18,22,24,10,13,17,8,7,14,10,12,24,9,4,28,20,20,12,18,10,Chicago Bulls,2009-02-23,2008-09
4,1610612739,Cleveland Cavaliers,54,43,11,0.796,48.1,37.1,78.3,0.474,8.0,20.7,0.386,18.6,24.8,0.752,10.6,31.1,41.8,20.1,13.0,7.6,5.6,3.9,20.3,20.5,100.9,10.1,28,3,2,2,26,10,25,5,4,4,5,20,15,23,21,10,13,24,5,8,6,3,8,22,11,1,10,Cleveland Cavaliers,2009-02-23,2008-09
5,1610612742,Dallas Mavericks,55,33,22,0.6,48.4,38.3,83.0,0.461,6.8,19.4,0.351,17.7,21.8,0.815,11.0,31.7,42.7,21.7,13.3,7.4,5.5,4.1,19.1,19.6,101.1,1.6,19,10,9,9,13,6,7,9,13,11,22,25,29,2,15,8,8,9,9,14,7,7,3,27,10,12,10,Dallas Mavericks,2009-02-23,2008-09
6,1610612743,Denver Nuggets,57,37,20,0.649,48.2,36.8,78.3,0.47,6.4,17.6,0.364,23.1,30.5,0.756,10.4,30.5,40.9,22.3,15.9,8.9,5.7,5.5,22.8,23.7,103.2,2.6,6,5,6,6,25,14,24,6,18,18,17,1,1,21,23,13,17,6,28,1,3,27,25,2,6,9,10,Denver Nuggets,2009-02-23,2008-09
7,1610612765,Detroit Pistons,54,27,27,0.5,48.4,35.9,79.3,0.453,4.6,13.5,0.345,16.7,22.4,0.744,10.9,30.0,40.9,20.3,12.1,6.3,4.8,4.1,21.1,19.7,93.2,-1.0,28,16,15,15,12,23,19,15,27,28,26,29,28,26,16,16,19,23,1,28,17,6,18,25,29,17,10,Detroit Pistons,2009-02-23,2008-09
8,1610612744,Golden State Warriors,57,20,37,0.351,48.6,39.3,86.0,0.457,6.6,17.8,0.372,22.9,29.2,0.783,11.8,30.0,41.8,20.8,14.9,8.1,6.5,5.1,22.2,23.5,108.1,-3.5,6,24,24,24,5,3,3,11,14,17,12,2,2,9,9,15,12,15,19,6,1,18,22,3,2,24,10,Golden State Warriors,2009-02-23,2008-09
9,1610612745,Houston Rockets,56,35,21,0.625,48.3,35.5,79.7,0.446,7.8,20.7,0.379,19.6,24.3,0.809,10.9,32.2,43.1,20.5,14.3,7.0,3.8,5.3,18.9,20.9,98.6,3.6,11,7,8,8,20,26,17,25,5,6,8,11,18,4,17,3,4,19,14,20,28,25,2,19,17,7,10,Houston Rockets,2009-02-23,2008-09
10,1610612754,Indiana Pacers,59,24,35,0.407,48.5,38.9,86.2,0.451,7.8,21.1,0.371,19.2,23.9,0.804,11.3,32.3,43.6,22.4,15.0,6.9,5.1,5.5,23.9,21.4,104.8,-2.0,1,20,22,21,8,4,2,17,6,3,13,14,21,5,12,2,2,5,22,21,11,26,29,12,5,20,10,Indiana Pacers,2009-02-23,2008-09
