,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,26,6,20,0.231,48.2,38.8,85.2,0.455,10.8,28.2,0.381,15.2,19.4,0.786,9.1,31.2,40.2,23.2,15.7,8.8,3.8,5.0,20.2,20.7,103.5,-5.2,13,29,28,29,8,18,15,16,14,18,5,25,26,9,19,27,26,7,22,4,26,20,14,13,19,27,10,Atlanta Hawks,2017-12-11,2017-18
1,1610612738,Boston Celtics,29,23,6,0.793,48.2,37.3,83.5,0.447,11.3,31.2,0.364,17.3,22.4,0.771,9.4,35.9,45.3,22.2,14.2,7.7,4.3,4.2,19.6,19.9,103.2,5.9,1,1,2,2,23,26,24,22,8,7,17,13,16,13,16,5,7,18,8,18,21,6,9,22,21,4,10,Boston Celtics,2017-12-11,2017-18
2,1610612751,Brooklyn Nets,25,10,15,0.4,48.0,38.9,87.8,0.443,11.8,33.8,0.348,19.0,25.9,0.733,10.3,35.3,45.6,22.6,15.8,6.9,4.2,5.6,21.4,22.0,108.6,-2.6,25,21,20,20,24,16,3,25,5,2,25,5,2,26,11,7,6,15,24,25,24,28,23,4,7,22,10,Brooklyn Nets,2017-12-11,2017-18
3,1610612766,Charlotte Hornets,26,10,16,0.385,48.4,37.8,86.0,0.44,9.0,25.3,0.354,20.4,28.1,0.727,10.2,36.6,46.7,20.4,13.4,6.2,4.6,4.9,18.9,23.5,105.1,-1.6,13,21,23,24,2,21,11,27,24,24,21,1,1,28,13,1,2,26,1,30,16,17,5,1,15,19,10,Charlotte Hornets,2017-12-11,2017-18
4,1610612741,Chicago Bulls,26,6,20,0.231,48.4,37.1,87.5,0.424,10.5,30.7,0.343,12.6,17.1,0.739,9.4,35.1,44.5,22.3,14.2,6.8,3.7,4.4,19.1,16.2,97.3,-8.6,13,29,28,29,2,28,5,30,17,9,26,29,29,23,15,8,11,17,7,26,28,8,6,30,29,29,10,Chicago Bulls,2017-12-11,2017-18
5,1610612739,Cleveland Cavaliers,27,19,8,0.704,48.2,39.8,82.9,0.48,12.0,32.4,0.371,18.9,23.4,0.807,8.3,34.0,42.2,23.0,14.8,7.0,3.9,4.0,19.2,21.6,110.5,3.3,6,4,4,4,14,9,26,6,3,3,9,6,10,2,26,12,21,10,13,24,25,4,7,6,5,6,10,Cleveland Cavaliers,2017-12-11,2017-18
6,1610612742,Dallas Mavericks,27,7,20,0.259,48.2,36.9,84.3,0.437,11.6,32.2,0.361,14.7,19.2,0.767,8.1,33.7,41.7,21.4,13.6,6.7,3.7,4.6,19.9,20.2,100.1,-3.4,6,28,28,28,14,29,21,28,7,5,19,26,27,16,27,14,23,22,3,28,27,11,11,18,27,24,10,Dallas Mavericks,2017-12-11,2017-18
7,1610612743,Denver Nuggets,26,14,12,0.538,48.2,39.8,86.6,0.459,11.2,30.2,0.37,16.6,22.6,0.733,12.1,32.8,44.9,23.1,15.6,7.8,4.7,4.7,17.9,20.9,107.3,-0.3,13,10,10,10,8,10,7,11,11,10,10,18,13,25,2,20,8,8,21,15,15,13,3,11,9,16,10,Denver Nuggets,2017-12-11,2017-18
8,1610612765,Detroit Pistons,26,14,12,0.538,48.0,38.9,86.3,0.451,11.0,29.2,0.375,14.3,19.4,0.739,10.6,31.9,42.5,21.9,14.3,7.9,3.3,5.5,19.5,19.2,103.2,0.9,13,10,10,10,24,15,10,19,13,17,7,27,25,24,8,23,18,20,12,14,30,25,8,24,22,12,10,Detroit Pistons,2017-12-11,2017-18
9,1610612744,Golden State Warriors,28,22,6,0.786,48.2,44.0,85.8,0.513,12.3,30.8,0.4,16.7,20.7,0.807,8.4,36.5,44.8,30.6,16.2,8.5,8.7,4.0,20.2,18.1,117.0,11.0,2,2,2,3,20,1,12,1,2,8,1,15,20,4,25,3,9,1,28,6,1,3,15,29,1,1,10,Golden State Warriors,2017-12-11,2017-18
10,1610612745,Houston Rockets,25,21,4,0.84,48.0,39.5,83.8,0.471,16.0,43.2,0.369,20.1,25.2,0.798,9.1,35.0,44.1,23.0,15.4,9.5,4.9,4.6,20.5,20.6,115.0,11.0,25,3,1,1,24,13,23,9,1,1,12,2,4,5,18,9,13,11,20,3,13,12,19,16,2,1,10,Houston Rockets,2017-12-11,2017-18
11,1610612754,Indiana Pacers,27,16,11,0.593,48.2,41.7,87.0,0.48,10.2,25.9,0.395,15.3,19.9,0.769,9.2,33.4,42.6,23.3,13.9,7.9,4.4,5.5,18.5,18.4,109.0,1.5,6,7,8,8,14,2,6,5,18,21,2,24,24,14,17,17,17,5,5,12,20,27,4,27,6,11,10,Indiana Pacers,2017-12-11,2017-18
12,1610612746,LA Clippers,25,10,15,0.4,48.2,38.0,84.6,0.45,10.6,30.0,0.352,18.3,24.1,0.759,11.0,32.1,43.1,20.4,15.0,7.8,4.6,5.1,21.1,21.8,104.9,-2.3,25,21,20,20,6,20,19,20,15,14,23,9,6,17,5,22,15,27,16,16,17,22,21,5,16,21,10,LA Clippers,2017-12-11,2017-18
13,1610612747,Los Angeles Lakers,25,10,15,0.4,48.4,40.5,88.7,0.456,8.4,26.3,0.319,16.6,23.7,0.702,10.3,36.0,46.3,22.7,17.1,8.4,5.7,5.5,22.2,21.0,106.0,-2.7,25,21,20,20,1,5,1,14,27,20,30,16,8,30,12,4,3,13,29,9,3,26,26,10,14,23,10,Los Angeles Lakers,2017-12-11,2017-18
14,1610612763,Memphis Grizzlies,27,8,19,0.296,48.2,35.6,79.7,0.446,9.3,27.2,0.342,17.2,21.9,0.785,7.8,30.9,38.7,21.0,14.3,7.2,5.2,5.3,22.7,20.9,97.6,-4.2,6,26,26,27,14,30,30,24,22,19,27,14,17,10,28,28,29,24,10,22,8,24,29,12,28,26,10,Memphis Grizzlies,2017-12-11,2017-18
15,1610612748,Miami Heat,26,13,13,0.5,48.2,37.3,82.2,0.453,11.9,32.2,0.369,14.1,18.3,0.767,7.7,33.6,41.3,21.0,15.7,7.4,5.1,4.4,20.5,18.7,100.5,-2.3,13,14,13,13,8,27,28,18,4,4,11,28,28,15,29,16,25,23,22,21,9,10,18,26,26,20,10,Miami Heat,2017-12-11,2017-18
16,1610612749,Milwaukee Bucks,25,15,10,0.6,48.2,38.9,80.8,0.481,8.8,24.0,0.365,17.4,22.9,0.759,7.3,30.9,38.2,22.2,13.4,8.4,5.4,3.3,22.5,20.0,103.9,0.1,25,9,7,7,6,17,29,4,25,27,16,12,11,18,30,29,30,19,2,7,4,1,28,20,18,15,10,Milwaukee Bucks,2017-12-11,2017-18
17,1610612750,Minnesota Timberwolves,27,16,11,0.593,48.2,39.6,84.1,0.471,8.2,22.6,0.362,19.7,24.8,0.794,10.6,31.6,42.3,22.7,14.1,8.6,3.5,5.1,17.7,22.0,107.1,0.8,6,7,8,8,14,11,22,8,29,28,18,3,5,7,7,24,20,14,6,5,29,21,2,3,10,13,10,Minnesota Timberwolves,2017-12-11,2017-18
18,1610612740,New Orleans Pelicans,28,14,14,0.5,48.4,41.7,85.4,0.488,11.3,30.0,0.376,16.0,21.5,0.746,8.4,34.7,43.1,26.4,16.1,7.5,4.5,4.4,20.0,20.6,110.7,-1.0,2,10,17,13,5,3,14,2,9,13,6,22,18,20,24,10,16,2,27,19,19,7,13,15,3,18,10,New Orleans Pelicans,2017-12-11,2017-18
19,1610612752,New York Knicks,26,13,13,0.5,48.0,40.0,84.8,0.471,8.0,22.6,0.353,16.1,20.2,0.798,10.6,33.7,44.3,23.0,16.1,6.8,4.5,5.0,20.8,20.7,104.0,0.2,13,14,13,13,24,8,17,7,30,29,22,21,23,6,8,15,12,9,26,27,18,18,20,14,17,14,10,New York Knicks,2017-12-11,2017-18
20,1610612760,Oklahoma City Thunder,26,12,14,0.462,48.2,37.7,86.4,0.436,10.1,29.8,0.339,16.4,22.7,0.723,11.8,31.5,43.4,20.6,15.0,9.9,4.7,4.8,21.2,21.0,101.8,2.2,13,19,17,19,8,23,9,29,19,15,28,19,12,29,3,25,14,25,17,1,14,15,22,9,24,9,10,Oklahoma City Thunder,2017-12-11,2017-18
21,1610612753,Orlando Magic,28,11,17,0.393,48.2,40.2,86.6,0.465,11.1,30.1,0.367,15.5,20.8,0.745,8.5,33.3,41.8,23.9,15.1,7.7,5.1,4.9,20.3,19.1,107.0,-3.8,2,20,24,23,20,6,8,10,12,12,14,23,19,21,23,18,22,4,18,17,10,16,16,25,12,25,10,Orlando Magic,2017-12-11,2017-18
22,1610612755,Philadelphia 76ers,26,13,13,0.5,48.0,40.1,87.8,0.457,10.5,29.7,0.355,17.5,23.6,0.744,12.2,36.5,48.7,25.9,17.4,8.2,5.0,5.8,24.0,21.5,108.2,-0.6,13,14,13,13,24,7,4,13,16,16,20,11,9,22,1,2,1,3,30,11,11,30,30,8,8,17,10,Philadelphia 76ers,2017-12-11,2017-18
23,1610612756,Phoenix Suns,28,9,19,0.321,48.2,39.6,88.6,0.447,8.5,25.5,0.334,19.4,25.7,0.753,11.2,34.6,45.8,20.0,16.0,7.1,5.0,5.3,22.2,22.8,107.1,-7.9,2,25,26,25,20,12,2,21,26,23,29,4,3,19,4,11,5,29,25,23,12,23,25,2,11,28,10,Phoenix Suns,2017-12-11,2017-18
24,1610612757,Portland Trail Blazers,26,13,13,0.5,48.2,37.8,85.7,0.441,9.3,25.0,0.374,18.5,22.6,0.816,10.3,35.7,46.0,18.1,14.8,6.5,5.3,5.8,20.0,20.0,103.3,1.8,13,14,13,13,8,22,13,26,21,25,8,8,13,1,10,6,4,30,15,29,6,29,12,19,20,10,10,Portland Trail Blazers,2017-12-11,2017-18
25,1610612758,Sacramento Kings,26,8,18,0.308,48.2,37.7,84.3,0.446,8.3,21.7,0.384,12.4,17.1,0.727,9.0,30.7,39.7,20.3,15.1,8.3,4.3,4.0,19.8,18.4,96.1,-9.4,13,26,25,26,8,23,20,23,28,30,4,30,29,27,20,30,28,28,19,10,22,4,10,28,30,30,10,Sacramento Kings,2017-12-11,2017-18
26,1610612759,San Antonio Spurs,27,19,8,0.704,48.0,38.1,83.5,0.456,9.1,24.9,0.365,16.3,20.6,0.79,10.7,34.0,44.7,22.9,14.3,7.4,6.1,3.8,17.7,19.7,101.5,3.9,6,4,4,4,24,19,25,15,23,26,15,20,21,8,6,12,10,12,10,20,2,2,1,23,25,5,10,San Antonio Spurs,2017-12-11,2017-18
27,1610612761,Toronto Raptors,25,17,8,0.68,48.0,40.8,84.6,0.482,11.2,32.0,0.35,17.7,22.6,0.784,8.7,32.9,41.6,23.2,14.3,8.4,5.4,4.4,22.3,20.0,110.5,7.3,25,6,4,6,24,4,18,3,10,6,24,10,15,11,21,19,24,6,9,7,5,9,27,21,4,3,10,Toronto Raptors,2017-12-11,2017-18
28,1610612762,Utah Jazz,27,13,14,0.481,48.2,37.4,82.4,0.454,11.7,30.2,0.386,16.6,20.6,0.807,8.6,31.4,40.0,21.8,14.8,9.7,5.2,4.7,20.4,20.6,103.1,3.1,6,14,17,18,14,25,27,17,6,11,3,17,22,3,22,26,27,21,13,2,7,14,17,17,23,7,10,Utah Jazz,2017-12-11,2017-18
29,1610612764,Washington Wizards,26,14,12,0.538,48.4,39.1,85.2,0.459,9.5,25.7,0.368,18.7,24.0,0.782,9.7,32.8,42.5,22.3,13.9,7.9,4.3,5.0,21.7,21.6,106.4,2.4,13,10,10,10,2,14,16,12,20,22,13,7,7,12,14,20,18,16,4,13,22,18,24,7,13,8,10,Washington Wizards,2017-12-11,2017-18
