,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,63,19,44,0.302,48.1,38.1,85.1,0.448,10.9,30.2,0.361,16.5,20.8,0.793,9.3,31.6,40.9,23.6,15.5,8.1,4.4,5.3,19.9,20.8,103.6,-4.5,5,26,26,26,28,25,20,24,9,10,15,19,21,6,18,26,26,8,26,11,22,26,17,9,22,26,10,Atlanta Hawks,2018-03-03,2017-18
1,1610612738,Boston Celtics,64,44,20,0.688,48.2,38.4,85.3,0.45,11.8,31.4,0.375,15.8,20.5,0.77,9.1,35.1,44.2,22.3,13.6,7.1,4.7,4.4,20.4,18.9,104.4,4.1,3,3,4,4,17,24,19,22,6,6,3,22,22,16,23,7,9,20,7,23,16,7,21,25,20,4,10,Boston Celtics,2018-03-03,2017-18
2,1610612751,Brooklyn Nets,63,20,43,0.317,48.5,38.0,87.0,0.436,12.2,35.1,0.347,17.4,22.6,0.771,10.1,35.1,45.1,23.0,15.4,6.1,4.2,5.7,20.6,19.7,105.6,-4.1,5,24,24,24,4,26,7,30,2,2,28,10,11,14,11,8,4,12,25,30,25,29,23,19,16,24,10,Brooklyn Nets,2018-03-03,2017-18
3,1610612766,Charlotte Hornets,63,28,35,0.444,48.2,38.6,86.7,0.445,10.0,27.0,0.37,19.4,26.5,0.732,10.2,35.0,45.3,21.4,12.7,7.0,4.6,5.0,17.8,22.2,106.6,-0.2,5,20,21,21,12,22,10,26,20,22,7,3,1,27,9,9,3,24,3,26,20,19,2,2,13,17,10,Charlotte Hornets,2018-03-03,2017-18
4,1610612741,Chicago Bulls,62,21,41,0.339,48.6,38.9,88.8,0.438,10.9,30.5,0.357,14.6,19.2,0.763,9.3,35.6,44.9,23.5,13.8,7.1,3.8,4.9,19.1,17.6,103.3,-6.1,20,23,23,23,2,20,2,29,11,7,19,28,28,18,19,2,7,11,9,24,28,18,8,29,23,28,10,Chicago Bulls,2018-03-03,2017-18
5,1610612739,Cleveland Cavaliers,62,36,26,0.581,48.2,40.0,84.3,0.474,11.9,32.6,0.366,18.2,23.2,0.784,8.4,33.7,42.0,23.5,14.0,7.0,3.8,4.1,18.8,20.8,110.0,0.0,20,8,5,6,18,10,26,6,3,4,11,7,9,10,27,15,23,10,13,25,28,3,6,8,5,16,10,Cleveland Cavaliers,2018-03-03,2017-18
6,1610612742,Dallas Mavericks,63,19,44,0.302,48.2,37.9,85.1,0.446,11.8,32.6,0.363,14.4,18.8,0.768,7.8,32.7,40.5,22.5,12.5,7.2,3.8,4.4,19.4,20.2,102.1,-2.7,5,26,26,26,12,27,22,25,4,3,13,29,29,17,30,23,28,17,1,22,27,6,10,15,27,22,10,Dallas Mavericks,2018-03-03,2017-18
7,1610612743,Denver Nuggets,63,35,28,0.556,48.2,40.5,86.2,0.47,11.2,30.4,0.367,16.5,21.7,0.763,11.1,32.9,44.1,24.7,15.2,7.9,4.6,4.9,18.4,20.2,108.7,1.1,5,11,12,14,12,7,12,8,8,9,10,18,16,19,2,21,12,4,23,14,18,16,4,16,8,13,10,Denver Nuggets,2018-03-03,2017-18
8,1610612765,Detroit Pistons,63,29,34,0.46,48.2,38.9,86.8,0.448,10.5,28.4,0.369,14.8,19.8,0.746,10.3,32.9,43.2,22.6,13.7,7.6,3.6,5.0,18.7,18.4,103.1,-0.9,5,19,19,19,21,18,9,23,15,18,8,26,26,26,7,22,18,15,8,17,30,21,5,28,24,20,10,Detroit Pistons,2018-03-03,2017-18
9,1610612744,Golden State Warriors,63,49,14,0.778,48.2,43.5,85.0,0.512,11.8,29.8,0.397,17.3,21.3,0.812,8.4,35.6,44.0,30.5,15.8,8.2,7.8,3.5,19.8,18.7,116.1,8.5,5,1,2,2,21,1,23,1,4,12,1,12,17,1,28,3,13,1,28,10,1,1,14,26,1,3,10,Golden State Warriors,2018-03-03,2017-18
