,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,44,23,21,0.523,48.6,38.1,82.6,0.461,9.3,25.2,0.37,16.8,21.4,0.783,9.2,31.5,40.7,25.4,15.3,8.8,4.4,4.7,18.8,19.6,102.2,1.0,13,11,12,12,8,14,18,8,4,3,9,18,24,6,27,19,26,1,20,6,22,13,4,22,12,13,10,Atlanta Hawks,2014-01-27,2013-14
1,1610612738,Boston Celtics,46,15,31,0.326,48.1,36.2,82.8,0.437,6.3,19.5,0.326,16.0,20.9,0.767,11.3,31.3,42.6,19.7,15.6,7.1,4.7,4.5,21.7,18.9,94.7,-3.9,2,26,27,27,28,24,16,26,25,24,28,25,26,12,14,21,20,29,24,24,17,11,22,30,27,24,10,Boston Celtics,2014-01-27,2013-14
2,1610612751,Brooklyn Nets,43,20,23,0.465,48.6,35.3,78.4,0.45,7.9,21.5,0.369,18.9,24.8,0.763,9.4,30.4,39.9,20.8,14.6,7.4,4.1,3.9,22.2,21.2,97.4,-2.5,25,18,18,18,7,27,29,15,14,15,10,8,8,13,25,24,28,18,10,17,28,8,24,9,21,19,10,Brooklyn Nets,2014-01-27,2013-14
3,1610612766,Charlotte Bobcats,46,19,27,0.413,48.4,35.1,81.2,0.432,5.6,16.0,0.349,18.1,24.7,0.73,9.2,32.5,41.6,20.3,12.8,6.2,5.1,5.7,18.4,21.2,93.9,-3.2,2,19,20,20,14,28,25,27,29,28,20,11,9,26,26,14,23,22,2,29,10,23,3,8,28,22,10,Charlotte Bobcats,2014-01-27,2013-14
4,1610612741,Chicago Bulls,44,22,22,0.5,48.9,34.5,81.2,0.425,6.0,17.6,0.342,17.7,23.0,0.771,12.1,33.0,45.1,22.4,15.8,7.2,5.2,6.5,19.3,21.1,92.8,-0.2,13,13,15,15,1,30,26,28,27,27,26,15,16,8,7,9,6,13,26,22,8,29,6,10,29,15,10,Chicago Bulls,2014-01-27,2013-14
5,1610612739,Cleveland Cavaliers,44,16,28,0.364,48.9,36.4,85.7,0.425,7.1,19.6,0.361,16.4,22.0,0.743,12.5,32.1,44.6,19.8,14.8,7.1,4.2,6.0,20.0,19.8,96.2,-5.1,13,23,23,23,1,22,4,29,21,23,16,23,19,22,5,15,10,28,12,23,25,26,8,21,23,25,10,Cleveland Cavaliers,2014-01-27,2013-14
6,1610612742,Dallas Mavericks,46,26,20,0.565,48.1,39.5,83.6,0.472,8.5,22.5,0.378,16.4,20.6,0.795,9.6,30.2,39.8,23.4,13.9,9.2,4.2,3.4,20.3,19.1,103.9,1.4,2,9,10,10,28,3,13,3,8,11,6,22,27,3,24,25,29,7,8,1,26,3,13,28,11,12,10,Dallas Mavericks,2014-01-27,2013-14
7,1610612743,Denver Nuggets,43,22,21,0.512,48.0,38.3,84.6,0.453,8.3,22.8,0.364,19.1,26.2,0.728,12.0,33.4,45.5,22.5,14.9,7.2,5.8,5.4,22.7,21.5,104.0,0.9,25,13,12,14,30,12,7,13,11,9,13,6,4,27,9,7,5,12,14,20,4,20,29,7,9,14,10,Denver Nuggets,2014-01-27,2013-14
8,1610612765,Detroit Pistons,44,17,27,0.386,48.3,38.3,85.7,0.447,5.9,19.3,0.307,17.1,25.7,0.664,14.4,30.1,44.5,20.3,15.4,8.8,5.1,4.8,20.5,20.8,99.7,-3.5,13,21,20,21,16,13,5,18,28,25,30,17,6,30,1,27,11,23,22,5,9,16,15,13,17,23,10,Detroit Pistons,2014-01-27,2013-14
9,1610612744,Golden State Warriors,45,27,18,0.6,48.3,39.2,84.7,0.463,9.5,24.6,0.386,16.0,21.9,0.734,11.0,34.9,45.9,23.1,16.5,7.7,5.1,4.7,22.4,20.0,104.0,4.3,7,8,8,8,17,4,6,7,2,6,4,24,20,23,18,3,3,8,29,13,11,14,25,19,10,8,10,Golden State Warriors,2014-01-27,2013-14
