,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,38,25,13,0.658,48.4,39.3,83.7,0.47,6.8,18.5,0.366,17.8,23.4,0.758,11.6,29.9,41.6,21.8,12.2,7.6,5.6,4.6,20.3,20.0,103.2,5.8,10,5,4,5,9,4,9,10,10,11,7,22,23,16,10,22,16,9,1,11,8,13,7,28,7,5,10,Atlanta Hawks,2010-01-13,2009-10
1,1610612738,Boston Celtics,37,27,10,0.73,48.3,37.5,76.7,0.489,6.7,18.8,0.356,19.3,25.6,0.753,9.2,30.1,39.3,24.0,15.4,8.8,5.2,4.5,21.9,22.5,100.9,7.4,18,3,2,3,14,16,28,2,12,9,14,10,9,19,29,17,28,2,23,2,12,12,22,4,13,1,10,Boston Celtics,2010-01-13,2009-10
2,1610612766,Charlotte Bobcats,36,17,19,0.472,48.4,34.1,76.5,0.446,5.4,16.6,0.328,19.2,26.1,0.736,10.0,29.8,39.8,18.8,16.4,7.8,4.9,6.6,20.1,21.8,92.9,0.0,28,18,17,18,7,29,30,22,22,20,24,12,6,24,27,26,27,25,29,5,18,30,5,10,28,14,10,Charlotte Bobcats,2010-01-13,2009-10
3,1610612741,Chicago Bulls,36,16,20,0.444,48.3,36.3,83.0,0.438,3.8,11.3,0.338,17.1,22.6,0.757,12.6,32.5,45.1,20.7,15.3,6.7,6.1,6.0,19.9,20.1,93.6,-3.7,28,20,18,20,13,24,14,26,28,30,20,27,27,18,4,4,2,18,22,25,3,27,3,27,27,24,10,Chicago Bulls,2010-01-13,2009-10
4,1610612739,Cleveland Cavaliers,40,30,10,0.75,48.3,37.5,77.5,0.483,7.4,17.9,0.413,18.7,25.3,0.739,9.8,32.6,42.3,21.6,14.5,6.9,5.8,4.0,20.6,20.3,101.0,6.7,1,1,2,2,19,17,27,5,7,13,2,16,13,21,28,3,11,11,14,19,6,3,9,24,11,2,10,Cleveland Cavaliers,2010-01-13,2009-10
5,1610612742,Dallas Mavericks,38,25,13,0.658,48.7,37.9,83.1,0.457,6.5,18.3,0.354,18.3,22.8,0.8,11.1,32.4,43.5,22.8,13.0,7.1,6.0,4.0,19.2,21.2,100.6,2.8,10,5,4,5,2,10,12,16,14,12,16,17,26,1,14,5,5,5,4,17,4,4,1,17,14,11,10,Dallas Mavericks,2010-01-13,2009-10
6,1610612743,Denver Nuggets,39,25,14,0.641,48.0,38.3,81.3,0.471,6.1,16.6,0.369,24.4,31.1,0.783,10.9,29.8,40.8,21.4,14.2,8.7,5.1,5.8,22.7,24.2,107.0,5.3,4,5,8,8,26,9,17,9,18,19,4,1,1,4,16,25,23,13,11,3,13,25,24,1,3,7,10,Denver Nuggets,2010-01-13,2009-10
7,1610612765,Detroit Pistons,37,12,25,0.324,48.1,34.9,80.0,0.436,4.2,14.3,0.292,17.7,24.6,0.72,13.2,27.6,40.9,17.3,14.1,6.9,3.7,5.5,23.5,21.7,91.7,-5.4,18,25,24,25,20,28,19,27,26,25,29,23,18,29,2,30,22,29,9,20,29,23,27,11,29,28,10,Detroit Pistons,2010-01-13,2009-10
8,1610612744,Golden State Warriors,37,11,26,0.297,48.1,40.1,84.6,0.474,6.1,16.8,0.366,21.1,26.8,0.785,8.8,28.4,37.2,21.2,16.1,9.9,4.6,5.4,23.6,22.4,107.4,-4.6,18,28,27,28,20,2,5,7,17,18,8,3,5,3,30,28,30,15,28,1,21,21,28,6,2,26,10,Golden State Warriors,2010-01-13,2009-10
9,1610612745,Houston Rockets,39,22,17,0.564,48.6,37.6,84.7,0.444,7.7,22.7,0.339,17.7,23.3,0.758,12.4,29.9,42.3,22.1,14.6,7.3,3.8,6.5,20.9,21.5,100.5,0.5,4,11,11,11,4,14,4,24,5,3,19,25,24,17,5,23,13,8,17,15,27,29,15,14,15,13,10,Houston Rockets,2010-01-13,2009-10
