,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,11,7,4,0.636,48.0,37.9,76.9,0.493,5.2,16.4,0.317,20.8,26.4,0.79,10.2,31.0,41.2,23.4,15.2,5.5,5.5,4.5,20.2,21.5,101.8,2.7,1,5,9,8,16,10,26,1,23,21,26,8,13,9,23,13,18,6,15,28,8,12,6,19,11,9,10,Atlanta Hawks,2010-11-14,2010-11
1,1610612738,Boston Celtics,10,8,2,0.8,49.5,39.3,79.8,0.492,5.5,13.4,0.41,17.0,21.7,0.783,8.5,30.8,39.3,26.8,15.1,8.3,3.2,4.3,22.2,20.5,101.1,5.3,4,1,3,3,1,5,22,2,22,30,5,25,29,12,29,14,27,1,14,9,29,11,18,24,15,7,10,Boston Celtics,2010-11-14,2010-11
2,1610612766,Charlotte Bobcats,10,3,7,0.3,48.0,33.0,72.1,0.458,6.5,16.8,0.387,19.3,24.2,0.798,10.2,29.4,39.6,21.4,17.8,6.0,7.0,6.7,20.0,20.1,91.8,-2.8,4,21,25,24,16,30,30,13,10,16,7,13,21,5,21,23,25,15,28,27,3,29,4,26,29,19,10,Charlotte Bobcats,2010-11-14,2010-11
3,1610612741,Chicago Bulls,8,5,3,0.625,48.6,39.8,82.3,0.483,5.8,16.1,0.357,19.8,27.5,0.718,11.0,33.5,44.5,23.8,16.3,8.1,7.5,5.6,21.4,21.9,105.0,4.6,26,12,6,9,6,4,14,4,19,22,14,11,6,25,14,3,4,4,24,12,2,21,12,16,6,8,10,Chicago Bulls,2010-11-14,2010-11
4,1610612739,Cleveland Cavaliers,9,4,5,0.444,48.0,35.7,79.8,0.447,5.7,16.7,0.34,18.9,25.2,0.749,9.4,29.7,39.1,20.0,13.8,5.3,2.6,5.6,19.6,21.9,95.9,-3.9,17,17,16,18,16,24,23,21,20,20,22,16,16,19,27,21,28,20,6,29,30,18,3,15,24,22,10,Cleveland Cavaliers,2010-11-14,2010-11
5,1610612742,Dallas Mavericks,8,6,2,0.75,48.0,37.3,76.8,0.485,6.1,17.6,0.348,16.6,22.0,0.756,9.6,34.4,44.0,22.4,15.6,7.9,5.6,2.8,18.3,19.1,97.3,5.8,26,7,3,5,16,16,28,3,15,11,17,28,26,16,25,1,6,10,18,16,7,2,1,29,23,6,10,Dallas Mavericks,2010-11-14,2010-11
6,1610612743,Denver Nuggets,9,5,4,0.556,48.0,37.9,83.6,0.453,8.0,21.3,0.375,21.8,26.6,0.82,10.7,29.8,40.4,21.3,13.3,8.7,3.6,6.2,21.4,21.2,105.6,2.1,17,12,9,12,16,11,10,16,6,6,11,5,11,2,19,20,20,17,3,5,27,27,14,21,5,11,10,Denver Nuggets,2010-11-14,2010-11
7,1610612765,Detroit Pistons,10,4,6,0.4,48.5,35.9,80.6,0.445,6.2,14.9,0.416,17.4,24.8,0.702,10.9,27.2,38.1,18.1,13.7,6.8,4.1,5.1,20.1,20.1,95.4,-4.4,4,17,19,19,11,23,20,23,14,26,2,23,19,27,16,29,29,27,5,20,22,16,5,26,26,26,10,Detroit Pistons,2010-11-14,2010-11
8,1610612744,Golden State Warriors,10,6,4,0.6,48.0,39.2,87.1,0.45,7.5,20.2,0.371,15.5,21.6,0.718,14.2,29.6,43.8,22.5,17.0,9.7,4.9,4.6,24.7,18.9,101.4,-1.9,4,7,9,10,16,6,3,18,8,8,12,30,30,26,3,22,8,8,26,3,16,13,28,30,14,17,10,Golden State Warriors,2010-11-14,2010-11
9,1610612745,Houston Rockets,9,3,6,0.333,48.6,38.8,86.9,0.446,6.2,19.0,0.327,23.9,29.7,0.805,11.7,33.9,45.6,22.4,14.7,6.7,5.1,6.4,22.2,25.1,107.7,0.0,17,21,19,21,8,8,4,22,13,9,24,3,3,3,11,2,3,9,12,24,14,28,19,1,4,16,10,Houston Rockets,2010-11-14,2010-11
10,1610612754,Indiana Pacers,8,4,4,0.5,48.0,37.9,83.1,0.456,9.4,24.6,0.381,17.3,21.9,0.789,9.6,32.8,42.4,21.4,15.9,6.5,6.9,6.1,22.5,20.6,102.4,1.9,26,17,9,16,16,13,11,15,2,3,9,24,28,10,25,4,12,16,19,25,4,26,21,22,9,12,10,Indiana Pacers,2010-11-14,2010-11
11,1610612746,Los Angeles Clippers,10,1,9,0.1,49.5,36.0,81.1,0.444,4.9,16.7,0.293,18.3,26.3,0.696,11.7,30.7,42.4,20.4,17.5,7.2,4.5,5.6,21.3,21.7,95.2,-8.4,4,30,30,30,1,22,18,24,28,19,29,22,14,29,9,16,11,18,27,18,20,19,11,17,27,29,10,Los Angeles Clippers,2010-11-14,2010-11
12,1610612747,Los Angeles Lakers,10,8,2,0.8,48.0,42.1,89.8,0.469,9.2,22.2,0.414,19.1,23.8,0.803,14.5,32.4,46.9,24.1,14.1,8.2,4.1,4.2,21.4,21.3,112.5,8.9,4,1,3,3,16,1,1,8,4,5,4,15,22,4,2,7,2,3,8,11,22,10,13,20,1,3,10,Los Angeles Lakers,2010-11-14,2010-11
13,1610612763,Memphis Grizzlies,10,4,6,0.4,49.5,40.1,86.3,0.465,5.1,14.8,0.345,19.3,26.1,0.739,12.2,29.4,41.6,20.0,16.2,11.3,4.0,5.6,22.6,22.1,104.6,-2.6,4,17,19,19,1,3,5,11,25,27,21,13,15,23,8,23,15,20,22,1,24,19,23,12,7,18,10,Memphis Grizzlies,2010-11-14,2010-11
14,1610612748,Miami Heat,10,6,4,0.6,48.5,35.6,75.5,0.472,6.5,16.8,0.387,25.0,32.5,0.769,8.9,32.6,41.5,20.2,13.0,6.8,5.5,2.6,21.1,23.7,102.7,9.4,4,7,9,10,11,25,29,7,10,16,7,2,1,15,28,5,16,19,1,20,9,1,10,5,8,1,10,Miami Heat,2010-11-14,2010-11
15,1610612749,Milwaukee Bucks,10,5,5,0.5,48.5,33.6,80.7,0.416,6.1,17.6,0.347,18.8,24.9,0.755,11.7,32.3,44.0,17.3,15.6,6.8,3.6,5.7,21.0,24.8,92.1,2.7,4,12,16,16,11,29,19,29,18,12,20,18,17,18,9,9,6,29,16,20,26,22,9,3,28,10,10,Milwaukee Bucks,2010-11-14,2010-11
16,1610612750,Minnesota Timberwolves,11,3,8,0.273,48.0,36.2,89.2,0.406,6.5,18.4,0.351,20.3,27.1,0.748,16.2,32.1,48.3,17.4,18.5,7.8,5.3,6.9,25.6,22.9,99.1,-10.3,1,21,27,26,16,21,2,30,12,10,16,10,9,20,1,10,1,28,30,17,11,30,30,7,20,30,10,Minnesota Timberwolves,2010-11-14,2010-11
17,1610612751,New Jersey Nets,9,3,6,0.333,48.0,34.0,78.2,0.435,6.7,17.0,0.392,16.8,22.7,0.74,9.9,30.3,40.2,18.1,14.6,4.3,4.2,3.8,22.4,19.3,91.4,-4.2,17,21,19,21,16,28,25,28,9,15,6,26,25,22,24,17,22,26,10,30,21,5,20,28,30,25,10,New Jersey Nets,2010-11-14,2010-11
18,1610612740,New Orleans Hornets,8,8,0,1.0,48.0,36.6,76.9,0.476,6.1,16.1,0.38,19.8,24.9,0.794,8.4,32.4,40.8,22.6,13.3,8.1,5.3,3.8,22.0,22.0,99.1,9.4,26,1,1,1,16,19,27,6,15,22,10,11,18,8,30,8,19,7,2,12,12,4,17,13,19,2,10,New Orleans Hornets,2010-11-14,2010-11
19,1610612752,New York Knicks,10,3,7,0.3,48.0,36.7,84.3,0.435,8.0,24.6,0.325,20.4,26.4,0.773,11.5,31.1,42.6,19.5,16.3,8.5,7.6,4.1,23.3,22.7,101.8,-3.4,4,21,25,24,16,18,8,27,6,4,25,9,12,14,13,12,10,23,25,7,1,8,24,9,12,20,10,New York Knicks,2010-11-14,2010-11
20,1610612760,Oklahoma City Thunder,9,5,4,0.556,48.6,35.2,79.9,0.441,3.8,15.9,0.238,27.4,31.6,0.87,10.3,30.0,40.3,16.2,14.3,8.6,5.4,4.1,21.7,22.0,101.7,-4.1,17,12,9,12,8,27,21,26,30,24,30,1,2,1,20,18,21,30,9,6,10,9,15,13,13,24,10,Oklahoma City Thunder,2010-11-14,2010-11
