,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,80,42,38,0.525,48.5,38.2,84.6,0.451,8.9,26.0,0.342,18.2,25.0,0.727,10.3,34.1,44.4,23.6,15.7,8.3,4.9,5.2,18.2,21.7,103.4,-1.0,23,12,11,12,4,23,20,19,20,16,24,13,5,28,14,9,7,9,28,4,14,23,6,3,21,19,10,Atlanta Hawks,2017-04-10,2016-17
1,1610612738,Boston Celtics,81,52,29,0.642,48.2,38.6,85.0,0.454,12.0,33.4,0.36,18.7,23.2,0.809,9.0,32.9,41.9,25.2,13.3,7.5,4.2,5.1,20.6,20.3,108.0,2.4,1,4,4,4,26,21,18,16,3,3,14,10,15,3,23,22,27,3,8,19,23,20,21,11,8,8,10,Boston Celtics,2017-04-10,2016-17
2,1610612751,Brooklyn Nets,81,20,61,0.247,48.2,38.0,85.2,0.445,10.8,31.6,0.342,19.5,24.7,0.788,8.8,35.1,43.9,21.5,16.5,7.2,4.7,5.6,21.1,20.4,106.2,-6.3,1,30,30,30,26,24,16,24,5,4,23,4,7,11,26,2,11,20,29,22,18,30,25,9,12,28,10,Brooklyn Nets,2017-04-10,2016-17
3,1610612766,Charlotte Hornets,81,36,45,0.444,48.4,37.8,85.3,0.443,10.1,28.7,0.353,19.5,23.9,0.815,8.7,34.9,43.6,23.1,11.4,6.9,4.8,5.5,16.6,19.9,105.2,0.5,1,20,20,20,10,25,15,26,11,9,18,6,10,1,28,4,14,11,1,28,16,29,1,15,15,13,10,Charlotte Hornets,2017-04-10,2016-17
4,1610612741,Chicago Bulls,81,40,41,0.494,48.2,38.6,87.0,0.444,7.5,22.2,0.338,18.0,22.6,0.798,12.2,33.9,46.1,22.5,13.6,7.8,4.8,4.6,17.7,18.8,102.8,0.0,1,16,16,16,19,20,11,25,28,29,26,14,19,6,1,12,3,14,12,15,16,12,2,25,23,16,10,Chicago Bulls,2017-04-10,2016-17
5,1610612739,Cleveland Cavaliers,81,51,30,0.63,48.5,40.1,85.0,0.471,13.0,33.9,0.385,17.5,23.3,0.749,9.3,34.4,43.8,22.7,13.7,6.6,4.0,4.3,18.2,20.6,110.7,3.4,1,5,5,5,6,5,18,5,2,2,2,19,13,23,20,7,12,13,15,30,26,7,4,6,4,7,10,Cleveland Cavaliers,2017-04-10,2016-17
6,1610612742,Dallas Mavericks,80,32,48,0.4,48.3,36.3,82.3,0.44,10.7,30.0,0.357,14.8,18.4,0.801,7.9,30.7,38.6,20.8,11.8,7.5,3.7,3.4,19.2,19.4,98.0,-2.9,23,22,22,22,18,30,27,28,6,6,16,29,30,4,30,30,30,27,2,20,30,2,10,21,30,23,10,Dallas Mavericks,2017-04-10,2016-17
7,1610612743,Denver Nuggets,80,38,42,0.475,48.2,41.2,87.8,0.469,10.6,28.7,0.368,18.8,24.3,0.774,11.9,34.5,46.3,25.3,14.9,6.9,3.9,4.9,19.2,20.2,111.8,0.2,23,18,18,18,25,3,4,7,7,8,11,9,9,17,4,6,2,2,23,27,28,14,9,12,3,14,10,Denver Nuggets,2017-04-10,2016-17
8,1610612765,Detroit Pistons,81,37,44,0.457,48.3,39.9,88.6,0.45,7.7,23.2,0.33,13.9,19.2,0.721,11.0,34.6,45.6,21.1,11.9,7.0,3.8,4.1,17.9,17.4,101.2,-1.1,1,19,19,19,15,7,1,21,27,26,28,30,29,29,8,5,4,23,3,26,29,6,3,30,26,21,10,Detroit Pistons,2017-04-10,2016-17
9,1610612744,Golden State Warriors,81,66,15,0.815,48.2,43.1,87.0,0.495,12.0,31.2,0.384,17.8,22.6,0.789,9.3,35.0,44.3,30.4,14.7,9.5,6.8,3.8,19.4,19.3,116.0,11.6,1,1,1,1,19,1,8,1,4,5,3,17,18,10,20,3,9,1,21,1,1,4,12,22,1,1,10,Golden State Warriors,2017-04-10,2016-17
