,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2010-04-10T00:00:00,1,0020901187,1610612765,DET,Detroit,26-54,20,23,26,26,0,0,0,0,,,,,,,95,0.456,0.654,0.286,26,34,10,2010-04-10,2009-10
1,2010-04-10T00:00:00,1,0020901187,1610612766,CHA,Charlotte,43-37,19,31,24,25,0,0,0,0,,,,,,,99,0.538,0.846,0.467,27,35,15,2010-04-10,2009-10
2,2010-04-10T00:00:00,2,0020901188,1610612751,NJN,New Jersey,12-68,34,26,19,23,0,0,0,0,,,,,,,102,0.524,0.824,0.182,21,40,15,2010-04-10,2009-10
3,2010-04-10T00:00:00,2,0020901188,1610612754,IND,Indiana,32-48,25,31,32,27,0,0,0,0,,,,,,,115,0.535,0.778,0.375,26,32,10,2010-04-10,2009-10
4,2010-04-10T00:00:00,3,0020901189,1610612737,ATL,Atlanta,51-29,30,22,26,27,0,0,0,0,,,,,,,105,0.541,0.889,0.5,22,31,11,2010-04-10,2009-10
5,2010-04-10T00:00:00,3,0020901189,1610612764,WAS,Washington,25-55,30,20,28,17,0,0,0,0,,,,,,,95,0.506,0.667,0.583,26,39,17,2010-04-10,2009-10
6,2010-04-10T00:00:00,4,0020901190,1610612755,PHI,Philadelphia,27-53,21,30,35,34,0,0,0,0,,,,,,,120,0.57,0.727,0.538,28,39,14,2010-04-10,2009-10
7,2010-04-10T00:00:00,4,0020901190,1610612763,MEM,Memphis,40-40,26,32,20,23,0,0,0,0,,,,,,,101,0.493,0.732,0.231,15,33,16,2010-04-10,2009-10
8,2010-04-10T00:00:00,5,0020901191,1610612738,BOS,Boston,50-30,15,26,27,37,0,0,0,0,,,,,,,105,0.467,0.886,0.444,15,42,9,2010-04-10,2009-10
9,2010-04-10T00:00:00,5,0020901191,1610612749,MIL,Milwaukee,45-35,18,22,25,25,0,0,0,0,,,,,,,90,0.397,0.833,0.333,14,38,11,2010-04-10,2009-10
10,2010-04-10T00:00:00,6,0020901192,1610612759,SAS,San Antonio,49-31,20,25,23,36,0,0,0,0,,,,,,,104,0.459,0.667,0.316,23,48,16,2010-04-10,2009-10
11,2010-04-10T00:00:00,6,0020901192,1610612743,DEN,Denver,52-28,19,21,21,24,0,0,0,0,,,,,,,85,0.392,0.677,0.353,18,31,16,2010-04-10,2009-10
12,2010-04-10T00:00:00,7,0020901193,1610612742,DAL,Dallas,53-27,35,30,35,26,0,0,0,0,,,,,,,126,0.532,0.853,0.619,27,36,11,2010-04-10,2009-10
13,2010-04-10T00:00:00,7,0020901193,1610612758,SAC,Sacramento,25-55,24,29,26,29,0,0,0,0,,,,,,,108,0.471,0.828,0.4,14,41,13,2010-04-10,2009-10
14,2010-04-10T00:00:00,8,0020901194,1610612744,GSW,Golden State,24-55,27,28,24,25,0,0,0,0,,,,,,,104,0.402,0.762,0.438,19,39,11,2010-04-10,2009-10
15,2010-04-10T00:00:00,8,0020901194,1610612746,LAC,Los Angeles,28-52,35,28,20,24,0,0,0,0,,,,,,,107,0.506,0.667,0.25,23,55,17,2010-04-10,2009-10
