,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2011-03-01T00:00:00,1,0021000894,1610612744,GSW,Golden State,26-33,19,27,25,29,0,0,0,0,,,,,,,100,0.427,0.722,0.407,19,44,12,2011-03-01,2010-11
1,2011-03-01T00:00:00,1,0021000894,1610612754,IND,Indiana,27-32,29,14,37,29,0,0,0,0,,,,,,,109,0.425,0.889,0.188,17,46,9,2011-03-01,2010-11
2,2011-03-01T00:00:00,2,0021000895,1610612752,NYK,New York,30-28,21,37,26,26,0,0,0,0,,,,,,,110,0.372,0.83,0.233,15,38,8,2011-03-01,2010-11
3,2011-03-01T00:00:00,2,0021000895,1610612753,ORL,Orlando,39-22,32,15,32,37,0,0,0,0,,,,,,,116,0.522,0.72,0.444,15,45,15,2011-03-01,2010-11
4,2011-03-01T00:00:00,3,0021000896,1610612742,DAL,Dallas,44-16,23,28,28,22,0,0,0,0,,,,,,,101,0.532,0.542,0.333,26,43,15,2011-03-01,2010-11
5,2011-03-01T00:00:00,3,0021000896,1610612755,PHI,Philadelphia,30-30,22,22,33,16,0,0,0,0,,,,,,,93,0.444,0.583,0.368,20,36,12,2011-03-01,2010-11
6,2011-03-01T00:00:00,4,0021000897,1610612740,NOH,New Orleans,35-27,20,22,20,28,0,0,0,0,,,,,,,90,0.439,0.8,0.462,17,36,11,2011-03-01,2010-11
7,2011-03-01T00:00:00,4,0021000897,1610612761,TOR,Toronto,17-44,27,30,15,24,0,0,0,0,,,,,,,96,0.494,0.933,0.4,29,38,10,2011-03-01,2010-11
8,2011-03-01T00:00:00,5,0021000898,1610612759,SAS,San Antonio,49-11,30,22,15,26,0,0,0,0,,,,,,,93,0.442,0.739,0.308,17,39,21,2011-03-01,2010-11
9,2011-03-01T00:00:00,5,0021000898,1610612763,MEM,Memphis,34-28,32,29,22,26,0,0,0,0,,,,,,,109,0.528,0.938,0.0,23,42,12,2011-03-01,2010-11
10,2011-03-01T00:00:00,6,0021000899,1610612765,DET,Detroit,22-40,22,28,25,15,0,0,0,0,,,,,,,90,0.404,0.7,0.25,18,46,14,2011-03-01,2010-11
11,2011-03-01T00:00:00,6,0021000899,1610612749,MIL,Milwaukee,23-36,28,23,21,20,0,0,0,0,,,,,,,92,0.422,0.565,0.391,15,50,15,2011-03-01,2010-11
12,2011-03-01T00:00:00,7,0021000900,1610612747,LAL,Los Angeles,43-19,18,22,25,25,0,0,0,0,,,,,,,90,0.375,0.926,0.333,12,53,16,2011-03-01,2010-11
13,2011-03-01T00:00:00,7,0021000900,1610612750,MIN,Minnesota,14-47,21,24,16,18,0,0,0,0,,,,,,,79,0.397,0.813,0.25,18,39,12,2011-03-01,2010-11
14,2011-03-01T00:00:00,8,0021000901,1610612745,HOU,Houston,31-31,30,23,30,20,0,0,0,0,,,,,,,103,0.579,0.636,0.364,27,36,12,2011-03-01,2010-11
15,2011-03-01T00:00:00,8,0021000901,1610612757,POR,Portland,33-27,26,16,26,19,0,0,0,0,,,,,,,87,0.432,0.8,0.438,20,33,15,2011-03-01,2010-11
