,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2010-02-09T00:00:00,1,0020900758,1610612764,WAS,Washington,17-33,27,22,21,22,0,0,0,0,,,,,,,92,0.432,0.8,0.333,21,39,9,2010-02-09,2009-10
1,2010-02-09T00:00:00,1,0020900758,1610612766,CHA,Charlotte,25-25,24,26,23,21,0,0,0,0,,,,,,,94,0.473,0.741,0.25,21,42,12,2010-02-09,2009-10
2,2010-02-09T00:00:00,2,0020900759,1610612751,NJN,New Jersey,4-47,27,22,23,25,0,0,0,0,,,,,,,97,0.514,0.8,0.455,23,34,13,2010-02-09,2009-10
3,2010-02-09T00:00:00,2,0020900759,1610612739,CLE,Cleveland,42-11,26,29,23,26,0,0,0,0,,,,,,,104,0.527,0.655,0.389,27,35,9,2010-02-09,2009-10
4,2010-02-09T00:00:00,3,0020900760,1610612741,CHI,Chicago,25-25,29,28,24,28,0,0,0,0,,,,,,,109,0.506,0.697,0.308,16,44,15,2010-02-09,2009-10
5,2010-02-09T00:00:00,3,0020900760,1610612754,IND,Indiana,18-34,28,32,26,15,0,0,0,0,,,,,,,101,0.435,0.737,0.368,17,44,16,2010-02-09,2009-10
6,2010-02-09T00:00:00,4,0020900761,1610612750,MIN,Minnesota,13-39,23,28,25,21,0,0,0,0,,,,,,,97,0.474,0.731,0.4,21,32,19,2010-02-09,2009-10
7,2010-02-09T00:00:00,4,0020900761,1610612755,PHI,Philadelphia,20-31,30,43,24,22,0,0,0,0,,,,,,,119,0.575,0.88,0.357,30,39,14,2010-02-09,2009-10
8,2010-02-09T00:00:00,5,0020900762,1610612745,HOU,Houston,27-24,16,15,24,11,0,0,0,0,,,,,,,66,0.302,0.667,0.222,8,47,16,2010-02-09,2009-10
9,2010-02-09T00:00:00,5,0020900762,1610612748,MIA,Miami,25-27,24,32,24,19,0,0,0,0,,,,,,,99,0.519,0.769,0.467,27,46,9,2010-02-09,2009-10
10,2010-02-09T00:00:00,6,0020900763,1610612758,SAC,Sacramento,17-34,26,26,24,29,13,0,0,0,,,,,,,118,0.469,0.75,0.368,21,59,15,2010-02-09,2009-10
11,2010-02-09T00:00:00,6,0020900763,1610612752,NYK,New York,19-32,33,23,28,21,9,0,0,0,,,,,,,114,0.447,0.697,0.241,26,39,10,2010-02-09,2009-10
12,2010-02-09T00:00:00,7,0020900764,1610612737,ATL,Atlanta,33-17,27,26,29,26,0,0,0,0,,,,,,,108,0.554,0.76,0.438,25,37,15,2010-02-09,2009-10
13,2010-02-09T00:00:00,7,0020900764,1610612763,MEM,Memphis,26-25,30,25,20,19,0,0,0,0,,,,,,,94,0.5,0.833,0.286,22,32,12,2010-02-09,2009-10
14,2010-02-09T00:00:00,8,0020900765,1610612765,DET,Detroit,18-32,20,25,19,29,0,0,0,0,,,,,,,93,0.44,0.824,0.417,19,46,10,2010-02-09,2009-10
15,2010-02-09T00:00:00,8,0020900765,1610612749,MIL,Milwaukee,23-27,9,29,24,19,0,0,0,0,,,,,,,81,0.366,0.789,0.316,16,47,15,2010-02-09,2009-10
16,2010-02-09T00:00:00,9,0020900766,1610612742,DAL,Dallas,32-20,21,18,31,21,0,0,0,0,,,,,,,91,0.382,0.929,0.333,16,28,15,2010-02-09,2009-10
17,2010-02-09T00:00:00,9,0020900766,1610612743,DEN,Denver,35-17,32,33,38,24,0,0,0,0,,,,,,,127,0.608,0.87,0.611,28,47,16,2010-02-09,2009-10
18,2010-02-09T00:00:00,10,0020900767,1610612760,OKC,Oklahoma City,30-21,23,18,18,30,0,0,0,0,,,,,,,89,0.425,0.786,0.313,16,41,13,2010-02-09,2009-10
19,2010-02-09T00:00:00,10,0020900767,1610612757,POR,Portland,30-24,17,24,20,16,0,0,0,0,,,,,,,77,0.403,0.857,0.15,18,47,22,2010-02-09,2009-10
20,2010-02-09T00:00:00,11,0020900768,1610612762,UTA,Utah,32-18,29,23,28,29,0,0,0,0,,,,,,,109,0.506,0.75,0.267,32,41,11,2010-02-09,2009-10
21,2010-02-09T00:00:00,11,0020900768,1610612746,LAC,Los Angeles,21-30,26,30,28,15,0,0,0,0,,,,,,,99,0.458,0.737,0.25,23,39,16,2010-02-09,2009-10
