,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2020-08-08T00:00:00,1,0021901280,1610612746,LAC,LA,47-22,34,35,26,27,0,0,0,0,0,0,0,0,0,0,122,0.494,0.821,0.441,24,45,14,2020-08-08,2019-20
1,2020-08-08T00:00:00,1,0021901280,1610612757,POR,Portland,32-39,37,38,21,21,0,0,0,0,0,0,0,0,0,0,117,0.489,0.706,0.395,24,41,11,2020-08-08,2019-20
2,2020-08-08T00:00:00,2,0021901281,1610612762,UTA,Utah,43-27,29,34,25,17,14,13,0,0,0,0,0,0,0,0,132,0.448,0.727,0.4,34,51,22,2020-08-08,2019-20
3,2020-08-08T00:00:00,2,0021901281,1610612743,DEN,Denver,46-24,15,34,30,26,14,15,0,0,0,0,0,0,0,0,134,0.472,0.767,0.243,29,52,11,2020-08-08,2019-20
4,2020-08-08T00:00:00,3,0021901282,1610612747,LAL,Los Angeles,51-18,24,35,22,30,0,0,0,0,0,0,0,0,0,0,111,0.42,0.737,0.333,20,44,15,2020-08-08,2019-20
5,2020-08-08T00:00:00,3,0021901282,1610612754,IND,Indiana,43-27,34,20,33,29,0,0,0,0,0,0,0,0,0,0,116,0.524,0.929,0.455,25,42,20,2020-08-08,2019-20
6,2020-08-08T00:00:00,4,0021901283,1610612756,PHX,Phoenix,31-39,25,35,28,31,0,0,0,0,0,0,0,0,0,0,119,0.478,0.95,0.375,27,52,11,2020-08-08,2019-20
7,2020-08-08T00:00:00,4,0021901283,1610612748,MIA,Miami,43-27,32,28,26,26,0,0,0,0,0,0,0,0,0,0,112,0.488,0.864,0.306,28,37,12,2020-08-08,2019-20
8,2020-08-08T00:00:00,5,0021901284,1610612749,MIL,Milwaukee,55-15,32,39,20,28,13,0,0,0,0,0,0,0,0,0,132,0.475,0.676,0.341,26,55,13,2020-08-08,2019-20
9,2020-08-08T00:00:00,5,0021901284,1610612742,DAL,Dallas,42-30,35,27,31,26,17,0,0,0,0,0,0,0,0,0,136,0.417,0.92,0.321,37,54,6,2020-08-08,2019-20
