,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2010-02-16T00:00:00,1,0020900781,1610612751,NJN,New Jersey,5-48,31,21,30,21,0,0,0,0,,,,,,,103,0.519,0.7,0.357,18,47,14,2010-02-16,2009-10
1,2010-02-16T00:00:00,1,0020900781,1610612766,CHA,Charlotte,26-26,27,25,21,21,0,0,0,0,,,,,,,94,0.42,0.808,0.263,20,36,14,2010-02-16,2009-10
2,2010-02-16T00:00:00,2,0020900782,1610612748,MIA,Miami,27-27,23,23,33,26,0,0,0,0,,,,,,,105,0.512,0.8,0.417,26,52,13,2010-02-16,2009-10
3,2010-02-16T00:00:00,2,0020900782,1610612755,PHI,Philadelphia,20-33,21,14,17,26,0,0,0,0,,,,,,,78,0.379,0.647,0.083,19,37,6,2010-02-16,2009-10
4,2010-02-16T00:00:00,3,0020900783,1610612750,MIN,Minnesota,13-41,31,21,13,20,0,0,0,0,,,,,,,85,0.443,0.606,0.231,21,38,17,2010-02-16,2009-10
5,2010-02-16T00:00:00,3,0020900783,1610612765,DET,Detroit,19-33,25,27,33,23,0,0,0,0,,,,,,,108,0.535,0.571,0.222,37,44,11,2010-02-16,2009-10
6,2010-02-16T00:00:00,4,0020900784,1610612752,NYK,New York,19-33,28,22,18,17,0,0,0,0,,,,,,,85,0.346,0.786,0.28,13,38,14,2010-02-16,2009-10
7,2010-02-16T00:00:00,4,0020900784,1610612741,CHI,Chicago,26-26,29,35,31,23,0,0,0,0,,,,,,,118,0.605,0.692,0.385,30,49,10,2010-02-16,2009-10
8,2010-02-16T00:00:00,5,0020900785,1610612756,PHX,Phoenix,32-22,27,36,24,22,0,0,0,0,,,,,,,109,0.5,0.724,0.462,26,50,13,2010-02-16,2009-10
9,2010-02-16T00:00:00,5,0020900785,1610612763,MEM,Memphis,26-26,30,25,19,21,0,0,0,0,,,,,,,95,0.356,0.622,0.421,17,46,11,2010-02-16,2009-10
10,2010-02-16T00:00:00,6,0020900786,1610612742,DAL,Dallas,32-21,26,28,11,21,0,0,0,0,,,,,,,86,0.323,0.826,0.333,21,53,12,2010-02-16,2009-10
11,2010-02-16T00:00:00,6,0020900786,1610612760,OKC,Oklahoma City,31-21,16,40,22,21,0,0,0,0,,,,,,,99,0.427,0.733,0.412,22,51,9,2010-02-16,2009-10
12,2010-02-16T00:00:00,7,0020900787,1610612762,UTA,Utah,33-19,28,21,27,28,0,0,0,0,,,,,,,104,0.519,0.833,0.2,30,43,20,2010-02-16,2009-10
13,2010-02-16T00:00:00,7,0020900787,1610612745,HOU,Houston,27-25,23,32,19,21,0,0,0,0,,,,,,,95,0.405,0.909,0.423,25,38,23,2010-02-16,2009-10
14,2010-02-16T00:00:00,8,0020900788,1610612746,LAC,Los Angeles,21-32,20,18,27,22,0,0,0,0,,,,,,,87,0.48,0.533,0.35,15,40,21,2010-02-16,2009-10
15,2010-02-16T00:00:00,8,0020900788,1610612757,POR,Portland,32-24,26,23,29,31,0,0,0,0,,,,,,,109,0.493,0.781,0.556,25,33,9,2010-02-16,2009-10
16,2010-02-16T00:00:00,9,0020900789,1610612738,BOS,Boston,33-18,30,27,19,19,0,0,0,0,,,,,,,95,0.375,0.839,0.391,19,45,13,2010-02-16,2009-10
17,2010-02-16T00:00:00,9,0020900789,1610612758,SAC,Sacramento,18-35,30,22,17,23,0,0,0,0,,,,,,,92,0.381,0.633,0.45,21,48,12,2010-02-16,2009-10
18,2010-02-16T00:00:00,10,0020900790,1610612744,GSW,Golden State,14-38,24,27,22,21,0,0,0,0,,,,,,,94,0.417,0.737,0.37,24,36,17,2010-02-16,2009-10
19,2010-02-16T00:00:00,10,0020900790,1610612747,LAL,Los Angeles,42-13,36,18,25,25,0,0,0,0,,,,,,,104,0.447,0.71,0.273,21,53,19,2010-02-16,2009-10
