,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2013-01-21T00:00:00,1,0021200605,1610612754,IND,Indiana,26-16,26,17,22,17,0,0,0,0,0,0,0,0,0,0,82,0.493,0.545,0.471,22,34,20,2013-01-21,2012-13
1,2013-01-21T00:00:00,1,0021200605,1610612763,MEM,Memphis,26-14,27,12,24,18,0,0,0,0,0,0,0,0,0,0,81,0.422,1.0,0.4,16,35,15,2013-01-21,2012-13
2,2013-01-21T00:00:00,2,0021200606,1610612758,SAC,Sacramento,16-26,18,21,37,29,0,0,0,0,0,0,0,0,0,0,105,0.469,0.813,0.2,18,36,10,2013-01-21,2012-13
3,2013-01-21T00:00:00,2,0021200606,1610612740,NOH,New Orleans,14-27,30,34,23,27,0,0,0,0,0,0,0,0,0,0,114,0.483,0.762,0.48,25,49,15,2013-01-21,2012-13
4,2013-01-21T00:00:00,3,0021200607,1610612745,HOU,Houston,22-21,22,23,29,26,0,0,0,0,0,0,0,0,0,0,100,0.392,0.78,0.345,20,47,13,2013-01-21,2012-13
5,2013-01-21T00:00:00,3,0021200607,1610612766,CHA,Charlotte,10-31,30,26,25,13,0,0,0,0,0,0,0,0,0,0,94,0.42,0.833,0.4,17,40,10,2013-01-21,2012-13
6,2013-01-21T00:00:00,4,0021200608,1610612750,MIN,Minnesota,17-21,31,27,19,19,0,0,0,0,0,0,0,0,0,0,96,0.486,0.731,0.357,24,30,17,2013-01-21,2012-13
7,2013-01-21T00:00:00,4,0021200608,1610612737,ATL,Atlanta,23-18,18,26,26,34,0,0,0,0,0,0,0,0,0,0,104,0.577,0.571,0.625,32,32,22,2013-01-21,2012-13
8,2013-01-21T00:00:00,5,0021200609,1610612751,BKN,Brooklyn,25-16,26,21,18,23,0,0,0,0,0,0,0,0,0,0,88,0.419,0.7,0.5,23,52,19,2013-01-21,2012-13
9,2013-01-21T00:00:00,5,0021200609,1610612752,NYK,New York,25-14,24,17,27,17,0,0,0,0,0,0,0,0,0,0,85,0.405,0.647,0.286,14,37,5,2013-01-21,2012-13
10,2013-01-21T00:00:00,6,0021200610,1610612746,LAC,Los Angeles,32-10,33,19,28,19,0,0,0,0,0,0,0,0,0,0,99,0.458,0.545,0.367,32,39,14,2013-01-21,2012-13
11,2013-01-21T00:00:00,6,0021200610,1610612744,GSW,Golden State,25-15,33,20,20,33,0,0,0,0,0,0,0,0,0,0,106,0.52,0.889,0.545,25,39,17,2013-01-21,2012-13
12,2013-01-21T00:00:00,7,0021200611,1610612759,SAS,San Antonio,33-11,25,24,22,19,0,0,0,0,0,0,0,0,0,0,90,0.42,0.731,0.167,22,47,14,2013-01-21,2012-13
13,2013-01-21T00:00:00,7,0021200611,1610612755,PHI,Philadelphia,17-24,17,18,29,21,0,0,0,0,0,0,0,0,0,0,85,0.44,0.636,0.286,25,42,16,2013-01-21,2012-13
14,2013-01-21T00:00:00,8,0021200612,1610612747,LAL,Los Angeles,17-24,20,20,29,14,0,0,0,0,0,0,0,0,0,0,83,0.395,0.696,0.176,15,50,15,2013-01-21,2012-13
15,2013-01-21T00:00:00,8,0021200612,1610612741,CHI,Chicago,24-16,27,20,22,26,0,0,0,0,0,0,0,0,0,0,95,0.419,0.667,0.529,25,40,8,2013-01-21,2012-13
16,2013-01-21T00:00:00,9,0021200613,1610612764,WAS,Washington,9-30,34,16,19,29,0,0,0,0,0,0,0,0,0,0,98,0.464,0.706,0.421,23,44,15,2013-01-21,2012-13
17,2013-01-21T00:00:00,9,0021200613,1610612757,POR,Portland,20-21,31,20,13,31,0,0,0,0,0,0,0,0,0,0,95,0.457,0.778,0.292,25,42,13,2013-01-21,2012-13
