,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2010-03-03T00:00:00,1,0020900899,1610612755,PHI,Philadelphia,22-38,22,29,17,25,0,0,0,0,,,,,,,93,0.467,0.76,0.364,23,32,18,2010-03-03,2009-10
1,2010-03-03T00:00:00,1,0020900899,1610612737,ATL,Atlanta,39-21,32,29,26,25,0,0,0,0,,,,,,,112,0.5,0.741,0.4,23,47,15,2010-03-03,2009-10
2,2010-03-03T00:00:00,2,0020900900,1610612744,GSW,Golden State,17-43,22,23,27,18,0,0,0,0,,,,,,,90,0.427,0.667,0.435,21,29,16,2010-03-03,2009-10
3,2010-03-03T00:00:00,2,0020900900,1610612753,ORL,Orlando,42-20,32,32,30,23,0,0,0,0,,,,,,,117,0.522,0.75,0.238,17,58,14,2010-03-03,2009-10
4,2010-03-03T00:00:00,3,0020900901,1610612766,CHA,Charlotte,28-31,21,24,16,19,0,0,0,0,,,,,,,80,0.36,0.867,0.0,20,44,14,2010-03-03,2009-10
5,2010-03-03T00:00:00,3,0020900901,1610612738,BOS,Boston,38-21,31,23,28,22,0,0,0,0,,,,,,,104,0.535,0.643,0.625,27,38,13,2010-03-03,2009-10
6,2010-03-03T00:00:00,4,0020900902,1610612739,CLE,Cleveland,48-14,35,24,27,25,0,0,0,0,,,,,,,111,0.518,0.762,0.35,29,46,13,2010-03-03,2009-10
7,2010-03-03T00:00:00,4,0020900902,1610612751,NJN,New Jersey,6-54,15,27,26,24,0,0,0,0,,,,,,,92,0.393,0.714,0.333,16,39,16,2010-03-03,2009-10
8,2010-03-03T00:00:00,5,0020900903,1610612765,DET,Detroit,21-40,23,32,30,19,0,0,0,0,,,,,,,104,0.461,0.75,0.5,19,41,13,2010-03-03,2009-10
9,2010-03-03T00:00:00,5,0020900903,1610612752,NYK,New York,21-39,33,34,27,34,0,0,0,0,,,,,,,128,0.553,0.846,0.522,31,44,8,2010-03-03,2009-10
10,2010-03-03T00:00:00,6,0020900904,1610612764,WAS,Washington,21-37,26,22,12,27,0,0,0,0,,,,,,,87,0.455,0.722,0.308,18,39,21,2010-03-03,2009-10
11,2010-03-03T00:00:00,6,0020900904,1610612749,MIL,Milwaukee,31-29,28,28,21,23,0,0,0,0,,,,,,,100,0.475,0.842,0.421,29,37,16,2010-03-03,2009-10
12,2010-03-03T00:00:00,7,0020900905,1610612763,MEM,Memphis,31-30,29,25,20,30,0,0,0,0,,,,,,,104,0.494,0.632,0.182,19,39,15,2010-03-03,2009-10
13,2010-03-03T00:00:00,7,0020900905,1610612740,NOH,New Orleans,31-31,24,27,25,24,0,0,0,0,,,,,,,100,0.5,1.0,0.294,29,34,20,2010-03-03,2009-10
14,2010-03-03T00:00:00,8,0020900906,1610612750,MIN,Minnesota,14-48,28,25,34,22,0,0,0,0,,,,,,,109,0.532,0.783,0.333,21,49,20,2010-03-03,2009-10
15,2010-03-03T00:00:00,8,0020900906,1610612742,DAL,Dallas,41-21,30,30,29,23,0,0,0,0,,,,,,,112,0.5,0.944,0.529,23,30,12,2010-03-03,2009-10
16,2010-03-03T00:00:00,9,0020900907,1610612758,SAC,Sacramento,21-40,22,21,26,15,0,0,0,0,,,,,,,84,0.32,0.8,0.308,16,57,8,2010-03-03,2009-10
17,2010-03-03T00:00:00,9,0020900907,1610612745,HOU,Houston,30-30,17,20,28,16,0,0,0,0,,,,,,,81,0.39,0.615,0.227,13,50,13,2010-03-03,2009-10
18,2010-03-03T00:00:00,10,0020900908,1610612760,OKC,Oklahoma City,36-24,25,27,12,26,0,0,0,0,,,,,,,90,0.325,0.8,0.471,14,45,23,2010-03-03,2009-10
19,2010-03-03T00:00:00,10,0020900908,1610612743,DEN,Denver,40-21,32,29,31,27,0,0,0,0,,,,,,,119,0.506,0.862,0.316,30,49,19,2010-03-03,2009-10
20,2010-03-03T00:00:00,11,0020900909,1610612754,IND,Indiana,20-41,26,15,21,17,0,0,0,0,,,,,,,79,0.434,0.636,0.261,15,32,18,2010-03-03,2009-10
21,2010-03-03T00:00:00,11,0020900909,1610612757,POR,Portland,37-27,32,21,26,23,0,0,0,0,,,,,,,102,0.432,0.833,0.368,19,45,9,2010-03-03,2009-10
22,2010-03-03T00:00:00,12,0020900910,1610612756,PHX,Phoenix,39-24,30,27,39,31,0,0,0,0,,,,,,,127,0.556,0.806,0.522,36,50,12,2010-03-03,2009-10
23,2010-03-03T00:00:00,12,0020900910,1610612746,LAC,Los Angeles,25-36,26,32,18,25,0,0,0,0,,,,,,,101,0.459,0.765,0.357,26,30,13,2010-03-03,2009-10
