,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2009-11-01T00:00:00,1,0020900039,1610612753,ORL,Orlando,3-0,36,28,35,26,0,0,0,0,,,,,,,125,0.439,0.878,0.531,24,37,9,2009-11-01,2009-10
1,2009-11-01T00:00:00,1,0020900039,1610612761,TOR,Toronto,1-2,28,25,36,27,0,0,0,0,,,,,,,116,0.541,0.743,0.588,19,38,14,2009-11-01,2009-10
2,2009-11-01T00:00:00,2,0020900040,1610612740,NOH,New Orleans,1-2,20,18,31,18,0,0,0,0,,,,,,,87,0.42,0.75,0.464,22,33,16,2009-11-01,2009-10
3,2009-11-01T00:00:00,2,0020900040,1610612738,BOS,Boston,4-0,22,25,25,25,0,0,0,0,,,,,,,97,0.539,0.643,0.4,27,36,15,2009-11-01,2009-10
4,2009-11-01T00:00:00,3,0020900041,1610612741,CHI,Chicago,1-2,27,21,22,17,0,0,0,0,,,,,,,87,0.409,0.765,0.167,13,40,13,2009-11-01,2009-10
5,2009-11-01T00:00:00,3,0020900041,1610612748,MIA,Miami,3-0,24,25,20,26,0,0,0,0,,,,,,,95,0.486,0.84,0.267,15,40,18,2009-11-01,2009-10
6,2009-11-01T00:00:00,4,0020900042,1610612757,POR,Portland,2-2,25,14,21,23,0,0,0,0,,,,,,,83,0.406,0.76,0.381,16,40,14,2009-11-01,2009-10
7,2009-11-01T00:00:00,4,0020900042,1610612760,OKC,Oklahoma City,2-1,15,22,19,18,0,0,0,0,,,,,,,74,0.343,0.719,0.214,6,39,16,2009-11-01,2009-10
8,2009-11-01T00:00:00,5,0020900043,1610612763,MEM,Memphis,1-2,40,26,28,29,0,0,0,0,,,,,,,123,0.578,0.655,0.444,27,39,20,2009-11-01,2009-10
9,2009-11-01T00:00:00,5,0020900043,1610612743,DEN,Denver,3-0,35,32,36,30,0,0,0,0,,,,,,,133,0.553,0.811,0.529,36,31,12,2009-11-01,2009-10
10,2009-11-01T00:00:00,6,0020900044,1610612750,MIN,Minnesota,1-2,34,27,24,27,0,0,0,0,,,,,,,112,0.464,0.739,0.455,24,46,10,2009-11-01,2009-10
11,2009-11-01T00:00:00,6,0020900044,1610612756,PHX,Phoenix,3-0,35,32,29,24,0,0,0,0,,,,,,,120,0.5,0.8,0.538,22,42,16,2009-11-01,2009-10
12,2009-11-01T00:00:00,7,0020900045,1610612737,ATL,Atlanta,2-1,25,33,18,34,0,0,0,0,,,,,,,110,0.449,0.885,0.304,21,40,19,2009-11-01,2009-10
13,2009-11-01T00:00:00,7,0020900045,1610612747,LAL,Los Angeles,2-1,27,37,34,20,0,0,0,0,,,,,,,118,0.529,0.84,0.333,26,42,15,2009-11-01,2009-10
