,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2017-10-24T00:00:00,1,0021700049,1610612741,CHI,Chicago,0-3,38,30,24,20,0,0,0,0,0,0,0,0,0,0,112,0.477,0.846,0.515,28,39,9,2017-10-24,2017-18
1,2017-10-24T00:00:00,1,0021700049,1610612739,CLE,Cleveland,3-1,28,37,26,28,0,0,0,0,0,0,0,0,0,0,119,0.518,0.773,0.421,28,39,9,2017-10-24,2017-18
2,2017-10-24T00:00:00,2,0021700050,1610612751,BKN,Brooklyn,2-2,30,31,35,25,0,0,0,0,0,0,0,0,0,0,121,0.417,0.882,0.314,21,49,15,2017-10-24,2017-18
3,2017-10-24T00:00:00,2,0021700050,1610612753,ORL,Orlando,3-1,30,31,26,38,0,0,0,0,0,0,0,0,0,0,125,0.494,0.875,0.348,20,44,11,2017-10-24,2017-18
4,2017-10-24T00:00:00,3,0021700051,1610612752,NYK,New York,0-3,17,16,27,29,0,0,0,0,0,0,0,0,0,0,89,0.424,0.64,0.083,20,43,14,2017-10-24,2017-18
5,2017-10-24T00:00:00,3,0021700051,1610612738,BOS,Boston,2-2,30,24,23,33,0,0,0,0,0,0,0,0,0,0,110,0.493,0.815,0.483,26,41,12,2017-10-24,2017-18
6,2017-10-24T00:00:00,4,0021700052,1610612754,IND,Indiana,2-2,33,28,37,32,0,0,0,0,0,0,0,0,0,0,130,0.667,0.727,0.455,31,42,17,2017-10-24,2017-18
7,2017-10-24T00:00:00,4,0021700052,1610612750,MIN,Minnesota,2-2,20,41,23,23,0,0,0,0,0,0,0,0,0,0,107,0.488,0.636,0.375,27,27,14,2017-10-24,2017-18
8,2017-10-24T00:00:00,5,0021700053,1610612740,NOP,New Orleans,1-3,19,29,25,20,0,0,0,0,0,0,0,0,0,0,93,0.395,0.75,0.3,17,42,17,2017-10-24,2017-18
9,2017-10-24T00:00:00,5,0021700053,1610612757,POR,Portland,3-1,29,18,24,32,0,0,0,0,0,0,0,0,0,0,103,0.375,0.818,0.345,17,63,18,2017-10-24,2017-18
10,2017-10-24T00:00:00,6,0021700054,1610612762,UTA,Utah,2-2,20,21,15,28,0,0,0,0,0,0,0,0,0,0,84,0.43,0.818,0.25,20,41,18,2017-10-24,2017-18
11,2017-10-24T00:00:00,6,0021700054,1610612746,LAC,LA,3-0,27,15,33,27,0,0,0,0,0,0,0,0,0,0,102,0.47,0.667,0.345,21,44,13,2017-10-24,2017-18
