,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2011-01-04T00:00:00,1,0021000505,1610612749,MIL,Milwaukee,13-19,20,31,19,19,0,0,0,0,,,,,,,89,0.397,0.765,0.417,14,34,9,2011-01-04,2010-11
1,2011-01-04T00:00:00,1,0021000505,1610612748,MIA,Miami,28-9,26,21,26,28,0,0,0,0,,,,,,,101,0.446,0.838,0.333,14,47,13,2011-01-04,2010-11
2,2011-01-04T00:00:00,2,0021000506,1610612759,SAS,San Antonio,29-5,35,34,26,20,0,0,0,0,,,,,,,115,0.537,0.733,0.278,18,37,16,2011-01-04,2010-11
3,2011-01-04T00:00:00,2,0021000506,1610612752,NYK,New York,20-14,36,36,29,27,0,0,0,0,,,,,,,128,0.549,0.87,0.296,26,38,6,2011-01-04,2010-11
4,2011-01-04T00:00:00,3,0021000507,1610612761,TOR,Toronto,11-23,27,14,28,22,0,0,0,0,,,,,,,91,0.449,0.842,0.333,22,33,18,2011-01-04,2010-11
5,2011-01-04T00:00:00,3,0021000507,1610612741,CHI,Chicago,23-10,29,30,22,30,0,0,0,0,,,,,,,111,0.53,0.679,0.308,23,44,14,2011-01-04,2010-11
6,2011-01-04T00:00:00,4,0021000508,1610612760,OKC,Oklahoma City,23-13,27,28,22,28,0,0,0,0,,,,,,,105,0.513,0.88,0.385,18,31,14,2011-01-04,2010-11
7,2011-01-04T00:00:00,4,0021000508,1610612763,MEM,Memphis,16-19,31,24,24,31,0,0,0,0,,,,,,,110,0.512,0.733,0.286,23,42,14,2011-01-04,2010-11
8,2011-01-04T00:00:00,5,0021000509,1610612757,POR,Portland,18-17,24,16,20,21,0,0,0,0,,,,,,,81,0.418,0.647,0.25,17,46,8,2011-01-04,2010-11
9,2011-01-04T00:00:00,5,0021000509,1610612742,DAL,Dallas,26-8,24,19,19,22,0,0,0,0,,,,,,,84,0.429,0.769,0.364,22,46,13,2011-01-04,2010-11
10,2011-01-04T00:00:00,6,0021000510,1610612737,ATL,Atlanta,23-14,27,27,23,31,0,0,0,0,,,,,,,108,0.513,0.833,0.444,23,47,19,2011-01-04,2010-11
11,2011-01-04T00:00:00,6,0021000510,1610612758,SAC,Sacramento,7-25,23,17,23,39,0,0,0,0,,,,,,,102,0.448,0.611,0.357,23,39,10,2011-01-04,2010-11
12,2011-01-04T00:00:00,7,0021000511,1610612765,DET,Detroit,11-24,19,23,17,24,0,0,0,0,,,,,,,83,0.444,0.667,0.231,22,37,16,2011-01-04,2010-11
13,2011-01-04T00:00:00,7,0021000511,1610612747,LAL,Los Angeles,24-11,24,21,31,32,0,0,0,0,,,,,,,108,0.472,0.818,0.353,29,41,6,2011-01-04,2010-11
