,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2012-04-06T00:00:00,1,0021100815,1610612760,OKC,Oklahoma City,40-15,20,21,20,37,0,0,0,0,,,,,,,98,0.442,0.774,0.316,20,40,17,2012-04-06,2011-12
1,2012-04-06T00:00:00,1,0021100815,1610612754,IND,Indiana,34-21,32,24,19,28,0,0,0,0,,,,,,,103,0.412,0.794,0.316,13,50,11,2012-04-06,2011-12
2,2012-04-06T00:00:00,2,0021100816,1610612739,CLE,Cleveland,18-35,20,19,12,33,0,0,0,0,,,,,,,84,0.342,0.725,0.294,16,39,6,2012-04-06,2011-12
3,2012-04-06T00:00:00,2,0021100816,1610612761,TOR,Toronto,20-36,22,20,21,17,0,0,0,0,,,,,,,80,0.425,0.625,0.2,13,49,14,2012-04-06,2011-12
4,2012-04-06T00:00:00,3,0021100817,1610612764,WAS,Washington,12-44,20,23,23,32,0,0,0,0,,,,,,,98,0.452,0.773,0.417,22,41,16,2012-04-06,2011-12
5,2012-04-06T00:00:00,3,0021100817,1610612751,NJN,New Jersey,20-37,33,24,26,27,0,0,0,0,,,,,,,110,0.563,0.684,0.389,32,35,14,2012-04-06,2011-12
6,2012-04-06T00:00:00,4,0021100818,1610612765,DET,Detroit,21-34,20,23,25,28,0,0,0,0,,,,,,,96,0.474,0.682,0.467,16,38,16,2012-04-06,2011-12
7,2012-04-06T00:00:00,4,0021100818,1610612737,ATL,Atlanta,33-23,24,28,26,23,0,0,0,0,,,,,,,101,0.481,0.704,0.267,30,42,12,2012-04-06,2011-12
8,2012-04-06T00:00:00,5,0021100819,1610612763,MEM,Memphis,31-23,25,23,25,24,0,0,0,0,,,,,,,97,0.463,0.765,0.471,20,42,10,2012-04-06,2011-12
9,2012-04-06T00:00:00,5,0021100819,1610612748,MIA,Miami,39-15,12,20,29,21,0,0,0,0,,,,,,,82,0.402,0.75,0.222,17,40,14,2012-04-06,2011-12
10,2012-04-06T00:00:00,6,0021100820,1610612766,CHA,Charlotte,7-46,30,22,16,22,0,0,0,0,,,,,,,90,0.424,0.667,0.167,18,57,20,2012-04-06,2011-12
11,2012-04-06T00:00:00,6,0021100820,1610612749,MIL,Milwaukee,27-28,28,25,19,23,0,0,0,0,,,,,,,95,0.407,0.667,0.333,27,45,10,2012-04-06,2011-12
12,2012-04-06T00:00:00,7,0021100821,1610612757,POR,Portland,27-29,17,27,30,17,8,0,0,0,,,,,,,99,0.436,0.818,0.381,17,51,12,2012-04-06,2011-12
13,2012-04-06T00:00:00,7,0021100821,1610612742,DAL,Dallas,31-25,27,29,10,25,6,0,0,0,,,,,,,97,0.452,0.75,0.292,19,44,10,2012-04-06,2011-12
14,2012-04-06T00:00:00,8,0021100822,1610612740,NOH,New Orleans,14-41,24,21,28,30,0,0,0,0,,,,,,,103,0.468,0.743,0.417,11,29,14,2012-04-06,2011-12
15,2012-04-06T00:00:00,8,0021100822,1610612759,SAS,San Antonio,39-14,34,38,27,29,0,0,0,0,,,,,,,128,0.607,0.81,0.5,31,40,13,2012-04-06,2011-12
16,2012-04-06T00:00:00,9,0021100823,1610612756,PHX,Phoenix,28-27,29,23,23,24,0,0,0,0,,,,,,,99,0.415,0.793,0.364,21,54,16,2012-04-06,2011-12
17,2012-04-06T00:00:00,9,0021100823,1610612743,DEN,Denver,30-25,21,31,26,27,0,0,0,0,,,,,,,105,0.402,0.645,0.407,24,41,5,2012-04-06,2011-12
18,2012-04-06T00:00:00,10,0021100824,1610612744,GSW,Golden State,21-33,27,28,25,18,0,0,0,0,,,,,,,98,0.453,0.917,0.409,22,41,17,2012-04-06,2011-12
19,2012-04-06T00:00:00,10,0021100824,1610612762,UTA,Utah,29-27,28,27,23,26,0,0,0,0,,,,,,,104,0.481,0.88,0.375,23,39,12,2012-04-06,2011-12
20,2012-04-06T00:00:00,11,0021100825,1610612745,HOU,Houston,30-25,29,21,34,28,0,0,0,0,,,,,,,112,0.477,0.818,0.588,24,35,14,2012-04-06,2011-12
21,2012-04-06T00:00:00,11,0021100825,1610612747,LAL,Los Angeles,35-21,24,35,22,26,0,0,0,0,,,,,,,107,0.429,0.889,0.273,23,48,15,2012-04-06,2011-12
