,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2012-11-23T00:00:00,1,0021200171,1610612737,ATL,Atlanta,7-4,30,27,23,21,0,0,0,0,0,0,0,0,0,0,101,0.538,0.429,0.5,29,41,21,2012-11-23,2012-13
1,2012-11-23T00:00:00,1,0021200171,1610612766,CHA,Charlotte,6-5,23,28,23,17,0,0,0,0,0,0,0,0,0,0,91,0.373,0.808,0.364,17,36,13,2012-11-23,2012-13
2,2012-11-23T00:00:00,2,0021200172,1610612739,CLE,Cleveland,3-9,26,25,25,28,0,0,0,0,0,0,0,0,0,0,104,0.425,0.733,0.308,19,38,13,2012-11-23,2012-13
3,2012-11-23T00:00:00,2,0021200172,1610612753,ORL,Orlando,5-7,24,21,31,32,0,0,0,0,0,0,0,0,0,0,108,0.5,0.85,0.524,21,36,18,2012-11-23,2012-13
4,2012-11-23T00:00:00,3,0021200173,1610612760,OKC,Oklahoma City,9-4,28,17,20,35,0,0,0,0,0,0,0,0,0,0,100,0.468,0.833,0.25,22,40,16,2012-11-23,2012-13
5,2012-11-23T00:00:00,3,0021200173,1610612738,BOS,Boston,7-6,21,27,29,31,0,0,0,0,0,0,0,0,0,0,108,0.488,0.875,0.529,28,36,15,2012-11-23,2012-13
6,2012-11-23T00:00:00,4,0021200174,1610612746,LAC,Los Angeles,8-4,25,22,16,13,0,0,0,0,0,0,0,0,0,0,76,0.403,0.636,0.235,15,45,18,2012-11-23,2012-13
7,2012-11-23T00:00:00,4,0021200174,1610612751,BKN,Brooklyn,7-4,25,15,23,23,0,0,0,0,0,0,0,0,0,0,86,0.466,0.684,0.385,19,35,15,2012-11-23,2012-13
8,2012-11-23T00:00:00,5,0021200175,1610612761,TOR,Toronto,3-10,20,23,25,22,0,0,0,0,0,0,0,0,0,0,90,0.41,0.8,0.333,20,37,11,2012-11-23,2012-13
9,2012-11-23T00:00:00,5,0021200175,1610612765,DET,Detroit,3-10,21,26,25,19,0,0,0,0,0,0,0,0,0,0,91,0.462,0.577,0.308,17,46,14,2012-11-23,2012-13
10,2012-11-23T00:00:00,6,0021200176,1610612759,SAS,San Antonio,10-3,28,20,25,31,0,0,0,0,0,0,0,0,0,0,104,0.494,0.909,0.118,19,37,10,2012-11-23,2012-13
11,2012-11-23T00:00:00,6,0021200176,1610612754,IND,Indiana,6-8,25,27,25,20,0,0,0,0,0,0,0,0,0,0,97,0.413,0.667,0.438,27,49,13,2012-11-23,2012-13
12,2012-11-23T00:00:00,7,0021200177,1610612747,LAL,Los Angeles,6-7,18,31,21,28,0,0,0,0,0,0,0,0,0,0,98,0.446,0.833,0.444,19,28,18,2012-11-23,2012-13
13,2012-11-23T00:00:00,7,0021200177,1610612763,MEM,Memphis,9-2,34,22,26,24,0,0,0,0,0,0,0,0,0,0,106,0.507,0.8,0.545,23,39,15,2012-11-23,2012-13
14,2012-11-23T00:00:00,8,0021200178,1610612752,NYK,New York,8-3,32,25,23,23,0,0,0,0,0,0,0,0,0,0,103,0.43,0.857,0.436,22,30,15,2012-11-23,2012-13
15,2012-11-23T00:00:00,8,0021200178,1610612745,HOU,Houston,6-7,35,37,32,27,0,0,0,0,0,0,0,0,0,0,131,0.517,0.893,0.56,22,49,14,2012-11-23,2012-13
16,2012-11-23T00:00:00,9,0021200179,1610612744,GSW,Golden State,7-6,21,32,17,21,0,0,0,0,0,0,0,0,0,0,91,0.438,0.778,0.412,22,45,14,2012-11-23,2012-13
17,2012-11-23T00:00:00,9,0021200179,1610612743,DEN,Denver,7-6,23,24,31,24,0,0,0,0,0,0,0,0,0,0,102,0.476,0.567,0.263,21,39,11,2012-11-23,2012-13
18,2012-11-23T00:00:00,10,0021200180,1610612758,SAC,Sacramento,3-9,32,21,27,22,0,0,0,0,0,0,0,0,0,0,102,0.5,0.75,0.588,21,31,13,2012-11-23,2012-13
19,2012-11-23T00:00:00,10,0021200180,1610612762,UTA,Utah,7-6,28,24,21,31,0,0,0,0,0,0,0,0,0,0,104,0.434,0.879,0.2,27,43,11,2012-11-23,2012-13
20,2012-11-23T00:00:00,11,0021200181,1610612740,NOH,New Orleans,3-8,31,22,28,22,5,0,0,0,0,0,0,0,0,0,108,0.513,0.833,0.5,27,41,18,2012-11-23,2012-13
21,2012-11-23T00:00:00,11,0021200181,1610612756,PHX,Phoenix,6-7,23,24,30,26,8,0,0,0,0,0,0,0,0,0,111,0.489,0.632,0.44,28,35,10,2012-11-23,2012-13
22,2012-11-23T00:00:00,12,0021200182,1610612750,MIN,Minnesota,5-6,33,22,23,17,0,0,0,0,0,0,0,0,0,0,95,0.41,0.757,0.167,15,47,14,2012-11-23,2012-13
23,2012-11-23T00:00:00,12,0021200182,1610612757,POR,Portland,6-6,28,22,31,22,0,0,0,0,0,0,0,0,0,0,103,0.538,0.444,0.44,24,33,12,2012-11-23,2012-13
