,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2012-03-25T00:00:00,1,0021100719,1610612756,PHX,Phoenix,25-24,29,30,26,23,0,0,0,0,,,,,,,108,0.512,0.692,0.353,31,39,11,2012-03-25,2011-12
1,2012-03-25T00:00:00,1,0021100719,1610612739,CLE,Cleveland,17-29,21,17,24,21,0,0,0,0,,,,,,,83,0.386,0.833,0.25,17,40,22,2012-03-25,2011-12
2,2012-03-25T00:00:00,2,0021100720,1610612743,DEN,Denver,26-23,20,23,32,25,0,0,0,0,,,,,,,100,0.506,0.682,0.2,19,42,16,2012-03-25,2011-12
3,2012-03-25T00:00:00,2,0021100720,1610612750,MIN,Minnesota,24-26,33,35,25,24,0,0,0,0,,,,,,,117,0.455,1.0,0.343,25,42,9,2012-03-25,2011-12
4,2012-03-25T00:00:00,3,0021100721,1610612764,WAS,Washington,11-37,12,22,21,21,0,0,0,0,,,,,,,76,0.345,0.684,0.214,12,45,14,2012-03-25,2011-12
5,2012-03-25T00:00:00,3,0021100721,1610612738,BOS,Boston,26-22,27,26,16,19,0,0,0,0,,,,,,,88,0.486,0.944,0.3,24,39,15,2012-03-25,2011-12
6,2012-03-25T00:00:00,4,0021100722,1610612762,UTA,Utah,26-23,22,18,34,24,2,13,10,10,,,,,,,133,0.389,0.829,0.286,28,64,9,2012-03-25,2011-12
7,2012-03-25T00:00:00,4,0021100722,1610612737,ATL,Atlanta,30-20,29,26,20,23,2,13,10,16,,,,,,,139,0.449,0.787,0.316,29,64,11,2012-03-25,2011-12
8,2012-03-25T00:00:00,5,0021100723,1610612755,PHI,Philadelphia,27-22,22,27,16,11,0,0,0,0,,,,,,,76,0.412,0.455,0.111,18,47,21,2012-03-25,2011-12
9,2012-03-25T00:00:00,5,0021100723,1610612759,SAS,San Antonio,33-14,29,23,24,17,0,0,0,0,,,,,,,93,0.457,0.667,0.25,21,46,18,2012-03-25,2011-12
10,2012-03-25T00:00:00,6,0021100724,1610612748,MIA,Miami,35-12,24,25,20,18,0,0,0,0,,,,,,,87,0.465,1.0,0.318,17,31,21,2012-03-25,2011-12
11,2012-03-25T00:00:00,6,0021100724,1610612760,OKC,Oklahoma City,37-12,25,35,20,23,0,0,0,0,,,,,,,103,0.527,0.826,0.545,26,36,16,2012-03-25,2011-12
12,2012-03-25T00:00:00,7,0021100725,1610612744,GSW,Golden State,20-27,27,20,16,24,0,0,0,0,,,,,,,87,0.432,0.941,0.318,18,44,14,2012-03-25,2011-12
13,2012-03-25T00:00:00,7,0021100725,1610612757,POR,Portland,23-26,26,14,29,21,0,0,0,0,,,,,,,90,0.365,0.667,0.333,20,42,7,2012-03-25,2011-12
14,2012-03-25T00:00:00,8,0021100726,1610612763,MEM,Memphis,26-21,28,28,17,29,0,0,0,0,,,,,,,102,0.512,0.8,0.462,25,42,13,2012-03-25,2011-12
15,2012-03-25T00:00:00,8,0021100726,1610612747,LAL,Los Angeles,30-19,24,22,24,26,0,0,0,0,,,,,,,96,0.425,0.9,0.389,21,38,16,2012-03-25,2011-12
