,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2013-02-10T00:00:00,1,0021200752,1610612746,LAC,Los Angeles,36-17,22,30,19,31,0,0,0,0,0,0,0,0,0,0,102,0.513,0.625,0.357,21,43,14,2013-02-10,2012-13
1,2013-02-10T00:00:00,1,0021200752,1610612752,NYK,New York,32-17,17,27,26,18,0,0,0,0,0,0,0,0,0,0,88,0.446,0.833,0.304,11,35,16,2013-02-10,2012-13
2,2013-02-10T00:00:00,2,0021200753,1610612747,LAL,Los Angeles,24-28,26,27,20,24,0,0,0,0,0,0,0,0,0,0,97,0.5,0.769,0.583,16,29,14,2013-02-10,2012-13
3,2013-02-10T00:00:00,2,0021200753,1610612748,MIA,Miami,34-14,25,28,25,29,0,0,0,0,0,0,0,0,0,0,107,0.55,0.929,0.375,19,38,11,2013-02-10,2012-13
4,2013-02-10T00:00:00,3,0021200754,1610612743,DEN,Denver,33-19,19,27,24,22,7,8,7,0,0,0,0,0,0,0,114,0.425,0.588,0.308,25,65,21,2013-02-10,2012-13
5,2013-02-10T00:00:00,3,0021200754,1610612738,BOS,Boston,27-23,29,21,28,14,7,8,11,0,0,0,0,0,0,0,118,0.398,0.792,0.433,34,51,16,2013-02-10,2012-13
6,2013-02-10T00:00:00,4,0021200755,1610612740,NOH,New Orleans,17-34,21,26,19,23,0,0,0,0,0,0,0,0,0,0,89,0.493,0.64,0.385,16,33,17,2013-02-10,2012-13
7,2013-02-10T00:00:00,4,0021200755,1610612761,TOR,Toronto,19-32,32,18,19,33,0,0,0,0,0,0,0,0,0,0,102,0.513,0.778,0.5,24,39,11,2013-02-10,2012-13
8,2013-02-10T00:00:00,5,0021200756,1610612757,POR,Portland,25-26,26,23,23,32,0,0,0,0,0,0,0,0,0,0,104,0.506,0.833,0.37,31,38,14,2013-02-10,2012-13
9,2013-02-10T00:00:00,5,0021200756,1610612753,ORL,Orlando,15-36,22,33,24,31,0,0,0,0,0,0,0,0,0,0,110,0.505,0.611,0.333,34,50,10,2013-02-10,2012-13
10,2013-02-10T00:00:00,6,0021200757,1610612750,MIN,Minnesota,18-30,20,17,19,32,0,0,0,0,0,0,0,0,0,0,88,0.493,0.64,0.25,24,33,19,2013-02-10,2012-13
11,2013-02-10T00:00:00,6,0021200757,1610612763,MEM,Memphis,32-18,21,26,29,29,0,0,0,0,0,0,0,0,0,0,105,0.519,0.773,0.462,30,36,13,2013-02-10,2012-13
12,2013-02-10T00:00:00,7,0021200758,1610612759,SAS,San Antonio,40-12,25,26,30,30,0,0,0,0,0,0,0,0,0,0,111,0.589,0.65,0.632,22,28,5,2013-02-10,2012-13
13,2013-02-10T00:00:00,7,0021200758,1610612751,BKN,Brooklyn,29-22,35,22,14,15,0,0,0,0,0,0,0,0,0,0,86,0.472,0.706,0.316,12,39,16,2013-02-10,2012-13
14,2013-02-10T00:00:00,8,0021200759,1610612760,OKC,Oklahoma City,39-12,27,24,23,23,0,0,0,0,0,0,0,0,0,0,97,0.447,0.741,0.529,23,40,13,2013-02-10,2012-13
15,2013-02-10T00:00:00,8,0021200759,1610612756,PHX,Phoenix,17-35,16,18,14,21,0,0,0,0,0,0,0,0,0,0,69,0.33,1.0,0.286,18,53,22,2013-02-10,2012-13
16,2013-02-10T00:00:00,9,0021200760,1610612745,HOU,Houston,28-25,25,28,33,25,0,0,0,0,0,0,0,0,0,0,111,0.494,0.765,0.303,29,43,15,2013-02-10,2012-13
17,2013-02-10T00:00:00,9,0021200760,1610612758,SAC,Sacramento,19-33,28,29,27,33,0,0,0,0,0,0,0,0,0,0,117,0.46,0.963,0.55,22,46,13,2013-02-10,2012-13
