,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2011-12-28T00:00:00,1,0021100023,1610612754,IND,Indiana,2-0,18,20,25,27,0,0,0,0,,,,,,,90,0.395,0.864,0.438,20,41,16,2011-12-28,2011-12
1,2011-12-28T00:00:00,1,0021100023,1610612761,TOR,Toronto,1-1,11,23,21,30,0,0,0,0,,,,,,,85,0.456,0.538,0.4,21,39,19,2011-12-28,2011-12
2,2011-12-28T00:00:00,2,0021100024,1610612748,MIA,Miami,3-0,20,25,24,27,0,0,0,0,,,,,,,96,0.462,0.821,0.167,19,30,10,2011-12-28,2011-12
3,2011-12-28T00:00:00,2,0021100024,1610612766,CHA,Charlotte,1-1,32,28,10,25,0,0,0,0,,,,,,,95,0.476,0.625,0.389,22,53,21,2011-12-28,2011-12
4,2011-12-28T00:00:00,3,0021100025,1610612764,WAS,Washington,0-2,17,25,22,19,0,0,0,0,,,,,,,83,0.39,0.773,0.375,16,32,16,2011-12-28,2011-12
5,2011-12-28T00:00:00,3,0021100025,1610612737,ATL,Atlanta,2-0,26,29,30,16,0,0,0,0,,,,,,,101,0.427,0.8,0.391,21,45,14,2011-12-28,2011-12
6,2011-12-28T00:00:00,4,0021100026,1610612739,CLE,Cleveland,1-1,25,25,29,26,0,0,0,0,,,,,,,105,0.571,0.818,0.583,28,40,21,2011-12-28,2011-12
7,2011-12-28T00:00:00,4,0021100026,1610612765,DET,Detroit,0-2,23,16,30,20,0,0,0,0,,,,,,,89,0.444,0.727,0.429,16,26,16,2011-12-28,2011-12
8,2011-12-28T00:00:00,5,0021100027,1610612760,OKC,Oklahoma City,3-0,23,31,18,26,0,0,0,0,,,,,,,98,0.377,0.789,0.4,16,41,10,2011-12-28,2011-12
9,2011-12-28T00:00:00,5,0021100027,1610612763,MEM,Memphis,0-2,20,29,21,25,0,0,0,0,,,,,,,95,0.391,0.758,0.125,13,49,12,2011-12-28,2011-12
10,2011-12-28T00:00:00,6,0021100028,1610612738,BOS,Boston,0-3,18,21,24,15,0,0,0,0,,,,,,,78,0.372,0.722,0.412,16,37,12,2011-12-28,2011-12
11,2011-12-28T00:00:00,6,0021100028,1610612740,NOH,New Orleans,2-0,24,24,24,25,0,0,0,0,,,,,,,97,0.456,0.84,0.333,16,48,9,2011-12-28,2011-12
12,2011-12-28T00:00:00,7,0021100029,1610612746,LAC,Los Angeles,1-1,19,35,17,19,0,0,0,0,,,,,,,90,0.392,0.758,0.35,17,30,12,2011-12-28,2011-12
13,2011-12-28T00:00:00,7,0021100029,1610612759,SAS,San Antonio,2-0,26,32,38,19,0,0,0,0,,,,,,,115,0.563,1.0,0.526,27,43,15,2011-12-28,2011-12
14,2011-12-28T00:00:00,8,0021100030,1610612762,UTA,Utah,0-2,23,23,20,34,0,0,0,0,,,,,,,100,0.481,0.68,0.438,25,39,22,2011-12-28,2011-12
15,2011-12-28T00:00:00,8,0021100030,1610612743,DEN,Denver,2-0,28,35,25,29,0,0,0,0,,,,,,,117,0.535,0.731,0.316,29,45,18,2011-12-28,2011-12
16,2011-12-28T00:00:00,9,0021100031,1610612755,PHI,Philadelphia,1-1,25,23,32,23,0,0,0,0,,,,,,,103,0.477,0.778,0.412,22,48,10,2011-12-28,2011-12
17,2011-12-28T00:00:00,9,0021100031,1610612756,PHX,Phoenix,0-2,18,16,20,29,0,0,0,0,,,,,,,83,0.413,0.833,0.182,15,39,12,2011-12-28,2011-12
18,2011-12-28T00:00:00,10,0021100032,1610612752,NYK,New York,1-1,23,20,21,14,0,0,0,0,,,,,,,78,0.4,0.72,0.19,15,31,15,2011-12-28,2011-12
19,2011-12-28T00:00:00,10,0021100032,1610612744,GSW,Golden State,2-1,21,16,27,28,0,0,0,0,,,,,,,92,0.455,0.667,0.375,20,47,14,2011-12-28,2011-12
