,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2021-10-27T00:00:00,1,0022100055,1610612766,CHA,Charlotte,4-1,31,33,27,29,0,0,0,0,0,0,0,0,0,0,120,0.518,0.833,0.467,22,40,16,2021-10-27,2021-22
1,2021-10-27T00:00:00,1,0022100055,1610612753,ORL,Orlando,1-4,31,30,32,18,0,0,0,0,0,0,0,0,0,0,111,0.489,0.769,0.375,22,33,18,2021-10-27,2021-22
2,2021-10-27T00:00:00,2,0022100056,1610612764,WAS,Washington,3-1,24,38,25,29,0,0,0,0,0,0,0,0,0,0,116,0.512,0.724,0.36,18,47,15,2021-10-27,2021-22
3,2021-10-27T00:00:00,2,0022100056,1610612738,BOS,Boston,2-3,19,33,34,21,0,0,0,0,0,0,0,0,0,0,107,0.435,0.821,0.345,18,37,13,2021-10-27,2021-22
4,2021-10-27T00:00:00,3,0022100057,1610612748,MIA,Miami,3-1,29,20,32,25,0,0,0,0,0,0,0,0,0,0,106,0.396,0.846,0.276,21,62,14,2021-10-27,2021-22
5,2021-10-27T00:00:00,3,0022100057,1610612751,BKN,Brooklyn,2-3,22,29,23,19,0,0,0,0,0,0,0,0,0,0,93,0.388,0.929,0.326,21,42,15,2021-10-27,2021-22
6,2021-10-27T00:00:00,4,0022100058,1610612754,IND,Indiana,1-4,24,24,23,29,0,0,0,0,0,0,0,0,0,0,100,0.481,0.824,0.345,19,40,22,2021-10-27,2021-22
7,2021-10-27T00:00:00,4,0022100058,1610612761,TOR,Toronto,2-3,29,28,30,31,0,0,0,0,0,0,0,0,0,0,118,0.46,0.632,0.467,22,41,10,2021-10-27,2021-22
8,2021-10-27T00:00:00,5,0022100059,1610612737,ATL,Atlanta,3-1,19,34,31,18,0,0,0,0,0,0,0,0,0,0,102,0.417,0.824,0.267,21,55,11,2021-10-27,2021-22
9,2021-10-27T00:00:00,5,0022100059,1610612740,NOP,New Orleans,1-4,33,26,18,22,0,0,0,0,0,0,0,0,0,0,99,0.43,0.889,0.306,24,44,9,2021-10-27,2021-22
10,2021-10-27T00:00:00,6,0022100060,1610612750,MIN,Minnesota,3-1,44,22,28,19,0,0,0,0,0,0,0,0,0,0,113,0.473,0.824,0.289,29,49,17,2021-10-27,2021-22
11,2021-10-27T00:00:00,6,0022100060,1610612749,MIL,Milwaukee,3-2,34,24,21,29,0,0,0,0,0,0,0,0,0,0,108,0.411,0.762,0.275,22,43,8,2021-10-27,2021-22
12,2021-10-27T00:00:00,7,0022100061,1610612747,LAL,Los Angeles,2-3,41,31,23,20,0,0,0,0,0,0,0,0,0,0,115,0.5,0.857,0.314,29,40,17,2021-10-27,2021-22
13,2021-10-27T00:00:00,7,0022100061,1610612760,OKC,Oklahoma City,1-4,19,37,41,26,0,0,0,0,0,0,0,0,0,0,123,0.5,0.759,0.405,21,42,15,2021-10-27,2021-22
14,2021-10-27T00:00:00,8,0022100062,1610612758,SAC,Sacramento,2-2,23,30,29,28,0,0,0,0,0,0,0,0,0,0,110,0.442,0.733,0.395,28,40,11,2021-10-27,2021-22
15,2021-10-27T00:00:00,8,0022100062,1610612756,PHX,Phoenix,1-3,29,32,15,31,0,0,0,0,0,0,0,0,0,0,107,0.452,0.708,0.273,23,56,11,2021-10-27,2021-22
16,2021-10-27T00:00:00,9,0022100063,1610612763,MEM,Memphis,2-2,27,30,20,19,0,0,0,0,0,0,0,0,0,0,96,0.365,0.474,0.34,27,50,21,2021-10-27,2021-22
17,2021-10-27T00:00:00,9,0022100063,1610612757,POR,Portland,2-2,24,27,36,29,0,0,0,0,0,0,0,0,0,0,116,0.464,0.742,0.417,22,48,13,2021-10-27,2021-22
18,2021-10-27T00:00:00,10,0022100064,1610612739,CLE,Cleveland,3-2,23,24,25,20,0,0,0,0,0,0,0,0,0,0,92,0.407,0.852,0.15,12,57,20,2021-10-27,2021-22
19,2021-10-27T00:00:00,10,0022100064,1610612746,LAC,LA,1-3,14,26,24,15,0,0,0,0,0,0,0,0,0,0,79,0.356,0.615,0.22,19,36,14,2021-10-27,2021-22
