,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2014-12-14T00:00:00,1,0021400348,1610612744,GSW,Golden State,21-2,28,32,29,22,17,0,0,0,0,0,0,0,0,0,128,0.512,0.829,0.458,22,46,19,2014-12-14,2014-15
1,2014-12-14T00:00:00,1,0021400348,1610612740,NOP,New Orleans,11-12,31,20,38,22,11,0,0,0,0,0,0,0,0,0,122,0.465,0.8,0.296,22,44,13,2014-12-14,2014-15
2,2014-12-14T00:00:00,2,0021400349,1610612741,CHI,Chicago,15-8,14,25,33,21,0,0,0,0,0,0,0,0,0,0,93,0.465,0.857,0.5,21,44,19,2014-12-14,2014-15
3,2014-12-14T00:00:00,2,0021400349,1610612748,MIA,Miami,11-13,18,14,16,27,0,0,0,0,0,0,0,0,0,0,75,0.35,0.833,0.182,12,40,13,2014-12-14,2014-15
4,2014-12-14T00:00:00,3,0021400350,1610612762,UTA,Utah,6-18,24,18,16,26,0,0,0,0,0,0,0,0,0,0,84,0.385,0.679,0.294,13,45,17,2014-12-14,2014-15
5,2014-12-14T00:00:00,3,0021400350,1610612764,WAS,Washington,17-6,22,15,30,26,0,0,0,0,0,0,0,0,0,0,93,0.488,0.583,0.308,20,41,15,2014-12-14,2014-15
6,2014-12-14T00:00:00,4,0021400351,1610612747,LAL,Los Angeles,8-16,22,27,22,29,0,0,0,0,0,0,0,0,0,0,100,0.42,0.794,0.294,22,45,11,2014-12-14,2014-15
7,2014-12-14T00:00:00,4,0021400351,1610612750,MIN,Minnesota,5-18,19,25,25,25,0,0,0,0,0,0,0,0,0,0,94,0.422,0.75,0.3,25,46,14,2014-12-14,2014-15
8,2014-12-14T00:00:00,5,0021400352,1610612756,PHX,Phoenix,12-13,29,19,16,24,0,0,0,0,0,0,0,0,0,0,88,0.343,0.722,0.226,21,40,10,2014-12-14,2014-15
9,2014-12-14T00:00:00,5,0021400352,1610612760,OKC,Oklahoma City,11-13,41,29,19,23,0,0,0,0,0,0,0,0,0,0,112,0.488,0.882,0.222,20,63,18,2014-12-14,2014-15
10,2014-12-14T00:00:00,6,0021400353,1610612761,TOR,Toronto,18-6,27,18,27,14,9,0,0,0,0,0,0,0,0,0,95,0.462,0.778,0.375,24,42,23,2014-12-14,2014-15
11,2014-12-14T00:00:00,6,0021400353,1610612752,NYK,New York,5-21,27,19,21,19,4,0,0,0,0,0,0,0,0,0,90,0.372,0.821,0.31,15,43,22,2014-12-14,2014-15
12,2014-12-14T00:00:00,7,0021400354,1610612759,SAS,San Antonio,17-7,20,25,26,28,0,0,0,0,0,0,0,0,0,0,99,0.459,0.743,0.313,26,43,13,2014-12-14,2014-15
13,2014-12-14T00:00:00,7,0021400354,1610612743,DEN,Denver,10-14,22,12,27,30,0,0,0,0,0,0,0,0,0,0,91,0.41,0.714,0.5,20,45,21,2014-12-14,2014-15
