,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2019-01-01T00:00:00,1,0021800549,1610612762,UTA,Utah,18-20,24,29,32,31,0,0,0,0,0,0,0,0,0,0,116,0.433,0.793,0.281,23,43,4,2019-01-01,2018-19
1,2019-01-01T00:00:00,1,0021800549,1610612761,TOR,Toronto,28-11,26,25,44,27,0,0,0,0,0,0,0,0,0,0,122,0.549,0.714,0.35,18,45,9,2019-01-01,2018-19
2,2019-01-01T00:00:00,2,0021800550,1610612765,DET,Detroit,16-19,27,25,21,25,0,0,0,0,0,0,0,0,0,0,98,0.38,0.762,0.364,23,43,14,2019-01-01,2018-19
3,2019-01-01T00:00:00,2,0021800550,1610612749,MIL,Milwaukee,26-10,35,33,24,29,0,0,0,0,0,0,0,0,0,0,121,0.595,0.654,0.37,28,43,13,2019-01-01,2018-19
4,2019-01-01T00:00:00,3,0021800551,1610612752,NYK,New York,9-29,32,24,28,24,0,0,0,0,0,0,0,0,0,0,108,0.452,0.722,0.407,28,43,8,2019-01-01,2018-19
5,2019-01-01T00:00:00,3,0021800551,1610612743,DEN,Denver,24-11,28,27,27,33,0,0,0,0,0,0,0,0,0,0,115,0.463,0.652,0.353,36,53,8,2019-01-01,2018-19
6,2019-01-01T00:00:00,4,0021800552,1610612757,POR,Portland,22-16,26,38,19,20,10,0,0,0,0,0,0,0,0,0,113,0.433,0.867,0.281,22,56,18,2019-01-01,2018-19
7,2019-01-01T00:00:00,4,0021800552,1610612758,SAC,Sacramento,19-18,25,25,27,26,5,0,0,0,0,0,0,0,0,0,108,0.383,0.75,0.333,24,53,13,2019-01-01,2018-19
8,2019-01-01T00:00:00,5,0021800553,1610612755,PHI,Philadelphia,24-14,41,35,25,18,0,0,0,0,0,0,0,0,0,0,119,0.483,0.697,0.462,25,55,20,2019-01-01,2018-19
9,2019-01-01T00:00:00,5,0021800553,1610612746,LAC,LA,21-16,28,30,30,25,0,0,0,0,0,0,0,0,0,0,113,0.462,0.706,0.2,18,41,13,2019-01-01,2018-19
