,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2021-02-21T00:00:00,1,0022000465,1610612738,BOS,Boston,15-15,30,33,24,21,7,0,0,0,0,0,0,0,0,0,115,0.398,0.794,0.27,22,49,10,2021-02-21,2020-21
1,2021-02-21T00:00:00,1,0022000465,1610612740,NOP,New Orleans,13-17,28,19,27,34,12,0,0,0,0,0,0,0,0,0,120,0.447,0.676,0.306,22,52,13,2021-02-21,2020-21
2,2021-02-21T00:00:00,2,0022000466,1610612760,OKC,Oklahoma City,12-18,31,31,24,31,0,0,0,0,0,0,0,0,0,0,117,0.544,0.75,0.464,22,37,14,2021-02-21,2020-21
3,2021-02-21T00:00:00,2,0022000466,1610612739,CLE,Cleveland,10-21,28,23,24,26,0,0,0,0,0,0,0,0,0,0,101,0.464,0.75,0.229,22,42,15,2021-02-21,2020-21
4,2021-02-21T00:00:00,3,0022000467,1610612765,DET,Detroit,8-22,26,22,28,20,0,0,0,0,0,0,0,0,0,0,96,0.374,0.81,0.275,23,49,11,2021-02-21,2020-21
5,2021-02-21T00:00:00,3,0022000467,1610612753,ORL,Orlando,13-18,28,28,27,22,0,0,0,0,0,0,0,0,0,0,105,0.432,0.897,0.3,24,51,11,2021-02-21,2020-21
6,2021-02-21T00:00:00,4,0022000468,1610612755,PHI,Philadelphia,20-11,24,31,29,19,0,0,0,0,0,0,0,0,0,0,103,0.388,0.743,0.297,26,45,10,2021-02-21,2020-21
7,2021-02-21T00:00:00,4,0022000468,1610612761,TOR,Toronto,16-15,28,24,31,27,0,0,0,0,0,0,0,0,0,0,110,0.494,0.889,0.412,25,39,14,2021-02-21,2020-21
8,2021-02-21T00:00:00,5,0022000469,1610612750,MIN,Minnesota,7-24,18,32,21,28,0,0,0,0,0,0,0,0,0,0,99,0.402,0.81,0.457,24,43,15,2021-02-21,2020-21
9,2021-02-21T00:00:00,5,0022000469,1610612752,NYK,New York,15-16,30,31,26,16,0,0,0,0,0,0,0,0,0,0,103,0.423,0.816,0.333,17,48,13,2021-02-21,2020-21
10,2021-02-21T00:00:00,6,0022000470,1610612743,DEN,Denver,16-14,33,23,20,39,0,0,0,0,0,0,0,0,0,0,115,0.512,0.813,0.444,25,33,13,2021-02-21,2020-21
11,2021-02-21T00:00:00,6,0022000470,1610612737,ATL,Atlanta,13-17,27,37,29,30,0,0,0,0,0,0,0,0,0,0,123,0.519,0.818,0.353,29,44,11,2021-02-21,2020-21
12,2021-02-21T00:00:00,7,0022000472,1610612751,BKN,Brooklyn,20-12,28,30,31,23,0,0,0,0,0,0,0,0,0,0,112,0.478,0.684,0.289,21,40,6,2021-02-21,2020-21
13,2021-02-21T00:00:00,7,0022000472,1610612746,LAC,LA,22-10,30,21,28,29,0,0,0,0,0,0,0,0,0,0,108,0.46,0.722,0.429,24,52,16,2021-02-21,2020-21
14,2021-02-21T00:00:00,8,0022000471,1610612758,SAC,Sacramento,12-18,25,31,26,33,0,0,0,0,0,0,0,0,0,0,115,0.44,0.75,0.364,29,43,12,2021-02-21,2020-21
15,2021-02-21T00:00:00,8,0022000471,1610612749,MIL,Milwaukee,18-13,28,42,29,29,0,0,0,0,0,0,0,0,0,0,128,0.489,0.806,0.393,22,56,17,2021-02-21,2020-21
