,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,date,season
0,2009-11-29T00:00:00,1,0020900239,1610612737,ATL,Atlanta,12-5,25,22,18,23,0,0,0,0,,,,,,,88,0.5,0.875,0.333,16,27,13,2009-11-29,2009-10
1,2009-11-29T00:00:00,1,0020900239,1610612765,DET,Detroit,6-11,27,28,12,27,0,0,0,0,,,,,,,94,0.44,0.813,0.167,18,53,11,2009-11-29,2009-10
2,2009-11-29T00:00:00,2,0020900241,1610612756,PHX,Phoenix,14-3,33,17,34,29,0,0,0,0,,,,,,,113,0.512,0.824,0.433,25,48,16,2009-11-29,2009-10
3,2009-11-29T00:00:00,2,0020900241,1610612761,TOR,Toronto,7-11,25,24,27,18,0,0,0,0,,,,,,,94,0.391,0.808,0.05,15,44,11,2009-11-29,2009-10
4,2009-11-29T00:00:00,3,0020900240,1610612763,MEM,Memphis,6-11,28,30,23,7,0,0,0,0,,,,,,,88,0.487,0.611,0.2,23,30,16,2009-11-29,2009-10
5,2009-11-29T00:00:00,3,0020900240,1610612746,LAC,Los Angeles,8-10,21,22,22,33,0,0,0,0,,,,,,,98,0.5,0.667,0.182,18,47,16,2009-11-29,2009-10
6,2009-11-29T00:00:00,4,0020900242,1610612738,BOS,Boston,13-4,29,26,12,25,0,0,0,0,,,,,,,92,0.522,0.652,0.238,21,41,14,2009-11-29,2009-10
7,2009-11-29T00:00:00,4,0020900242,1610612748,MIA,Miami,9-7,31,17,17,20,0,0,0,0,,,,,,,85,0.418,0.607,0.133,12,38,11,2009-11-29,2009-10
8,2009-11-29T00:00:00,5,0020900243,1610612753,ORL,Orlando,14-4,31,23,28,32,0,0,0,0,,,,,,,114,0.506,0.548,0.342,16,47,9,2009-11-29,2009-10
9,2009-11-29T00:00:00,5,0020900243,1610612752,NYK,New York,3-14,29,23,21,29,0,0,0,0,,,,,,,102,0.506,0.692,0.391,21,37,9,2009-11-29,2009-10
10,2009-11-29T00:00:00,6,0020900244,1610612745,HOU,Houston,9-8,25,20,24,31,0,0,0,0,,,,,,,100,0.404,0.944,0.304,17,46,15,2009-11-29,2009-10
11,2009-11-29T00:00:00,6,0020900244,1610612760,OKC,Oklahoma City,9-8,29,25,17,20,0,0,0,0,,,,,,,91,0.48,0.9,0.067,19,35,19,2009-11-29,2009-10
12,2009-11-29T00:00:00,7,0020900245,1610612755,PHI,Philadelphia,5-12,23,22,25,19,0,0,0,0,,,,,,,89,0.393,0.824,0.263,18,35,12,2009-11-29,2009-10
13,2009-11-29T00:00:00,7,0020900245,1610612759,SAS,San Antonio,9-6,25,29,26,17,0,0,0,0,,,,,,,97,0.487,0.813,0.556,22,41,17,2009-11-29,2009-10
14,2009-11-29T00:00:00,8,0020900246,1610612750,MIN,Minnesota,2-15,25,25,31,25,0,0,0,0,,,,,,,106,0.512,0.81,0.188,24,46,15,2009-11-29,2009-10
15,2009-11-29T00:00:00,8,0020900246,1610612743,DEN,Denver,12-5,40,24,12,24,0,0,0,0,,,,,,,100,0.417,0.8,0.25,23,43,14,2009-11-29,2009-10
16,2009-11-29T00:00:00,9,0020900247,1610612740,NOH,New Orleans,7-10,26,19,29,22,0,0,0,0,,,,,,,96,0.463,0.85,0.263,18,32,14,2009-11-29,2009-10
17,2009-11-29T00:00:00,9,0020900247,1610612758,SAC,Sacramento,8-8,26,31,25,30,0,0,0,0,,,,,,,112,0.53,0.789,0.5,17,38,12,2009-11-29,2009-10
18,2009-11-29T00:00:00,10,0020900248,1610612751,NJN,New Jersey,0-17,12,22,26,27,0,0,0,0,,,,,,,87,0.43,0.7,0.417,20,38,18,2009-11-29,2009-10
19,2009-11-29T00:00:00,10,0020900248,1610612747,LAL,Los Angeles,13-3,27,32,28,19,0,0,0,0,,,,,,,106,0.5,0.619,0.52,27,43,17,2009-11-29,2009-10
