,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,54,22,32,0.407,48.9,36.5,82.2,0.444,7.5,21.3,0.353,17.2,22.1,0.779,11.0,29.1,40.1,22.3,13.1,7.4,4.6,5.1,22.7,19.5,97.7,-1.2,8,20,22,21,3,19,14,17,11,8,14,12,15,9,20,28,28,13,3,19,23,16,30,19,13,18,2012-13,Memphis Grizzlies,52,34,18,0.654,48.4,36.5,82.7,0.442,4.7,13.7,0.345,16.1,20.4,0.788,13.4,29.3,42.7,21.1,14.8,9.0,5.1,5.7,19.8,19.6,93.9,3.7,22,5,5,5,16,18,11,20,30,30,23,22,24,5,2,27,13,23,18,2,15,20,15,18,26,6,0,2013-02-20
1,Charlotte Bobcats,53,13,40,0.245,48.5,34.4,81.6,0.422,5.8,16.5,0.348,19.4,25.8,0.751,11.4,29.7,41.1,18.9,14.2,7.2,6.3,7.4,19.5,21.5,94.0,-8.5,14,30,30,30,11,30,17,30,25,28,19,2,4,19,14,26,24,30,5,20,6,30,11,4,23,30,2012-13,Detroit Pistons,55,21,34,0.382,48.5,36.4,81.6,0.446,6.2,16.9,0.367,16.2,23.2,0.696,12.7,30.8,43.5,20.7,15.1,6.9,5.6,5.6,19.6,20.6,95.2,-1.9,2,22,23,22,13,22,18,15,22,25,9,21,10,28,7,14,6,24,23,26,8,19,12,10,20,20,0,2013-02-20
2,Indiana Pacers,53,32,21,0.604,48.6,34.8,81.2,0.429,6.7,19.3,0.348,16.5,22.2,0.742,13.0,32.8,45.8,20.2,14.9,6.8,6.7,5.7,19.8,21.1,92.8,2.9,14,7,7,8,10,29,22,28,16,16,20,19,14,20,4,5,1,26,20,27,3,22,14,7,28,8,2012-13,New York Knicks,50,32,18,0.64,48.1,36.8,82.6,0.445,11.0,29.0,0.381,15.8,21.0,0.753,11.2,29.9,41.1,19.7,11.6,8.0,3.7,3.9,18.9,19.3,100.3,4.6,28,7,5,6,27,17,12,16,1,1,6,23,23,18,18,22,23,29,1,13,30,2,9,23,10,5,1,2013-02-20
3,Cleveland Cavaliers,53,16,37,0.302,48.2,36.4,84.8,0.429,7.2,20.4,0.352,16.9,22.2,0.761,12.6,28.5,41.1,20.4,14.4,8.2,3.8,7.1,21.4,20.2,97.0,-4.3,14,27,27,27,26,20,3,27,14,11,15,15,13,13,8,29,22,25,8,12,29,29,26,13,14,26,2012-13,New Orleans Hornets,54,19,35,0.352,48.4,36.2,80.0,0.452,6.8,18.3,0.373,14.7,19.3,0.762,11.2,30.1,41.3,21.3,14.6,6.5,5.5,6.0,20.4,18.7,94.0,-3.1,8,23,24,24,19,23,27,13,15,21,7,26,28,12,17,21,20,21,12,29,9,23,20,26,24,24,1,2013-02-20
4,Atlanta Hawks,51,29,22,0.569,48.6,37.2,80.8,0.46,8.9,23.5,0.381,13.7,19.5,0.701,9.6,31.3,40.8,24.0,15.1,8.0,4.8,4.7,18.2,19.1,97.0,0.8,26,13,9,11,9,12,24,7,3,5,5,28,27,27,26,12,26,2,22,14,19,11,2,24,15,11,2012-13,Miami Heat,50,36,14,0.72,48.6,38.8,78.7,0.493,8.2,21.2,0.386,17.4,22.9,0.761,8.7,30.2,38.9,22.3,13.4,8.4,5.0,3.3,20.0,20.4,103.2,6.4,28,4,2,3,8,3,30,1,6,9,3,11,12,14,28,19,30,14,4,8,16,1,16,11,5,4,0,2013-02-20
5,Milwaukee Bucks,52,26,26,0.5,48.3,37.7,87.1,0.433,6.5,18.7,0.347,15.8,21.5,0.735,13.1,30.3,43.5,22.2,14.3,8.5,7.6,4.5,19.2,19.7,97.7,-1.1,22,16,15,16,22,9,1,26,20,18,21,24,19,22,3,17,7,16,7,6,1,8,10,17,12,17,2012-13,Brooklyn Nets,54,32,22,0.593,48.6,35.0,79.2,0.442,7.6,21.4,0.355,17.9,24.2,0.74,12.5,29.8,42.3,19.9,14.6,7.0,4.8,4.4,18.3,21.1,95.5,0.6,8,7,9,9,5,28,28,21,9,7,13,8,7,21,9,24,15,27,11,24,20,7,3,5,19,13,0,2013-02-20
6,Houston Rockets,55,29,26,0.527,48.3,38.4,83.1,0.462,10.2,28.3,0.362,19.1,25.3,0.758,10.9,32.2,43.1,23.2,16.3,8.4,4.1,6.3,20.1,19.9,106.1,2.8,2,13,15,15,25,4,10,6,2,2,11,3,6,16,21,8,10,7,30,10,27,26,17,16,1,9,2012-13,Oklahoma City Thunder,53,39,14,0.736,48.5,38.1,79.1,0.482,7.6,19.5,0.389,22.3,26.9,0.828,10.2,32.6,42.7,21.9,15.6,8.5,7.5,4.2,20.2,21.0,106.0,8.8,14,2,2,2,11,7,29,3,10,14,2,1,2,1,25,6,12,18,29,7,2,4,18,8,2,1,1,2013-02-20
7,Minnesota Timberwolves,50,19,31,0.38,48.1,35.5,81.4,0.437,5.5,18.2,0.301,18.6,25.4,0.732,12.9,30.4,43.3,21.9,15.3,7.9,4.9,6.0,18.3,22.5,95.1,-2.1,28,23,21,23,27,26,19,25,28,22,30,5,5,24,5,16,8,19,25,15,18,25,4,2,21,21,2012-13,Philadelphia 76ers,51,22,29,0.431,48.3,37.2,83.9,0.443,6.1,17.4,0.35,11.9,16.5,0.721,10.9,30.7,41.5,22.3,13.0,7.2,5.0,4.6,18.7,16.4,92.3,-3.1,26,20,17,20,21,13,5,19,24,23,18,30,29,25,22,15,18,12,2,22,17,10,7,29,29,23,1,2013-02-20
8,Dallas Mavericks,52,23,29,0.442,49.0,38.3,84.5,0.453,7.3,19.7,0.367,17.6,22.0,0.797,9.6,32.9,42.4,22.7,14.2,7.9,5.3,4.4,21.1,19.5,101.3,-1.4,22,19,17,19,2,5,4,11,13,13,8,10,16,2,27,4,14,11,6,16,13,6,24,20,7,19,2012-13,Orlando Magic,53,15,38,0.283,48.3,37.6,83.6,0.45,6.5,19.3,0.338,12.2,15.7,0.774,10.7,32.2,42.8,23.3,14.6,6.0,4.2,4.9,18.8,16.2,94.0,-5.5,14,28,29,29,23,10,7,14,18,15,27,29,30,10,24,9,11,6,13,30,26,14,8,30,25,28,1,2013-02-20
9,Los Angeles Lakers,54,25,29,0.463,48.1,37.1,81.3,0.457,8.5,24.2,0.351,18.9,27.2,0.693,11.7,33.0,44.6,22.2,15.3,7.2,5.4,5.1,18.4,22.9,101.6,0.7,8,17,17,17,29,14,20,9,5,3,16,4,1,29,12,3,3,15,26,23,10,15,5,1,6,12,2012-13,Boston Celtics,53,28,25,0.528,49.3,36.8,80.5,0.457,5.6,16.6,0.34,16.5,21.1,0.785,8.5,31.5,40.0,23.3,14.5,8.7,4.2,4.8,21.6,19.9,95.7,-0.1,14,15,14,14,1,16,26,8,26,27,26,18,21,6,29,11,29,5,9,5,25,12,27,15,18,15,1,2013-02-20
10,Golden State Warriors,53,30,23,0.566,48.4,38.1,83.4,0.457,7.7,19.7,0.391,17.2,21.5,0.797,11.0,33.6,44.6,22.8,15.2,6.7,4.0,5.3,21.8,19.3,101.0,-0.5,14,12,12,12,17,8,8,10,8,12,1,13,18,3,19,1,4,9,24,28,28,18,29,22,8,16,2012-13,Phoenix Suns,54,18,36,0.333,48.3,37.2,83.9,0.444,5.6,17.3,0.324,14.8,19.5,0.756,11.4,29.8,41.2,22.0,14.7,7.7,5.4,5.2,20.6,18.3,94.8,-5.1,8,26,25,26,24,11,6,18,27,24,29,25,26,17,15,23,21,17,15,17,11,17,22,28,22,27,1,2013-02-20
