,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Cleveland Cavaliers,40,8,32,0.2,48.1,34.6,81.4,0.425,6.4,19.1,0.333,18.0,24.4,0.739,9.9,30.0,39.8,21.1,13.8,6.8,3.6,5.8,19.2,21.0,93.6,-11.4,17,30,29,30,24,27,14,29,14,10,25,21,17,22,25,21,26,16,12,24,30,24,3,17,27,30,2010-11,Phoenix Suns,39,18,21,0.462,48.8,39.2,82.7,0.473,8.6,22.7,0.38,19.8,26.1,0.76,10.3,28.9,39.2,23.0,14.6,6.5,3.9,4.3,21.7,23.3,106.8,-2.5,26,17,15,16,2,1,8,2,5,4,6,7,7,17,18,24,27,7,17,26,29,7,20,1,3,21,0,2011-01-19
1,New Jersey Nets,41,10,31,0.244,48.7,34.4,78.7,0.437,5.0,15.2,0.328,18.6,24.2,0.768,10.5,30.4,40.9,18.9,14.8,5.2,4.5,4.8,23.0,20.5,92.4,-6.8,9,27,28,27,3,29,24,27,27,26,27,13,18,14,17,20,19,29,21,30,19,12,27,22,29,29,2010-11,Utah Jazz,41,27,14,0.659,48.5,37.2,79.5,0.468,5.9,16.4,0.362,20.6,26.3,0.783,10.1,28.7,38.9,24.1,13.5,7.8,6.0,4.9,23.2,22.5,101.0,2.3,9,7,5,6,9,14,22,6,17,17,14,5,6,9,21,26,28,2,4,8,6,16,28,5,11,9,1,2011-01-19
2,Orlando Magic,41,26,15,0.634,48.1,36.3,78.0,0.465,9.4,25.0,0.376,17.7,25.1,0.705,10.0,32.0,42.1,19.9,14.7,6.3,4.3,4.1,20.3,22.1,99.7,5.1,9,9,9,10,26,22,25,11,1,1,9,22,11,29,24,7,11,23,20,28,23,4,8,8,14,6,2010-11,Philadelphia 76ers,40,17,23,0.425,48.5,36.8,80.9,0.454,5.3,15.1,0.35,18.2,24.2,0.755,10.3,31.6,41.9,21.7,13.3,6.9,4.1,4.7,20.5,19.9,97.0,-0.6,17,18,18,18,8,17,15,19,26,28,18,19,20,19,19,10,13,12,1,21,27,11,10,26,20,17,1,2011-01-19
3,Boston Celtics,40,31,9,0.775,48.4,38.8,76.7,0.505,5.5,14.0,0.389,16.8,22.2,0.757,7.5,30.5,38.0,24.7,14.5,8.3,4.5,4.0,20.8,20.3,99.8,7.4,17,2,2,2,12,5,30,1,21,29,3,29,27,18,30,19,30,1,16,5,20,3,14,24,13,3,2010-11,Detroit Pistons,41,15,26,0.366,48.9,36.4,80.5,0.453,6.0,15.9,0.379,17.0,23.3,0.73,10.9,27.6,38.4,20.3,13.4,7.0,4.2,4.4,19.8,19.5,96.0,-4.2,9,22,24,24,1,20,17,21,16,20,7,25,24,26,14,29,29,22,2,18,25,9,6,27,24,24,1,2011-01-19
4,Milwaukee Bucks,38,14,24,0.368,48.3,33.4,79.6,0.419,5.4,15.6,0.343,18.8,25.5,0.737,11.3,30.9,42.2,17.9,13.7,6.8,5.2,5.3,21.0,22.5,91.0,-2.1,29,24,21,23,18,30,21,30,23,23,21,11,9,23,11,17,9,30,9,23,12,20,15,6,30,19,2010-11,Washington Wizards,39,12,27,0.308,48.5,36.5,82.5,0.442,5.6,16.3,0.345,18.3,23.7,0.774,11.8,28.3,40.1,20.7,16.0,8.5,6.1,4.9,22.9,20.7,96.9,-5.5,26,26,25,26,7,19,10,23,19,18,20,17,22,11,8,28,25,19,27,3,5,15,26,19,22,26,1,2011-01-19
5,New Orleans Hornets,42,26,16,0.619,48.4,35.1,77.6,0.453,5.3,15.2,0.349,18.4,24.2,0.761,10.1,31.6,41.7,20.6,13.6,7.6,4.3,4.9,21.2,20.7,94.0,2.0,4,9,11,11,17,26,27,20,25,27,19,16,19,16,22,9,14,21,6,11,24,17,16,20,26,11,2010-11,Memphis Grizzlies,41,19,22,0.463,48.6,38.2,83.3,0.459,4.1,12.4,0.333,18.6,25.1,0.74,11.7,28.9,40.6,19.9,14.6,9.5,5.0,6.4,21.4,21.5,99.2,0.4,9,15,16,15,4,8,6,14,30,30,25,13,11,21,9,23,23,24,18,1,14,29,18,10,15,15,1,2011-01-19
6,Houston Rockets,42,19,23,0.452,48.5,38.0,83.4,0.455,7.7,20.7,0.372,21.2,27.0,0.786,11.2,30.9,42.1,23.5,14.2,7.2,5.0,5.7,20.6,22.5,104.9,0.4,4,15,18,17,10,10,5,18,8,7,11,4,5,5,12,14,10,3,14,14,13,23,13,4,4,16,2010-11,New York Knicks,40,22,18,0.55,48.4,38.8,83.6,0.465,9.3,24.7,0.375,20.6,26.0,0.794,10.1,31.0,41.0,21.6,14.7,7.7,6.7,4.3,21.4,21.1,107.5,0.9,17,13,13,13,12,4,4,12,2,2,10,6,8,3,23,13,18,14,19,10,1,8,17,15,1,13,1,2011-01-19
7,San Antonio Spurs,41,35,6,0.854,48.4,38.3,81.5,0.47,8.7,21.7,0.399,19.5,25.0,0.777,10.6,32.5,43.1,23.2,13.6,8.1,4.9,5.0,18.5,20.8,104.8,8.0,9,1,1,1,16,7,13,4,4,5,2,9,13,10,16,4,7,5,7,6,15,18,1,18,5,1,2010-11,Toronto Raptors,41,13,28,0.317,48.0,38.8,82.4,0.471,5.0,15.3,0.324,17.6,24.0,0.734,11.9,28.8,40.7,22.0,15.3,7.1,3.9,5.5,22.0,20.2,100.2,-4.2,9,25,26,25,27,3,11,3,29,25,30,23,21,25,7,25,22,11,25,16,28,22,22,25,12,25,1,2011-01-19
8,Dallas Mavericks,40,26,14,0.65,48.0,36.2,77.7,0.466,7.4,20.6,0.357,16.9,21.9,0.773,8.9,32.1,41.1,23.2,13.7,7.0,4.4,3.6,18.7,19.4,96.7,2.2,17,9,5,9,27,23,26,8,10,9,15,28,28,12,29,6,17,6,8,19,22,2,2,29,23,10,2010-11,Los Angeles Lakers,43,31,12,0.721,48.0,38.5,82.6,0.466,6.9,18.9,0.367,19.5,24.8,0.784,12.2,32.4,44.6,22.2,13.8,7.7,5.2,4.9,19.4,21.3,103.4,7.3,1,2,3,3,27,6,9,9,11,12,12,8,15,7,4,5,2,10,11,9,11,14,5,11,7,4,1,2011-01-19
9,Denver Nuggets,40,23,17,0.575,48.0,37.4,80.2,0.466,8.0,20.6,0.389,24.5,31.0,0.789,9.6,32.0,41.6,21.3,14.4,7.2,4.2,6.4,22.1,23.2,107.2,3.1,17,12,12,12,27,12,20,10,7,8,4,2,1,4,27,8,16,15,15,15,26,28,23,2,2,7,2010-11,Oklahoma City Thunder,41,27,14,0.659,48.6,36.7,80.3,0.457,5.0,15.4,0.325,25.3,30.4,0.831,10.7,30.9,41.6,19.9,13.8,8.3,5.5,4.1,21.9,22.5,103.8,1.7,9,7,5,6,4,18,19,17,27,24,29,1,2,1,15,16,15,25,10,4,9,4,21,7,6,12,1,2011-01-19
