,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Bobcats,60,13,47,0.217,48.4,34.3,81.8,0.419,5.7,16.6,0.342,19.1,25.5,0.749,11.5,29.2,40.7,18.9,14.0,7.1,6.2,7.5,19.4,21.6,93.3,-10.1,12,30,30,30,15,30,17,30,26,28,26,2,5,18,15,27,24,30,5,23,6,30,11,4,27,30,2012-13,Brooklyn Nets,60,34,26,0.567,48.6,35.0,79.3,0.441,7.7,21.6,0.358,17.3,23.5,0.737,12.4,29.8,42.2,20.1,14.8,7.1,4.8,4.8,18.2,21.2,95.0,0.1,12,9,9,9,7,29,29,21,9,7,14,12,9,21,9,25,16,28,14,22,20,12,3,6,19,14,0,2013-03-06
1,Cleveland Cavaliers,60,20,40,0.333,48.2,36.6,84.2,0.435,7.1,20.0,0.353,17.4,22.8,0.763,12.5,28.1,40.6,20.6,14.1,8.1,3.8,7.2,21.2,20.2,97.6,-3.5,12,26,26,27,27,19,4,27,15,11,19,10,13,14,8,30,26,25,6,14,30,29,25,13,15,25,2012-13,Utah Jazz,60,32,28,0.533,48.6,37.0,82.1,0.451,6.0,16.6,0.359,18.6,24.3,0.766,12.6,30.0,42.6,22.7,15.0,8.3,6.4,6.0,21.6,20.9,98.7,-0.1,12,14,14,15,7,15,16,14,24,27,13,6,7,12,7,23,13,9,19,11,5,23,28,9,12,15,1,2013-03-06
2,Indiana Pacers,60,38,22,0.633,48.5,35.0,80.5,0.435,6.9,19.4,0.355,17.0,22.9,0.742,12.8,33.0,45.7,20.5,15.2,7.1,6.6,5.6,20.1,21.6,94.0,4.3,12,7,7,7,12,28,26,26,16,15,17,16,12,20,4,4,1,26,25,24,3,19,16,4,25,5,2012-13,Boston Celtics,59,32,27,0.542,49.3,37.1,80.6,0.46,5.8,16.9,0.346,16.4,21.0,0.78,8.4,31.7,40.1,23.3,14.5,8.5,4.3,4.6,21.5,19.9,96.3,0.3,20,14,12,13,1,14,25,9,25,26,23,20,22,7,29,11,28,7,10,8,25,10,27,17,18,13,0,2013-03-06
3,Atlanta Hawks,59,33,26,0.559,48.5,37.4,80.9,0.462,9.0,23.7,0.38,13.7,19.3,0.706,9.3,31.4,40.7,24.4,15.0,8.0,5.0,4.4,18.2,18.9,97.4,0.7,20,12,9,11,11,11,23,7,3,5,5,28,28,26,27,12,25,3,17,15,17,7,2,25,17,12,2012-13,Philadelphia 76ers,59,23,36,0.39,48.3,36.9,84.1,0.439,6.2,17.5,0.353,12.1,16.8,0.719,10.9,30.7,41.6,22.3,13.0,7.2,4.8,4.7,18.9,16.4,92.1,-3.8,20,20,20,20,23,16,6,23,22,23,18,30,29,25,21,16,20,14,2,21,19,11,6,30,29,26,1,2013-03-06
4,Miami Heat,58,44,14,0.759,48.7,39.1,78.8,0.496,8.2,21.1,0.391,17.3,22.7,0.761,8.4,30.3,38.8,22.6,13.5,8.7,5.0,3.3,19.5,20.2,103.6,7.3,25,2,1,2,4,3,30,1,6,8,2,13,14,15,28,19,30,13,4,5,16,1,12,12,5,3,2012-13,Orlando Magic,61,17,44,0.279,48.2,37.7,83.2,0.453,6.4,19.0,0.335,12.4,16.1,0.769,10.5,31.9,42.3,23.5,14.6,6.0,4.2,4.9,19.0,16.5,94.2,-6.2,5,29,29,29,24,10,9,12,21,17,28,29,30,10,24,9,14,5,11,30,26,14,8,29,24,28,1,2013-03-06
5,Detroit Pistons,62,23,39,0.371,48.4,36.2,81.5,0.444,6.1,16.9,0.362,16.0,23.1,0.694,12.4,30.8,43.2,20.9,15.1,6.9,5.4,5.7,19.8,20.4,94.6,-3.3,1,20,23,22,19,24,19,16,23,25,11,23,11,28,10,14,8,24,22,27,12,21,14,10,21,22,2012-13,New York Knicks,57,36,21,0.632,48.1,36.4,82.2,0.442,10.8,29.1,0.37,16.6,21.8,0.76,11.2,30.0,41.2,19.6,11.9,8.1,3.8,3.9,19.4,19.5,100.1,3.7,29,8,6,8,28,20,11,17,1,1,7,19,16,16,18,22,21,29,1,13,29,2,10,20,10,8,0,2013-03-06
6,Memphis Grizzlies,58,39,19,0.672,48.3,36.2,82.2,0.441,4.8,13.7,0.346,16.3,20.9,0.779,13.3,29.5,42.8,21.2,14.7,8.8,5.2,5.6,19.9,19.7,93.5,4.0,25,6,4,5,20,23,14,22,30,30,22,21,24,8,2,26,12,23,13,3,14,20,15,19,26,6,2012-13,Portland Trail Blazers,59,28,31,0.475,48.6,36.6,82.2,0.446,8.1,23.7,0.342,16.3,21.0,0.776,11.3,30.4,41.7,21.6,15.0,6.9,4.7,4.1,18.9,19.2,97.6,-2.2,20,18,17,18,6,18,12,15,7,4,25,22,23,9,17,18,18,21,20,26,21,3,7,23,14,20,1,2013-03-06
7,New Orleans Hornets,61,21,40,0.344,48.3,36.3,80.4,0.451,6.8,18.2,0.371,15.0,19.6,0.769,11.3,29.8,41.1,21.3,14.2,6.3,5.6,6.1,20.4,18.5,94.4,-3.4,5,23,26,25,22,21,27,13,17,21,6,25,26,11,16,24,22,22,7,29,8,24,20,27,23,23,2012-13,Los Angeles Lakers,61,30,31,0.492,48.1,37.3,81.1,0.46,8.7,24.2,0.361,19.0,27.4,0.691,11.6,33.1,44.7,22.0,15.4,7.1,5.1,5.0,18.4,23.0,102.3,0.9,5,16,17,17,29,12,22,8,4,3,12,3,1,29,12,3,3,16,27,25,15,15,4,1,6,11,0,2013-03-06
8,Minnesota Timberwolves,57,20,37,0.351,48.2,35.4,81.7,0.433,5.3,17.9,0.297,18.8,25.7,0.733,12.8,30.4,43.2,22.0,15.2,8.3,4.9,6.1,18.5,22.8,94.9,-3.0,29,26,21,23,26,26,18,28,28,22,30,5,4,24,5,17,9,18,23,12,18,25,5,2,20,21,2012-13,Washington Wizards,58,19,39,0.328,48.6,35.3,82.1,0.43,6.6,18.5,0.356,14.7,20.0,0.737,10.8,32.6,43.4,21.9,15.5,7.4,4.7,4.8,20.3,18.8,91.9,-3.4,25,28,23,28,5,27,15,29,18,20,16,26,25,22,23,7,7,19,28,18,23,13,18,26,30,24,1,2013-03-06
9,Dallas Mavericks,59,26,33,0.441,48.8,38.3,84.3,0.454,7.3,19.8,0.367,17.2,21.7,0.794,9.6,32.7,42.3,22.6,14.4,8.0,5.5,4.1,21.2,19.4,101.0,-1.6,20,19,19,19,3,7,3,11,13,13,9,14,19,3,26,5,15,10,8,15,10,4,26,22,8,18,2012-13,Houston Rockets,61,33,28,0.541,48.2,38.8,83.1,0.466,10.6,28.7,0.37,18.9,25.1,0.753,10.9,32.0,42.9,23.5,16.3,8.5,3.9,6.2,20.1,20.1,107.0,3.4,5,12,14,14,24,4,10,6,2,2,8,4,6,17,22,8,11,4,30,7,28,26,17,14,1,9,1,2013-03-06
