,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Indiana Pacers,77,48,29,0.623,48.4,35.2,80.8,0.435,6.9,19.6,0.35,17.5,23.2,0.751,12.8,33.2,46.1,20.4,15.0,7.1,6.4,5.7,20.2,21.8,94.7,4.5,5,8,8,8,12,29,23,27,16,15,21,10,9,18,4,2,1,27,21,25,4,20,15,4,22,6,2012-13,Cleveland Cavaliers,76,24,52,0.316,48.1,36.5,84.3,0.433,6.8,19.5,0.349,17.0,22.5,0.758,12.3,28.6,40.9,20.7,14.1,8.0,4.0,6.9,21.1,19.9,96.8,-4.5,23,27,26,27,26,19,3,29,17,16,22,13,14,16,8,30,23,25,7,15,29,29,26,15,17,25,1,2013-04-09
1,Brooklyn Nets,76,44,32,0.579,48.5,35.6,79.4,0.448,7.6,21.4,0.356,17.5,23.8,0.734,12.6,30.0,42.6,20.3,14.8,7.1,4.8,4.8,18.1,21.4,96.4,1.4,23,9,9,9,8,26,28,15,9,8,16,9,7,24,6,20,10,28,19,23,17,11,4,6,18,10,2012-13,Philadelphia 76ers,76,31,45,0.408,48.2,37.3,83.9,0.444,6.3,17.4,0.36,12.1,16.8,0.722,10.9,30.5,41.4,22.8,13.1,7.4,4.7,4.8,18.5,16.3,92.9,-3.4,23,20,20,20,23,14,7,21,22,25,13,30,29,25,19,15,18,12,2,18,20,11,5,30,29,23,1,2013-04-09
2,New York Knicks,76,50,26,0.658,48.1,36.3,81.2,0.447,10.8,28.8,0.374,16.3,21.5,0.759,11.0,29.6,40.6,19.2,12.1,8.3,3.6,4.0,20.0,19.4,99.8,4.2,23,7,6,7,30,20,19,17,1,2,6,19,16,15,18,25,25,29,1,11,30,2,14,19,11,7,2012-13,Washington Wizards,77,29,48,0.377,48.5,35.4,81.6,0.434,6.7,18.3,0.364,15.6,21.3,0.734,10.9,32.5,43.4,21.8,15.1,7.2,4.6,4.4,20.7,19.1,93.1,-2.1,5,21,22,22,9,28,15,28,18,20,11,24,18,23,20,7,7,19,26,22,23,8,22,23,28,19,1,2013-04-09
3,Miami Heat,76,60,16,0.789,48.5,38.5,77.6,0.496,8.5,21.5,0.397,17.4,22.9,0.76,8.2,30.1,38.3,22.9,13.7,8.8,5.3,3.3,18.7,20.3,102.9,7.8,23,1,1,1,4,4,30,1,5,7,2,11,12,14,28,18,30,7,3,3,12,1,8,11,5,2,2012-13,Milwaukee Bucks,76,37,39,0.487,48.3,38.2,87.6,0.437,7.1,19.6,0.359,15.5,20.9,0.741,13.0,30.8,43.8,22.9,14.1,8.3,6.9,4.5,19.1,19.3,99.0,-1.2,23,18,17,18,15,6,1,25,14,14,14,25,23,21,2,13,5,10,7,9,2,9,9,20,12,18,1,2013-04-09
4,Chicago Bulls,76,42,34,0.553,48.3,35.6,81.8,0.436,5.1,15.0,0.342,16.3,21.1,0.774,12.7,30.5,43.2,22.9,14.3,7.3,5.2,5.8,19.4,19.6,92.7,0.3,23,12,11,12,15,26,14,26,29,29,25,21,22,10,5,14,9,7,10,20,13,22,11,18,30,14,2012-13,Toronto Raptors,77,29,48,0.377,48.8,36.3,81.8,0.443,6.9,20.5,0.339,17.3,22.1,0.786,10.8,29.3,40.1,21.5,13.8,7.3,4.8,4.9,22.7,20.1,96.8,-2.3,5,21,22,22,2,21,13,22,15,10,26,12,15,5,22,27,28,20,4,19,19,15,30,13,16,21,0,2013-04-09
5,Memphis Grizzlies,77,52,25,0.675,48.3,36.2,81.4,0.445,4.6,13.4,0.347,16.5,21.2,0.778,12.8,29.5,42.4,21.0,14.2,8.6,5.3,5.5,20.2,20.0,93.6,3.9,5,5,5,5,17,22,17,20,30,30,23,17,20,7,3,26,12,24,9,4,11,19,17,14,26,8,2012-13,Charlotte Bobcats,77,18,59,0.234,48.3,34.3,81.4,0.422,5.7,17.1,0.334,19.0,25.4,0.749,11.4,28.9,40.3,19.1,14.0,7.3,5.9,7.1,19.2,21.4,93.3,-9.7,5,30,29,30,17,30,18,30,26,27,27,3,5,19,16,29,27,30,5,21,6,30,10,5,27,30,1,2013-04-09
6,Houston Rockets,77,43,34,0.558,48.2,38.2,82.6,0.462,10.6,28.8,0.369,19.2,25.5,0.754,11.1,32.1,43.3,23.3,16.4,8.3,4.1,6.0,20.2,20.5,106.2,3.6,5,11,11,11,24,7,10,8,2,1,7,2,4,17,17,8,8,5,30,8,27,25,16,9,1,9,2012-13,Phoenix Suns,77,23,54,0.299,48.3,37.2,84.0,0.442,5.7,17.5,0.325,14.7,19.8,0.741,11.7,29.9,41.5,22.3,15.5,8.0,5.2,5.0,20.7,18.6,94.7,-6.7,5,28,28,28,17,15,5,23,27,24,29,27,26,20,12,22,17,15,29,16,14,17,21,27,21,28,1,2013-04-09
7,Utah Jazz,78,41,37,0.526,48.5,37.3,82.1,0.455,6.2,17.0,0.367,17.6,23.1,0.763,12.3,29.8,42.0,22.8,14.8,8.4,6.3,5.9,21.5,20.4,98.5,-0.1,1,14,14,14,7,13,11,12,24,28,9,8,10,13,7,23,15,13,18,5,5,23,29,10,13,15,2012-13,Oklahoma City Thunder,77,56,21,0.727,48.4,38.1,79.0,0.482,7.3,19.1,0.38,22.6,27.3,0.828,10.4,33.2,43.6,21.4,15.5,8.2,7.7,4.0,20.3,21.0,106.0,9.2,5,3,3,3,12,8,29,3,13,17,3,1,2,1,25,3,6,21,28,12,1,3,18,7,2,1,0,2013-04-09
8,Los Angeles Lakers,77,40,37,0.519,48.1,37.1,81.1,0.458,8.7,24.5,0.356,19.0,27.6,0.688,11.6,33.1,44.7,22.2,15.1,7.1,5.2,4.9,18.0,22.8,102.0,0.9,5,15,14,15,28,16,20,10,4,3,19,4,1,30,13,5,3,17,24,24,15,13,2,1,6,11,2012-13,New Orleans Hornets,77,27,50,0.351,48.3,36.1,80.2,0.451,6.6,18.0,0.365,15.2,19.5,0.779,11.7,29.6,41.4,21.1,14.5,6.4,5.5,6.0,20.5,18.5,94.0,-3.4,5,24,24,24,22,24,26,13,19,21,10,26,28,6,11,24,19,23,12,30,8,26,19,28,25,24,1,2013-04-09
9,Golden State Warriors,77,44,33,0.571,48.3,37.9,83.0,0.457,7.9,19.8,0.401,17.0,21.4,0.793,10.8,33.9,44.6,22.5,15.1,6.8,4.2,4.9,21.4,19.3,100.8,0.7,5,9,10,10,17,9,9,11,8,13,1,14,17,3,22,1,4,14,27,27,26,13,28,22,9,12,2012-13,Minnesota Timberwolves,76,29,47,0.382,48.1,35.8,81.5,0.44,5.4,17.8,0.303,18.6,25.3,0.736,12.1,30.1,42.3,22.3,15.0,8.4,4.8,6.0,18.6,22.7,95.7,-2.2,23,21,21,21,26,25,16,24,28,22,30,5,6,22,10,17,13,16,21,7,18,24,6,2,20,20,1,2013-04-09
