,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Atlanta Hawks,11,9,2,0.818,48.5,40.7,84.8,0.48,5.6,17.0,0.332,20.1,25.4,0.792,11.6,31.8,43.5,21.5,13.1,7.0,6.4,3.9,21.2,22.7,107.2,7.6,5,2,1,2,9,2,7,5,17,17,18,7,16,6,9,7,9,10,3,19,4,4,9,9,5,2,2009-10,Miami Heat,10,7,3,0.7,48.0,35.2,76.7,0.459,5.5,16.2,0.34,19.4,25.6,0.758,10.1,30.3,40.4,17.8,14.4,6.6,4.9,5.2,20.3,21.5,95.3,4.2,18,10,3,9,14,24,27,12,19,21,17,14,15,13,23,18,19,27,11,21,15,16,6,22,23,9,1,2009-11-18
1,Indiana Pacers,8,5,3,0.625,48.0,35.6,81.3,0.438,6.1,19.0,0.322,22.6,29.4,0.77,11.1,34.0,45.1,19.0,16.5,7.5,8.5,5.9,24.9,22.8,100.0,2.1,28,14,3,11,14,22,15,24,16,9,20,2,3,12,12,2,3,21,27,14,1,23,29,7,14,14,2009-10,New York Knicks,10,1,9,0.1,49.5,38.1,87.7,0.434,8.4,28.3,0.297,15.9,19.8,0.803,9.6,29.6,39.2,20.6,15.3,8.1,4.5,4.0,22.7,19.6,100.5,-9.7,18,28,28,28,1,9,1,26,6,1,26,26,29,2,27,26,28,14,18,8,23,5,20,28,11,28,0,2009-11-18
2,Orlando Magic,11,8,3,0.727,48.0,35.9,78.5,0.458,9.5,26.0,0.364,18.5,26.1,0.707,10.0,30.1,40.1,19.5,13.5,6.3,4.6,3.8,20.6,23.5,99.7,4.9,5,3,3,3,14,21,22,15,2,2,10,18,11,27,25,21,24,19,7,24,19,2,7,5,15,7,2009-10,Oklahoma City Thunder,11,6,5,0.545,48.5,35.1,79.3,0.443,4.5,14.7,0.302,19.5,24.4,0.802,10.5,31.1,41.6,17.9,15.1,7.9,5.7,4.7,23.9,22.2,94.2,3.2,5,11,15,14,9,25,20,23,24,24,25,11,20,3,20,12,16,26,15,11,7,14,27,14,25,11,1,2009-11-18
3,Philadelphia 76ers,10,4,6,0.4,48.5,36.5,77.8,0.469,5.0,16.5,0.303,19.3,26.0,0.742,10.0,30.0,40.0,19.3,15.2,8.3,5.5,3.6,20.2,21.3,97.3,-5.1,18,19,18,20,6,18,24,9,22,20,24,16,12,17,25,22,25,20,17,6,9,1,4,24,20,24,2009-10,Charlotte Bobcats,10,3,7,0.3,49.0,31.2,77.1,0.405,4.9,16.8,0.292,16.0,22.8,0.702,12.3,30.2,42.5,17.4,17.5,7.0,4.1,7.3,20.9,21.2,83.3,-6.1,18,24,22,24,2,30,25,29,23,19,28,24,21,29,5,20,14,28,29,19,28,29,8,25,30,26,1,2009-11-18
4,Washington Wizards,9,2,7,0.222,48.0,34.7,79.3,0.437,5.4,14.8,0.368,19.4,26.3,0.738,11.2,31.4,42.7,18.3,15.8,5.9,5.7,5.6,23.3,22.1,94.2,-4.7,27,26,22,26,14,26,19,25,20,23,8,13,10,18,11,9,11,25,22,27,8,20,24,17,24,23,2009-10,Cleveland Cavaliers,11,8,3,0.727,48.0,36.3,76.7,0.473,8.7,19.0,0.459,18.3,25.7,0.71,8.1,31.3,39.4,20.5,14.2,7.9,5.5,4.1,21.5,20.7,99.5,5.3,5,3,3,3,14,20,26,7,3,9,1,19,14,25,30,10,27,15,9,11,10,7,11,26,17,6,1,2009-11-18
5,Boston Celtics,11,8,3,0.727,48.0,38.1,76.5,0.498,6.6,18.2,0.365,15.6,21.0,0.745,8.4,29.7,38.1,25.2,14.4,8.8,4.8,4.4,20.3,21.7,98.5,10.2,5,3,3,3,14,10,29,1,12,14,9,28,27,16,29,24,29,1,10,2,16,11,5,19,19,1,2009-10,Golden State Warriors,10,3,7,0.3,48.0,42.3,86.5,0.489,6.9,17.6,0.392,19.7,26.4,0.746,9.1,28.3,37.4,22.6,15.5,9.5,4.8,6.4,23.9,23.5,111.2,-2.5,18,24,22,24,14,1,3,2,10,16,5,10,9,15,28,30,30,7,21,1,17,24,26,4,1,21,1,2009-11-18
6,Memphis Grizzlies,10,2,8,0.2,48.5,37.7,82.3,0.458,3.2,10.5,0.305,21.0,28.8,0.729,13.8,31.0,44.8,18.9,17.5,7.2,4.6,5.8,22.7,24.3,99.6,-9.1,18,26,25,27,6,12,13,14,30,30,23,5,4,20,1,13,4,22,29,17,22,22,20,2,16,27,2009-10,Los Angeles Clippers,12,4,8,0.333,48.0,36.5,78.0,0.468,5.4,16.9,0.32,18.3,25.8,0.706,10.3,30.0,40.3,23.4,16.4,7.6,6.8,4.3,22.1,21.7,96.7,-3.7,1,19,25,22,14,18,23,10,21,18,21,20,13,28,22,22,21,6,24,13,2,10,14,21,21,22,1,2009-11-18
7,Milwaukee Bucks,8,5,3,0.625,48.6,38.6,87.0,0.444,8.5,21.5,0.395,14.5,21.0,0.69,13.8,33.4,47.1,20.3,16.5,8.0,4.1,5.3,23.3,22.5,100.3,4.3,28,14,3,11,5,7,2,21,4,6,4,29,27,30,3,3,1,16,27,9,27,17,23,12,13,8,2009-10,New Jersey Nets,11,0,11,0.0,48.0,31.7,78.7,0.403,3.4,12.1,0.278,17.5,22.4,0.785,10.5,31.7,42.3,15.5,16.5,5.5,5.3,5.5,21.3,19.0,84.4,-10.1,5,30,30,30,14,29,21,30,29,27,29,21,22,8,20,8,15,30,25,28,11,19,10,29,29,29,1,2009-11-18
8,Minnesota Timberwolves,11,1,10,0.091,48.0,36.5,85.4,0.428,3.5,13.3,0.267,13.5,19.0,0.713,11.7,30.9,42.6,18.5,16.5,8.7,3.5,6.5,21.6,18.4,90.2,-13.8,5,28,29,29,14,17,6,28,27,26,30,30,30,23,8,14,12,24,25,4,30,26,12,30,28,30,2009-10,Houston Rockets,11,6,5,0.545,48.5,39.1,85.5,0.457,8.2,23.5,0.349,17.2,22.3,0.771,12.0,30.5,42.5,23.6,15.1,8.3,4.6,7.5,23.2,22.2,103.5,2.3,5,11,15,14,9,5,5,17,7,4,15,22,23,10,7,16,13,4,15,7,19,30,22,14,6,13,0,2009-11-18
9,Utah Jazz,10,4,6,0.4,48.0,38.4,79.9,0.481,3.8,11.7,0.325,19.9,25.2,0.79,11.0,30.5,41.5,23.5,15.4,6.2,4.4,6.4,22.2,21.4,100.5,-1.4,18,19,18,20,14,8,18,4,26,29,19,8,17,7,13,17,17,5,19,25,25,24,16,23,11,18,2009-10,Toronto Raptors,11,5,6,0.455,48.0,38.6,81.4,0.475,8.5,20.6,0.41,21.6,27.8,0.778,10.9,29.3,40.2,21.2,12.3,5.5,5.1,4.4,24.9,21.7,107.4,-0.7,5,14,18,18,14,6,14,6,5,8,3,4,5,9,14,28,22,12,2,29,12,11,30,19,4,17,1,2009-11-18
10,Dallas Mavericks,11,8,3,0.727,48.9,37.4,82.5,0.453,6.6,17.8,0.372,19.8,24.7,0.801,10.6,34.8,45.5,22.2,13.6,7.4,6.4,4.3,20.2,23.3,101.2,6.5,5,3,3,3,3,14,12,18,12,15,7,9,19,4,17,1,2,8,8,16,4,9,3,6,10,5,2009-10,San Antonio Spurs,8,4,4,0.5,48.0,37.4,80.5,0.464,7.8,22.3,0.348,19.4,26.5,0.731,10.6,29.5,40.1,20.6,12.0,6.4,4.3,5.5,23.9,22.5,101.9,2.0,28,19,12,16,14,13,16,11,8,5,16,15,8,19,18,27,23,13,1,23,26,18,25,12,8,15,1,2009-11-18
11,Portland Trail Blazers,12,8,4,0.667,48.4,33.9,76.6,0.443,6.7,18.8,0.356,20.8,25.1,0.831,10.8,32.9,43.8,19.8,14.8,6.5,6.0,4.1,22.5,22.7,95.3,7.3,1,3,12,10,12,28,28,22,11,12,11,6,18,1,16,4,8,18,12,22,6,6,18,10,22,3,2009-10,Detroit Pistons,11,5,6,0.455,48.0,34.6,75.5,0.458,4.5,14.3,0.312,19.5,27.5,0.712,10.9,29.7,40.6,15.7,13.5,6.1,5.1,5.0,23.9,23.6,93.3,0.5,5,14,18,18,14,27,30,13,24,25,22,11,6,24,14,24,18,29,5,26,12,15,27,3,26,16,1,2009-11-18
