,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Detroit Pistons,14,4,10,0.286,48.0,38.2,82.9,0.461,11.8,30.1,0.392,19.1,24.8,0.769,9.2,32.3,41.5,24.6,17.5,6.6,5.4,4.1,20.9,21.7,107.3,-4.7,12,25,23,26,21,24,29,9,15,23,3,12,13,16,25,27,29,13,28,26,12,3,9,17,22,24,2019-20,Atlanta Hawks,14,4,10,0.286,48.4,39.6,87.6,0.452,9.6,31.3,0.308,18.8,26.1,0.721,10.3,32.9,43.2,22.9,17.7,9.0,5.1,8.0,23.2,22.3,107.6,-9.3,12,25,23,26,5,20,22,16,26,19,29,14,6,28,17,26,24,19,29,4,17,30,23,12,19,28,1,2019-11-22
1,Washington Wizards,12,4,8,0.333,48.0,45.5,95.0,0.479,13.0,34.6,0.376,15.7,19.2,0.817,10.8,32.0,42.8,28.3,14.8,6.5,4.5,5.9,22.7,20.2,119.7,-1.4,30,25,16,22,21,1,1,2,8,13,7,25,29,4,10,28,26,1,9,27,23,23,19,27,2,16,2019-20,Charlotte Hornets,15,6,9,0.4,48.3,37.9,86.0,0.441,12.9,35.7,0.363,16.1,22.6,0.714,10.3,30.7,40.9,23.4,16.8,6.8,3.9,4.7,19.5,22.1,104.9,-7.9,3,15,19,18,15,25,25,25,9,9,11,22,20,29,19,30,30,17,23,23,29,12,3,13,26,27,1,2019-11-22
2,Brooklyn Nets,14,6,8,0.429,48.7,40.9,91.4,0.447,12.5,36.7,0.34,19.3,25.9,0.746,10.1,37.7,47.9,22.9,16.5,6.9,5.2,5.1,23.0,22.8,113.5,-3.1,12,15,16,16,3,12,7,18,13,6,23,11,8,23,21,3,3,19,22,22,16,17,20,9,9,21,2019-20,Sacramento Kings,13,6,7,0.462,48.0,38.5,86.0,0.448,13.3,35.0,0.38,15.2,19.6,0.776,10.5,31.9,42.5,22.2,16.4,7.5,4.9,4.7,23.1,19.7,105.6,-3.4,27,15,13,15,21,22,25,17,6,10,5,29,28,14,13,29,27,24,21,19,19,11,22,29,25,22,1,2019-11-22
3,Philadelphia 76ers,14,9,5,0.643,48.4,41.6,88.6,0.469,10.5,30.4,0.346,16.1,22.1,0.728,10.1,36.5,46.6,26.4,17.0,8.9,5.9,4.2,24.1,22.0,109.7,3.2,12,9,8,9,5,7,18,6,20,21,17,23,21,25,21,8,10,5,25,5,7,6,30,15,16,13,2019-20,San Antonio Spurs,15,5,10,0.333,48.0,42.6,90.8,0.469,8.9,25.5,0.351,19.4,24.7,0.786,11.7,35.3,47.1,24.1,13.9,6.1,5.6,4.8,19.6,21.1,113.5,-2.7,3,20,23,22,21,5,11,5,30,30,16,10,15,8,2,17,9,15,6,28,9,13,6,19,8,19,1,2019-11-22
4,Chicago Bulls,15,5,10,0.333,48.0,38.5,90.7,0.425,11.7,34.9,0.337,18.5,24.5,0.755,10.7,34.3,45.1,22.8,15.6,9.5,4.1,6.9,23.6,22.0,107.3,-2.5,3,20,23,22,21,23,12,29,16,12,25,15,16,19,11,20,20,21,15,2,27,28,25,15,21,18,2019-20,Miami Heat,13,10,3,0.769,48.4,40.2,83.2,0.482,12.8,32.5,0.396,19.0,25.5,0.746,8.6,35.7,44.3,26.2,19.2,9.8,5.4,4.2,21.9,22.8,112.2,8.5,27,5,2,4,4,18,27,1,10,15,2,13,9,22,26,13,21,7,30,1,14,7,14,8,13,3,0,2019-11-22
5,Oklahoma City Thunder,14,5,9,0.357,48.4,37.6,82.9,0.454,10.5,29.4,0.358,19.9,25.4,0.786,8.1,35.0,43.1,21.3,15.9,8.2,4.3,5.0,20.6,23.4,105.7,-0.5,12,20,19,20,5,27,28,15,20,27,13,6,10,9,28,19,25,25,18,11,24,16,8,5,24,14,2019-20,Los Angeles Lakers,14,12,2,0.857,48.4,42.7,89.4,0.478,10.1,29.6,0.342,15.3,20.4,0.751,10.2,35.7,45.9,26.6,15.1,8.4,7.8,3.4,20.5,20.4,110.9,9.8,12,1,1,1,5,4,15,3,25,26,21,28,26,20,20,12,16,4,10,8,1,1,7,25,15,1,0,2019-11-22
6,Dallas Mavericks,14,9,5,0.643,48.4,41.1,89.2,0.461,13.9,39.5,0.353,19.9,26.1,0.762,10.9,36.8,47.7,24.7,13.7,5.8,4.6,4.1,19.6,23.1,116.1,6.4,12,9,8,9,5,11,16,10,5,4,15,7,6,17,8,7,4,11,5,30,21,2,5,7,5,6,2019-20,Cleveland Cavaliers,14,4,10,0.286,48.0,37.7,87.1,0.433,10.4,32.0,0.326,18.3,23.4,0.783,10.4,33.8,44.1,19.5,15.2,8.0,3.4,7.2,19.0,22.1,104.1,-5.8,12,25,23,26,21,26,24,26,22,16,26,17,17,13,16,23,22,29,11,13,30,29,2,14,28,25,1,2019-11-22
7,Denver Nuggets,13,10,3,0.769,48.8,40.3,91.2,0.442,10.7,29.8,0.359,15.5,20.9,0.739,11.1,35.4,46.5,26.0,13.3,8.1,5.2,4.9,21.5,21.4,106.8,4.5,27,5,2,4,2,17,9,22,19,25,12,26,25,24,7,16,13,8,3,12,15,15,10,18,23,9,2019-20,Boston Celtics,14,11,3,0.786,48.4,40.4,91.3,0.443,12.6,35.7,0.354,18.5,23.4,0.792,10.3,36.9,47.1,24.6,12.8,8.6,5.7,5.9,22.3,22.7,112.0,7.6,12,3,2,3,5,16,8,21,11,8,14,16,17,7,17,6,6,12,1,7,8,24,16,10,14,5,1,2019-11-22
8,Utah Jazz,14,9,5,0.643,48.0,36.6,82.5,0.444,11.0,29.8,0.369,20.1,26.5,0.757,8.0,37.3,45.3,19.9,15.8,6.6,4.1,5.2,22.3,23.6,104.4,3.7,12,9,8,9,21,30,30,19,17,24,8,5,3,18,29,4,18,28,17,25,26,18,16,3,27,12,2019-20,Golden State Warriors,16,3,13,0.188,48.3,39.0,90.3,0.432,9.5,30.3,0.313,20.7,24.7,0.838,10.4,33.6,44.1,24.1,14.6,7.5,4.3,5.3,19.6,20.8,108.2,-10.8,1,30,30,30,19,21,14,27,27,22,27,2,14,1,15,24,23,16,8,20,25,19,4,21,18,30,1,2019-11-22
9,LA Clippers,15,10,5,0.667,48.3,40.5,88.7,0.457,10.8,31.3,0.345,20.5,26.2,0.784,11.4,37.1,48.5,22.7,17.1,7.3,6.0,5.3,23.5,24.5,112.4,6.0,3,5,8,8,15,15,17,13,18,18,18,3,4,12,5,5,2,23,26,21,6,20,24,2,12,7,2019-20,Houston Rockets,15,11,4,0.733,48.0,39.9,90.5,0.441,15.5,45.8,0.339,22.5,28.7,0.784,10.7,36.5,47.1,20.9,15.7,8.3,5.4,4.5,21.7,22.6,117.9,4.7,3,3,6,6,21,19,13,24,1,1,24,1,1,11,12,9,8,26,16,9,13,9,11,11,3,8,1,2019-11-22
