,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Cleveland Cavaliers,40,15,25,0.375,49.0,36.6,85.7,0.427,7.2,19.8,0.366,16.3,21.8,0.745,12.1,32.5,44.5,19.4,15.0,7.2,4.4,6.1,20.0,19.5,96.7,-5.3,12,22,21,23,1,20,5,28,19,23,11,19,20,22,7,14,11,29,13,21,25,27,10,21,22,26,2013-14,Dallas Mavericks,42,24,18,0.571,48.1,39.7,84.2,0.471,8.7,22.8,0.381,16.0,20.1,0.794,9.7,30.3,40.0,23.5,13.8,9.5,4.3,3.6,20.1,18.7,104.0,1.4,1,9,10,10,27,3,10,4,7,10,6,25,27,3,25,25,29,5,5,1,26,4,11,30,7,12,0,2014-01-20
1,Detroit Pistons,40,17,23,0.425,48.4,38.3,85.8,0.446,6.1,19.8,0.31,16.7,25.3,0.66,14.5,30.5,45.1,20.5,15.5,8.7,5.3,4.5,20.5,20.8,99.4,-3.3,12,18,19,18,16,11,4,18,27,22,30,17,8,30,1,23,7,19,24,5,8,10,16,13,17,21,2013-14,Los Angeles Clippers,42,28,14,0.667,48.4,38.1,82.4,0.463,8.1,24.2,0.335,21.3,29.0,0.733,10.2,32.9,43.1,23.7,13.9,8.5,4.8,3.2,21.7,23.9,105.6,5.5,1,6,6,6,18,13,22,7,12,7,26,2,2,23,21,11,17,4,7,8,15,2,21,2,3,6,0,2014-01-20
2,Charlotte Bobcats,42,17,25,0.405,48.5,35.0,81.5,0.43,5.4,15.8,0.343,18.4,25.3,0.729,9.4,32.4,41.9,20.0,12.8,6.4,5.0,5.8,18.8,21.4,93.9,-3.0,1,18,21,20,13,28,25,27,29,29,22,10,9,26,27,15,23,27,2,28,12,24,3,9,28,20,2013-14,Toronto Raptors,39,20,19,0.513,48.6,35.9,82.2,0.436,8.1,22.4,0.361,19.0,24.6,0.772,11.9,31.2,43.1,20.2,14.4,7.0,4.6,4.9,22.6,22.3,98.8,2.5,22,11,11,11,8,26,23,24,11,12,14,7,10,8,10,21,16,24,9,25,19,17,28,5,18,11,1,2014-01-20
3,Washington Wizards,39,19,20,0.487,48.8,37.5,83.4,0.45,7.9,20.5,0.385,15.4,21.2,0.727,10.8,31.4,42.3,23.1,15.2,8.5,4.7,3.8,20.3,19.3,98.3,-0.9,22,15,14,15,6,16,13,15,14,18,4,27,24,27,19,20,22,8,18,9,18,5,13,26,19,17,2013-14,Philadelphia 76ers,40,13,27,0.325,48.9,39.1,88.6,0.441,7.0,21.9,0.317,16.2,22.9,0.708,11.8,33.1,44.9,22.6,17.6,9.0,4.4,7.1,21.3,20.3,101.3,-8.7,12,28,26,28,4,5,2,19,22,13,29,20,15,28,11,9,9,10,30,4,24,30,19,16,14,29,1,2014-01-20
4,New York Knicks,40,15,25,0.375,48.5,36.1,83.1,0.435,8.4,23.7,0.353,14.7,19.2,0.766,10.7,29.5,40.2,20.3,12.8,8.1,4.4,3.8,22.8,19.4,95.3,-3.7,12,22,21,23,12,24,14,26,8,8,17,30,30,12,20,30,27,22,1,12,23,6,30,22,25,23,2013-14,Brooklyn Nets,38,16,22,0.421,48.7,35.1,78.5,0.447,7.6,20.6,0.371,19.3,25.4,0.76,9.8,30.2,40.0,20.4,14.7,7.2,4.1,4.1,22.2,21.6,97.1,-3.8,30,20,18,19,7,27,29,17,16,17,8,6,7,14,23,27,28,20,11,20,28,8,24,8,21,24,0,2014-01-20
5,Memphis Grizzlies,39,20,19,0.513,48.4,37.6,83.0,0.453,5.0,14.4,0.347,15.8,21.1,0.748,12.0,31.1,43.1,21.6,13.3,7.5,4.5,5.6,19.9,19.3,95.9,-0.6,22,11,11,11,14,15,15,13,30,30,20,26,25,20,8,22,18,15,3,17,20,20,7,24,24,16,2013-14,New Orleans Pelicans,39,15,24,0.385,48.5,38.7,85.3,0.454,6.2,16.2,0.383,17.4,22.7,0.765,12.9,30.4,43.3,22.0,13.7,8.3,6.1,6.3,22.2,20.1,101.0,-2.0,22,22,20,22,11,7,6,11,26,28,5,15,17,13,4,24,14,14,4,10,2,28,23,19,15,18,0,2014-01-20
6,Atlanta Hawks,39,20,19,0.513,48.6,37.9,82.8,0.458,9.3,25.4,0.366,16.5,21.2,0.777,9.2,31.8,41.0,25.4,15.2,8.6,4.5,4.6,18.8,19.3,101.7,0.9,22,11,11,11,8,14,19,8,4,4,10,18,23,6,28,18,26,1,19,6,22,12,4,24,12,13,2013-14,Miami Heat,40,29,11,0.725,48.6,38.9,76.9,0.506,8.0,21.5,0.373,18.2,24.0,0.758,7.1,29.6,36.6,23.4,15.0,9.2,4.5,3.1,19.9,21.0,104.0,5.8,12,5,5,5,10,6,30,1,13,14,7,12,11,16,30,29,30,6,15,3,21,1,8,12,8,5,1,2014-01-20
7,Chicago Bulls,39,19,20,0.487,48.9,34.3,80.6,0.426,5.7,17.1,0.334,18.2,23.6,0.771,12.1,33.0,45.1,22.2,16.1,7.0,5.3,6.5,19.3,21.6,92.6,0.1,22,15,14,15,2,30,26,29,28,27,27,11,12,9,6,10,6,12,27,26,9,29,6,7,29,15,2013-14,Los Angeles Lakers,41,16,25,0.39,48.0,36.9,83.7,0.441,9.2,25.0,0.369,17.6,23.2,0.757,10.0,32.8,42.8,22.6,15.5,6.3,5.7,4.7,20.3,19.3,100.6,-5.2,8,20,21,21,28,19,11,20,5,5,9,14,13,17,22,12,19,11,23,29,6,16,14,23,16,25,1,2014-01-20
8,Houston Rockets,42,27,15,0.643,48.4,37.2,78.8,0.472,8.8,25.8,0.342,21.9,31.8,0.689,10.9,34.1,45.0,20.0,16.2,7.4,6.0,5.7,20.4,24.9,105.1,3.3,1,7,7,7,18,18,28,3,6,2,24,1,1,29,18,5,8,25,28,18,3,22,15,1,5,9,2013-14,Portland Trail Blazers,40,31,9,0.775,48.4,40.4,88.4,0.458,10.2,25.8,0.397,18.5,22.4,0.827,13.0,33.9,46.9,24.6,13.9,5.6,4.7,3.5,18.9,20.3,109.6,6.7,12,3,2,3,16,2,3,9,1,3,2,9,18,1,3,6,1,3,6,30,17,3,5,17,1,4,1,2014-01-20
9,Golden State Warriors,42,26,16,0.619,48.4,39.1,84.4,0.463,9.5,24.5,0.387,16.1,22.1,0.731,11.1,34.9,46.0,23.0,16.8,7.8,5.1,4.7,22.3,20.1,103.9,4.5,1,8,8,8,18,4,9,6,2,6,3,21,19,24,16,3,4,9,29,13,10,15,25,18,10,8,2013-14,Indiana Pacers,39,32,7,0.821,48.1,36.4,79.7,0.457,7.2,19.9,0.363,18.1,22.8,0.791,9.7,34.9,44.7,20.8,15.4,7.2,5.9,4.6,19.9,21.6,98.1,9.9,22,1,1,1,25,22,27,10,18,21,12,13,16,4,24,2,10,17,22,19,4,12,9,6,20,1,0,2014-01-20
