,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,26,13,13,0.5,48.4,41.6,91.1,0.457,12.0,33.8,0.356,18.9,23.5,0.802,9.6,34.2,43.8,24.0,12.3,7.8,5.4,6.7,20.1,21.8,114.2,3.3,20,17,16,16,9,8,5,16,6,6,12,8,13,7,23,16,20,14,1,17,16,30,5,14,7,8,2018-19,Detroit Pistons,25,13,12,0.52,48.8,39.8,92.2,0.432,10.6,33.3,0.319,18.8,26.0,0.726,12.9,34.6,47.5,21.6,14.7,7.1,3.7,5.6,23.5,23.7,109.1,-1.2,28,17,13,15,1,19,2,30,17,10,28,9,4,25,2,15,6,26,13,22,29,22,27,4,18,21,1,2018-12-12
1,Cleveland Cavaliers,27,6,21,0.222,48.0,39.0,87.6,0.445,8.7,24.3,0.358,16.4,20.8,0.788,11.7,32.0,43.8,19.5,13.9,6.7,2.3,5.3,21.0,20.0,103.0,-8.3,11,27,28,28,23,26,22,24,30,29,9,23,25,8,8,26,22,30,8,27,30,19,12,26,28,27,2018-19,New York Knicks,28,8,20,0.286,48.5,39.8,90.8,0.438,10.1,29.2,0.348,18.6,24.0,0.778,12.1,33.5,45.6,19.6,14.9,7.1,5.0,6.6,22.9,22.1,108.4,-6.6,3,26,26,26,6,20,8,28,21,21,20,10,10,12,6,22,14,29,16,23,20,29,24,13,21,26,1,2018-12-12
2,Indiana Pacers,27,17,10,0.63,48.0,40.8,85.5,0.477,9.3,24.9,0.374,15.2,20.5,0.742,8.7,34.6,43.3,24.7,15.3,9.2,5.4,5.7,19.6,19.9,106.1,4.7,11,6,7,7,23,14,27,6,28,28,4,27,26,22,27,14,23,11,21,4,14,24,2,27,25,7,2018-19,Milwaukee Bucks,26,18,8,0.692,48.4,43.7,91.3,0.478,14.3,40.3,0.356,17.3,22.5,0.769,10.0,40.5,50.5,26.5,15.4,7.2,5.7,4.8,20.9,20.8,118.9,9.8,20,4,2,2,9,3,4,5,1,2,11,20,20,16,19,1,1,4,22,20,9,10,11,20,1,1,1,2018-12-12
3,Philadelphia 76ers,28,19,9,0.679,48.7,40.4,87.4,0.462,11.1,31.7,0.35,22.1,28.5,0.774,10.3,37.4,47.7,26.5,16.0,7.0,5.6,4.9,23.1,24.1,113.9,2.4,3,2,4,4,4,16,23,11,13,14,18,2,2,14,17,2,5,5,26,24,13,13,25,3,8,9,2018-19,Brooklyn Nets,28,10,18,0.357,48.7,39.6,89.6,0.442,12.0,34.4,0.35,17.5,24.0,0.729,12.4,33.1,45.5,22.5,15.0,6.7,4.0,4.9,23.7,21.5,108.7,-1.9,3,25,25,25,4,21,15,25,7,5,19,18,10,24,3,24,15,23,17,26,28,12,30,17,19,22,0,2018-12-12
4,Washington Wizards,27,11,16,0.407,48.4,40.8,89.0,0.458,10.7,32.8,0.325,19.4,25.7,0.754,9.0,31.7,40.7,24.3,13.8,8.6,5.9,4.9,22.3,23.1,111.6,-4.8,11,23,24,24,13,15,18,14,15,11,27,5,7,18,25,28,28,13,6,9,6,14,17,7,11,25,2018-19,Boston Celtics,26,16,10,0.615,48.4,41.1,90.5,0.454,13.3,36.5,0.364,15.0,19.1,0.784,10.5,35.8,46.3,25.5,13.2,8.3,5.2,3.7,21.5,20.3,110.4,7.6,20,10,7,10,9,12,9,18,3,3,7,28,28,9,12,8,10,7,3,12,19,1,14,25,13,3,0,2018-12-12
5,Memphis Grizzlies,26,15,11,0.577,48.8,37.9,83.1,0.456,9.8,27.6,0.357,17.7,23.4,0.758,7.7,31.7,39.5,23.4,13.7,9.0,6.0,4.7,22.8,22.4,103.3,0.5,20,11,11,11,2,30,30,17,26,26,10,14,15,17,29,29,30,19,4,5,4,9,23,11,27,15,2018-19,Portland Trail Blazers,27,15,12,0.556,48.2,40.9,89.5,0.457,11.1,31.3,0.355,19.1,23.3,0.817,12.0,37.3,49.3,20.9,15.1,6.3,4.8,5.7,20.7,20.6,112.0,1.6,11,11,13,13,20,13,17,15,12,16,13,6,17,3,7,3,2,28,19,28,22,23,9,22,10,14,1,2018-12-12
6,New Orleans Pelicans,29,14,15,0.483,48.0,43.7,90.8,0.481,10.1,28.8,0.351,20.0,25.9,0.77,11.4,36.0,47.4,27.2,15.2,7.3,5.6,5.1,22.2,22.8,117.4,1.8,1,13,20,18,23,2,7,3,23,23,16,3,5,15,9,7,7,2,20,19,11,17,16,9,2,13,2018-19,Oklahoma City Thunder,25,17,8,0.68,48.0,42.0,92.8,0.453,10.0,31.4,0.319,17.6,24.7,0.712,12.9,36.0,48.9,22.9,14.9,10.4,5.6,4.8,22.7,23.3,111.6,6.8,28,6,2,3,23,7,1,20,24,15,29,16,9,27,1,6,3,21,15,1,10,11,21,6,12,4,1,2018-12-12
7,Dallas Mavericks,25,14,11,0.56,48.2,39.4,85.9,0.459,11.9,33.6,0.354,19.4,25.8,0.752,10.4,35.3,45.6,23.0,16.4,7.8,4.6,4.6,20.2,24.2,110.1,2.1,28,13,11,12,18,23,25,13,8,9,14,4,6,19,15,12,13,20,28,16,24,5,6,2,15,12,2018-19,Atlanta Hawks,26,6,20,0.231,48.0,39.6,89.6,0.442,11.3,35.7,0.316,17.5,23.6,0.741,9.9,33.9,43.8,24.8,18.3,9.2,6.0,5.4,23.6,23.3,107.9,-10.3,20,27,26,27,23,22,14,26,10,4,30,19,12,23,20,20,21,10,30,3,4,20,28,5,23,28,1,2018-12-12
8,Utah Jazz,28,13,15,0.464,48.0,39.0,83.8,0.466,10.5,31.8,0.332,18.6,26.1,0.715,9.3,33.6,42.9,24.4,15.9,9.0,5.3,4.5,21.9,23.1,107.3,-0.6,3,17,20,20,23,25,29,9,19,13,26,10,3,26,24,21,24,12,25,5,18,4,15,8,24,18,2018-19,Miami Heat,26,11,15,0.423,48.2,39.2,90.1,0.435,12.2,33.7,0.36,17.7,25.0,0.707,12.4,35.3,47.7,22.7,15.5,7.7,6.6,6.0,22.7,22.5,108.1,-0.3,20,23,20,23,19,24,10,29,4,8,8,15,8,28,4,11,4,22,23,18,1,26,20,10,22,17,1,2018-12-12
9,Sacramento Kings,26,14,12,0.538,48.0,43.8,91.7,0.478,10.9,28.2,0.388,15.7,22.4,0.698,10.5,34.2,44.6,25.2,14.7,8.6,4.5,5.2,22.3,22.1,114.3,-0.7,20,13,13,14,23,1,3,4,14,25,3,25,21,30,12,17,17,9,14,7,25,18,18,12,6,19,2018-19,Minnesota Timberwolves,27,13,14,0.481,48.0,40.1,90.0,0.446,10.6,28.8,0.367,18.9,23.5,0.804,11.1,32.8,43.9,23.8,13.8,9.3,5.7,5.1,19.6,21.7,109.7,-0.1,11,17,17,19,23,17,11,23,18,24,6,7,14,6,10,25,19,17,6,2,8,16,2,15,17,16,1,2018-12-12
10,Golden State Warriors,28,19,9,0.679,48.4,43.3,87.8,0.492,12.1,30.6,0.394,17.8,21.5,0.829,9.8,35.8,45.5,27.9,15.1,7.2,6.2,3.7,22.4,20.5,116.4,5.9,3,2,4,4,15,5,21,1,5,17,1,13,23,2,22,9,15,1,18,21,2,2,19,23,3,6,2018-19,Toronto Raptors,29,22,7,0.759,48.5,43.6,89.9,0.485,11.7,33.8,0.347,16.8,20.8,0.805,10.1,35.6,45.7,25.4,14.6,8.2,5.6,4.7,21.5,20.6,115.7,8.1,1,1,1,1,8,4,12,2,9,7,21,22,24,5,18,10,12,8,11,13,11,8,13,21,4,2,0,2018-12-12
