,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Atlanta Hawks,48,30,18,0.625,48.2,36.6,78.8,0.464,6.6,18.3,0.359,17.5,22.3,0.787,9.4,30.9,40.3,22.7,13.8,6.0,4.3,4.2,19.2,19.4,97.3,1.8,9,9,8,10,23,18,23,9,13,14,16,25,27,6,28,14,24,7,10,29,24,4,4,28,20,10,2010-11,Toronto Raptors,49,13,36,0.265,48.1,38.5,83.1,0.464,4.6,14.5,0.314,17.7,23.8,0.742,12.0,28.6,40.6,21.6,15.0,7.4,4.1,5.7,21.8,20.2,99.2,-5.9,3,26,28,27,27,6,7,10,29,29,30,22,23,23,6,27,22,13,23,14,26,22,22,25,15,28,1,2011-02-02
1,Cleveland Cavaliers,48,8,40,0.167,48.1,34.4,81.3,0.424,6.3,18.5,0.337,18.3,24.6,0.741,10.1,30.1,40.1,20.8,14.2,6.6,3.9,5.8,19.7,21.1,93.4,-11.8,9,30,30,30,26,29,13,30,15,13,24,18,15,24,24,21,26,18,16,25,30,26,5,14,27,30,2010-11,Indiana Pacers,45,18,27,0.4,48.1,36.2,83.0,0.437,8.2,22.7,0.36,17.2,22.1,0.78,10.4,33.1,43.5,20.6,15.1,6.8,6.1,5.8,22.2,20.3,97.9,-1.2,30,23,18,23,25,22,8,28,7,4,15,26,29,10,21,2,4,20,24,22,3,25,24,24,18,18,0,2011-02-02
2,New Jersey Nets,49,15,34,0.306,48.6,34.6,78.2,0.442,5.2,14.8,0.351,18.5,24.0,0.772,10.4,30.2,40.6,19.7,14.6,5.2,4.5,4.6,22.8,20.7,92.9,-5.7,3,25,25,25,5,27,25,26,27,27,19,14,20,12,22,20,22,27,20,30,19,12,27,19,29,27,2010-11,Philadelphia 76ers,47,21,26,0.447,48.5,37.1,81.0,0.458,5.3,15.1,0.351,18.1,23.8,0.76,10.5,31.3,41.8,22.1,13.5,7.3,4.0,4.6,20.4,19.5,97.6,0.3,18,18,17,17,7,14,16,17,25,25,20,19,22,18,17,11,14,11,3,16,27,13,10,27,19,15,0,2011-02-02
3,Detroit Pistons,48,17,31,0.354,48.7,36.0,80.4,0.447,6.0,15.9,0.38,17.1,23.4,0.73,11.0,27.5,38.5,19.9,13.0,7.0,4.1,4.5,20.0,19.3,95.0,-4.4,9,24,24,24,2,25,19,22,16,19,6,28,24,26,15,29,30,25,1,19,25,10,6,29,25,24,2010-11,Charlotte Bobcats,47,20,27,0.426,48.4,34.6,77.2,0.447,5.4,15.8,0.341,18.9,25.4,0.744,11.2,30.7,42.0,20.9,15.9,6.7,5.8,6.3,20.3,21.4,93.4,-3.3,18,19,18,19,11,28,29,21,22,22,22,12,9,22,12,17,13,17,28,24,5,29,7,10,28,23,0,2011-02-02
4,New York Knicks,47,25,22,0.532,48.3,38.6,84.1,0.46,9.1,24.6,0.369,20.3,25.5,0.798,10.4,30.6,41.1,21.4,14.1,7.7,6.4,4.4,21.0,20.9,106.7,0.7,18,14,13,14,16,4,5,14,2,2,9,5,7,2,20,18,16,14,15,9,1,8,17,18,2,13,2010-11,Dallas Mavericks,47,32,15,0.681,48.0,36.0,77.3,0.466,7.5,20.8,0.363,17.6,22.5,0.783,9.0,31.8,40.8,23.1,13.5,6.8,4.3,3.7,18.8,19.8,97.2,2.7,18,6,5,6,29,23,27,7,9,8,12,24,25,8,29,7,19,5,2,23,23,2,2,26,21,9,0,2011-02-02
5,Minnesota Timberwolves,47,11,36,0.234,48.3,38.3,86.2,0.444,7.4,19.1,0.385,19.3,25.0,0.771,13.5,31.6,45.1,20.3,17.4,7.5,5.7,5.7,23.3,21.3,103.2,-5.4,18,29,28,29,16,7,1,23,10,11,4,8,12,13,1,9,1,22,30,12,7,24,30,12,9,26,2010-11,Memphis Grizzlies,49,25,24,0.51,48.6,38.6,83.4,0.463,3.9,11.8,0.33,18.3,24.5,0.747,11.8,29.1,40.9,20.0,14.4,9.1,5.1,6.4,21.1,21.2,99.4,1.1,3,14,15,15,5,5,6,11,30,30,28,17,16,21,8,24,17,23,17,2,13,30,18,13,14,12,0,2011-02-02
6,Oklahoma City Thunder,47,30,17,0.638,48.9,36.9,80.9,0.456,5.1,15.7,0.325,25.3,30.5,0.83,11.1,31.2,42.3,19.9,13.9,8.1,5.4,4.4,22.0,22.3,104.2,1.5,18,9,7,8,1,16,17,19,28,23,29,1,2,1,13,12,10,26,12,7,9,7,23,3,5,11,2010-11,New Orleans Hornets,50,32,18,0.64,48.4,35.5,77.8,0.457,5.4,15.0,0.358,18.4,24.0,0.766,10.2,31.8,42.0,20.8,13.7,7.6,4.5,4.6,21.0,20.6,94.9,3.2,1,6,8,7,14,26,26,18,23,26,17,15,18,17,23,8,12,19,8,10,21,11,16,20,26,7,1,2011-02-02
7,Denver Nuggets,48,28,20,0.583,48.0,37.6,80.1,0.47,8.2,20.7,0.395,24.1,30.5,0.788,9.4,31.4,40.9,21.4,14.0,7.0,3.9,6.1,21.6,23.2,107.5,2.9,9,12,11,12,29,11,20,5,6,9,2,2,1,5,27,10,18,15,13,18,29,28,20,1,1,8,2010-11,Portland Trail Blazers,48,26,22,0.542,48.3,36.0,82.0,0.44,5.8,17.6,0.331,17.6,22.2,0.796,13.2,27.5,40.7,21.0,13.5,8.2,4.6,4.4,20.3,21.1,95.5,0.6,9,13,13,13,20,24,12,27,17,16,27,23,28,3,3,29,20,16,5,5,18,9,9,15,24,14,1,2011-02-02
8,Phoenix Suns,46,22,24,0.478,48.7,38.9,82.4,0.472,8.6,22.8,0.379,19.0,24.7,0.768,10.0,29.6,39.6,23.2,14.7,6.3,3.9,4.3,20.9,22.2,105.4,-1.5,27,16,15,16,3,2,11,2,3,3,8,11,14,15,25,23,27,4,21,27,28,5,14,6,3,20,2010-11,Milwaukee Bucks,46,19,27,0.413,48.3,33.9,79.3,0.427,5.5,15.8,0.347,18.7,25.2,0.741,11.0,30.8,41.8,18.3,13.5,6.9,5.2,5.1,21.3,22.2,91.9,-1.2,27,21,18,21,15,30,22,29,21,21,21,13,11,25,14,15,15,30,4,21,11,19,19,6,30,19,1,2011-02-02
9,Utah Jazz,49,29,20,0.592,48.4,36.8,79.7,0.462,5.7,15.9,0.355,20.2,25.8,0.783,10.5,28.4,38.9,24.0,13.9,8.2,5.8,5.0,23.3,22.2,99.4,0.3,3,11,11,11,13,17,21,13,19,17,18,6,6,9,18,28,28,2,11,6,6,18,29,5,13,16,2010-11,Houston Rockets,50,22,28,0.44,48.5,38.2,84.3,0.454,7.8,21.7,0.361,20.8,26.3,0.791,11.4,30.9,42.3,23.2,14.1,7.1,4.9,5.7,20.5,22.3,105.1,0.1,1,16,22,18,9,9,4,20,8,5,14,4,5,4,11,13,11,3,14,17,14,23,11,4,4,17,0,2011-02-02
