,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,5,2,3,0.4,49.0,34.4,81.0,0.425,5.4,17.8,0.303,17.2,23.6,0.729,9.4,33.6,43.0,22.0,14.2,7.0,5.0,4.0,18.2,23.4,91.4,-1.0,2,13,18,17,2,22,17,25,24,23,23,18,18,23,20,10,13,7,10,15,15,7,1,10,25,16,2014-15,Atlanta Hawks,3,1,2,0.333,48.0,37.7,80.3,0.469,9.3,22.3,0.418,14.0,20.3,0.689,7.7,31.0,38.7,26.0,15.3,10.0,6.3,7.7,23.0,21.0,98.7,0.3,30,21,8,21,7,8,20,7,4,14,3,28,23,27,28,18,24,1,18,3,7,29,18,19,17,14,1,2014-11-07
1,Orlando Magic,5,1,4,0.2,48.0,36.8,82.6,0.446,5.2,16.0,0.325,12.8,19.0,0.674,11.2,34.4,45.6,19.4,17.4,5.8,5.2,8.4,25.4,19.8,91.6,-8.6,2,21,26,26,7,11,14,15,27,24,18,29,27,28,15,5,8,24,22,25,13,30,27,26,24,27,2014-15,Minnesota Timberwolves,4,2,2,0.5,48.0,37.8,84.3,0.448,5.3,12.8,0.412,19.5,26.0,0.75,13.8,32.0,45.8,21.5,14.8,8.5,3.8,5.8,23.0,22.8,100.3,2.0,21,13,8,13,7,7,7,14,26,30,4,12,12,19,3,15,6,11,14,10,26,21,18,14,15,12,1,2014-11-07
2,Philadelphia 76ers,5,0,5,0.0,48.0,33.4,78.6,0.425,7.4,22.8,0.325,15.8,24.8,0.637,8.6,29.4,38.0,21.2,18.4,10.4,7.2,6.6,21.2,20.6,90.0,-11.0,2,29,29,29,7,27,23,24,14,12,20,21,16,30,25,22,28,15,25,1,4,25,8,22,28,29,2014-15,Chicago Bulls,5,4,1,0.8,49.0,35.8,75.6,0.474,8.2,21.8,0.376,22.4,28.8,0.778,8.6,34.0,42.6,21.6,16.0,6.0,7.6,4.4,21.2,23.8,102.2,7.2,2,3,4,4,2,16,28,4,9,17,7,7,6,13,25,8,15,10,20,24,2,13,8,7,10,5,0,2014-11-07
3,Boston Celtics,4,1,3,0.25,48.0,42.8,91.5,0.467,7.5,26.0,0.288,14.8,18.8,0.787,15.5,30.3,45.8,24.8,17.3,8.8,5.5,7.0,24.3,20.0,107.8,-1.5,21,21,18,22,7,1,1,8,13,4,25,26,28,11,2,20,6,3,21,9,10,27,25,25,2,20,2014-15,Indiana Pacers,5,1,4,0.2,49.0,33.8,80.8,0.418,8.4,25.8,0.326,15.8,21.4,0.738,13.0,35.8,48.8,20.4,18.4,4.4,7.8,5.0,21.8,22.8,91.8,-2.8,2,21,26,26,2,24,18,26,7,5,17,21,22,22,5,1,2,21,25,29,1,17,12,13,23,21,1,2014-11-07
4,Brooklyn Nets,4,2,2,0.5,48.0,40.3,83.3,0.483,8.3,22.3,0.371,14.8,18.8,0.787,9.3,33.5,42.8,20.0,13.8,6.5,4.5,3.8,21.8,19.5,103.5,5.0,21,13,8,13,7,3,10,3,8,15,8,26,28,11,22,11,14,23,7,18,18,4,11,28,7,7,2014-15,New York Knicks,5,2,3,0.4,48.0,35.2,80.6,0.437,6.8,16.0,0.425,12.6,16.2,0.778,11.4,27.4,38.8,22.6,14.2,6.2,3.8,3.2,24.0,18.0,89.8,-6.8,2,13,18,17,7,19,19,19,17,24,2,30,30,13,14,26,23,6,10,22,23,2,23,30,29,25,1,2014-11-07
5,Detroit Pistons,4,1,3,0.25,48.0,33.3,84.5,0.393,6.3,21.8,0.287,16.8,25.0,0.67,12.8,34.0,46.8,18.3,10.8,3.8,4.3,4.8,20.5,22.0,89.5,-6.3,21,21,18,22,7,28,6,30,21,18,26,20,14,29,6,8,5,27,2,30,20,14,5,16,30,24,2014-15,Milwaukee Bucks,5,2,3,0.4,49.0,35.8,84.0,0.426,7.0,19.2,0.365,15.2,19.2,0.792,12.2,32.0,44.2,21.4,18.4,10.4,6.4,6.2,24.4,18.8,93.8,-0.8,2,13,18,17,2,16,8,23,16,21,10,25,26,8,9,15,9,12,25,1,6,23,26,29,21,15,1,2014-11-07
6,Toronto Raptors,5,4,1,0.8,48.0,36.2,84.0,0.431,6.2,22.0,0.282,27.2,35.2,0.773,11.6,26.2,37.8,18.2,9.2,8.4,5.0,5.4,22.6,28.4,105.8,6.0,2,3,4,4,7,14,8,21,22,16,27,2,2,15,13,29,29,28,1,11,15,18,16,2,4,6,2014-15,Washington Wizards,5,4,1,0.8,49.0,37.6,79.8,0.471,6.4,16.0,0.4,18.8,25.0,0.752,7.2,31.0,38.2,24.0,13.8,10.0,3.6,4.0,22.6,23.6,100.4,4.6,2,3,4,4,2,9,21,5,20,24,6,13,14,18,30,18,26,4,8,3,27,7,16,9,14,9,1,2014-11-07
7,Oklahoma City Thunder,5,1,4,0.2,48.0,32.8,74.6,0.44,5.6,20.2,0.277,19.6,27.4,0.715,9.8,33.4,43.2,20.6,19.0,5.8,3.8,5.8,23.8,23.4,90.8,-10.4,2,21,26,26,7,29,29,17,23,19,28,11,8,24,18,12,12,19,29,25,23,22,21,10,27,28,2014-15,Memphis Grizzlies,5,5,0,1.0,48.0,35.6,79.4,0.448,5.4,15.2,0.355,17.0,22.8,0.746,9.4,32.0,41.4,20.2,14.4,8.8,2.8,3.6,21.8,20.4,93.6,7.4,2,2,1,1,7,18,22,13,24,27,12,19,19,20,20,15,20,22,13,6,30,3,12,23,22,4,0,2014-11-07
8,Phoenix Suns,5,3,2,0.6,48.0,37.8,83.2,0.454,7.8,24.0,0.325,18.0,22.2,0.811,9.0,33.2,42.2,19.2,13.6,6.4,5.2,4.2,23.4,20.8,101.4,-1.4,2,8,8,8,7,6,11,11,12,9,18,17,21,6,24,13,16,26,6,20,13,11,20,20,13,18,2014-15,Sacramento Kings,5,4,1,0.8,48.0,33.6,76.8,0.438,4.0,13.4,0.299,32.6,40.0,0.815,12.2,34.8,47.0,18.0,17.6,7.4,4.8,7.0,26.0,31.0,103.8,4.8,2,3,4,4,7,25,26,18,30,29,24,1,1,4,9,4,4,29,23,13,17,27,28,1,6,8,0,2014-11-07
9,Utah Jazz,5,2,3,0.4,48.0,38.2,81.2,0.47,8.2,25.4,0.323,18.6,22.8,0.816,12.6,29.4,42.0,21.4,15.2,6.2,4.4,5.6,19.6,19.8,103.2,-1.2,2,13,18,17,7,5,16,6,9,7,21,14,19,3,8,22,17,12,16,22,19,20,4,26,8,17,2014-15,Dallas Mavericks,5,3,2,0.6,48.0,41.6,84.8,0.491,8.2,23.0,0.357,15.4,19.4,0.794,9.6,28.6,38.2,21.0,11.2,6.4,5.4,3.8,18.8,20.4,106.8,1.2,2,8,8,8,7,2,4,2,9,11,11,24,25,7,19,24,26,17,3,20,12,5,3,23,3,13,0,2014-11-07
