,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,19,4,15,0.211,48.8,36.0,84.3,0.427,5.6,18.0,0.31,16.1,21.8,0.739,9.3,32.2,41.5,21.1,11.5,5.4,4.3,4.1,18.6,21.4,93.7,-7.5,5,26,27,27,3,23,10,26,27,25,29,24,22,22,26,14,21,15,2,29,22,8,3,13,25,28,2014-15,New York Knicks,20,4,16,0.2,48.3,36.2,81.0,0.447,7.3,19.8,0.366,13.5,17.5,0.774,11.4,28.6,40.0,21.1,15.4,6.6,3.5,2.9,24.1,19.8,93.1,-5.6,2,26,28,28,20,21,21,22,17,21,8,30,30,10,10,30,27,16,22,23,28,1,29,26,27,23,1,2014-12-05
1,Philadelphia 76ers,18,1,17,0.056,48.0,33.8,81.9,0.413,7.1,23.8,0.299,16.3,24.6,0.664,11.1,29.4,40.6,20.2,18.3,9.9,4.8,5.7,22.7,20.8,91.1,-13.2,14,30,30,30,22,30,16,29,20,9,30,23,11,30,14,27,25,21,30,1,14,26,20,19,30,30,2014-15,Oklahoma City Thunder,18,5,13,0.278,48.3,34.2,80.8,0.423,7.3,22.2,0.328,16.1,22.2,0.723,11.2,33.1,44.3,18.7,15.7,6.1,5.3,5.4,23.8,20.4,91.7,-2.6,14,22,22,23,15,28,22,28,16,15,26,25,20,25,13,7,8,30,24,27,7,22,28,22,29,20,0,2014-12-05
2,Washington Wizards,17,12,5,0.706,48.3,38.1,81.6,0.467,5.9,15.5,0.379,16.8,22.8,0.739,10.5,32.5,42.9,25.2,14.4,7.9,4.6,3.9,22.7,21.8,98.9,3.0,24,9,6,9,12,12,17,5,26,27,3,20,17,23,19,10,11,4,12,12,16,7,22,12,18,10,2014-15,Denver Nuggets,18,9,9,0.5,48.3,38.4,85.8,0.447,8.6,25.2,0.342,19.8,26.5,0.748,12.2,32.5,44.7,21.0,14.1,7.1,4.9,5.4,24.3,22.0,105.2,0.0,14,15,14,14,15,10,5,20,9,6,19,7,7,18,6,9,7,17,10,19,12,22,30,9,5,16,1,2014-12-05
3,Boston Celtics,16,5,11,0.313,48.3,40.6,88.3,0.46,7.6,23.5,0.324,15.1,19.8,0.763,10.8,32.1,42.9,25.7,14.6,8.1,4.0,5.5,21.1,18.0,103.8,-3.5,30,22,20,22,11,2,1,11,14,11,27,27,29,15,16,15,13,2,15,10,25,24,15,30,8,22,2014-15,Los Angeles Lakers,19,5,14,0.263,48.5,38.4,86.0,0.446,6.1,18.2,0.336,20.8,27.8,0.75,12.5,29.7,42.3,20.2,12.6,7.5,4.4,3.9,23.0,22.6,103.7,-7.4,5,22,24,24,8,11,3,23,25,24,22,5,3,17,2,26,17,22,5,15,19,6,24,6,9,27,1,2014-12-05
4,Brooklyn Nets,17,8,9,0.471,49.2,37.0,82.2,0.45,7.1,20.8,0.343,17.5,22.2,0.786,10.0,32.5,42.5,20.0,14.7,6.8,4.3,4.5,20.7,20.8,98.6,-0.9,24,18,14,18,1,18,15,19,19,20,18,15,19,6,22,10,14,24,17,21,21,12,12,20,19,17,2014-15,Atlanta Hawks,17,11,6,0.647,48.6,38.5,80.4,0.48,9.1,24.0,0.377,18.1,22.8,0.796,8.5,30.2,38.7,25.5,15.1,8.4,5.1,4.7,19.4,21.8,104.2,2.5,24,11,10,10,6,7,24,3,7,8,4,12,17,4,28,24,29,3,21,5,9,15,5,11,7,12,0,2014-12-05
5,Toronto Raptors,19,15,4,0.789,48.3,38.8,84.3,0.461,8.8,23.6,0.373,23.2,28.8,0.806,10.6,30.2,40.8,19.8,11.3,8.1,4.6,5.0,22.7,23.4,109.7,10.0,5,2,3,3,18,5,10,9,8,10,5,2,2,2,18,23,23,25,1,9,15,19,21,3,2,2,2014-15,Cleveland Cavaliers,17,10,7,0.588,48.3,37.1,80.3,0.462,7.6,21.2,0.357,21.1,27.3,0.774,9.9,30.6,40.6,21.6,14.2,7.4,4.4,4.7,18.5,22.6,102.9,3.8,24,13,11,12,12,16,25,8,15,18,13,3,5,9,23,21,24,13,11,17,20,15,2,7,11,9,0,2014-12-05
6,Memphis Grizzlies,18,15,3,0.833,48.0,37.9,81.2,0.466,5.2,14.9,0.351,19.2,24.9,0.768,10.7,31.6,42.3,22.1,13.2,8.3,3.7,4.7,19.4,21.2,100.2,7.1,14,2,2,2,22,13,19,6,28,28,14,8,10,11,17,17,16,11,7,6,27,17,6,15,15,6,2014-15,San Antonio Spurs,18,13,5,0.722,48.3,37.1,81.4,0.455,8.2,22.6,0.365,17.3,22.0,0.785,9.6,35.3,44.9,23.9,14.4,7.5,5.4,4.6,19.0,19.2,99.6,6.4,14,7,6,7,15,17,18,15,11,14,10,17,21,7,24,3,5,7,13,16,6,13,4,29,16,7,0,2014-12-05
7,Minnesota Timberwolves,17,4,13,0.235,48.3,37.2,84.8,0.439,5.1,14.7,0.344,20.0,26.9,0.742,11.9,28.6,40.5,21.8,15.6,8.8,3.9,5.8,21.9,22.8,99.4,-10.2,24,26,22,26,12,15,8,24,29,29,16,6,6,19,7,28,26,12,23,4,26,28,19,5,17,29,2014-15,Houston Rockets,18,14,4,0.778,48.0,34.1,80.0,0.426,12.1,34.4,0.351,17.7,25.2,0.702,12.4,31.1,43.4,20.2,17.3,9.4,5.3,5.6,23.6,21.1,97.9,4.9,14,6,3,5,22,29,26,27,1,1,15,14,9,28,3,18,10,23,29,3,7,25,27,16,21,8,0,2014-12-05
8,Dallas Mavericks,20,15,5,0.75,48.8,41.3,86.5,0.478,9.4,27.4,0.344,18.2,23.7,0.767,11.4,30.8,42.2,24.4,11.7,7.8,5.7,3.3,20.9,23.4,110.2,8.4,2,2,6,6,5,1,2,4,6,2,17,11,13,12,11,19,18,5,4,14,4,2,14,4,1,3,2014-15,Phoenix Suns,19,11,8,0.579,48.5,38.9,85.6,0.455,9.5,26.0,0.364,17.7,21.7,0.818,10.1,32.3,42.4,20.5,15.1,7.8,4.2,4.1,23.4,21.9,105.1,2.0,5,11,13,13,8,4,7,14,4,4,11,13,25,1,21,12,15,20,19,13,23,8,26,10,6,13,0,2014-12-05
9,Milwaukee Bucks,20,10,10,0.5,49.0,37.4,82.8,0.451,6.4,19.0,0.338,16.9,21.8,0.777,11.5,30.4,41.9,22.8,16.5,9.6,4.5,5.2,22.9,20.6,98.0,-1.4,2,13,19,14,2,14,14,18,24,23,21,19,23,8,9,22,20,9,27,2,18,21,23,21,20,18,2014-15,Miami Heat,18,9,9,0.5,48.0,34.2,73.5,0.466,8.5,23.0,0.37,19.1,25.8,0.74,7.7,28.6,36.3,20.6,14.6,8.2,3.4,4.2,20.7,21.3,96.1,-1.8,14,15,14,14,22,27,30,7,10,12,7,9,8,21,29,29,30,19,14,7,30,10,13,14,23,19,1,2014-12-05
