,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Brooklyn Nets,37,24,13,0.649,48.1,40.9,87.4,0.468,11.1,32.1,0.347,17.7,21.6,0.819,9.4,36.1,45.4,25.6,14.1,7.0,5.6,4.8,19.7,19.8,110.7,2.6,27,8,5,6,18,9,17,5,28,25,16,2,7,1,25,5,14,6,18,22,7,16,19,8,9,9,2021-22,San Antonio Spurs,38,15,23,0.395,48.3,43.3,93.1,0.465,10.7,30.4,0.353,13.3,18.3,0.727,11.1,34.9,46.0,28.0,13.1,7.9,5.0,5.5,17.7,18.4,110.7,0.0,20,23,22,22,9,1,1,8,29,29,14,30,29,29,5,12,6,2,6,10,12,26,3,25,10,16,1,2022-01-09
1,LA Clippers,40,19,21,0.475,48.1,38.9,86.8,0.448,12.3,34.5,0.357,15.1,19.2,0.786,8.8,35.0,43.8,22.8,14.7,7.8,4.6,4.5,18.0,19.1,105.1,-1.0,4,14,18,18,23,24,20,21,12,19,9,27,28,9,28,11,23,20,22,12,22,9,5,18,26,21,2021-22,Atlanta Hawks,38,17,21,0.447,48.0,40.9,88.8,0.461,12.3,32.7,0.377,17.1,21.3,0.801,10.6,35.0,45.6,23.8,12.2,6.6,4.3,4.8,17.8,19.5,111.3,-0.3,20,21,18,21,26,8,12,12,13,24,3,8,11,6,10,10,11,16,1,29,25,14,4,12,7,18,1,2022-01-09
2,Orlando Magic,40,7,33,0.175,48.1,37.2,87.5,0.425,11.9,36.7,0.324,15.5,19.9,0.782,9.6,34.3,43.9,22.0,14.9,6.8,4.7,5.6,20.0,18.3,101.7,-9.4,4,30,30,30,23,28,16,28,18,11,28,21,25,11,22,17,21,27,24,28,17,27,25,26,28,29,2021-22,Washington Wizards,39,19,20,0.487,48.5,40.2,86.1,0.467,10.1,31.1,0.324,17.0,21.9,0.775,9.1,35.1,44.2,23.9,13.4,6.5,4.9,4.3,19.1,20.1,107.5,-2.4,14,14,16,16,3,15,24,6,30,28,27,9,6,14,26,9,20,14,9,30,13,7,11,3,21,23,0,2022-01-09
3,Toronto Raptors,36,19,17,0.528,48.1,40.4,91.5,0.441,12.0,34.8,0.345,15.5,20.3,0.764,13.1,31.8,44.9,22.0,12.6,9.3,4.8,5.4,19.8,18.3,108.3,1.4,29,14,10,12,17,12,4,24,17,18,18,20,20,19,2,30,16,26,4,3,14,22,20,26,16,12,2021-22,New Orleans Pelicans,39,14,25,0.359,48.3,38.5,88.8,0.434,11.2,33.6,0.334,16.9,21.5,0.789,12.2,34.6,46.7,24.5,14.7,7.4,4.1,4.9,19.3,19.9,105.3,-5.0,14,25,24,26,11,25,10,27,26,22,24,10,9,8,4,15,4,11,23,17,26,18,16,6,25,26,1,2022-01-09
4,Houston Rockets,40,11,29,0.275,48.1,38.4,85.3,0.45,13.1,38.0,0.343,17.6,24.6,0.716,9.8,33.1,42.9,22.7,17.1,7.5,4.8,5.8,20.6,22.4,107.5,-8.4,4,28,28,28,23,26,30,19,9,5,20,3,1,30,20,27,28,22,30,16,15,28,28,1,20,28,2021-22,Minnesota Timberwolves,39,19,20,0.487,48.4,39.7,91.4,0.435,14.1,41.7,0.338,15.3,20.1,0.759,12.6,33.0,45.6,24.2,15.4,8.7,5.6,5.4,22.0,20.1,108.8,0.5,14,14,16,16,6,18,5,25,5,1,22,23,22,23,3,28,10,12,28,5,6,23,30,5,13,14,0,2022-01-09
5,Oklahoma City Thunder,38,13,25,0.342,48.0,36.6,88.8,0.412,11.6,37.3,0.31,14.8,19.6,0.757,10.2,36.0,46.2,20.5,13.7,7.3,4.8,6.1,18.0,17.4,99.7,-7.8,20,27,24,27,26,29,11,30,23,8,30,28,26,24,16,6,5,30,12,18,16,29,6,30,30,27,2021-22,Denver Nuggets,37,19,18,0.514,48.1,40.1,86.2,0.465,12.3,36.1,0.341,13.8,18.1,0.761,8.4,34.3,42.8,25.9,13.9,7.3,4.1,4.8,19.2,19.1,106.3,-0.1,27,14,12,15,18,16,23,9,14,15,21,29,30,21,29,16,29,5,14,19,28,15,14,20,23,17,0,2022-01-09
6,Dallas Mavericks,39,21,18,0.538,48.3,39.0,86.7,0.45,12.4,37.2,0.333,15.2,20.1,0.76,9.5,34.1,43.6,23.9,12.4,7.1,4.1,4.1,19.8,19.8,105.6,2.2,14,11,12,11,11,22,21,20,10,9,25,25,23,22,23,19,25,15,2,21,29,5,21,9,24,10,2021-22,Chicago Bulls,36,26,10,0.722,48.0,41.3,87.0,0.475,11.6,29.9,0.387,17.1,21.0,0.816,8.9,34.0,42.9,23.8,13.2,7.8,4.7,5.4,18.8,18.1,111.3,3.8,29,5,3,3,26,7,19,2,22,30,1,7,16,3,27,20,27,17,7,11,18,24,7,28,8,8,1,2022-01-09
7,Golden State Warriors,38,29,9,0.763,48.1,40.3,85.8,0.47,14.4,39.6,0.363,15.1,20.2,0.748,9.6,36.3,45.9,28.1,15.9,9.4,5.1,3.7,20.4,18.0,110.2,8.7,20,2,1,2,20,13,28,4,2,3,7,26,21,26,21,3,7,1,29,2,9,2,27,29,11,1,2021-22,Cleveland Cavaliers,39,22,17,0.564,48.0,39.8,85.9,0.463,12.3,34.8,0.354,15.9,20.5,0.776,10.1,35.3,45.4,25.4,14.9,7.3,4.4,4.9,16.8,18.6,107.8,5.3,14,9,10,10,26,17,27,11,11,17,13,19,19,12,18,8,13,8,25,20,23,17,1,23,18,4,1,2022-01-09
8,Portland Trail Blazers,38,14,24,0.368,48.1,38.9,87.1,0.447,13.5,37.9,0.356,17.4,22.2,0.783,10.2,33.5,43.7,22.6,13.5,7.6,4.7,4.1,19.8,19.9,108.8,-4.5,20,25,23,25,20,23,18,22,7,6,11,5,3,10,16,25,24,24,11,14,20,4,22,7,14,25,2021-22,Sacramento Kings,41,16,25,0.39,48.4,40.4,89.3,0.452,11.8,34.0,0.346,16.9,22.2,0.763,10.4,33.9,44.3,22.7,14.4,6.9,4.7,5.5,19.4,19.2,109.5,-4.5,2,22,24,23,8,11,9,18,20,21,17,11,4,20,14,22,19,23,19,26,19,25,18,15,12,24,1,2022-01-09
9,Los Angeles Lakers,40,21,19,0.525,49.0,41.8,89.5,0.467,12.1,34.4,0.351,16.2,22.0,0.736,9.4,36.1,45.5,24.6,15.3,8.4,5.7,3.7,20.3,19.5,111.8,-0.3,4,11,14,13,1,5,7,7,16,20,15,14,5,27,24,4,12,10,26,7,5,1,26,11,5,19,2021-22,Memphis Grizzlies,41,27,14,0.659,48.2,42.1,92.9,0.453,11.5,33.5,0.344,16.0,21.3,0.749,13.5,34.8,48.3,25.1,13.4,10.2,6.1,6.3,19.2,18.6,111.7,4.1,2,4,6,5,15,4,2,17,24,23,19,16,12,25,1,14,1,9,10,1,1,30,12,24,6,6,0,2022-01-09
