,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Washington Wizards,3,0,3,0.0,49.7,35.0,87.7,0.399,8.0,27.0,0.296,10.0,14.7,0.682,11.7,31.3,43.0,23.7,16.0,8.7,6.7,4.7,20.0,16.7,88.0,-6.3,25,29,20,29,3,22,3,29,5,3,25,30,30,27,17,15,13,9,19,12,10,8,16,28,28,26,2012-13,Milwaukee Bucks,3,2,1,0.667,48.0,38.7,85.3,0.453,7.7,19.0,0.404,13.0,18.0,0.722,10.0,31.3,41.3,26.7,15.3,10.0,7.7,3.0,17.7,19.7,98.0,-1.3,25,11,2,7,7,4,10,9,8,16,6,26,26,21,22,15,20,1,14,3,5,3,9,15,9,15,0,2012-11-09
1,Orlando Magic,4,2,2,0.5,48.0,37.8,86.0,0.439,6.3,14.3,0.439,14.5,18.5,0.784,11.8,32.3,44.0,22.5,14.0,6.3,5.3,7.8,21.3,16.0,96.3,3.3,18,11,9,13,7,9,8,16,19,28,4,24,25,11,16,10,9,11,7,28,18,27,22,29,19,9,2012-13,Brooklyn Nets,3,1,2,0.333,48.0,34.0,78.0,0.436,7.3,19.7,0.373,16.7,24.0,0.694,10.0,26.7,36.7,18.7,17.0,6.7,3.3,5.7,17.0,22.3,92.0,-11.3,25,25,9,25,7,28,26,18,9,14,9,14,11,26,22,28,29,27,22,26,25,17,4,6,26,30,0,2012-11-09
2,Boston Celtics,4,2,2,0.5,49.3,35.5,78.5,0.452,5.8,15.3,0.377,19.3,24.0,0.802,6.3,32.8,39.0,24.0,15.5,7.5,3.8,5.0,17.5,19.5,96.0,-3.8,18,11,9,13,4,19,25,10,24,26,8,9,11,9,30,9,26,6,16,20,24,10,6,19,20,22,2012-13,Philadelphia 76ers,4,2,2,0.5,48.0,32.0,83.5,0.383,6.8,21.5,0.314,12.5,15.5,0.806,13.0,33.3,46.3,17.5,15.5,7.3,5.3,6.0,16.8,15.3,83.3,-3.5,18,11,9,13,7,29,16,30,15,10,21,28,29,8,9,5,4,28,16,23,18,18,3,30,30,21,0,2012-11-09
3,New York Knicks,3,3,0,1.0,48.0,38.0,81.7,0.465,14.3,31.7,0.453,14.3,17.3,0.827,10.0,31.3,41.3,23.0,12.0,9.7,3.3,3.0,16.3,18.3,104.7,19.3,25,5,1,1,7,7,18,7,1,1,2,25,27,4,22,15,20,10,1,6,25,3,1,26,3,1,2012-13,Dallas Mavericks,5,4,1,0.8,48.0,41.6,82.4,0.505,10.0,20.6,0.485,15.2,21.4,0.71,8.6,32.8,41.4,24.6,14.2,7.8,5.6,3.8,23.6,20.2,108.4,8.8,2,1,2,2,7,1,17,2,2,12,1,20,17,25,26,7,19,5,8,17,16,5,26,13,2,3,1,2012-11-09
4,Atlanta Hawks,3,2,1,0.667,48.0,39.7,85.0,0.467,7.3,23.0,0.319,11.7,16.3,0.714,12.0,29.7,41.7,22.3,13.7,10.7,2.7,6.0,20.3,17.7,98.3,1.7,25,11,2,7,7,3,11,6,9,5,20,29,28,23,14,24,18,12,6,2,29,18,18,27,8,11,2012-13,Miami Heat,5,4,1,0.8,48.0,41.2,79.2,0.52,10.0,22.2,0.45,17.6,21.4,0.822,6.8,32.8,39.6,25.4,12.8,7.2,5.4,2.6,18.8,20.0,110.0,10.2,2,1,2,2,7,2,22,1,2,8,3,13,17,5,29,7,23,3,4,25,17,2,13,14,1,2,0,2012-11-09
5,Memphis Grizzlies,4,3,1,0.75,48.0,37.5,84.3,0.445,4.8,14.3,0.333,22.0,27.0,0.815,12.8,33.3,46.0,23.8,15.3,9.8,5.8,7.8,21.0,22.8,101.8,7.0,18,5,2,5,7,11,14,13,28,28,17,2,2,7,11,5,5,8,13,5,15,27,21,5,5,5,2012-13,Houston Rockets,4,2,2,0.5,49.3,35.5,87.3,0.407,7.8,29.0,0.267,17.8,23.3,0.763,16.8,33.8,50.5,21.8,19.8,11.8,2.8,5.3,20.0,18.8,96.5,0.0,18,11,9,13,4,19,6,27,7,2,29,12,14,15,2,3,2,16,30,1,28,13,16,24,17,14,1,2012-11-09
6,New Orleans Hornets,4,2,2,0.5,48.0,31.8,76.3,0.416,4.5,17.0,0.265,15.5,19.0,0.816,10.3,33.8,44.0,20.0,17.0,7.3,7.0,6.5,17.3,19.5,83.5,-2.5,18,11,9,13,7,30,28,23,29,25,30,19,24,6,20,3,9,22,22,23,8,21,5,19,29,18,2012-13,Charlotte Bobcats,3,1,2,0.333,48.0,36.0,87.7,0.411,6.7,19.3,0.345,21.0,25.0,0.84,13.3,26.0,39.3,21.0,12.0,9.0,7.7,7.7,18.7,21.0,99.7,-11.0,25,25,9,25,7,17,3,26,16,15,16,4,8,2,8,29,25,19,1,10,5,26,12,10,6,28,1,2012-11-09
7,Oklahoma City Thunder,5,3,2,0.6,48.0,34.4,74.2,0.464,7.0,17.2,0.407,22.2,26.4,0.841,8.4,34.8,43.2,22.0,18.4,6.4,8.2,2.0,20.8,21.8,98.0,5.8,2,5,9,10,7,25,29,8,11,24,5,1,3,1,27,2,11,14,27,27,4,1,20,8,9,6,2012-13,Detroit Pistons,5,0,5,0.0,48.0,34.2,79.8,0.429,5.6,15.2,0.368,18.8,24.8,0.758,10.2,25.0,35.2,21.8,15.0,5.8,5.8,6.0,18.6,21.2,92.8,-11.0,2,29,30,29,7,26,21,20,25,27,10,10,9,16,21,30,30,15,11,30,13,18,11,9,24,28,1,2012-11-09
8,Minnesota Timberwolves,4,3,1,0.75,48.0,34.8,78.8,0.441,5.5,18.3,0.301,18.8,26.0,0.721,13.5,31.5,45.0,21.8,16.5,8.0,8.5,4.5,17.5,24.3,93.8,4.8,18,5,2,5,7,23,23,15,27,21,24,11,5,22,6,13,7,16,21,14,3,7,6,2,23,8,2012-13,Indiana Pacers,5,2,3,0.4,50.0,34.2,84.8,0.403,6.0,21.0,0.286,15.6,20.2,0.772,14.4,36.4,50.8,17.2,19.2,6.2,8.6,7.0,16.4,19.6,90.0,-3.2,2,11,20,18,1,26,12,28,21,11,27,18,21,12,4,1,1,29,29,29,2,23,2,16,27,20,1,2012-11-09
9,Phoenix Suns,5,2,3,0.4,48.0,37.8,88.8,0.426,6.0,19.8,0.303,15.8,22.2,0.712,15.0,30.8,45.8,20.2,14.4,7.6,9.0,5.0,20.6,19.6,97.4,-7.6,2,11,20,18,7,8,1,21,21,13,23,17,16,24,3,20,6,20,9,19,1,10,19,16,12,27,2012-13,Cleveland Cavaliers,5,2,3,0.4,48.0,36.6,83.8,0.437,9.2,23.4,0.393,14.8,24.2,0.612,13.4,28.8,42.2,21.6,17.8,8.4,1.8,8.0,22.2,20.8,97.2,-5.0,2,11,20,18,7,13,15,17,4,4,7,22,10,30,7,25,17,18,26,13,30,29,24,11,13,24,1,2012-11-09
