,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,27,8,19,0.296,48.6,33.0,78.8,0.419,5.9,17.7,0.333,16.3,21.4,0.761,10.7,31.3,42.0,20.4,15.6,6.6,4.9,5.3,24.2,18.8,88.1,-6.3,2,25,25,25,5,30,25,29,20,17,17,17,20,13,19,15,17,17,22,26,18,18,30,22,27,25,2011-12,Boston Celtics,25,14,11,0.56,48.2,34.6,75.6,0.458,6.3,15.6,0.403,15.1,19.6,0.769,8.9,30.2,39.1,22.6,15.4,6.4,5.3,5.4,20.4,19.1,90.6,4.0,23,14,10,13,16,21,30,9,16,21,1,24,27,10,30,20,29,4,20,28,10,21,18,18,25,8,1,2012-02-10
1,Philadelphia 76ers,26,18,8,0.692,48.4,38.4,83.2,0.462,6.2,15.8,0.393,13.4,18.7,0.718,9.7,33.5,43.2,22.5,10.7,8.7,4.7,4.7,17.6,16.8,96.4,9.3,8,4,4,4,10,2,5,6,17,20,2,30,28,27,27,1,7,5,1,8,22,9,4,30,11,2,2011-12,Los Angeles Clippers,23,15,8,0.652,48.4,37.0,80.4,0.461,7.9,21.8,0.363,17.0,25.4,0.67,11.2,29.7,40.9,22.0,14.2,8.3,5.5,4.2,21.4,22.7,99.0,1.8,29,10,4,8,8,9,19,7,4,4,10,12,7,29,15,26,25,9,6,12,9,4,25,2,4,14,0,2012-02-10
2,Washington Wizards,26,5,21,0.192,48.2,35.2,83.5,0.421,4.2,14.1,0.301,15.5,21.4,0.725,11.8,29.4,41.3,17.3,15.4,8.5,7.8,5.1,21.9,18.5,90.1,-9.9,8,28,28,28,19,18,4,27,27,25,26,22,19,26,9,27,22,29,19,10,1,14,26,24,26,29,2011-12,Miami Heat,26,19,7,0.731,49.0,38.2,78.8,0.484,5.7,14.7,0.389,20.7,27.0,0.768,9.6,32.4,42.0,21.0,15.7,8.7,4.7,4.3,20.6,22.2,102.8,7.2,8,3,3,3,1,3,24,1,22,24,5,3,3,11,28,6,17,15,24,9,21,5,21,5,2,3,0,2012-02-10
3,Charlotte Bobcats,25,3,22,0.12,48.2,34.2,81.4,0.42,4.2,13.9,0.305,14.6,19.8,0.735,10.5,29.8,40.3,19.4,15.0,5.9,5.6,5.9,19.2,19.0,87.2,-13.6,23,30,29,30,16,25,10,28,26,26,24,27,26,20,20,22,26,21,13,29,6,26,10,21,28,30,2011-12,Chicago Bulls,28,22,6,0.786,48.0,37.9,81.3,0.466,5.8,15.4,0.379,15.8,21.4,0.735,12.8,32.1,44.9,23.0,14.0,7.5,5.8,4.5,17.4,17.6,97.4,9.7,1,1,1,1,27,5,11,4,21,22,8,21,18,22,2,8,2,3,5,20,4,7,3,28,9,1,0,2012-02-10
4,Orlando Magic,26,16,10,0.615,48.4,33.2,76.5,0.434,9.8,25.3,0.386,16.8,25.7,0.652,11.0,31.8,42.8,20.0,15.3,6.5,4.2,4.4,18.5,21.9,92.9,1.3,8,8,9,9,10,28,29,19,1,1,6,13,6,30,17,13,11,20,18,27,26,6,6,6,21,16,2011-12,Atlanta Hawks,26,17,9,0.654,49.0,36.4,80.5,0.452,6.9,17.7,0.392,16.4,22.3,0.733,10.3,31.8,42.1,22.2,14.0,7.9,5.0,4.8,17.4,19.4,96.1,4.8,8,6,7,7,1,12,18,11,7,18,3,16,14,24,22,10,16,6,4,16,14,10,2,15,13,5,0,2012-02-10
5,Detroit Pistons,27,7,20,0.259,48.2,33.2,77.6,0.428,4.5,13.2,0.339,15.9,20.6,0.773,11.5,27.2,38.7,18.6,16.1,6.9,3.7,5.1,18.9,18.8,86.7,-9.0,2,27,27,27,25,29,27,24,25,27,16,20,22,7,13,29,30,24,26,22,30,12,9,22,30,28,2011-12,New Jersey Nets,27,8,19,0.296,48.2,33.4,79.0,0.422,9.0,25.1,0.358,16.7,21.7,0.77,12.3,27.0,39.3,20.1,15.4,6.8,4.1,5.3,20.4,20.5,92.4,-7.1,2,25,25,25,25,27,22,26,2,2,12,14,16,9,5,30,28,18,21,24,29,19,16,13,23,26,1,2012-02-10
6,Cleveland Cavaliers,24,10,14,0.417,48.2,34.8,80.9,0.43,6.9,19.1,0.36,17.2,24.5,0.701,12.8,29.8,42.5,20.1,16.4,8.0,4.5,6.1,20.8,21.2,93.6,-3.3,27,22,19,22,15,19,16,21,10,15,11,10,11,28,2,25,14,19,28,14,23,28,23,10,18,22,2011-12,Milwaukee Bucks,25,11,14,0.44,48.0,36.0,83.1,0.433,6.7,20.2,0.331,16.2,20.7,0.782,11.7,29.2,40.9,21.3,14.6,8.1,5.0,5.1,19.6,19.4,94.8,-1.0,23,19,19,19,27,15,6,20,13,9,19,18,21,4,12,28,24,12,10,13,17,16,15,16,15,20,0,2012-02-10
7,New York Knicks,26,11,15,0.423,48.4,34.5,80.4,0.429,6.9,22.9,0.303,19.7,25.2,0.78,11.0,30.7,41.6,18.9,16.5,9.4,4.4,5.1,22.3,22.5,95.5,0.6,8,19,22,20,10,23,20,23,7,3,25,6,8,6,18,18,20,23,29,2,24,14,28,3,14,18,2011-12,Los Angeles Lakers,26,15,11,0.577,48.4,35.6,78.9,0.451,4.7,16.3,0.286,17.2,23.0,0.745,11.8,33.4,45.2,21.1,14.7,5.6,5.2,3.7,18.7,20.0,93.0,2.2,8,10,10,11,10,17,23,13,24,19,30,11,12,17,11,2,1,14,11,30,11,1,8,14,20,13,1,2012-02-10
8,Memphis Grizzlies,26,13,13,0.5,48.2,36.2,82.9,0.437,3.5,11.2,0.317,16.5,22.0,0.748,12.3,30.3,42.6,18.6,15.2,10.4,4.9,5.8,19.3,19.3,92.5,0.8,8,16,17,17,19,13,7,18,30,30,23,15,15,14,4,19,13,25,16,1,20,25,12,17,22,17,2011-12,Indiana Pacers,25,17,8,0.68,48.2,34.5,81.0,0.426,5.6,15.0,0.371,19.6,24.6,0.795,12.1,32.0,44.1,18.0,15.0,8.8,5.5,5.9,20.8,20.8,94.2,2.8,23,6,4,5,16,22,13,25,23,23,9,7,10,2,7,9,4,28,13,7,8,26,22,11,17,11,1,2012-02-10
9,New Orleans Hornets,26,4,22,0.154,48.2,34.3,78.0,0.44,3.6,12.0,0.298,14.9,20.0,0.743,11.4,30.0,41.4,19.3,15.2,7.2,5.0,5.3,20.4,18.0,87.2,-6.2,8,29,29,29,19,24,26,17,29,29,28,26,25,18,14,21,21,22,17,21,16,20,17,26,29,24,2011-12,Portland Trail Blazers,26,14,12,0.538,48.4,37.2,83.5,0.445,6.2,19.3,0.32,17.9,22.9,0.78,11.2,31.5,42.7,22.1,14.3,9.1,5.2,5.2,20.5,21.3,98.5,5.6,8,14,15,16,10,8,3,15,17,14,22,9,13,5,16,14,12,8,7,3,11,17,20,8,6,4,0,2012-02-10
