,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Philadelphia 76ers,27,11,16,0.407,48.4,35.7,79.9,0.446,4.3,12.9,0.33,18.0,25.0,0.719,12.7,29.7,42.4,20.3,16.0,7.7,5.2,4.6,20.8,20.5,93.6,-1.2,14,20,22,22,9,21,19,18,28,28,26,21,18,25,4,22,12,23,22,11,10,12,9,23,25,18,2007-08,Miami Heat,28,8,20,0.286,48.4,35.4,76.7,0.461,4.4,13.1,0.335,19.3,27.4,0.702,9.6,30.1,39.7,19.8,15.2,7.5,5.6,3.5,21.4,22.7,94.4,-4.4,5,26,28,28,13,24,28,10,27,27,24,15,10,28,27,19,27,25,12,16,4,1,14,9,22,22,1,2007-12-26
1,Charlotte Bobcats,25,10,15,0.4,48.2,34.3,77.5,0.443,6.2,17.0,0.363,18.1,26.6,0.682,11.6,28.1,39.7,20.0,16.3,7.8,4.9,5.6,23.3,21.9,92.9,-5.0,28,23,17,23,18,27,26,21,16,16,9,20,13,30,16,30,28,24,27,8,16,24,26,15,28,26,2007-08,Washington Wizards,26,13,13,0.5,48.4,37.1,83.0,0.447,6.3,18.7,0.339,19.3,24.6,0.784,12.4,31.6,44.0,19.7,14.0,7.4,5.2,4.4,19.7,20.6,99.9,1.1,21,16,13,16,7,10,9,17,14,13,21,13,20,5,7,11,6,26,8,17,9,8,4,22,11,13,0,2007-12-26
2,Atlanta Hawks,26,14,12,0.538,48.6,34.1,77.0,0.443,4.0,12.8,0.316,22.1,28.6,0.772,12.0,29.3,41.4,20.3,15.4,8.0,5.4,5.2,21.5,22.7,94.3,-0.5,21,15,10,12,2,28,27,20,29,29,29,5,6,10,11,25,24,22,15,7,7,19,16,10,23,16,2007-08,Indiana Pacers,28,15,13,0.536,48.2,38.8,87.1,0.446,8.2,22.8,0.36,18.6,24.8,0.752,11.9,32.9,44.8,24.0,15.4,7.6,5.8,5.6,24.8,22.2,104.5,0.4,5,12,13,13,20,4,2,19,5,3,10,17,19,16,12,4,2,3,16,14,3,23,29,12,6,14,1,2007-12-26
3,Orlando Magic,29,18,11,0.621,48.3,36.4,79.0,0.461,9.0,25.6,0.353,21.1,29.7,0.709,9.3,34.1,43.4,21.2,15.5,6.3,4.5,4.5,21.4,24.1,102.9,3.1,1,6,8,8,17,17,22,11,2,2,14,9,2,27,28,1,8,15,18,26,21,10,13,2,7,9,2007-08,New York Knicks,27,8,19,0.296,48.4,34.7,80.6,0.43,5.4,16.7,0.325,19.3,27.5,0.7,13.1,29.3,42.4,16.7,15.8,6.7,2.5,6.0,21.7,22.3,94.1,-7.7,14,26,26,26,9,26,15,27,21,17,27,14,9,29,2,27,12,30,21,22,30,28,18,11,24,29,1,2007-12-26
4,New Jersey Nets,27,12,15,0.444,48.6,32.7,76.1,0.43,5.4,17.1,0.315,21.0,28.7,0.733,11.3,30.4,41.7,22.6,16.4,6.7,4.9,4.1,23.9,23.5,91.9,-5.0,14,19,17,19,4,30,29,28,22,15,30,10,5,22,17,17,17,10,29,22,17,6,27,5,30,27,2007-08,Detroit Pistons,27,20,7,0.741,48.0,36.8,79.6,0.462,5.6,16.0,0.35,19.6,25.8,0.76,11.8,29.7,41.5,23.1,11.9,6.9,5.5,3.6,20.4,20.8,98.8,9.1,14,2,2,2,24,13,20,8,20,22,16,11,14,13,13,21,20,6,1,20,6,2,7,21,14,2,0,2007-12-26
5,Memphis Grizzlies,27,8,19,0.296,48.4,37.1,79.9,0.464,8.1,21.6,0.375,19.6,25.7,0.76,9.7,31.7,41.4,20.5,16.1,5.6,5.2,4.7,20.0,22.8,101.8,-3.2,14,26,26,26,9,11,18,7,6,5,5,12,15,14,26,10,23,20,25,29,11,14,6,8,9,20,2007-08,New Orleans Hornets,27,17,10,0.63,48.6,36.7,83.0,0.442,7.3,19.8,0.368,15.7,19.9,0.788,11.7,31.4,43.1,20.4,13.1,7.7,4.1,4.4,19.6,19.1,96.3,2.9,14,8,6,7,4,14,8,22,9,8,7,28,29,3,14,13,9,21,5,11,26,7,3,28,18,10,0,2007-12-26
6,San Antonio Spurs,26,19,7,0.731,48.0,37.5,80.0,0.469,8.2,21.1,0.39,16.3,21.3,0.769,9.9,31.6,41.5,22.7,12.7,6.3,3.7,4.8,18.8,20.0,99.7,6.7,21,3,2,3,24,7,17,6,4,6,2,27,27,11,25,11,22,8,3,25,29,16,2,26,12,3,2007-08,Chicago Bulls,25,9,16,0.36,48.2,35.1,85.0,0.413,5.0,15.4,0.323,16.8,22.2,0.757,13.6,29.9,43.5,21.3,15.2,7.7,4.9,6.1,21.3,21.3,92.0,-4.8,28,24,22,24,18,25,4,30,25,24,28,25,25,15,1,20,7,14,11,13,14,29,11,19,29,24,1,2007-12-26
7,Denver Nuggets,27,16,11,0.593,48.4,38.6,84.8,0.455,6.4,19.1,0.338,22.5,30.1,0.749,11.3,32.8,44.1,23.5,16.3,9.7,6.7,4.6,22.0,24.6,106.1,3.2,14,9,8,9,9,6,6,12,13,11,22,1,1,18,18,5,5,4,28,1,1,11,20,1,4,8,2007-08,Milwaukee Bucks,26,11,15,0.423,48.6,36.5,80.4,0.454,5.3,15.7,0.337,17.1,23.0,0.744,12.2,29.3,41.5,21.4,15.7,6.5,4.8,5.3,21.7,21.6,95.4,-4.5,21,20,17,20,2,16,16,13,23,23,23,23,23,20,10,26,21,13,19,24,18,22,17,17,19,23,1,2007-12-26
8,Utah Jazz,29,15,14,0.517,48.0,39.5,81.1,0.487,3.7,10.7,0.343,22.2,29.7,0.746,12.7,29.0,41.6,25.4,16.0,9.3,4.2,6.3,24.9,23.8,104.9,4.9,1,12,15,14,24,3,14,2,30,30,20,4,2,19,5,29,18,2,22,3,24,30,30,4,5,5,2007-08,Dallas Mavericks,28,19,9,0.679,48.2,36.9,78.2,0.471,5.8,16.5,0.351,22.5,26.9,0.836,10.5,31.3,41.8,20.8,12.8,5.9,5.2,3.9,21.8,22.1,102.0,3.9,5,3,4,4,20,12,24,4,18,20,15,2,12,1,21,14,16,18,4,28,12,5,19,13,8,7,1,2007-12-26
9,Sacramento Kings,26,11,15,0.423,48.4,35.5,78.7,0.451,6.0,16.2,0.368,22.1,28.0,0.787,10.1,29.1,39.2,18.1,16.1,8.1,3.8,5.8,22.3,23.9,99.0,-2.3,21,20,17,20,7,23,23,14,17,21,8,5,7,4,24,28,30,29,24,6,28,27,23,3,13,19,2007-08,Boston Celtics,25,22,3,0.88,48.4,35.7,74.4,0.48,7.4,19.3,0.386,21.6,27.8,0.774,8.8,32.8,41.6,22.8,15.5,9.4,4.4,4.4,21.3,23.0,100.4,13.9,28,1,1,1,6,20,30,3,8,10,3,7,8,8,29,6,19,7,17,2,23,9,12,7,10,1,0,2007-12-26
