,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Washington Wizards,30,14,16,0.467,48.5,40.1,86.1,0.466,7.9,22.4,0.351,17.1,22.0,0.775,10.3,31.3,41.5,22.4,14.3,8.7,3.7,4.5,21.6,20.1,105.1,-1.5,24,18,14,17,7,4,14,7,28,27,15,22,23,14,13,28,28,12,19,5,27,9,26,15,13,15,2016-17,Indiana Pacers,32,15,17,0.469,48.6,38.8,86.0,0.452,8.1,22.8,0.354,18.1,22.4,0.809,8.8,33.9,42.7,21.9,14.4,8.5,5.6,5.4,19.7,19.9,103.8,-2.0,9,13,17,16,5,13,15,14,27,26,12,16,22,2,27,13,23,16,20,7,6,22,11,16,18,18,1,2016-12-28
1,Orlando Magic,33,15,18,0.455,48.3,37.5,85.8,0.437,8.7,25.7,0.34,14.9,21.1,0.708,9.6,33.6,43.2,21.8,12.7,6.5,5.6,5.6,18.5,19.2,98.7,-3.8,3,13,19,18,20,25,16,26,17,14,23,26,27,29,20,18,19,18,6,29,5,27,7,25,26,24,2016-17,Charlotte Hornets,31,17,14,0.548,48.5,37.7,86.1,0.438,9.6,27.3,0.353,19.6,25.7,0.764,9.3,36.4,45.7,23.6,11.9,6.6,5.1,5.6,16.8,20.9,104.7,2.0,16,11,10,11,8,24,13,25,10,9,13,6,4,18,23,1,4,6,2,27,13,28,1,9,14,10,0,2016-12-28
2,Atlanta Hawks,31,15,16,0.484,48.0,38.6,84.3,0.458,8.5,26.0,0.328,16.1,22.5,0.716,10.4,33.1,43.4,24.0,16.1,8.6,5.3,4.9,17.9,20.6,101.8,-2.2,16,13,14,13,25,16,22,10,21,13,29,25,19,28,12,22,17,5,28,6,10,12,4,12,22,20,2016-17,New York Knicks,30,16,14,0.533,48.3,39.8,89.2,0.446,9.1,25.0,0.363,17.0,21.5,0.789,12.1,33.8,45.9,21.7,14.1,7.3,5.9,4.9,21.2,18.9,105.6,-2.3,24,12,10,12,15,6,1,20,14,19,7,24,25,8,3,14,3,19,18,22,3,11,25,28,11,21,1,2016-12-28
3,Detroit Pistons,33,15,18,0.455,48.0,38.5,85.8,0.449,7.6,22.0,0.344,14.0,18.9,0.742,9.6,34.2,43.8,20.8,11.9,7.1,3.6,4.3,17.5,17.2,98.7,0.8,3,13,19,18,25,18,18,15,29,29,20,30,29,25,18,10,16,23,3,24,29,7,3,30,27,13,2016-17,Milwaukee Bucks,29,14,15,0.483,48.3,39.4,84.7,0.465,8.6,24.5,0.349,17.1,22.4,0.764,9.9,34.3,44.1,24.4,14.0,8.2,5.4,5.0,20.4,19.3,104.5,1.8,30,18,13,15,14,9,21,8,20,22,18,21,21,17,16,8,13,4,16,10,9,14,17,24,16,11,0,2016-12-28
4,Chicago Bulls,31,15,16,0.484,48.0,37.9,86.7,0.437,6.1,19.7,0.307,18.8,23.6,0.796,13.6,34.3,47.9,21.0,13.5,7.5,5.2,5.1,17.3,18.9,100.6,0.8,16,13,14,13,25,21,9,27,30,30,30,13,14,4,1,7,2,22,12,19,12,16,2,27,23,12,2016-17,Brooklyn Nets,30,8,22,0.267,48.3,37.8,85.8,0.44,11.1,33.2,0.333,20.0,25.6,0.78,9.4,35.3,44.7,21.1,17.2,7.6,4.6,5.7,20.9,21.2,106.6,-8.2,24,29,25,29,15,23,17,22,4,3,27,2,6,12,22,5,10,21,30,18,19,29,20,7,10,30,1,2016-12-28
5,New Orleans Pelicans,33,12,21,0.364,48.9,38.2,86.9,0.44,8.7,25.3,0.344,17.7,23.5,0.756,8.6,35.8,44.4,22.9,12.9,7.5,5.9,4.4,18.7,19.8,102.8,-3.8,3,23,23,23,2,19,5,23,18,18,21,18,15,22,29,3,11,8,7,21,2,8,8,17,20,23,2016-17,LA Clippers,33,22,11,0.667,48.3,39.2,83.8,0.468,10.3,27.0,0.383,19.8,26.2,0.759,9.2,34.0,43.2,22.5,12.9,8.2,4.6,3.2,20.4,23.0,108.7,7.0,3,5,6,6,20,10,26,5,8,10,4,4,3,21,26,12,18,11,8,8,21,1,18,1,5,5,1,2016-12-28
6,San Antonio Spurs,31,25,6,0.806,48.0,38.5,81.9,0.471,9.0,22.0,0.41,18.5,22.5,0.822,9.5,33.4,42.9,23.6,13.3,8.2,5.4,3.9,18.1,19.6,104.6,6.6,16,2,2,2,25,17,29,3,15,28,1,14,20,1,21,20,22,7,11,9,8,5,5,19,15,6,2016-17,Phoenix Suns,31,9,22,0.29,48.8,39.5,89.1,0.444,8.4,24.7,0.339,19.9,26.2,0.761,11.8,33.6,45.4,18.4,16.1,8.7,4.5,5.6,25.4,22.5,107.3,-6.8,16,27,25,27,3,7,2,21,25,21,24,3,2,19,6,16,6,30,27,3,22,25,30,2,8,28,1,2016-12-28
7,Denver Nuggets,31,13,18,0.419,48.5,39.1,87.3,0.448,9.5,26.6,0.357,19.8,26.5,0.746,12.6,35.5,48.1,22.4,16.0,6.5,4.2,5.4,20.9,21.8,107.5,-1.9,16,21,19,21,8,11,4,17,13,12,11,5,1,24,2,4,1,13,24,28,25,23,23,5,7,17,2016-17,Minnesota Timberwolves,31,10,21,0.323,48.3,38.1,84.2,0.453,8.2,23.5,0.351,19.4,24.7,0.785,12.0,30.9,42.9,22.0,14.9,7.5,4.6,5.1,20.9,20.9,103.8,-2.1,16,25,23,25,17,20,24,13,26,25,17,7,9,9,4,29,20,15,21,20,18,17,21,8,19,19,1,2016-12-28
8,Portland Trail Blazers,33,13,20,0.394,48.5,39.4,86.5,0.456,10.5,29.2,0.36,18.8,24.1,0.783,9.9,32.3,42.2,22.1,13.7,6.9,4.7,5.2,22.7,19.6,108.2,-4.0,3,21,22,22,12,8,11,12,7,8,9,10,12,10,15,24,26,14,14,25,16,19,28,20,6,25,2016-17,Sacramento Kings,31,14,17,0.452,48.5,37.5,83.5,0.449,8.6,24.4,0.351,18.8,24.5,0.768,9.6,31.8,41.4,21.7,14.1,8.1,4.2,5.9,20.8,21.8,102.3,-1.8,16,18,17,20,8,26,27,16,19,24,14,12,10,16,17,26,29,20,17,12,26,30,19,3,21,16,1,2016-12-28
9,Golden State Warriors,32,27,5,0.844,48.3,43.3,87.4,0.495,11.8,31.3,0.377,18.8,23.8,0.792,9.3,36.1,45.3,31.1,15.0,9.6,6.3,3.6,20.1,20.3,117.2,12.9,9,1,1,1,18,1,3,1,3,5,6,11,13,7,25,2,7,1,22,1,1,3,12,13,1,1,2016-17,Toronto Raptors,30,22,8,0.733,48.2,40.5,85.3,0.475,9.6,24.4,0.394,20.7,25.7,0.808,10.8,31.7,42.6,20.0,11.8,9.1,4.6,4.1,20.9,20.7,111.4,9.0,24,5,4,4,22,3,19,2,11,23,3,1,5,3,10,27,24,27,1,2,19,6,22,11,3,2,1,2016-12-28
