,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Bobcats,71,34,37,0.479,48.3,36.0,81.7,0.441,6.1,17.4,0.351,17.9,24.2,0.738,9.3,32.9,42.1,21.2,12.4,6.2,5.2,5.2,18.3,20.9,96.0,-1.2,5,16,17,17,19,26,23,24,26,28,21,14,11,24,25,9,21,18,1,29,8,20,2,11,25,18,2013-14,Brooklyn Nets,69,37,32,0.536,48.5,35.5,78.2,0.454,8.3,22.7,0.368,18.9,24.8,0.76,8.9,29.5,38.4,20.6,14.3,8.6,3.9,4.2,22.0,20.9,98.1,-0.9,27,14,14,14,7,29,29,13,12,11,12,9,8,15,28,28,29,25,10,7,28,9,22,10,21,17,1,2014-03-26
1,Washington Wizards,70,36,34,0.514,49.0,38.6,84.9,0.455,8.1,21.1,0.387,15.6,21.2,0.734,11.0,31.5,42.5,23.3,14.8,8.3,4.8,4.0,20.6,19.7,101.0,0.5,17,15,15,15,1,10,6,12,14,18,2,28,25,25,16,18,18,7,16,11,13,7,16,23,15,15,2013-14,Phoenix Suns,71,42,29,0.592,48.2,38.7,83.6,0.463,9.4,25.0,0.374,18.7,24.8,0.755,11.4,31.7,43.0,19.2,15.5,8.4,4.6,4.1,22.2,21.5,105.5,2.7,5,10,10,11,25,9,12,7,4,4,7,10,9,16,14,16,16,29,26,9,17,8,25,8,6,11,0,2014-03-26
2,Boston Celtics,70,23,47,0.329,48.1,36.3,84.1,0.432,6.7,20.2,0.33,16.3,21.0,0.773,12.1,31.1,43.2,20.7,15.3,7.0,4.4,4.7,21.3,19.1,95.5,-4.0,17,26,26,26,27,25,10,28,23,19,28,24,26,10,7,20,13,24,22,25,21,15,19,28,27,24,2013-14,Toronto Raptors,70,39,31,0.557,48.8,36.5,82.4,0.443,8.5,23.0,0.367,19.5,25.1,0.779,11.7,31.4,43.1,21.4,14.2,7.1,4.3,4.4,23.1,22.1,100.9,3.2,17,13,12,13,2,23,20,21,10,10,13,6,7,8,12,19,15,17,9,23,22,11,30,5,17,9,0,2014-03-26
3,Detroit Pistons,70,26,44,0.371,48.3,39.0,86.9,0.449,6.0,18.8,0.318,16.9,25.3,0.666,14.3,30.9,45.2,21.0,14.8,8.6,5.0,4.9,20.3,20.6,101.0,-2.8,17,23,22,23,17,5,4,15,28,25,29,20,6,30,1,23,5,21,17,5,11,18,15,14,16,23,2013-14,Cleveland Cavaliers,72,28,44,0.389,48.6,36.6,84.5,0.433,7.1,19.9,0.357,17.1,22.8,0.75,12.2,32.0,44.2,20.8,14.5,7.1,3.8,5.9,20.1,19.6,97.3,-4.3,1,22,22,22,5,22,8,27,18,20,16,17,18,20,5,15,11,23,11,24,29,27,10,25,23,25,0,2014-03-26
4,Minnesota Timberwolves,69,34,35,0.493,48.2,38.5,87.7,0.439,7.5,21.9,0.342,21.8,27.9,0.78,12.7,32.2,44.9,23.4,13.4,8.6,3.5,5.7,18.4,23.6,106.3,2.8,27,16,16,16,23,11,2,25,17,15,26,1,3,6,2,14,7,6,3,6,30,26,3,2,4,10,2013-14,Atlanta Hawks,69,31,38,0.449,48.4,37.4,81.9,0.457,9.6,25.7,0.374,17.0,21.8,0.78,8.8,31.0,39.9,25.0,15.3,8.5,4.1,4.4,19.2,19.9,101.5,-0.8,27,19,18,19,11,18,22,11,1,2,5,18,21,7,29,22,28,2,21,8,25,12,4,22,13,16,1,2014-03-26
5,New Orleans Pelicans,70,30,40,0.429,48.5,38.1,82.8,0.46,5.9,15.9,0.373,18.0,23.4,0.771,11.7,30.4,42.1,21.2,13.9,8.0,6.3,6.0,22.8,20.2,100.2,-2.2,17,20,20,20,8,13,18,9,29,29,8,13,15,11,11,25,22,19,7,12,1,28,27,19,18,21,2013-14,Los Angeles Clippers,71,50,21,0.704,48.2,39.1,82.3,0.476,8.2,23.4,0.351,21.0,28.8,0.73,10.4,32.5,42.9,24.6,13.9,8.6,4.7,3.3,21.5,23.5,107.5,7.2,5,4,4,4,25,3,21,4,13,9,22,4,2,26,21,11,17,3,8,4,14,2,20,3,1,2,1,2014-03-26
6,Indiana Pacers,71,51,20,0.718,48.3,36.4,80.6,0.451,6.6,19.0,0.35,18.4,23.5,0.785,10.2,35.0,45.3,20.1,15.3,6.9,5.7,4.6,20.3,22.0,97.8,6.0,5,3,3,3,19,24,26,14,24,24,23,11,13,5,22,1,4,27,20,26,4,13,14,6,22,4,2013-14,Miami Heat,69,48,21,0.696,48.4,38.9,77.0,0.505,8.0,21.8,0.368,17.6,23.2,0.761,7.5,29.1,36.7,23.0,14.8,9.1,4.6,3.1,19.9,20.4,103.4,4.9,27,5,4,5,11,8,30,1,16,16,11,15,17,14,30,30,30,10,15,2,19,1,8,16,11,6,1,2014-03-26
7,San Antonio Spurs,70,54,16,0.771,48.2,40.5,82.8,0.488,8.4,21.2,0.398,16.0,20.3,0.787,9.0,34.1,43.2,25.2,14.6,7.4,5.1,4.8,18.1,19.5,105.3,7.8,17,1,1,1,24,1,17,2,11,17,1,27,30,4,27,4,14,1,13,19,10,16,1,27,7,1,2013-14,Denver Nuggets,71,32,39,0.451,48.1,38.2,85.4,0.447,8.5,23.5,0.361,18.9,26.4,0.718,12.3,33.0,45.3,22.3,15.8,7.4,5.5,5.6,22.9,21.7,103.8,-2.2,5,18,19,18,29,12,5,20,9,8,15,8,5,27,4,7,3,11,28,18,6,24,28,7,9,20,1,2014-03-26
8,Sacramento Kings,70,25,45,0.357,48.4,37.0,82.7,0.448,6.2,18.7,0.335,21.0,27.5,0.765,12.2,32.3,44.5,19.0,15.4,7.2,4.0,5.5,22.9,23.3,101.4,-2.2,17,24,24,24,13,20,19,17,25,26,27,3,4,13,6,12,10,30,24,20,26,23,29,4,14,22,2013-14,New York Knicks,71,29,42,0.408,48.5,37.1,83.0,0.447,9.1,24.6,0.368,15.3,20.3,0.755,10.9,29.9,40.8,20.4,13.0,7.6,4.6,3.6,22.0,19.6,98.7,-1.6,5,21,21,21,9,19,14,18,7,5,10,29,29,17,19,27,26,26,2,16,18,3,23,24,20,19,0,2014-03-26
9,Utah Jazz,71,23,48,0.324,48.1,35.8,81.0,0.442,6.8,19.4,0.352,16.2,21.7,0.746,10.9,30.3,41.2,19.9,14.6,6.8,4.5,4.8,20.7,20.3,94.5,-6.8,5,26,27,27,28,28,25,23,22,23,20,25,23,23,20,26,24,28,14,27,20,17,17,17,29,28,2013-14,Memphis Grizzlies,70,42,28,0.6,48.3,37.8,81.6,0.463,5.0,14.0,0.354,15.2,20.4,0.746,11.4,31.1,42.5,21.6,13.7,7.6,4.7,5.2,19.4,19.0,95.7,1.7,17,10,9,9,17,16,24,8,30,30,18,30,28,22,13,21,19,15,5,15,16,19,6,29,26,13,0,2014-03-26
