,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,20,10,10,0.5,48.5,42.2,91.5,0.461,12.7,34.7,0.365,18.3,22.7,0.804,9.8,34.6,44.4,24.8,12.8,7.2,5.6,6.6,20.7,21.8,115.2,4.5,15,14,14,14,6,7,6,12,3,5,7,13,19,6,19,16,19,8,2,22,10,28,7,15,6,6,2018-19,Atlanta Hawks,21,5,16,0.238,48.0,39.5,88.8,0.445,11.4,35.3,0.323,17.7,23.8,0.742,9.6,33.9,43.5,24.6,18.2,8.7,6.0,5.4,24.0,23.7,108.0,-10.3,5,27,28,27,22,22,19,22,10,4,27,18,13,22,22,19,22,10,30,5,6,18,29,9,22,30,1,2018-11-28
1,Philadelphia 76ers,22,14,8,0.636,48.9,40.0,87.3,0.459,11.1,31.8,0.349,23.0,29.5,0.778,10.0,37.5,47.6,26.3,16.1,6.7,5.5,5.0,23.7,24.9,114.1,0.0,1,3,8,6,2,18,23,14,13,14,19,2,2,11,18,3,5,6,26,26,13,13,26,2,8,15,2018-19,New York Knicks,22,7,15,0.318,48.5,39.8,90.7,0.438,9.7,28.8,0.336,19.4,24.7,0.785,12.4,33.6,46.0,18.8,14.6,7.3,5.4,7.0,23.5,22.0,108.6,-5.0,1,25,26,26,11,20,9,27,26,23,25,7,10,9,4,20,12,30,14,19,17,30,23,13,20,26,1,2018-11-28
2,Brooklyn Nets,21,8,13,0.381,48.2,40.2,89.3,0.45,12.1,34.4,0.353,17.5,24.0,0.73,12.2,32.2,44.4,23.1,14.4,6.5,4.2,4.9,23.9,21.7,110.1,-1.4,5,23,24,24,18,16,17,20,5,6,14,19,12,24,6,25,18,19,12,27,26,9,27,17,15,19,2018-19,Utah Jazz,21,9,12,0.429,48.0,37.9,83.4,0.454,10.1,31.7,0.319,19.7,27.6,0.714,9.5,32.9,42.3,23.6,15.8,8.7,5.4,4.4,22.4,24.2,105.5,-3.4,5,20,22,22,22,29,29,16,23,15,29,6,4,27,23,23,24,16,25,5,16,3,15,6,26,24,0,2018-11-28
3,Houston Rockets,19,9,10,0.474,48.5,37.9,85.6,0.443,14.3,41.8,0.341,18.1,24.1,0.749,10.9,29.9,40.8,20.4,14.8,8.1,6.1,4.4,23.3,21.3,108.2,-1.1,25,20,14,21,5,28,26,24,2,1,22,15,11,20,12,30,28,28,17,13,5,4,22,19,21,18,2018-19,Dallas Mavericks,18,9,9,0.5,48.3,39.4,85.4,0.462,11.9,33.4,0.357,19.3,25.8,0.748,9.7,34.9,44.6,22.7,16.7,7.6,4.7,4.7,21.2,24.9,110.1,1.6,29,20,12,14,12,24,27,11,7,9,11,8,8,21,21,13,17,21,29,14,23,6,11,3,16,11,0,2018-11-28
4,Milwaukee Bucks,20,14,6,0.7,48.3,44.7,91.8,0.487,14.6,40.8,0.358,17.0,22.3,0.764,10.2,40.5,50.6,27.3,15.5,6.9,6.0,5.0,20.9,20.7,121.0,11.1,15,3,2,2,13,1,5,3,1,2,10,20,21,15,15,1,1,2,22,25,7,11,8,23,1,1,2018-19,Chicago Bulls,21,5,16,0.238,48.7,38.5,87.2,0.441,10.3,29.1,0.355,16.3,20.9,0.779,7.3,34.5,41.9,22.0,15.5,7.6,4.8,6.8,20.0,19.1,103.6,-9.1,5,27,28,27,4,27,24,25,19,22,13,23,26,10,30,17,26,23,23,15,22,29,3,30,29,28,1,2018-11-28
5,Minnesota Timberwolves,21,10,11,0.476,48.0,39.8,90.7,0.438,10.5,29.6,0.356,19.0,23.1,0.819,11.3,32.8,44.0,22.9,13.9,9.5,5.5,5.0,20.0,21.7,109.0,-2.2,5,14,19,18,22,21,10,28,16,21,12,10,16,3,10,24,20,20,6,2,12,14,4,16,18,21,2018-19,San Antonio Spurs,20,10,10,0.5,48.5,40.9,90.1,0.453,9.5,24.6,0.385,18.5,22.8,0.809,11.1,34.0,45.0,23.6,12.0,6.2,4.0,4.6,18.8,21.9,109.6,-0.5,15,14,14,14,6,13,12,17,28,29,3,12,18,5,11,18,16,17,1,28,28,5,1,14,17,17,1,2018-11-28
6,New Orleans Pelicans,21,10,11,0.476,48.0,43.9,92.1,0.476,9.9,28.1,0.352,20.5,26.8,0.764,12.2,35.7,47.9,26.7,15.2,7.0,5.7,5.5,22.6,23.3,118.2,0.6,5,14,19,18,22,3,2,5,24,24,15,4,6,16,6,8,4,3,21,23,9,20,17,10,2,14,2018-19,Washington Wizards,20,8,12,0.4,48.5,40.9,88.9,0.46,10.5,32.7,0.321,21.1,27.9,0.758,9.3,32.1,41.4,23.8,14.1,8.5,6.6,4.9,22.8,24.3,113.3,-4.6,15,23,22,23,6,13,18,13,17,11,28,3,3,17,26,27,27,15,8,8,1,10,19,5,9,25,1,2018-11-28
7,Oklahoma City Thunder,19,12,7,0.632,48.0,41.6,93.8,0.444,9.9,31.8,0.311,17.7,25.2,0.705,13.6,34.8,48.5,21.9,14.1,10.6,5.3,5.2,22.6,23.9,110.9,5.4,25,8,4,7,22,9,1,23,25,13,30,17,9,29,1,14,3,25,7,1,19,17,18,7,13,4,2018-19,Cleveland Cavaliers,19,4,15,0.211,48.0,39.5,87.7,0.45,8.6,23.9,0.36,17.0,21.4,0.796,12.5,31.4,43.8,19.6,14.7,7.3,2.5,5.5,21.8,20.3,104.6,-6.4,25,29,26,29,22,23,21,21,30,30,9,20,25,7,3,29,21,29,15,20,30,21,13,26,27,27,1,2018-11-28
8,Portland Trail Blazers,20,12,8,0.6,48.3,41.1,91.1,0.451,11.4,32.4,0.351,19.1,23.0,0.83,12.0,38.3,50.3,20.5,14.7,6.1,4.6,6.1,20.6,20.8,112.7,2.0,15,8,8,10,13,12,7,18,11,12,17,9,17,1,9,2,2,27,16,29,24,26,6,22,11,10,2018-19,Orlando Magic,21,10,11,0.476,48.0,40.4,89.5,0.451,11.0,31.6,0.346,14.1,18.2,0.777,9.4,33.0,42.4,26.3,13.7,7.5,5.6,5.1,20.3,19.8,105.9,-3.0,5,14,19,18,22,15,16,19,14,16,21,30,30,12,24,22,23,5,4,16,11,16,5,27,25,23,1,2018-11-28
9,LA Clippers,19,13,6,0.684,48.8,41.6,88.7,0.469,9.5,25.4,0.373,24.1,29.5,0.816,9.4,37.4,46.8,22.2,14.2,5.8,5.5,6.5,23.6,25.3,116.8,4.4,25,6,2,3,3,9,20,8,27,27,5,1,1,4,25,4,9,22,9,30,14,27,25,1,4,7,2018-19,Phoenix Suns,20,4,16,0.2,48.3,39.3,84.7,0.464,10.4,30.5,0.341,15.5,20.0,0.775,7.9,32.2,40.1,23.6,16.7,7.5,4.1,4.7,24.0,19.7,104.4,-9.7,15,29,28,30,13,25,28,10,18,17,23,27,28,14,28,26,29,17,28,17,27,7,28,29,28,29,1,2018-11-28
