,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Indiana Pacers,80,32,48,0.4,48.1,36.9,83.2,0.444,8.1,23.1,0.35,19.0,24.5,0.774,9.5,32.0,41.5,21.2,15.0,7.1,5.4,5.1,22.5,20.8,100.9,-2.8,3,21,21,21,29,22,11,28,4,3,16,15,14,8,28,5,19,14,25,19,7,18,28,15,16,21,2009-10,Orlando Magic,80,57,23,0.713,48.1,36.5,77.9,0.468,10.2,27.3,0.375,19.1,26.4,0.723,9.9,33.2,43.2,19.7,14.1,6.2,5.6,3.5,19.9,22.2,102.3,7.3,3,2,2,2,25,25,28,10,1,1,4,12,7,29,26,1,5,25,14,26,4,1,8,4,8,1,0,2010-04-12
1,Philadelphia 76ers,80,27,53,0.338,48.3,37.5,81.9,0.459,5.7,16.7,0.341,16.7,22.1,0.757,11.6,29.7,41.3,20.8,14.7,8.2,5.4,4.1,20.5,18.7,97.5,-3.8,3,24,24,24,15,18,15,16,21,21,22,26,27,16,11,26,21,18,18,5,9,4,14,30,23,23,2009-10,Miami Heat,80,45,35,0.563,48.4,36.3,79.4,0.458,6.0,17.4,0.347,17.7,23.6,0.751,10.6,31.1,41.8,18.9,13.2,7.3,5.6,4.3,20.8,20.0,96.4,2.2,3,13,13,13,11,26,25,18,17,17,20,21,21,19,19,13,15,27,4,12,5,6,16,24,25,13,0,2010-04-12
2,Detroit Pistons,80,26,54,0.325,48.3,35.8,80.6,0.445,4.6,14.5,0.316,17.7,24.3,0.727,12.9,27.5,40.3,19.4,13.5,7.2,3.8,4.9,22.3,20.7,93.9,-5.1,3,25,25,25,17,28,21,27,28,26,30,22,16,27,2,30,25,26,9,15,27,16,25,16,29,27,2009-10,Toronto Raptors,80,38,42,0.475,48.3,38.8,81.0,0.479,6.3,17.1,0.367,19.8,26.0,0.764,10.0,30.6,40.6,21.7,13.4,5.7,4.7,4.4,22.2,21.2,103.7,-2.2,3,19,19,19,17,5,20,5,15,18,6,6,8,14,25,15,23,11,7,30,21,8,23,13,5,19,0,2010-04-12
3,New Jersey Nets,80,12,68,0.15,48.1,34.4,79.8,0.431,4.6,14.3,0.322,19.1,24.5,0.78,10.8,28.6,39.5,18.9,14.4,7.0,4.8,5.1,20.1,20.0,92.4,-9.1,3,30,30,30,25,30,24,30,27,28,29,11,15,6,16,29,28,29,16,20,19,21,11,23,30,29,2009-10,Charlotte Bobcats,80,43,37,0.538,48.5,34.8,76.7,0.453,5.7,16.4,0.347,20.0,26.7,0.748,10.5,30.4,40.9,20.1,15.8,7.7,5.4,6.2,19.5,22.1,95.2,1.5,3,15,15,15,5,29,29,22,22,22,19,4,4,20,21,19,22,22,29,8,7,29,4,6,28,15,0,2010-04-12
4,New York Knicks,80,28,52,0.35,48.5,38.1,83.8,0.454,9.0,26.1,0.343,16.7,21.4,0.782,10.1,30.4,40.5,21.7,14.0,7.2,3.8,4.5,20.0,19.2,101.8,-3.8,3,22,22,22,5,12,6,20,2,2,21,28,28,5,24,20,24,13,12,16,27,9,9,29,11,24,2009-10,Washington Wizards,80,25,55,0.313,48.4,36.6,81.8,0.448,5.2,14.9,0.35,17.7,23.1,0.764,11.8,29.9,41.7,18.9,14.8,6.0,5.1,5.1,21.4,20.5,96.1,-4.8,3,26,26,26,11,23,16,24,24,23,15,23,24,13,7,22,16,27,19,28,11,22,21,17,26,26,1,2010-04-12
5,Milwaukee Bucks,80,45,35,0.563,48.8,37.2,85.3,0.436,7.8,21.9,0.356,15.4,20.4,0.756,11.8,31.3,43.1,21.2,13.4,7.1,4.8,5.1,22.3,20.3,97.6,1.7,3,13,13,13,1,20,2,29,6,5,12,30,29,17,7,11,6,14,6,18,20,20,24,20,22,14,2009-10,Atlanta Hawks,80,51,29,0.638,48.4,38.7,83.1,0.466,6.4,17.9,0.361,17.8,23.4,0.76,11.9,29.8,41.6,21.8,11.9,7.2,5.0,4.5,19.9,19.3,101.7,4.5,3,8,8,8,9,6,12,11,14,14,9,19,23,15,5,25,18,10,1,14,14,9,7,28,13,7,0,2010-04-12
6,San Antonio Spurs,80,49,31,0.613,48.3,38.3,81.1,0.473,6.7,18.7,0.359,17.8,23.9,0.743,10.8,31.9,42.7,22.3,13.6,6.2,4.7,5.1,20.3,20.4,101.1,5.0,3,10,10,10,17,9,18,6,11,11,11,20,20,23,16,6,10,7,10,27,22,19,13,19,15,4,2009-10,Minnesota Timberwolves,80,15,65,0.188,48.3,37.9,84.6,0.448,4.9,14.4,0.339,17.4,23.4,0.744,11.8,31.2,43.0,19.8,16.2,7.3,3.7,5.4,20.6,20.5,98.0,-9.5,3,29,29,29,17,15,3,25,26,27,25,25,22,22,6,12,7,24,30,13,29,26,15,18,20,30,1,2010-04-12
7,Denver Nuggets,80,52,28,0.65,48.3,38.0,81.2,0.469,6.6,18.3,0.36,23.7,30.6,0.773,10.8,30.6,41.4,21.0,14.0,8.3,5.0,5.3,22.4,23.7,106.3,4.2,3,5,5,5,17,13,17,9,12,12,10,1,1,9,18,16,20,17,13,3,12,23,27,1,3,8,2009-10,Memphis Grizzlies,80,40,40,0.5,48.6,39.4,83.7,0.47,4.3,12.5,0.341,19.5,26.7,0.732,13.1,30.4,43.5,18.8,15.3,7.9,4.9,6.0,20.1,22.4,102.5,-1.2,3,17,17,17,2,4,8,7,29,30,23,9,5,25,1,17,4,30,27,7,18,28,11,3,6,17,1,2010-04-12
8,Portland Trail Blazers,80,49,31,0.613,48.4,36.1,78.6,0.46,6.0,16.8,0.355,19.6,24.8,0.791,11.2,29.0,40.2,20.3,12.4,6.4,4.3,4.1,20.9,21.6,97.8,3.4,3,10,10,10,9,27,26,15,18,20,13,8,12,3,14,28,27,21,2,25,24,3,18,9,21,11,2009-10,Oklahoma City Thunder,80,49,31,0.613,48.3,37.4,81.1,0.461,5.0,14.8,0.338,21.6,26.9,0.805,11.8,31.9,43.6,20.0,15.0,8.1,5.9,4.7,21.2,21.4,101.4,3.6,3,10,10,10,15,19,19,14,25,24,26,2,3,2,10,7,3,23,22,6,1,15,20,10,14,10,1,2010-04-12
9,Sacramento Kings,80,25,55,0.313,48.5,38.3,84.0,0.455,5.9,16.9,0.348,17.5,24.1,0.726,11.9,30.8,42.7,20.4,15.0,6.8,4.5,5.7,22.3,20.2,99.9,-4.3,3,26,26,26,5,10,5,19,19,19,17,24,18,28,4,14,9,20,23,22,23,27,26,21,18,25,2009-10,Houston Rockets,80,41,39,0.513,48.6,37.6,84.4,0.445,7.9,22.4,0.352,19.0,24.7,0.772,12.0,30.2,42.2,21.7,14.6,7.1,3.8,6.6,21.0,22.5,102.0,-0.4,3,16,16,16,2,17,4,26,5,4,14,14,13,11,3,21,12,12,17,17,26,30,19,2,9,16,0,2010-04-12
