,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Orlando Magic,59,26,33,0.441,48.8,39.0,86.5,0.45,7.9,22.5,0.353,15.0,19.4,0.773,10.6,33.3,43.9,23.3,14.6,8.1,4.9,5.8,20.5,18.2,100.9,-1.5,18,20,20,20,2,6,6,13,21,22,13,30,30,13,14,16,15,7,16,11,15,28,14,30,20,20,2015-16,Chicago Bulls,59,30,29,0.508,48.8,38.7,88.4,0.438,7.5,20.6,0.365,16.8,21.6,0.781,11.5,36.1,47.6,22.2,14.0,5.9,5.7,5.8,19.4,19.2,101.7,-1.1,18,16,14,16,2,8,2,26,23,24,4,21,26,11,6,1,2,14,12,29,7,29,8,24,18,17,1,2016-03-02
1,Philadelphia 76ers,60,8,52,0.133,48.3,36.2,82.5,0.439,8.5,25.5,0.334,15.5,22.5,0.686,9.3,32.0,41.3,20.8,17.7,8.4,6.4,5.8,22.1,19.3,96.4,-10.6,8,30,30,30,19,28,24,23,14,11,26,28,21,29,24,25,28,22,30,9,2,27,27,23,30,30,2015-16,Charlotte Hornets,59,31,28,0.525,48.6,36.5,84.4,0.432,10.3,29.4,0.352,18.6,23.7,0.787,9.2,34.8,44.0,21.2,13.1,7.2,5.2,5.6,18.5,20.5,101.9,1.4,18,13,10,13,5,26,15,29,3,3,15,9,12,9,26,5,13,20,3,23,12,25,4,14,16,11,0,2016-03-02
2,Boston Celtics,61,36,25,0.59,48.3,39.5,89.6,0.441,9.0,26.8,0.334,18.0,22.9,0.787,11.5,33.4,44.9,24.8,14.1,9.5,4.3,5.3,22.6,20.9,106.0,4.1,2,7,8,8,22,5,1,22,11,8,27,13,17,8,5,15,7,5,13,2,24,22,29,11,4,7,2015-16,Portland Trail Blazers,61,33,28,0.541,48.2,38.6,85.8,0.45,10.3,28.4,0.362,16.1,22.0,0.732,11.7,34.2,45.9,21.3,14.7,6.8,4.4,5.0,21.8,18.8,103.6,1.6,2,10,10,10,24,9,9,14,4,4,6,25,24,25,3,8,5,19,17,26,21,16,26,27,8,10,1,2016-03-02
3,Toronto Raptors,58,39,19,0.672,48.2,36.6,81.3,0.45,8.5,23.1,0.368,20.7,26.4,0.782,10.1,32.9,43.0,18.6,13.2,8.1,5.1,5.2,19.6,21.9,102.3,4.5,28,5,5,5,25,25,27,15,15,17,3,3,4,10,20,20,17,28,6,13,13,19,9,6,13,6,2015-16,Utah Jazz,59,28,31,0.475,48.8,36.0,80.7,0.446,8.1,23.0,0.352,18.0,24.0,0.75,10.9,31.9,42.8,18.5,14.9,7.8,5.2,4.8,21.4,20.4,98.0,0.8,18,19,18,19,2,29,29,19,18,19,14,14,11,21,9,26,21,29,20,16,11,12,22,15,26,13,1,2016-03-02
4,Houston Rockets,60,29,31,0.483,48.5,36.8,82.7,0.445,11.0,31.2,0.351,21.1,30.1,0.701,11.1,31.5,42.6,21.7,16.2,10.1,5.0,5.1,22.2,22.9,105.7,-1.5,8,17,18,18,9,23,23,20,2,1,16,2,1,27,7,28,24,18,27,1,14,18,28,2,5,19,2015-16,New Orleans Pelicans,58,23,35,0.397,48.3,38.5,85.9,0.448,8.6,24.1,0.356,17.3,22.1,0.78,9.6,33.0,42.6,21.8,13.1,7.8,4.7,4.9,20.8,19.9,102.9,-2.8,28,24,22,24,23,11,8,16,13,15,12,16,23,12,22,19,23,17,4,17,17,13,18,19,11,22,1,2016-03-02
5,Memphis Grizzlies,59,35,24,0.593,48.4,36.5,81.7,0.446,6.2,18.3,0.339,20.0,25.3,0.79,9.7,31.1,40.8,21.2,13.0,8.7,4.4,5.0,21.5,21.4,99.1,-0.5,18,8,7,7,11,26,26,18,26,26,23,4,7,5,21,30,30,21,2,7,22,14,23,8,24,16,2015-16,Sacramento Kings,58,24,34,0.414,48.4,40.1,86.8,0.462,8.1,22.6,0.36,18.9,26.1,0.726,10.8,34.4,45.2,24.9,16.4,8.7,4.5,5.4,20.6,22.4,107.2,-2.4,28,23,21,22,10,4,5,7,17,21,7,7,5,26,10,7,6,4,28,6,19,24,17,3,3,21,1,2016-03-02
6,Milwaukee Bucks,60,25,35,0.417,48.4,38.2,82.3,0.464,5.5,15.7,0.351,17.2,22.9,0.75,10.6,31.5,42.1,23.2,15.6,7.9,5.8,5.4,21.6,19.8,99.1,-4.2,8,21,22,21,14,15,25,4,29,29,17,18,16,20,13,29,26,8,25,15,6,23,24,21,23,26,2015-16,Indiana Pacers,60,31,29,0.517,48.6,38.4,85.7,0.447,8.0,23.1,0.347,17.6,23.3,0.752,10.6,33.6,44.2,20.5,15.0,9.1,4.8,4.6,19.8,20.9,102.3,1.8,8,13,14,14,6,13,10,17,20,18,18,15,13,19,15,11,12,23,22,4,16,10,10,12,15,9,0,2016-03-02
7,Minnesota Timberwolves,60,19,41,0.317,48.4,37.1,81.1,0.457,5.1,15.5,0.328,21.9,27.6,0.793,10.5,31.8,42.3,22.5,14.8,7.5,4.6,5.2,21.4,21.8,101.1,-4.0,8,26,26,26,14,22,28,10,30,30,28,1,2,3,17,27,25,11,18,20,18,20,21,7,19,25,2015-16,Washington Wizards,59,29,30,0.492,48.0,38.7,84.9,0.456,8.7,24.3,0.357,16.8,22.6,0.745,8.8,32.0,40.8,23.9,14.2,8.8,4.1,4.3,20.6,19.9,103.0,-1.4,18,17,17,17,29,7,12,11,12,14,11,21,20,22,29,24,29,6,14,5,25,6,16,18,9,18,0,2016-03-02
8,San Antonio Spurs,59,50,9,0.847,48.0,40.8,83.1,0.491,7.4,18.5,0.398,16.0,20.1,0.796,9.2,35.1,44.3,25.0,13.4,8.1,5.9,3.8,17.7,19.7,105.0,12.6,18,2,2,2,29,3,21,1,24,25,2,26,28,2,26,3,10,3,8,12,5,2,1,22,6,1,2015-16,Detroit Pistons,60,31,29,0.517,48.6,38.1,87.2,0.437,9.1,26.5,0.342,16.5,25.6,0.647,12.8,33.6,46.4,18.9,13.6,7.5,3.7,4.4,19.4,22.0,101.9,1.3,8,13,14,14,6,16,4,27,10,9,22,23,6,30,1,13,4,27,10,20,28,9,7,5,17,12,1,2016-03-02
9,Denver Nuggets,60,23,37,0.383,48.3,37.1,84.8,0.438,7.8,23.4,0.335,18.7,24.4,0.765,11.5,33.1,44.6,22.3,14.9,7.5,4.5,6.4,20.9,21.4,100.8,-3.3,8,24,24,25,19,21,13,25,22,16,25,8,10,15,4,18,9,13,19,19,20,30,20,9,21,24,2015-16,Los Angeles Lakers,61,12,49,0.197,48.1,35.2,84.7,0.415,8.0,24.8,0.323,19.3,25.1,0.769,10.7,32.3,43.0,18.1,13.8,7.1,4.3,5.6,20.1,19.0,97.7,-9.4,2,29,29,29,28,30,14,30,19,13,29,6,8,14,11,23,18,30,11,24,23,26,11,26,27,29,1,2016-03-02
