,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,29,16,13,0.552,48.3,36.6,83.8,0.436,10.3,29.0,0.354,18.4,23.8,0.775,8.8,35.1,43.9,21.6,13.2,7.2,5.9,4.7,18.6,20.8,101.8,2.8,23,15,10,14,10,22,17,23,3,3,12,8,12,12,27,5,14,15,1,23,7,12,4,12,13,8,2015-16,Los Angeles Lakers,31,5,26,0.161,48.2,35.1,85.3,0.412,8.1,25.6,0.315,18.0,23.8,0.756,10.6,32.0,42.6,18.3,14.4,7.4,4.5,5.2,20.5,18.2,96.2,-11.1,9,29,29,29,20,29,10,30,19,12,30,12,11,16,14,24,22,27,11,19,20,19,15,28,29,29,1,2015-12-28
1,Indiana Pacers,29,17,12,0.586,48.2,37.9,85.2,0.445,9.2,24.7,0.372,17.8,23.7,0.752,10.5,33.3,43.8,20.4,15.0,9.0,4.0,4.6,18.8,20.8,102.7,4.0,23,10,6,8,17,12,11,16,8,13,4,14,13,18,17,17,17,23,17,5,26,10,6,13,7,6,2015-16,Atlanta Hawks,32,20,12,0.625,48.0,38.2,82.7,0.462,8.9,25.9,0.343,16.7,20.9,0.798,8.3,31.9,40.3,25.3,14.5,9.4,5.3,4.9,18.5,18.8,101.9,2.0,3,4,6,5,26,9,22,5,12,10,19,23,26,5,30,25,29,2,12,3,10,15,3,25,11,11,1,2015-12-28
2,Orlando Magic,30,17,13,0.567,48.7,39.2,86.6,0.453,7.9,21.9,0.36,14.6,19.1,0.763,10.8,33.3,44.1,22.6,14.6,8.6,5.2,5.8,21.1,18.1,101.0,2.1,17,10,10,12,3,4,4,9,20,22,8,29,28,14,11,16,11,9,15,9,14,28,18,29,17,10,2015-16,New Orleans Pelicans,30,10,20,0.333,48.3,37.6,84.1,0.447,8.9,24.6,0.361,18.5,23.1,0.798,8.5,33.2,41.7,21.4,14.0,7.3,5.2,4.9,21.7,20.6,102.5,-4.6,17,27,25,27,11,15,14,14,11,14,7,7,16,4,29,19,26,17,7,21,13,13,24,17,8,25,1,2015-12-28
3,Washington Wizards,28,14,14,0.5,48.0,37.8,83.4,0.452,8.9,24.3,0.368,17.8,23.4,0.759,8.8,31.6,40.4,23.5,15.5,8.6,3.6,4.1,19.9,20.2,102.2,-2.4,27,18,15,17,26,13,18,10,10,15,5,15,15,15,28,27,28,7,23,8,28,5,11,19,10,21,2015-16,LA Clippers,31,18,13,0.581,48.2,37.5,82.3,0.456,8.3,23.8,0.348,19.0,27.8,0.681,9.5,32.8,42.4,22.8,13.5,7.3,5.3,3.1,21.6,24.1,102.4,1.6,9,7,10,9,20,16,23,6,16,17,17,6,2,29,24,21,23,8,2,20,11,1,23,1,9,12,0,2015-12-28
4,Miami Heat,29,18,11,0.621,48.2,36.6,78.9,0.463,6.4,19.8,0.326,17.4,23.7,0.735,8.8,34.2,43.0,19.6,13.9,6.7,6.9,3.9,17.2,20.3,96.9,2.1,23,7,5,6,17,22,30,4,26,25,25,17,13,23,26,9,21,25,6,26,1,3,2,18,25,9,2015-16,Brooklyn Nets,30,8,22,0.267,48.3,38.7,86.2,0.449,5.2,16.4,0.318,14.2,18.9,0.75,11.1,33.4,44.4,21.6,15.2,8.1,4.1,5.4,18.6,17.8,96.7,-6.7,17,28,28,28,11,6,7,11,29,29,28,30,29,22,9,14,9,14,21,15,22,22,5,30,26,28,0,2015-12-28
5,Chicago Bulls,28,16,12,0.571,49.1,38.0,88.7,0.428,7.9,22.0,0.358,17.1,22.4,0.764,11.5,37.4,48.9,22.6,14.6,6.6,6.1,5.2,19.3,18.8,100.9,0.9,27,15,6,11,2,10,2,27,21,21,10,18,20,13,5,1,1,10,14,27,5,17,7,26,18,14,2015-16,Toronto Raptors,31,19,12,0.613,48.2,35.6,81.0,0.44,8.1,23.1,0.352,20.7,26.1,0.793,10.2,33.7,43.9,18.1,13.9,8.7,4.6,5.6,19.5,22.1,100.1,3.7,9,5,6,7,20,27,27,20,18,18,16,2,4,6,18,11,15,29,5,7,17,26,9,5,20,7,1,2015-12-28
6,Dallas Mavericks,30,17,13,0.567,48.3,37.2,84.0,0.443,9.5,28.0,0.339,17.9,22.7,0.79,8.9,34.9,43.9,21.8,13.6,7.0,3.6,4.5,19.9,22.3,101.8,0.4,17,10,10,12,11,17,15,17,7,4,21,13,17,7,25,6,16,13,3,25,29,8,10,4,12,15,2015-16,Milwaukee Bucks,31,12,19,0.387,48.3,37.2,81.8,0.454,6.0,17.1,0.352,16.0,20.6,0.777,9.7,30.2,39.9,23.7,15.1,7.8,5.3,5.5,22.9,19.0,96.4,-5.9,9,21,22,23,14,18,25,8,27,28,15,26,27,11,22,30,30,6,19,17,9,23,30,23,27,27,1,2015-12-28
7,San Antonio Spurs,32,26,6,0.813,48.0,40.0,82.7,0.483,7.2,19.0,0.377,14.7,18.6,0.788,9.6,36.4,46.0,25.1,14.1,8.4,6.0,3.5,17.1,18.9,101.8,13.1,3,2,2,2,26,3,21,2,25,26,3,28,30,9,23,2,6,3,8,11,6,2,1,24,14,2,2015-16,Minnesota Timberwolves,30,11,19,0.367,48.7,36.8,82.2,0.448,5.2,16.1,0.324,22.0,27.2,0.81,9.9,33.4,43.4,21.2,15.1,7.2,4.7,5.5,22.3,21.7,100.8,-2.6,17,26,22,26,3,21,24,12,30,30,27,1,3,2,19,13,19,19,20,22,16,24,29,6,19,22,1,2015-12-28
8,Phoenix Suns,32,12,20,0.375,48.2,38.6,86.2,0.448,9.8,25.7,0.379,16.7,22.3,0.751,10.6,33.0,43.6,20.6,16.9,9.1,4.0,4.6,21.3,21.3,103.7,-1.7,3,21,25,25,24,7,6,13,4,11,2,22,22,20,16,20,18,22,29,4,24,11,20,7,5,19,2015-16,Cleveland Cavaliers,28,19,9,0.679,48.5,37.0,83.0,0.446,9.7,27.4,0.353,16.2,22.2,0.729,10.6,34.6,45.2,22.5,14.5,6.5,3.8,4.9,20.3,21.1,99.9,4.6,27,5,3,3,5,20,20,15,5,7,13,25,23,25,15,7,7,11,12,29,27,14,13,11,21,4,0,2015-12-28
9,Utah Jazz,28,12,16,0.429,48.4,35.7,80.9,0.441,7.8,21.5,0.364,18.1,24.1,0.75,11.2,31.0,42.1,18.0,14.8,8.3,4.6,5.3,21.8,20.7,97.3,-0.4,27,21,17,20,9,26,28,19,22,23,6,10,8,21,8,29,24,30,16,13,19,21,26,15,24,16,2015-16,Philadelphia 76ers,32,2,30,0.063,48.0,33.9,80.7,0.42,8.5,26.3,0.324,15.7,22.6,0.696,9.7,32.2,41.8,18.8,18.8,7.9,6.4,6.7,21.3,19.4,92.0,-12.6,3,30,30,30,26,30,29,29,14,8,26,27,18,28,21,23,25,26,30,16,4,30,22,21,30,30,1,2015-12-28
