,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Indiana Pacers,19,6,13,0.316,48.0,34.9,81.2,0.43,6.2,20.6,0.298,20.8,27.5,0.757,10.6,32.2,42.8,18.8,16.3,6.9,6.5,5.2,24.7,22.8,96.7,-5.0,29,27,22,27,21,26,15,29,18,7,27,4,4,13,23,4,6,24,27,22,1,19,30,7,22,26,2009-10,New Jersey Nets,22,2,20,0.091,48.0,33.2,80.4,0.413,3.5,13.2,0.266,18.5,23.6,0.783,11.1,29.4,40.5,16.1,16.0,7.8,5.5,6.0,21.3,19.6,88.4,-10.0,4,30,30,30,21,29,18,30,30,27,30,16,21,5,17,26,26,30,25,14,11,27,12,28,30,29,1,2009-12-11
1,Philadelphia 76ers,22,5,17,0.227,48.2,36.4,81.2,0.448,6.5,18.2,0.358,17.1,22.1,0.772,11.8,27.6,39.5,19.5,14.4,8.5,6.3,4.1,20.0,19.4,96.4,-5.2,4,28,28,28,14,19,14,19,14,15,12,26,26,9,10,30,28,20,12,3,3,4,3,29,23,27,2009-10,Houston Rockets,21,12,9,0.571,48.2,38.3,85.5,0.448,7.9,22.4,0.35,17.1,22.0,0.775,13.2,28.8,42.0,21.9,15.1,8.1,4.1,6.6,21.5,21.6,101.5,2.0,15,11,9,11,11,9,5,20,7,4,16,25,27,8,1,28,16,7,20,8,26,29,15,16,11,13,0,2009-12-11
2,Toronto Raptors,24,10,14,0.417,48.2,37.5,81.2,0.462,7.3,19.7,0.371,22.5,28.8,0.779,11.3,30.7,41.9,20.6,13.4,5.4,4.8,4.5,24.3,22.5,104.8,-4.0,1,14,25,22,20,14,16,13,8,8,9,2,2,6,13,16,17,16,3,30,17,12,29,8,4,24,2009-10,Atlanta Hawks,21,15,6,0.714,48.2,39.9,84.9,0.47,6.2,18.5,0.338,18.4,24.0,0.769,12.5,30.8,43.2,21.5,11.9,7.1,6.1,4.8,20.7,21.1,104.4,7.0,15,5,4,4,11,4,6,10,17,14,19,18,20,11,5,14,3,14,1,19,4,14,8,22,6,3,0,2009-12-11
3,Miami Heat,20,11,9,0.55,48.0,35.8,77.8,0.46,5.9,17.4,0.34,20.1,27.0,0.744,10.3,30.3,40.6,18.4,13.3,6.3,5.2,5.0,21.6,22.4,97.6,0.3,23,12,9,12,21,23,26,14,20,18,18,6,6,19,26,18,24,27,2,25,14,16,17,9,20,15,2009-10,Dallas Mavericks,22,15,7,0.682,48.7,38.2,83.5,0.458,6.9,19.0,0.36,18.5,22.9,0.806,11.2,32.5,43.7,23.3,13.5,7.8,6.5,4.1,19.9,22.0,101.7,4.8,4,5,5,6,2,10,9,15,11,11,11,17,24,3,15,3,2,5,4,12,2,3,1,15,10,8,0,2009-12-11
4,Chicago Bulls,20,7,13,0.35,48.0,35.0,81.2,0.431,3.7,11.8,0.314,17.0,23.1,0.738,12.6,29.6,42.2,19.5,15.0,7.0,5.8,5.6,20.5,20.3,90.6,-8.5,23,23,22,23,21,25,17,28,28,29,23,27,23,22,4,25,14,20,19,20,7,22,5,26,28,28,2009-10,Golden State Warriors,21,7,14,0.333,48.0,41.1,86.3,0.476,6.5,17.3,0.375,19.9,25.6,0.777,9.0,28.8,37.8,21.6,16.7,10.0,4.4,6.1,24.1,22.9,108.6,-4.0,15,23,25,25,21,1,2,4,15,19,6,8,13,7,29,29,30,12,30,1,22,28,28,6,3,23,1,2009-12-11
5,Cleveland Cavaliers,22,15,7,0.682,48.2,36.8,77.6,0.474,7.9,18.7,0.423,17.9,24.6,0.726,9.6,32.0,41.6,21.2,14.8,7.2,5.6,4.2,21.5,20.3,99.4,5.0,4,5,5,6,14,18,27,8,6,12,2,22,17,25,28,6,20,15,17,18,10,6,16,27,16,6,2009-10,Portland Trail Blazers,23,14,9,0.609,48.2,34.4,75.8,0.454,6.3,18.0,0.353,20.9,26.6,0.786,11.3,31.3,42.7,20.1,14.3,5.6,5.3,4.0,21.9,23.1,96.1,4.8,2,9,9,9,19,28,30,17,16,16,14,3,9,4,12,7,7,18,11,29,13,2,20,3,24,7,1,2009-12-11
6,Memphis Grizzlies,21,9,12,0.429,48.5,38.8,81.7,0.474,3.5,11.3,0.312,20.0,27.4,0.729,13.0,29.6,42.6,19.3,16.3,7.8,4.6,5.5,21.0,23.0,101.0,-4.1,15,19,18,19,5,7,13,7,29,30,24,7,5,24,3,23,9,22,28,13,21,20,10,4,13,25,2009-10,Oklahoma City Thunder,20,11,9,0.55,48.3,35.9,79.5,0.451,5.3,16.6,0.32,20.7,25.6,0.808,10.9,31.2,42.1,18.7,15.7,8.5,5.9,4.2,22.1,21.2,97.7,2.6,23,12,9,12,9,22,21,18,22,21,22,5,14,2,20,8,15,25,22,4,6,8,22,21,19,11,0,2009-12-11
7,New Orleans Hornets,21,10,11,0.476,48.5,37.5,83.8,0.447,8.1,21.7,0.376,16.0,20.8,0.767,11.1,29.9,41.0,22.2,13.9,7.6,4.2,4.5,21.0,20.9,99.0,-3.2,15,14,15,15,5,15,8,22,5,6,5,28,28,12,16,21,22,6,5,15,23,11,10,24,17,20,2009-10,New York Knicks,22,7,15,0.318,48.9,38.4,85.7,0.448,9.5,27.6,0.344,17.2,22.3,0.77,10.7,29.8,40.5,21.6,14.7,8.0,4.1,4.7,22.4,20.8,103.4,-3.9,4,23,27,26,1,8,4,21,3,2,17,24,25,10,21,22,27,11,16,10,27,13,23,25,8,22,0,2009-12-11
8,San Antonio Spurs,19,10,9,0.526,48.3,37.3,79.3,0.471,7.2,19.2,0.374,19.2,25.7,0.744,10.4,32.0,42.4,21.7,14.1,5.8,5.4,5.7,21.7,22.0,100.9,3.4,29,14,9,14,8,16,22,9,9,10,8,12,12,18,24,5,12,10,9,27,12,23,18,13,14,9,2009-10,Charlotte Bobcats,20,9,11,0.45,48.5,33.2,76.6,0.433,4.9,15.8,0.31,19.1,26.9,0.708,11.3,31.0,42.2,18.4,16.3,8.0,5.0,7.1,20.6,22.0,90.3,-0.4,23,19,15,18,3,30,28,27,23,23,25,13,7,29,13,11,13,27,26,11,15,30,6,13,29,16,1,2009-12-11
9,Los Angeles Lakers,20,17,3,0.85,48.5,40.0,86.3,0.463,6.8,19.3,0.352,17.7,23.4,0.756,12.0,33.2,45.2,23.9,14.1,8.3,5.0,4.3,20.0,21.6,104.4,9.1,23,2,1,1,3,3,3,12,12,9,15,23,22,14,7,1,1,3,8,7,15,10,2,17,5,1,2009-10,Minnesota Timberwolves,22,3,19,0.136,48.0,37.0,83.8,0.441,3.7,13.3,0.28,14.6,20.2,0.723,11.7,30.9,42.6,19.0,16.5,8.4,3.4,5.8,21.8,18.8,92.2,-10.9,4,29,29,29,21,17,7,24,27,26,29,30,29,28,11,12,8,23,29,5,30,24,19,30,27,30,1,2009-12-11
