,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Bobcats,5,3,2,0.6,48.0,32.4,77.4,0.419,4.2,15.8,0.266,21.2,32.4,0.654,11.4,29.2,40.6,17.8,14.0,7.4,6.2,6.4,21.4,25.0,90.2,-4.2,5,6,5,7,5,30,26,24,29,28,27,5,2,30,11,24,23,24,4,20,5,24,11,4,28,23,2013-14,New York Knicks,4,1,3,0.25,48.0,35.5,82.0,0.433,7.3,24.3,0.299,13.8,16.8,0.821,11.0,28.5,39.5,17.5,16.8,10.5,5.3,3.3,23.3,19.8,92.0,-2.0,21,24,17,24,5,19,16,20,16,8,24,28,29,4,15,27,26,27,16,3,14,5,21,24,25,18,0,2013-11-08
1,Indiana Pacers,5,5,0,1.0,48.0,34.0,75.4,0.451,8.6,21.4,0.402,18.8,25.2,0.746,9.4,36.4,45.8,21.4,18.6,6.0,10.4,4.6,18.4,24.8,95.4,11.0,5,1,1,1,5,25,27,14,8,15,11,10,11,12,24,3,4,16,24,27,1,11,3,5,22,2,2013-14,Toronto Raptors,5,2,3,0.4,48.0,35.0,80.6,0.434,6.4,20.0,0.32,17.6,24.6,0.715,14.2,31.4,45.6,16.4,15.0,5.2,3.2,5.4,24.0,22.2,94.0,-1.0,5,15,17,19,5,21,22,19,19,19,20,17,13,22,2,16,5,29,7,28,28,17,26,12,24,17,1,2013-11-08
2,Orlando Magic,5,3,2,0.6,49.0,40.8,86.8,0.47,8.4,20.2,0.416,13.4,18.8,0.713,10.4,38.0,48.4,20.0,17.2,8.4,5.4,7.8,22.0,19.0,103.4,6.8,5,6,5,7,2,3,7,7,12,18,7,29,28,24,19,1,1,19,19,16,10,30,14,27,9,3,2013-14,Boston Celtics,5,1,4,0.2,48.0,34.0,75.0,0.453,4.8,17.0,0.282,16.6,22.2,0.748,9.4,29.8,39.2,15.8,19.8,8.8,5.4,5.2,23.4,21.0,89.4,-4.0,5,24,29,29,5,25,28,12,27,25,25,19,18,11,24,19,28,30,28,14,10,15,22,19,30,21,0,2013-11-08
3,Philadelphia 76ers,5,3,2,0.6,48.0,40.6,86.2,0.471,7.2,21.8,0.33,16.0,23.8,0.672,10.4,35.0,45.4,23.8,19.4,9.2,3.8,4.6,17.8,19.8,104.4,-4.0,5,6,5,7,5,4,9,6,17,14,17,20,15,29,19,5,7,8,27,10,23,11,1,22,7,21,2013-14,Cleveland Cavaliers,5,2,3,0.4,48.0,34.6,84.2,0.411,5.8,18.4,0.315,15.6,20.8,0.75,11.2,31.8,43.0,17.6,16.0,10.2,3.8,6.2,23.8,19.2,90.6,-4.2,5,15,17,19,5,24,10,28,23,21,22,23,25,10,13,14,14,25,13,6,23,22,23,26,26,23,1,2013-11-08
4,Washington Wizards,4,1,3,0.25,48.0,38.3,88.0,0.435,12.3,28.5,0.43,14.5,20.3,0.716,13.8,27.5,41.3,25.0,16.8,9.3,4.0,4.8,23.0,19.3,103.3,-3.5,21,24,17,24,5,9,2,18,1,1,4,26,26,21,3,29,19,5,16,9,22,13,19,25,10,20,2013-14,Brooklyn Nets,4,2,2,0.5,48.0,35.0,79.3,0.442,6.3,17.0,0.368,20.0,27.5,0.727,9.5,30.0,39.5,22.8,15.3,7.3,6.0,3.0,26.5,23.0,96.3,-2.0,21,15,5,13,5,21,24,17,22,25,13,7,7,18,23,18,26,12,9,21,6,2,30,10,21,18,1,2013-11-08
5,Detroit Pistons,4,2,2,0.5,49.3,37.0,82.5,0.448,5.8,20.8,0.277,20.0,27.8,0.721,13.8,29.0,42.8,18.5,18.8,10.3,5.8,4.8,23.0,23.5,99.8,2.5,21,15,5,13,1,13,15,16,24,16,26,7,6,20,3,25,16,21,25,5,7,13,19,8,13,9,2013-14,Oklahoma City Thunder,4,3,1,0.75,48.0,35.0,81.3,0.431,5.0,20.3,0.247,23.0,28.0,0.821,11.0,32.0,43.0,18.3,18.5,9.5,4.8,3.0,22.8,22.0,98.0,1.3,21,6,2,4,5,21,20,21,26,17,29,3,5,3,15,11,14,22,22,8,18,2,18,13,15,12,0,2013-11-08
6,Chicago Bulls,4,1,3,0.25,48.0,33.5,81.3,0.412,4.5,17.8,0.254,18.8,22.0,0.852,13.0,32.0,45.0,21.5,18.5,7.0,4.3,7.0,19.3,21.8,90.3,-7.8,21,24,17,24,5,28,20,27,28,23,28,12,19,1,5,11,9,15,22,23,20,26,5,16,27,29,2013-14,Utah Jazz,5,0,5,0.0,48.0,33.8,81.4,0.415,4.0,17.8,0.225,18.4,26.4,0.697,15.4,29.6,45.0,17.6,20.2,6.4,3.8,5.6,23.8,23.2,90.0,-8.6,5,30,30,30,5,27,19,25,30,22,30,15,9,25,1,20,9,25,29,26,23,20,23,9,29,30,1,2013-11-08
7,Minnesota Timberwolves,5,3,2,0.6,49.0,35.6,88.0,0.405,7.0,23.2,0.302,24.6,31.2,0.788,11.0,32.8,43.8,22.8,16.2,10.4,2.8,7.6,18.0,27.2,102.8,3.8,5,6,5,7,2,17,2,30,18,13,23,2,3,9,15,9,12,11,14,4,30,29,2,2,11,6,2013-14,Dallas Mavericks,5,3,2,0.6,48.0,39.8,87.2,0.456,9.8,24.0,0.408,20.6,24.6,0.837,11.6,31.6,43.2,24.0,15.6,10.0,3.6,4.0,21.8,20.6,110.0,3.6,5,6,5,7,5,6,5,11,6,9,8,6,13,2,9,15,13,7,10,7,27,9,12,20,3,7,1,2013-11-08
8,New Orleans Pelicans,5,2,3,0.4,48.0,35.6,83.0,0.429,6.4,13.4,0.478,18.8,23.0,0.817,12.2,29.6,41.8,21.0,14.4,9.2,8.8,6.4,22.6,19.8,96.4,1.0,5,15,17,19,5,17,13,22,19,30,1,10,16,5,6,20,17,17,6,10,2,24,16,22,20,13,2013-14,Los Angeles Lakers,6,3,3,0.5,48.0,36.7,88.8,0.413,11.2,27.5,0.406,16.0,22.0,0.727,10.5,34.8,45.3,23.0,16.5,6.5,5.7,4.3,22.7,19.0,100.5,-6.7,1,6,17,13,5,15,1,26,3,2,9,20,19,18,18,6,8,10,15,25,9,10,17,27,12,28,1,2013-11-08
9,San Antonio Spurs,5,4,1,0.8,48.0,41.2,87.0,0.474,6.4,17.0,0.376,10.8,14.6,0.74,8.4,32.2,40.6,24.2,13.8,7.0,4.8,5.2,20.0,17.8,99.6,2.8,5,2,2,2,5,2,6,5,19,25,12,30,30,13,29,10,23,6,3,23,17,15,6,30,14,8,2013-14,Golden State Warriors,5,4,1,0.8,48.0,41.6,82.8,0.502,12.2,26.6,0.459,15.4,21.6,0.713,8.8,36.8,45.6,27.8,20.2,10.6,7.2,3.0,26.4,21.4,110.8,12.8,5,2,2,2,5,1,14,2,2,3,2,24,23,23,27,2,5,2,29,2,3,2,29,18,1,1,1,2013-11-08
