,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Cleveland Cavaliers,17,9,8,0.529,48.0,37.8,84.4,0.447,11.2,33.9,0.332,14.9,19.5,0.765,10.4,33.6,43.9,23.6,16.2,7.9,3.6,4.8,15.7,18.3,101.7,0.0,6,10,10,11,13,25,30,17,22,20,26,18,16,19,12,26,26,10,27,13,29,15,1,22,25,17,2021-22,Brooklyn Nets,17,12,5,0.706,48.0,39.1,84.5,0.463,13.3,35.0,0.38,16.8,20.8,0.808,7.6,36.7,44.4,24.7,14.5,6.9,5.4,5.1,18.8,20.2,108.4,3.8,6,3,3,3,13,20,29,8,8,19,1,4,7,5,30,7,25,6,18,27,8,18,15,2,12,6,0,2021-11-22
1,Washington Wizards,16,11,5,0.688,48.9,39.6,86.2,0.459,10.8,32.6,0.332,16.1,20.3,0.793,8.5,37.5,46.0,23.4,14.1,6.9,5.3,4.4,18.1,19.3,106.0,2.6,21,5,3,5,2,17,25,12,28,24,25,10,14,9,28,4,10,13,15,28,9,7,7,11,21,8,2021-22,Charlotte Hornets,18,10,8,0.556,48.6,42.3,93.8,0.451,12.9,35.7,0.363,14.8,20.4,0.726,11.5,34.4,45.9,26.3,13.6,9.1,4.9,5.7,19.3,19.2,112.3,-1.3,1,8,10,10,7,3,2,15,10,14,7,21,12,27,5,21,11,4,8,6,17,24,21,12,2,20,0,2021-11-22
2,Atlanta Hawks,17,8,9,0.471,48.0,41.2,89.6,0.46,11.7,32.1,0.364,15.3,19.4,0.79,10.9,35.4,46.2,23.4,12.7,6.7,3.9,4.6,18.1,20.1,109.4,0.1,6,19,19,20,13,7,8,11,18,28,6,15,18,10,8,15,8,14,3,29,28,8,6,4,9,16,2021-22,Oklahoma City Thunder,16,6,10,0.375,48.0,36.5,89.4,0.408,11.9,38.6,0.309,13.6,18.8,0.724,10.7,37.8,48.4,20.0,14.8,7.2,4.3,6.1,17.3,16.9,98.6,-7.0,21,24,22,24,13,29,10,30,17,7,29,27,23,28,9,1,1,30,20,23,24,27,4,30,30,26,1,2021-11-22
3,Boston Celtics,17,9,8,0.529,49.8,39.8,89.6,0.445,12.1,36.3,0.332,16.6,20.8,0.799,10.4,35.8,46.2,22.9,14.1,7.8,5.8,4.6,18.3,19.5,108.3,1.9,6,10,10,11,1,16,8,19,15,12,24,6,8,7,11,11,8,16,14,14,6,9,8,7,13,9,2021-22,Houston Rockets,16,1,15,0.063,48.0,36.6,85.6,0.428,11.1,35.4,0.313,16.5,24.1,0.686,10.0,35.6,45.6,20.3,19.0,7.6,4.8,6.3,19.6,22.3,100.8,-10.8,21,30,29,30,13,28,28,25,26,18,28,7,1,30,17,12,15,29,30,20,19,30,25,1,28,30,1,2021-11-22
4,Chicago Bulls,17,12,5,0.706,48.0,40.4,87.0,0.464,10.4,28.2,0.367,17.8,20.6,0.86,9.3,34.3,43.6,22.7,13.2,8.4,4.5,5.3,18.6,18.1,108.8,5.2,6,3,3,3,13,10,22,5,29,30,3,1,10,1,24,22,28,19,5,11,21,21,12,26,11,5,2021-22,Indiana Pacers,18,7,11,0.389,48.6,40.8,88.1,0.463,12.2,35.6,0.342,13.5,17.9,0.755,9.6,35.5,45.1,23.2,15.2,7.3,6.6,4.8,20.8,18.4,107.2,0.4,1,22,24,23,7,8,16,7,13,15,17,28,27,22,22,13,19,15,21,22,1,16,28,19,17,15,0,2021-11-22
5,Milwaukee Bucks,17,9,8,0.529,48.3,39.1,89.2,0.439,14.6,40.9,0.356,14.9,20.4,0.732,9.8,36.8,46.5,22.1,13.8,7.6,4.4,5.1,17.6,18.6,107.8,-0.2,6,10,10,11,11,20,12,22,3,4,9,18,13,26,21,6,7,23,10,16,23,18,5,16,15,19,2021-22,Orlando Magic,17,4,13,0.235,48.0,36.9,88.5,0.418,13.2,39.2,0.336,14.4,18.9,0.76,10.2,34.5,44.6,22.1,15.6,6.5,5.0,5.7,20.8,18.3,101.4,-8.7,6,26,28,28,13,27,13,28,9,5,22,22,22,21,15,20,22,23,25,30,13,25,27,22,26,28,1,2021-11-22
6,New Orleans Pelicans,18,3,15,0.167,48.0,37.1,87.7,0.422,11.1,32.4,0.341,15.7,19.4,0.811,11.7,34.3,45.9,22.7,15.5,7.1,4.2,5.1,19.4,18.3,100.9,-8.8,1,29,29,29,13,26,19,27,27,25,18,12,17,4,4,24,11,20,24,26,25,17,22,21,27,29,2021-22,Minnesota Timberwolves,16,7,9,0.438,48.3,39.1,91.6,0.427,14.7,42.9,0.342,14.1,18.4,0.766,13.2,32.0,45.2,23.8,16.4,9.2,6.1,5.6,22.8,19.0,106.9,1.4,21,22,19,22,10,22,4,26,2,1,16,23,25,18,2,28,17,9,28,4,4,23,30,14,19,11,0,2021-11-22
7,San Antonio Spurs,15,4,11,0.267,48.3,42.7,92.3,0.462,10.1,29.3,0.345,11.7,16.8,0.694,9.1,34.6,43.7,28.1,13.4,8.9,5.2,5.9,16.7,18.2,107.1,-2.5,30,26,24,26,9,1,3,9,30,29,15,30,30,29,25,19,27,2,6,7,11,26,2,25,18,23,2021-22,Phoenix Suns,16,13,3,0.813,48.0,42.4,89.4,0.474,11.4,32.2,0.353,15.5,19.7,0.787,9.0,37.8,46.8,26.9,13.4,9.1,4.8,3.4,19.3,19.4,111.6,7.3,21,2,2,2,13,2,10,2,21,27,11,13,15,12,26,1,5,3,7,5,18,2,20,9,4,4,0,2021-11-22
8,Utah Jazz,16,11,5,0.688,48.0,40.3,86.1,0.467,14.3,41.9,0.34,17.4,22.1,0.785,10.4,37.1,47.5,21.6,15.4,7.6,5.3,4.3,18.8,20.1,112.1,9.7,21,5,3,5,13,14,26,4,4,2,19,3,2,13,10,5,3,27,23,17,10,5,14,3,3,2,2021-22,Memphis Grizzlies,16,8,8,0.5,48.6,41.7,94.1,0.443,12.1,35.8,0.337,14.1,18.3,0.771,12.7,34.1,46.8,25.1,13.9,9.8,6.1,6.1,18.5,18.1,109.6,-5.1,21,19,10,18,4,4,1,20,14,13,21,23,26,15,3,25,5,5,11,3,4,27,10,27,8,25,0,2021-11-22
9,Sacramento Kings,17,6,11,0.353,48.0,40.4,89.8,0.45,12.0,35.5,0.338,16.2,21.1,0.771,10.1,34.3,44.4,22.4,14.2,7.2,5.0,5.2,19.4,18.9,109.1,-2.0,6,24,24,25,13,9,7,16,16,16,20,8,5,16,16,22,23,22,16,24,13,20,23,15,10,22,2021-22,Philadelphia 76ers,17,9,8,0.529,48.0,40.3,85.8,0.469,12.2,32.7,0.372,15.3,18.5,0.825,8.6,33.1,41.6,22.9,12.4,7.8,5.8,4.8,18.3,17.5,108.1,1.8,6,10,10,11,13,13,27,3,12,23,2,15,24,3,27,27,30,16,2,15,6,13,8,28,14,10,0,2021-11-22
