,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Indiana Pacers,51,40,11,0.784,48.3,36.9,81.0,0.456,6.9,19.5,0.352,18.3,23.5,0.78,10.3,35.3,45.6,20.5,15.3,7.1,5.7,4.3,20.0,21.8,99.0,8.5,16,2,1,1,17,20,26,10,21,23,19,10,13,5,22,1,4,22,20,24,4,10,9,6,20,1,2013-14,Dallas Mavericks,53,31,22,0.585,48.1,39.5,83.3,0.474,8.4,22.2,0.378,17.0,21.2,0.8,9.8,30.2,40.0,23.4,13.4,8.8,4.1,3.6,20.2,19.5,104.3,2.0,3,8,10,10,28,3,12,4,8,11,5,18,24,3,23,26,28,6,3,5,25,3,13,23,7,12,0,2014-02-12
1,Orlando Magic,53,16,37,0.302,48.7,36.3,82.2,0.442,7.0,20.1,0.349,16.6,21.8,0.763,9.2,32.9,42.2,20.6,14.9,7.7,4.1,5.9,19.7,18.9,96.3,-5.4,3,28,28,28,5,23,19,21,20,21,21,20,21,15,26,9,22,21,15,15,27,26,8,28,24,26,2013-14,Memphis Grizzlies,51,28,23,0.549,48.4,37.4,82.2,0.455,4.9,14.3,0.345,15.2,20.2,0.752,11.7,30.9,42.6,21.5,13.6,7.6,4.6,5.3,19.5,18.9,94.9,0.1,16,11,11,11,11,17,21,12,30,30,23,28,27,19,11,22,17,15,4,16,20,20,7,29,26,14,0,2014-02-12
2,Toronto Raptors,51,27,24,0.529,48.5,36.1,82.4,0.438,8.3,22.9,0.364,19.1,24.7,0.773,12.1,31.3,43.3,20.9,14.1,6.9,4.3,4.6,22.7,21.9,99.6,2.4,16,12,12,12,10,25,18,23,9,10,13,6,9,9,8,21,13,18,9,26,22,14,29,5,17,11,2013-14,Atlanta Hawks,50,25,25,0.5,48.5,38.0,82.5,0.46,9.3,24.9,0.374,16.5,21.2,0.778,9.1,31.5,40.6,25.6,15.4,9.0,4.4,4.6,18.7,19.2,101.8,1.0,27,14,13,14,8,14,17,7,4,3,7,22,25,6,27,19,27,1,21,4,21,15,4,26,12,13,1,2014-02-12
3,Boston Celtics,53,19,34,0.358,48.1,36.3,83.2,0.436,6.5,19.6,0.331,16.0,20.8,0.767,11.5,31.7,43.2,20.3,15.5,7.2,4.7,4.5,21.5,18.8,95.1,-3.4,3,23,25,24,28,23,13,25,25,22,28,25,26,11,14,18,15,26,24,22,15,12,19,30,25,24,2013-14,San Antonio Spurs,52,37,15,0.712,48.3,40.2,82.1,0.49,8.0,20.4,0.391,15.3,19.8,0.773,8.9,33.4,42.3,24.7,14.8,7.4,5.1,4.8,17.9,19.5,103.8,6.2,7,3,4,4,19,1,22,2,13,18,1,27,29,8,29,6,21,2,13,18,11,18,2,24,9,4,0,2014-02-12
4,Brooklyn Nets,49,23,26,0.469,48.5,35.3,78.4,0.45,8.0,21.8,0.366,18.9,24.7,0.763,9.3,30.0,39.3,20.8,14.7,8.0,4.2,4.1,22.3,21.1,97.5,-2.4,30,18,15,17,7,28,29,14,14,15,12,8,8,14,25,27,29,20,11,12,24,8,26,8,21,22,2013-14,Charlotte Bobcats,52,23,29,0.442,48.4,35.6,81.4,0.437,5.7,16.1,0.352,18.0,24.8,0.729,9.0,33.0,42.0,20.9,12.7,6.3,5.1,5.4,18.3,21.1,94.8,-2.1,7,18,19,19,14,27,24,24,29,28,18,13,7,25,28,8,23,17,1,29,11,22,3,10,27,21,1,2014-02-12
5,Detroit Pistons,51,22,29,0.431,48.3,38.7,86.0,0.45,6.0,19.4,0.312,17.3,26.0,0.666,14.7,30.4,45.0,20.5,15.5,9.0,5.2,4.7,20.3,20.7,100.8,-2.0,16,20,19,20,17,7,4,15,26,25,30,16,5,30,1,24,7,23,23,3,9,16,14,13,14,20,2013-14,Cleveland Cavaliers,52,19,33,0.365,48.9,36.4,85.7,0.425,7.2,20.1,0.359,16.7,22.6,0.741,12.6,31.4,44.1,20.2,14.5,7.3,4.0,6.1,20.4,19.8,96.8,-5.5,7,23,23,23,2,22,5,28,19,20,16,19,18,22,4,20,11,27,10,20,29,27,15,21,23,27,0,2014-02-12
6,New York Knicks,51,20,31,0.392,48.4,36.7,82.7,0.444,8.9,24.3,0.367,14.8,19.8,0.749,10.8,29.8,40.6,20.3,13.0,7.8,4.6,3.6,22.3,19.7,97.2,-1.7,16,22,22,22,11,21,16,19,7,7,11,30,30,20,19,28,26,25,2,13,18,4,25,22,22,19,2013-14,Sacramento Kings,52,17,35,0.327,48.4,37.1,83.1,0.446,6.6,19.4,0.341,20.4,26.3,0.775,12.1,31.7,43.8,19.5,14.9,7.3,4.0,5.7,23.0,22.7,101.2,-2.4,7,27,27,27,14,19,14,18,24,24,25,4,4,7,9,17,12,29,14,21,28,24,30,4,13,23,0,2014-02-12
7,Houston Rockets,52,35,17,0.673,48.3,37.4,79.1,0.473,9.0,25.9,0.348,21.4,31.0,0.692,10.9,33.9,44.8,20.4,16.1,7.4,5.8,5.5,20.1,24.7,105.3,4.2,7,7,6,6,19,16,28,5,6,1,22,2,1,29,18,4,9,24,28,17,3,23,10,1,3,8,2013-14,Washington Wizards,51,25,26,0.49,48.9,37.9,84.3,0.449,7.7,20.5,0.376,15.7,21.4,0.733,10.7,31.8,42.5,23.0,15.0,8.6,4.8,4.0,20.4,19.4,99.1,-0.2,16,14,15,15,1,15,8,16,15,17,6,26,23,24,20,15,19,9,16,7,14,7,16,25,19,15,1,2014-02-12
8,Milwaukee Bucks,51,9,42,0.176,48.7,34.9,82.8,0.422,7.2,20.5,0.351,15.2,20.1,0.753,11.5,29.7,41.3,20.8,15.6,6.9,5.4,5.3,20.9,20.1,92.2,-9.6,16,30,30,30,4,29,15,30,18,16,20,29,28,18,12,29,25,19,25,25,7,19,17,17,30,29,2013-14,New Orleans Pelicans,51,22,29,0.431,48.4,38.1,83.7,0.455,6.0,15.6,0.382,17.5,22.8,0.765,12.3,30.3,42.6,21.4,13.9,8.3,6.4,6.1,22.7,19.9,99.6,-1.7,16,20,19,20,11,12,11,11,27,29,2,15,17,12,5,25,18,16,6,8,1,28,28,19,17,18,0,2014-02-12
9,Minnesota Timberwolves,52,24,28,0.462,48.2,38.3,88.0,0.435,7.5,21.9,0.341,21.3,27.1,0.786,13.0,32.8,45.8,23.1,13.9,8.7,3.6,5.8,17.9,23.1,105.3,3.3,7,16,18,18,25,11,3,26,16,12,26,3,3,4,2,10,3,7,7,6,30,25,1,3,4,9,2013-14,Denver Nuggets,50,24,26,0.48,48.0,38.1,84.8,0.449,8.3,23.1,0.36,18.9,25.9,0.727,12.2,33.1,45.3,22.1,15.4,7.1,5.7,5.4,22.6,21.2,103.3,-0.9,27,16,15,16,30,13,7,17,10,9,14,9,6,27,6,7,6,12,22,23,5,21,27,7,11,17,1,2014-02-12
