,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,New York Knicks,44,10,34,0.227,48.5,39.2,90.9,0.431,10.3,29.7,0.346,18.5,23.8,0.776,11.3,33.3,44.6,19.8,13.9,7.2,4.4,6.2,21.5,21.0,107.1,-8.3,29,28,27,28,9,23,3,30,20,21,23,11,13,14,7,24,19,30,8,22,27,29,18,16,23,27,2018-19,Oklahoma City Thunder,45,27,18,0.6,48.3,42.6,93.7,0.455,10.1,30.4,0.332,18.2,25.5,0.713,12.6,35.5,48.1,22.7,14.4,10.3,5.4,5.1,22.4,23.0,113.5,4.5,21,9,7,8,17,6,1,17,21,19,30,13,5,27,1,9,3,23,17,1,12,15,24,4,8,7,0,2019-01-21
1,Cleveland Cavaliers,47,9,38,0.191,48.0,38.5,86.6,0.444,9.2,25.9,0.355,16.6,20.8,0.797,10.5,31.4,41.9,20.1,13.5,6.8,2.6,5.5,20.7,19.5,102.8,-11.1,4,30,30,30,28,28,25,26,30,27,14,21,26,6,14,28,26,29,5,25,30,25,12,28,28,30,2018-19,Chicago Bulls,46,10,36,0.217,48.4,38.3,86.4,0.443,9.2,26.5,0.348,15.2,19.5,0.779,8.1,33.4,41.5,21.6,15.1,7.9,4.4,5.9,20.5,18.5,101.0,-10.6,10,28,28,29,10,29,26,28,29,26,19,29,29,10,29,23,27,27,22,13,26,27,9,30,29,29,0,2019-01-21
2,Washington Wizards,45,19,26,0.422,48.9,41.9,90.2,0.465,11.2,33.0,0.338,18.2,24.0,0.759,9.3,31.8,41.1,25.5,14.3,9.0,5.0,4.8,21.4,22.2,113.2,-3.2,21,23,23,23,1,11,10,12,15,10,25,12,10,18,24,27,28,10,16,4,18,12,16,10,9,24,2018-19,Detroit Pistons,45,20,25,0.444,48.7,38.8,89.4,0.435,11.3,33.9,0.333,17.6,23.9,0.739,11.7,33.9,45.6,22.0,15.1,7.1,3.8,5.5,22.9,22.3,106.6,-2.5,21,21,20,21,3,25,16,29,14,7,29,16,11,25,4,22,13,26,23,24,29,26,28,9,24,22,1,2019-01-21
3,Milwaukee Bucks,45,33,12,0.733,48.2,43.5,90.4,0.481,13.4,38.1,0.35,17.3,22.6,0.763,9.2,39.9,49.0,26.6,14.5,7.6,6.0,4.6,20.5,20.4,117.6,10.0,21,2,1,1,20,3,8,2,2,2,18,18,18,17,26,1,1,5,19,16,2,8,8,21,2,1,2018-19,Dallas Mavericks,45,20,25,0.444,48.2,38.7,86.1,0.45,12.0,34.7,0.346,20.2,27.0,0.748,10.6,35.4,46.0,22.5,15.8,7.4,4.4,4.7,19.6,24.3,109.6,0.0,21,21,20,21,20,26,28,22,6,4,22,3,3,23,13,10,10,24,27,19,25,9,5,1,20,18,1,2019-01-21
4,Atlanta Hawks,45,14,31,0.311,48.1,40.5,90.0,0.45,11.6,34.4,0.337,17.2,23.2,0.741,11.7,34.0,45.7,25.6,18.9,8.6,5.4,5.4,23.8,22.7,109.8,-7.9,21,26,26,26,25,18,11,21,10,6,27,19,16,24,4,20,12,9,30,9,13,23,29,5,19,26,2018-19,Orlando Magic,46,19,27,0.413,48.3,39.2,87.8,0.447,11.0,31.3,0.352,14.5,18.7,0.771,9.0,34.0,43.0,24.5,13.7,6.5,5.3,4.6,19.4,19.1,103.9,-4.0,10,23,24,24,18,22,19,25,17,15,16,30,30,15,28,19,24,14,7,27,14,6,3,29,27,25,0,2019-01-21
5,Brooklyn Nets,47,24,23,0.511,48.7,40.1,88.3,0.455,12.5,34.5,0.363,18.7,24.9,0.751,11.3,34.4,45.7,23.5,15.2,6.5,4.1,5.0,22.2,21.8,111.6,-0.5,4,15,17,16,2,19,18,18,5,5,7,7,9,20,8,16,11,20,24,28,28,14,21,11,16,20,2018-19,Sacramento Kings,46,24,22,0.522,48.1,43.4,92.7,0.469,11.7,30.2,0.388,15.4,21.8,0.705,10.6,34.0,44.6,25.8,14.0,8.3,4.6,5.3,21.9,21.6,114.0,-1.1,10,15,14,15,26,4,2,10,9,20,3,28,21,28,12,21,20,8,9,11,22,18,20,12,6,21,1,2019-01-21
6,Memphis Grizzlies,46,19,27,0.413,48.4,37.4,82.6,0.453,9.4,27.3,0.346,16.8,22.2,0.756,7.9,32.2,40.1,23.5,14.2,8.7,6.0,4.7,22.3,21.4,101.0,-2.9,10,23,24,24,10,30,30,19,27,25,21,20,19,19,30,26,30,21,13,6,3,10,22,14,30,23,2018-19,New Orleans Pelicans,46,21,25,0.457,48.0,43.6,90.7,0.481,10.1,28.1,0.359,20.1,25.8,0.778,11.2,35.7,46.8,27.0,14.5,7.5,5.5,5.3,22.4,22.5,117.4,1.7,10,20,20,20,28,2,5,4,22,24,9,5,4,13,10,8,7,4,18,18,7,18,23,7,3,13,0,2019-01-21
7,Boston Celtics,46,28,18,0.609,48.4,41.4,90.3,0.459,13.2,36.0,0.368,16.0,20.0,0.801,10.2,34.9,45.2,25.9,13.3,8.7,5.5,3.9,20.8,20.0,112.1,6.2,10,7,7,7,10,12,9,15,3,3,6,25,28,5,17,13,16,6,4,8,9,2,13,25,14,3,2018-19,Miami Heat,44,22,22,0.5,48.1,39.2,88.4,0.444,11.8,33.2,0.356,15.9,23.2,0.684,11.7,35.2,46.9,23.8,14.8,7.5,6.0,5.3,21.5,21.0,106.1,0.3,29,17,14,17,24,23,17,27,7,9,13,26,15,30,3,11,6,19,21,17,4,20,17,17,26,17,1,2019-01-21
8,Philadelphia 76ers,47,30,17,0.638,48.5,41.4,87.5,0.473,11.4,31.6,0.359,21.3,27.8,0.766,10.5,37.0,47.6,27.5,15.9,7.4,5.5,4.1,22.5,23.1,115.4,3.3,4,6,6,6,7,13,21,7,11,14,8,2,2,16,15,3,5,2,29,21,8,3,25,3,4,9,2018-19,Houston Rockets,45,26,19,0.578,48.6,38.5,86.1,0.447,15.6,44.4,0.352,19.9,25.5,0.779,10.8,31.2,42.0,21.2,14.2,7.7,5.2,4.6,22.7,20.9,112.6,2.1,21,11,9,10,5,27,27,24,1,1,15,6,5,11,11,29,25,28,12,15,15,5,26,18,10,12,1,2019-01-21
9,Utah Jazz,47,26,21,0.553,48.0,39.2,84.9,0.462,11.4,32.9,0.346,18.6,25.4,0.73,9.5,35.8,45.3,24.8,15.4,8.6,5.4,4.6,21.3,22.4,108.4,3.5,4,11,11,12,28,21,29,13,11,13,20,9,7,26,22,7,15,11,25,10,11,7,15,8,22,8,2018-19,Portland Trail Blazers,47,28,19,0.596,48.4,41.4,90.0,0.46,11.0,30.7,0.358,18.7,23.0,0.815,11.3,36.8,48.1,22.3,14.0,6.5,5.0,5.3,20.4,20.4,112.5,2.4,4,7,9,9,15,13,12,14,18,18,12,8,17,3,9,4,2,25,11,26,20,22,7,22,11,10,0,2019-01-21
