,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,New Jersey Nets,44,12,32,0.273,48.7,34.4,78.2,0.44,5.1,15.2,0.334,18.6,24.1,0.771,10.4,30.6,41.0,19.2,14.9,5.2,4.6,4.6,23.1,20.7,92.4,-5.9,6,27,27,27,3,28,25,26,27,25,27,13,19,13,19,19,18,29,22,30,18,11,27,19,29,28,2010-11,Cleveland Cavaliers,43,8,35,0.186,48.1,34.3,81.2,0.422,6.3,18.8,0.337,18.3,24.7,0.742,10.0,30.0,40.0,20.9,14.0,6.8,3.7,5.9,19.3,21.1,93.2,-11.4,15,30,30,30,26,29,14,29,15,12,23,17,15,22,25,22,26,18,13,24,30,26,5,14,27,30,1,2011-01-24
1,Orlando Magic,44,29,15,0.659,48.2,36.6,78.4,0.467,9.5,25.2,0.375,17.7,25.4,0.699,10.2,32.5,42.7,20.0,14.5,6.1,4.4,4.0,20.3,22.3,100.4,6.0,6,6,6,6,23,19,24,8,1,1,8,22,8,29,24,4,9,22,16,28,22,3,8,8,11,5,2010-11,Detroit Pistons,44,16,28,0.364,48.8,35.9,80.2,0.447,5.9,15.7,0.374,17.0,23.3,0.731,10.8,27.6,38.4,20.0,13.3,7.1,4.2,4.5,19.7,19.4,94.7,-4.3,6,22,24,24,1,25,20,21,17,21,9,27,24,26,15,29,29,23,2,18,25,9,6,28,25,24,0,2011-01-24
2,Philadelphia 76ers,43,18,25,0.419,48.6,36.7,81.0,0.453,5.2,15.0,0.345,18.4,24.4,0.754,10.4,31.8,42.2,21.6,13.3,7.1,4.0,4.7,20.6,19.9,97.0,-0.3,15,19,18,19,5,17,15,20,26,27,19,14,17,18,18,9,12,12,1,19,27,12,12,26,21,17,2010-11,Phoenix Suns,42,20,22,0.476,48.7,39.0,82.6,0.472,8.6,22.8,0.377,19.5,25.4,0.765,10.2,29.5,39.7,23.1,14.7,6.5,3.9,4.4,21.2,22.7,106.0,-1.7,25,16,15,16,2,2,9,2,4,3,7,8,7,16,22,23,27,5,20,26,28,7,17,3,3,20,1,2011-01-24
3,Toronto Raptors,44,13,31,0.295,48.0,38.5,82.4,0.468,4.9,15.0,0.327,17.6,23.8,0.738,11.9,28.7,40.5,21.8,15.2,7.2,3.8,5.5,21.9,20.1,99.5,-5.4,6,25,26,26,27,6,11,7,29,28,29,23,22,25,7,26,23,11,24,15,29,22,23,25,13,25,2010-11,Memphis Grizzlies,44,21,23,0.477,48.7,38.5,83.4,0.462,4.0,12.1,0.333,18.4,24.7,0.743,11.6,29.3,40.9,19.8,14.7,9.3,4.9,6.4,21.4,21.3,99.5,0.8,6,15,16,15,3,5,6,12,30,30,28,15,14,21,9,24,19,25,19,2,15,29,19,10,15,14,0,2011-01-24
4,New York Knicks,43,22,21,0.512,48.3,38.7,84.0,0.46,9.2,24.5,0.374,20.0,25.3,0.794,10.2,31.0,41.2,21.3,14.5,7.8,6.7,4.5,21.3,20.8,106.5,0.2,15,14,14,14,15,4,4,14,2,2,10,6,10,3,23,14,17,16,17,9,1,10,18,18,2,16,2010-11,Washington Wizards,42,13,29,0.31,48.5,36.4,82.5,0.441,5.5,16.1,0.341,18.0,23.4,0.771,11.7,28.5,40.2,20.8,16.0,8.3,6.1,4.8,22.6,20.5,96.3,-5.8,25,25,25,25,9,21,10,24,20,18,20,19,23,12,8,27,24,19,27,3,4,15,26,21,23,27,1,2011-01-24
5,Chicago Bulls,44,30,14,0.682,48.6,37.2,80.9,0.46,5.7,15.8,0.361,17.8,24.8,0.72,11.4,32.8,44.2,21.5,14.9,7.5,6.4,6.0,20.4,20.5,98.0,5.6,6,5,5,5,7,13,16,15,19,20,15,21,13,27,10,3,3,13,21,12,2,27,9,23,17,6,2010-11,Milwaukee Bucks,41,16,25,0.39,48.2,33.6,79.7,0.422,5.3,15.6,0.341,18.7,25.3,0.74,11.2,30.7,42.0,18.0,13.6,7.0,5.3,5.2,21.0,22.4,91.2,-1.6,28,22,18,22,20,30,21,30,24,23,21,12,9,24,12,18,14,30,8,21,10,19,16,6,30,19,1,2011-01-24
6,Minnesota Timberwolves,43,10,33,0.233,48.2,38.1,86.1,0.442,7.2,18.9,0.382,19.1,24.8,0.77,13.7,31.1,44.8,19.9,17.1,7.6,5.6,5.9,23.3,21.1,102.5,-5.9,15,28,29,28,21,8,1,23,10,11,6,9,12,15,1,11,1,24,30,10,8,25,28,13,9,29,2010-11,Houston Rockets,45,20,25,0.444,48.4,38.0,83.8,0.454,7.7,21.2,0.366,21.2,26.8,0.79,11.3,30.9,42.3,23.3,14.0,7.1,5.0,5.7,20.5,22.3,105.0,0.3,1,16,18,17,12,10,5,19,8,7,11,4,5,4,11,15,11,3,14,16,14,23,11,7,4,15,0,2011-01-24
7,New Orleans Hornets,45,29,16,0.644,48.4,35.3,77.7,0.455,5.5,15.1,0.362,18.2,24.0,0.76,10.3,32.1,42.4,20.8,13.6,7.6,4.5,4.7,21.0,20.5,94.3,3.4,1,6,9,9,12,26,26,18,21,26,13,18,20,17,21,7,10,20,6,11,20,13,15,20,26,7,2010-11,Oklahoma City Thunder,43,28,15,0.651,48.6,36.7,80.6,0.456,5.0,15.4,0.321,25.3,30.5,0.831,11.1,31.0,42.1,19.7,13.7,8.2,5.5,4.3,21.9,22.5,103.8,1.6,15,9,6,7,5,16,18,17,28,24,30,1,2,1,13,13,13,27,10,6,9,6,21,5,6,11,1,2011-01-24
8,Portland Trail Blazers,45,25,20,0.556,48.3,36.1,81.8,0.441,6.0,17.8,0.335,18.0,22.6,0.797,13.1,27.5,40.6,21.4,13.4,8.2,4.7,4.5,20.4,21.2,96.2,0.9,1,12,13,13,19,22,12,25,16,16,25,20,25,2,3,30,22,15,3,5,17,8,10,12,24,13,2010-11,Sacramento Kings,41,9,32,0.22,48.5,37.4,85.0,0.44,5.4,16.0,0.334,17.1,24.0,0.714,13.2,30.0,43.3,19.6,15.5,7.1,5.2,5.4,22.5,21.3,97.3,-5.7,28,29,27,29,8,12,3,27,23,19,26,26,21,28,2,21,6,28,26,17,11,21,25,11,19,26,0,2011-01-24
9,Golden State Warriors,43,19,24,0.442,48.2,39.4,85.5,0.461,8.6,21.6,0.4,15.8,21.3,0.742,12.0,28.7,40.7,22.6,15.3,9.3,4.5,4.8,23.3,18.6,103.3,-3.2,15,18,17,18,21,1,2,13,3,5,1,30,30,23,6,25,21,8,25,1,19,16,30,30,8,22,2010-11,San Antonio Spurs,44,37,7,0.841,48.3,38.0,81.3,0.468,8.3,21.3,0.391,19.5,25.1,0.775,10.7,32.5,43.2,23.1,13.8,8.1,5.0,5.0,18.5,20.8,103.9,7.3,6,1,1,1,18,9,13,6,5,6,2,7,11,11,16,5,7,4,11,7,13,18,1,17,5,3,0,2011-01-24
