,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,26,12,14,0.462,48.2,40.5,89.0,0.455,13.8,36.3,0.381,16.0,21.1,0.76,11.0,33.0,44.0,27.9,14.7,8.1,4.9,5.5,18.4,19.3,111.0,-0.2,2,14,18,16,19,19,11,18,9,11,10,22,19,20,9,25,18,2,21,10,16,19,6,18,19,16,2020-21,Minnesota Timberwolves,25,6,19,0.24,48.2,40.1,91.5,0.438,12.2,35.2,0.348,15.2,20.3,0.748,11.1,32.4,43.5,24.3,14.3,8.5,5.7,6.0,21.5,18.6,107.7,-8.0,13,28,29,29,16,22,5,28,21,15,26,28,27,24,8,27,25,18,16,5,6,25,27,25,26,30,1,2021-02-12
1,Washington Wizards,22,6,16,0.273,48.0,41.1,90.8,0.453,11.8,34.5,0.343,19.8,26.1,0.758,10.2,33.6,43.9,25.0,13.9,7.0,3.9,4.3,22.4,21.6,113.9,-7.0,29,28,26,28,23,14,6,19,22,18,27,3,2,22,17,21,19,12,10,20,29,8,29,4,10,27,2020-21,New York Knicks,26,11,15,0.423,48.0,38.2,85.3,0.448,9.8,27.6,0.355,16.2,21.3,0.761,10.7,35.9,46.6,21.0,13.8,6.6,5.0,5.7,20.9,18.7,102.5,-1.4,2,18,25,23,23,29,29,26,29,29,22,19,17,19,14,7,5,29,9,23,14,22,25,23,30,21,0,2021-02-12
2,Atlanta Hawks,24,11,13,0.458,48.4,39.5,88.0,0.448,12.6,35.1,0.359,21.3,25.9,0.82,11.3,35.6,46.9,24.6,14.6,6.5,4.9,5.5,20.3,21.3,112.8,1.4,20,18,15,19,8,25,18,25,16,16,18,1,3,6,6,10,4,16,19,26,17,20,17,6,14,11,2020-21,San Antonio Spurs,25,14,11,0.56,48.2,41.3,92.0,0.449,10.8,29.9,0.36,16.8,21.3,0.79,9.3,35.9,45.2,24.9,11.1,7.0,5.0,6.0,17.0,19.0,110.2,-1.3,13,8,9,8,16,12,2,24,27,27,16,15,15,8,21,8,9,15,1,22,13,25,1,21,22,20,0,2021-02-12
3,Dallas Mavericks,26,12,14,0.462,48.2,40.3,87.7,0.46,12.5,36.8,0.341,18.3,23.5,0.779,8.7,34.2,42.8,23.0,12.3,6.6,4.5,4.1,21.0,21.7,111.5,-2.3,2,14,18,16,19,20,21,17,18,9,29,6,8,12,25,18,26,26,3,23,23,5,26,2,17,22,2020-21,New Orleans Pelicans,24,11,13,0.458,48.2,41.5,87.5,0.475,11.5,32.0,0.358,18.0,24.9,0.725,11.4,35.0,46.5,24.4,14.7,7.5,4.1,5.4,17.6,21.0,112.5,0.0,20,18,15,19,12,10,24,8,24,25,21,7,4,28,3,15,6,17,22,16,27,18,3,7,15,15,1,2021-02-12
4,Chicago Bulls,24,10,14,0.417,48.2,42.4,88.2,0.481,13.8,36.0,0.383,16.5,20.7,0.795,8.8,34.9,43.7,26.5,16.5,7.4,4.1,3.9,20.6,19.9,115.1,-0.7,20,23,18,24,12,4,17,5,10,13,9,16,24,7,23,16,22,8,29,17,26,3,23,13,4,19,2020-21,LA Clippers,26,18,8,0.692,48.0,41.4,86.1,0.481,14.6,34.7,0.422,17.5,20.6,0.849,9.6,34.7,44.2,24.3,13.3,7.5,4.7,3.3,19.2,17.9,115.0,7.0,2,3,3,3,23,11,28,4,5,17,1,10,25,1,20,17,16,19,4,15,21,1,12,29,5,4,0,2021-02-12
5,Boston Celtics,24,13,11,0.542,48.0,41.2,88.5,0.465,12.7,32.8,0.388,16.2,21.3,0.759,11.1,32.7,43.8,22.6,14.2,8.3,5.0,5.3,20.4,19.8,111.2,1.6,20,11,9,10,23,13,15,12,15,22,6,20,16,21,7,26,20,27,15,8,15,16,20,14,18,10,2020-21,Detroit Pistons,25,6,19,0.24,49.2,38.5,88.8,0.434,12.5,35.8,0.349,18.8,24.2,0.779,10.8,31.8,42.6,23.8,14.9,8.0,4.8,6.0,20.6,21.7,108.4,-5.0,13,28,29,29,1,28,13,29,19,14,24,5,5,13,11,30,27,21,23,11,18,29,22,3,24,25,0,2021-02-12
6,Denver Nuggets,24,13,11,0.542,49.0,43.3,90.1,0.481,13.2,34.3,0.384,16.3,21.0,0.774,11.0,33.5,44.5,26.9,13.9,8.5,4.4,4.6,19.9,20.9,116.0,4.1,20,11,9,10,2,3,8,6,12,19,7,17,20,15,10,23,14,5,11,6,24,12,14,9,3,5,2020-21,Oklahoma City Thunder,24,10,14,0.417,48.6,39.9,88.5,0.451,12.8,37.8,0.337,15.3,20.8,0.735,7.6,37.1,44.7,23.0,14.6,7.3,4.8,4.4,18.1,18.8,107.9,-6.2,20,23,18,24,7,23,15,21,14,7,30,27,23,26,29,3,11,25,20,18,20,10,5,22,25,26,1,2021-02-12
7,Utah Jazz,25,20,5,0.8,48.0,40.7,87.7,0.464,17.0,42.3,0.402,16.2,21.2,0.766,11.4,37.8,49.2,23.9,14.5,5.7,5.8,4.4,18.7,19.4,114.6,8.8,13,1,1,1,23,17,22,13,1,1,3,18,18,17,4,1,1,20,17,30,4,9,9,17,7,2,2020-21,Milwaukee Bucks,25,16,9,0.64,48.0,45.3,91.7,0.494,15.4,38.4,0.402,15.4,21.0,0.733,10.8,37.7,48.4,26.9,13.7,8.3,4.7,5.1,18.0,18.2,121.4,9.5,13,5,5,5,23,1,3,2,4,5,2,26,22,27,11,2,2,4,7,9,22,15,4,28,1,1,1,2021-02-12
8,Los Angeles Lakers,26,20,6,0.769,48.8,42.3,87.2,0.485,11.2,30.3,0.371,17.3,22.8,0.756,9.7,36.1,45.7,25.0,15.1,7.2,6.2,4.3,18.5,21.5,113.1,7.9,2,1,2,2,4,6,26,3,25,26,13,13,9,23,19,4,8,14,24,19,2,7,7,5,13,3,2020-21,Memphis Grizzlies,20,10,10,0.5,48.3,42.4,91.7,0.462,11.7,32.3,0.361,14.6,18.7,0.783,11.4,33.6,45.0,28.4,14.1,9.8,5.3,6.0,18.6,17.3,111.0,0.1,30,23,7,13,11,5,4,15,23,23,15,30,30,10,4,22,10,1,14,1,12,25,8,30,20,14,1,2021-02-12
9,Portland Trail Blazers,24,14,10,0.583,48.2,40.6,92.5,0.439,16.2,42.2,0.383,17.3,21.0,0.825,10.8,33.9,44.6,20.0,11.2,7.7,4.8,4.8,19.1,18.5,114.7,-0.6,20,8,7,7,12,18,1,27,2,2,8,12,20,3,13,19,12,30,2,13,19,13,11,26,6,18,2020-21,Cleveland Cavaliers,26,10,16,0.385,48.8,39.5,87.7,0.45,9.2,26.8,0.342,15.5,21.7,0.716,11.4,32.3,43.7,23.2,15.5,8.7,5.3,6.1,18.8,20.1,103.6,-7.6,2,23,26,26,4,24,20,22,30,30,28,25,12,29,2,29,23,23,27,4,11,30,10,12,29,29,1,2021-02-12
