,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,14,7,7,0.5,48.4,36.9,83.7,0.441,8.6,20.2,0.424,16.6,19.8,0.841,10.1,30.6,40.6,22.6,12.5,7.4,4.0,4.9,21.1,19.0,99.1,3.6,11,13,13,14,11,14,8,21,4,7,1,24,30,1,21,18,26,6,4,17,27,18,10,28,16,9,2007-08,Memphis Grizzlies,14,5,9,0.357,48.4,37.6,80.2,0.469,8.3,20.9,0.397,21.6,28.1,0.768,9.6,32.1,41.7,21.6,16.2,5.6,4.9,4.6,20.9,24.0,105.1,-2.4,11,21,22,22,11,8,17,6,5,5,3,9,9,9,23,9,19,13,21,30,14,10,7,6,6,18,1,2007-11-28
1,Philadelphia 76ers,13,4,9,0.308,48.4,35.2,79.8,0.441,4.7,14.0,0.335,16.8,24.2,0.692,13.6,30.4,44.0,20.2,16.8,7.0,5.0,4.4,21.8,20.4,91.8,-2.5,21,25,22,25,8,23,19,22,27,27,23,23,21,27,3,19,9,19,24,21,11,9,13,24,27,19,2007-08,Utah Jazz,15,10,5,0.667,48.0,39.6,81.1,0.488,4.0,11.6,0.345,22.9,30.0,0.762,12.1,30.1,42.2,26.3,16.9,9.7,4.6,5.8,23.8,24.3,106.1,7.7,3,5,5,5,18,3,14,2,30,30,17,5,3,11,12,20,17,1,25,2,18,27,27,4,3,3,0,2007-11-28
2,Atlanta Hawks,13,5,8,0.385,48.8,34.6,78.5,0.441,4.2,13.8,0.3,20.8,27.5,0.759,12.8,28.4,41.2,19.0,15.9,7.9,6.3,6.1,20.9,22.3,94.2,-3.2,21,21,18,21,1,26,24,20,29,28,29,12,13,13,8,30,23,27,18,10,2,28,9,13,23,21,2007-08,Milwaukee Bucks,12,7,5,0.583,48.0,37.2,80.6,0.461,4.9,14.4,0.341,18.4,24.8,0.744,12.5,30.1,42.6,21.8,14.5,6.3,5.5,5.8,22.1,22.3,97.7,-1.7,29,13,5,11,18,12,15,9,25,26,20,17,20,16,10,21,14,12,9,25,4,25,15,14,17,16,1,2007-11-28
3,Detroit Pistons,13,8,5,0.615,48.0,36.8,80.2,0.459,5.8,15.9,0.362,18.2,25.5,0.711,11.5,29.7,41.2,23.5,12.4,6.8,5.0,3.6,20.8,20.4,97.5,3.4,21,10,5,8,18,16,18,11,19,21,11,19,18,24,15,25,21,4,2,23,11,3,6,24,18,10,2007-08,Cleveland Cavaliers,15,9,6,0.6,48.7,38.0,84.4,0.45,7.3,19.7,0.368,18.8,26.9,0.7,13.2,32.7,45.9,20.3,15.3,7.4,5.5,5.1,22.7,20.8,102.1,-0.7,3,7,9,9,6,5,6,14,9,11,9,16,15,26,6,8,1,17,13,16,6,19,20,23,12,14,1,2007-11-28
4,Dallas Mavericks,14,9,5,0.643,48.0,36.8,79.6,0.462,6.0,17.9,0.336,22.9,27.6,0.832,10.4,31.8,42.2,20.1,12.4,5.8,5.8,4.1,22.9,22.1,102.5,4.4,11,7,5,6,18,15,20,8,17,14,22,4,12,2,19,11,16,21,3,27,3,8,22,16,11,7,2007-08,Minnesota Timberwolves,12,2,10,0.167,48.0,36.3,81.3,0.446,6.4,17.0,0.377,14.5,20.2,0.719,12.0,28.8,40.8,19.4,16.2,7.8,4.7,4.6,25.7,19.0,93.4,-7.1,29,29,27,29,18,18,12,19,13,18,6,30,28,21,13,29,25,25,20,13,17,11,29,28,24,28,1,2007-11-28
5,San Antonio Spurs,15,12,3,0.8,48.0,38.2,80.5,0.475,8.1,20.1,0.404,16.3,21.4,0.763,9.6,31.3,40.9,22.4,12.1,6.9,4.3,4.7,19.2,18.9,100.9,8.0,3,2,2,3,18,4,16,4,6,9,2,27,27,10,24,13,24,7,1,22,24,16,1,30,13,2,2007-08,Washington Wizards,14,7,7,0.5,48.7,37.4,83.8,0.446,5.9,17.9,0.328,22.5,28.9,0.78,13.7,31.0,44.7,19.4,15.2,8.2,5.1,4.6,22.0,23.6,103.1,0.4,11,13,13,14,4,11,7,18,18,14,24,6,7,7,2,16,3,26,12,6,9,14,14,8,8,13,1,2007-11-28
6,Phoenix Suns,14,11,3,0.786,48.0,41.4,85.2,0.485,9.0,24.1,0.373,17.1,22.0,0.779,9.1,33.4,42.4,25.4,14.9,8.7,5.5,3.9,19.3,20.4,108.9,6.3,11,3,2,4,18,1,5,3,2,3,7,21,25,8,26,5,15,2,11,4,4,6,2,26,1,5,2007-08,Houston Rockets,15,8,7,0.533,48.0,36.1,82.8,0.436,6.1,19.9,0.308,16.8,22.7,0.739,13.1,31.5,44.5,20.5,14.3,7.9,4.5,4.6,21.5,21.2,95.1,3.1,3,10,13,13,18,20,10,26,15,10,28,22,23,18,7,12,7,16,7,11,21,12,12,20,21,12,0,2007-11-28
7,Sacramento Kings,14,5,9,0.357,48.7,35.4,77.7,0.456,5.3,15.4,0.344,23.6,29.3,0.805,9.2,29.0,38.2,16.6,15.8,7.1,3.4,5.3,22.4,24.9,99.7,-4.4,11,21,22,22,4,22,26,13,22,23,18,2,5,3,25,27,29,30,15,20,29,22,19,1,14,23,2007-08,Golden State Warriors,13,6,7,0.462,48.4,40.5,88.8,0.456,9.4,26.8,0.351,18.2,26.8,0.679,12.2,29.0,41.2,22.3,12.9,8.2,4.8,5.2,23.2,23.4,108.7,-1.2,21,18,13,18,8,2,1,12,1,1,16,18,16,30,11,27,21,9,5,7,16,21,23,9,2,15,0,2007-11-28
8,Portland Trail Blazers,14,5,9,0.357,48.0,35.1,76.4,0.459,5.4,15.1,0.36,16.6,22.7,0.733,9.0,29.6,38.6,20.2,15.9,5.8,4.1,3.4,20.9,22.1,92.2,-4.9,11,21,22,22,18,24,27,10,21,24,12,24,24,20,27,26,28,20,17,27,26,1,7,15,26,25,2007-08,Indiana Pacers,15,7,8,0.467,48.3,37.9,86.6,0.438,7.5,22.1,0.34,20.0,26.9,0.743,12.5,33.2,45.7,22.3,16.1,7.3,5.4,5.6,26.4,23.1,103.4,-2.3,3,13,18,16,14,7,2,24,8,4,21,13,14,17,9,7,2,8,19,18,7,24,30,11,7,17,0,2007-11-28
9,Seattle SuperSonics,15,2,13,0.133,48.7,38.0,86.4,0.44,4.7,13.2,0.359,18.9,24.8,0.761,11.6,32.1,43.7,20.3,17.4,7.8,4.5,4.8,23.6,21.1,99.6,-8.8,3,29,30,30,6,5,3,23,26,29,13,15,19,12,14,10,11,17,29,12,20,17,25,22,15,30,2007-08,Orlando Magic,16,13,3,0.813,48.3,36.5,77.8,0.469,9.0,25.1,0.358,20.9,29.1,0.717,8.7,34.5,43.2,21.1,14.5,5.8,4.2,3.4,19.7,24.3,102.9,7.1,1,1,2,2,16,17,25,5,2,2,14,11,6,22,29,1,12,14,9,29,25,2,4,5,9,4,0,2007-11-28
