,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Philadelphia 76ers,59,38,21,0.644,48.4,41.4,87.2,0.475,11.2,31.1,0.36,21.8,28.2,0.774,10.5,36.6,47.0,27.3,15.5,7.6,5.5,4.0,21.7,22.9,115.7,3.7,9,6,7,7,8,14,23,6,15,17,8,2,2,13,14,3,6,3,27,15,10,3,22,3,4,8,2018-19,Portland Trail Blazers,58,35,23,0.603,48.3,41.8,90.3,0.463,11.1,30.7,0.361,18.6,22.8,0.817,11.4,36.4,47.8,22.8,14.0,6.6,5.1,5.3,20.5,20.6,113.3,3.2,17,9,9,9,12,13,8,14,17,18,7,9,17,2,5,4,3,24,13,26,16,20,10,19,10,9,0,2019-02-23
1,Atlanta Hawks,59,19,40,0.322,48.1,40.6,89.5,0.453,12.2,35.1,0.348,17.4,23.3,0.749,11.4,33.6,45.0,25.4,18.3,8.3,5.1,5.5,23.6,22.6,110.8,-7.5,9,26,26,26,28,17,15,18,7,5,20,18,15,23,6,23,19,10,30,12,17,25,29,6,19,26,2018-19,Phoenix Suns,60,11,49,0.183,48.5,39.8,87.2,0.456,9.6,29.3,0.326,16.7,21.6,0.774,9.1,31.0,40.1,23.9,15.9,9.0,5.0,5.0,23.9,20.2,105.8,-10.3,1,29,30,30,4,21,24,17,27,22,30,21,24,14,26,30,30,18,28,2,18,14,30,24,25,30,1,2019-02-23
2,Charlotte Hornets,58,28,30,0.483,48.4,40.4,90.0,0.45,11.7,33.5,0.351,18.3,23.3,0.786,10.1,34.5,44.6,23.3,12.5,7.1,5.2,6.3,19.3,20.8,111.0,-0.3,17,17,16,17,5,18,11,23,8,10,16,12,14,9,19,17,20,23,2,21,15,30,3,17,18,17,2018-19,Brooklyn Nets,60,30,30,0.5,48.8,40.3,89.5,0.45,12.5,35.0,0.356,19.1,25.4,0.752,11.2,34.9,46.1,24.1,15.2,6.6,4.2,5.5,21.7,22.0,112.1,-0.7,1,14,16,15,1,19,16,22,5,6,9,6,6,22,8,14,10,17,23,27,28,24,21,9,15,18,0,2019-02-23
3,Cleveland Cavaliers,59,13,46,0.22,48.3,38.6,87.5,0.441,9.7,27.5,0.354,16.1,20.5,0.785,10.9,32.0,42.9,20.9,13.7,6.7,2.6,5.6,20.4,19.5,103.1,-10.1,9,28,28,28,20,27,21,28,25,26,12,23,26,10,11,27,25,28,7,25,30,27,9,28,29,29,2018-19,Memphis Grizzlies,60,23,37,0.383,48.4,37.3,83.0,0.449,9.3,27.6,0.338,16.9,22.2,0.761,8.2,32.2,40.4,23.6,14.1,8.6,5.7,4.6,22.4,21.3,100.7,-3.2,1,25,25,25,9,30,30,24,30,25,28,20,20,19,29,26,29,20,15,7,5,8,24,14,30,25,1,2019-02-23
4,Washington Wizards,59,24,35,0.407,48.7,42.1,89.8,0.469,11.6,33.5,0.346,18.0,23.6,0.762,8.9,32.0,40.9,26.5,14.1,8.6,4.8,4.6,21.2,21.6,113.8,-3.1,9,24,24,24,2,9,12,11,12,11,24,14,13,17,28,28,28,5,16,6,21,6,16,12,8,24,2018-19,Indiana Pacers,59,39,20,0.661,48.1,41.8,87.5,0.478,9.5,25.5,0.373,15.3,20.3,0.754,9.3,34.2,43.4,26.1,13.8,8.9,5.0,5.1,19.3,19.7,108.4,5.4,9,5,5,5,28,12,22,4,28,28,5,28,27,21,24,20,24,7,11,4,18,17,4,26,22,5,0,2019-02-23
5,New Orleans Pelicans,60,26,34,0.433,48.0,43.3,90.7,0.477,10.0,28.8,0.347,19.0,24.7,0.769,11.0,36.1,47.1,26.8,14.3,7.1,5.7,5.1,21.5,21.7,115.5,0.5,1,21,23,23,30,3,5,5,23,23,22,7,9,15,9,6,4,4,19,22,4,16,19,10,5,14,2018-19,Los Angeles Lakers,58,29,29,0.5,48.3,42.8,90.4,0.473,10.3,30.4,0.338,16.4,23.8,0.69,10.2,36.9,47.0,24.9,15.9,7.5,5.5,5.4,20.7,21.3,112.2,-1.1,17,16,15,15,12,6,6,7,20,19,27,22,11,29,18,2,5,13,29,18,9,21,13,13,14,21,1,2019-02-23
6,Miami Heat,57,26,31,0.456,48.1,39.2,87.8,0.447,11.5,32.8,0.35,15.1,22.0,0.686,11.5,35.1,46.6,23.8,15.2,7.5,5.6,4.9,21.0,20.5,105.0,-0.7,29,21,20,20,26,23,20,27,13,13,17,29,21,30,4,11,8,19,24,17,6,13,14,21,27,19,2018-19,Detroit Pistons,57,27,30,0.474,48.5,38.8,88.5,0.438,11.7,34.5,0.339,17.6,23.6,0.743,11.3,34.1,45.4,22.3,14.6,6.9,3.8,5.4,22.6,22.0,106.9,-1.4,29,19,16,19,3,26,17,29,10,7,26,17,12,24,7,21,13,26,21,24,29,22,26,8,23,23,0,2019-02-23
7,Chicago Bulls,59,15,44,0.254,48.3,39.0,86.6,0.45,9.5,26.7,0.355,15.8,19.9,0.792,8.1,33.9,42.1,21.9,14.6,7.6,4.4,5.5,20.6,18.5,103.3,-8.3,9,27,27,27,15,24,27,21,29,27,11,26,28,8,30,22,26,27,20,16,26,23,12,30,28,27,2018-19,Boston Celtics,59,37,22,0.627,48.3,42.0,90.7,0.463,13.1,35.4,0.371,15.5,19.1,0.813,10.2,34.9,45.2,26.3,13.1,8.9,5.7,3.9,20.5,19.6,112.7,6.3,9,8,8,8,15,11,4,13,2,4,6,27,30,3,17,13,16,6,3,3,3,2,11,27,12,3,1,2019-02-23
8,Oklahoma City Thunder,58,38,20,0.655,48.4,43.3,93.7,0.462,11.0,31.1,0.353,18.4,25.6,0.718,12.2,35.7,47.9,23.5,14.1,10.3,5.3,5.2,22.4,22.6,116.0,5.2,17,6,5,6,5,2,1,15,19,16,13,11,5,27,2,8,2,21,17,1,12,18,25,4,3,6,2018-19,Sacramento Kings,58,30,28,0.517,48.1,43.1,92.6,0.465,11.4,30.3,0.377,16.1,22.5,0.715,10.9,34.2,45.2,25.6,14.0,8.5,4.7,5.2,22.0,21.6,113.6,-1.2,17,14,14,14,27,5,2,12,14,20,4,24,18,28,10,19,17,9,14,9,23,19,23,11,9,22,0,2019-02-23
9,Milwaukee Bucks,58,44,14,0.759,48.2,43.2,90.2,0.479,13.1,37.5,0.349,17.2,22.3,0.769,9.0,39.9,48.9,26.1,14.3,7.8,5.9,4.9,19.8,20.2,116.6,9.6,17,1,1,1,22,4,9,3,3,2,18,19,19,16,27,1,1,8,18,14,2,12,6,25,2,1,2018-19,Minnesota Timberwolves,58,28,30,0.483,48.3,41.1,91.0,0.452,10.1,28.4,0.353,19.6,24.7,0.793,11.7,33.3,45.0,24.5,13.2,8.7,5.2,5.6,20.3,22.1,111.9,0.4,17,17,16,17,19,15,3,19,22,24,14,4,8,6,3,25,18,16,4,5,14,26,8,7,17,15,1,2019-02-23
