,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Detroit Pistons,77,39,38,0.506,48.5,39.1,88.5,0.442,12.1,34.6,0.35,17.2,23.1,0.745,11.4,33.5,44.9,22.6,13.9,6.9,4.0,5.2,22.1,21.5,107.4,-0.1,19,14,14,14,4,25,19,29,9,7,20,20,17,24,6,25,19,26,12,22,29,20,25,11,23,16,2018-19,Indiana Pacers,78,46,32,0.59,48.1,41.3,86.8,0.476,9.5,25.4,0.374,15.8,21.0,0.752,9.3,33.8,43.1,25.9,13.8,8.7,5.0,5.2,19.4,20.1,108.0,3.7,1,10,10,10,30,14,27,4,29,29,5,27,23,22,26,23,24,8,11,3,19,21,4,22,22,9,0,2019-04-03
1,Orlando Magic,78,38,40,0.487,48.3,40.1,88.9,0.451,11.3,32.1,0.354,14.9,19.1,0.781,9.9,35.3,45.3,25.4,13.2,6.6,5.4,4.4,18.6,18.8,106.4,-0.1,1,16,17,17,19,21,16,22,13,15,11,30,30,12,18,12,15,14,5,28,6,5,2,30,25,15,2018-19,New York Knicks,77,15,62,0.195,48.3,38.3,88.6,0.432,10.0,29.4,0.341,18.3,24.0,0.762,10.7,34.0,44.7,20.0,14.1,6.9,5.0,5.7,21.2,21.0,104.9,-9.1,19,30,30,30,18,29,17,30,24,22,27,11,10,18,13,21,21,30,17,22,17,28,17,15,28,29,1,2019-04-03
2,Washington Wizards,78,32,46,0.41,48.6,42.1,89.8,0.469,11.4,33.3,0.343,18.5,24.1,0.767,9.5,32.7,42.2,26.4,14.2,8.4,4.6,4.6,20.9,21.4,114.2,-2.7,1,22,22,22,2,10,12,10,12,12,24,9,9,17,24,27,27,5,18,6,23,8,14,12,8,25,2018-19,Chicago Bulls,78,21,57,0.269,48.6,39.8,87.8,0.453,9.2,26.1,0.352,16.3,20.8,0.786,8.8,34.0,42.8,22.0,14.3,7.4,4.3,5.6,20.3,18.9,105.1,-8.3,1,27,27,27,3,23,21,18,30,27,16,25,28,11,29,20,25,27,20,20,26,27,10,29,27,27,0,2019-04-03
3,Atlanta Hawks,78,28,50,0.359,48.4,41.3,91.5,0.451,13.0,36.8,0.352,17.4,23.1,0.754,11.6,34.4,46.0,25.8,17.2,8.3,5.1,5.4,23.5,22.0,112.9,-5.9,1,26,26,26,7,16,5,20,4,3,17,18,16,21,4,19,12,10,30,10,13,24,29,7,12,26,2018-19,Philadelphia 76ers,77,49,28,0.636,48.3,41.3,87.8,0.47,10.8,30.2,0.359,21.7,27.9,0.778,10.8,36.9,47.7,26.8,15.1,7.5,5.3,4.0,21.4,22.3,115.1,2.9,19,6,5,6,14,15,20,9,19,19,8,2,2,14,10,2,4,4,26,19,12,3,20,5,4,11,1,2019-04-03
4,Brooklyn Nets,78,39,39,0.5,48.8,40.1,89.4,0.449,12.6,35.8,0.353,19.2,25.8,0.745,10.8,35.4,46.2,23.8,15.2,6.6,4.2,5.4,21.8,22.3,112.1,-0.4,1,14,15,15,1,20,14,24,6,5,14,5,3,23,11,10,9,20,27,27,28,22,23,4,15,17,2018-19,Toronto Raptors,78,55,23,0.705,48.4,42.2,89.0,0.473,12.3,33.7,0.365,17.8,22.1,0.803,9.7,35.3,45.0,25.4,14.1,8.4,5.4,4.5,21.2,20.6,114.4,5.9,1,2,2,2,7,9,15,5,8,11,7,14,21,4,23,12,18,13,16,8,7,6,19,18,7,3,0,2019-04-03
5,Miami Heat,77,38,39,0.494,48.1,39.5,87.7,0.451,11.3,32.3,0.351,15.3,22.0,0.695,11.3,35.0,46.3,24.2,14.7,7.7,5.5,4.8,21.0,20.3,105.6,0.0,19,16,15,16,29,24,23,21,14,14,19,29,22,30,7,15,8,17,23,14,5,11,15,21,26,14,2018-19,Boston Celtics,78,46,32,0.59,48.3,42.0,90.6,0.464,12.7,34.7,0.366,15.6,19.4,0.804,9.9,34.6,44.5,26.3,12.9,8.6,5.3,3.8,20.5,19.6,112.3,4.3,1,10,10,10,19,11,8,14,5,6,6,28,29,3,19,18,22,6,3,4,9,2,11,27,14,5,0,2019-04-03
6,New Orleans Pelicans,78,32,46,0.41,48.1,43.5,92.0,0.473,10.1,29.6,0.342,18.1,23.8,0.761,11.1,36.1,47.2,27.0,14.8,7.5,5.4,5.4,21.2,21.3,115.3,-1.2,1,22,22,22,27,2,3,6,22,21,26,12,11,19,8,7,5,3,24,18,7,23,18,13,3,19,2018-19,Charlotte Hornets,77,35,42,0.455,48.4,40.1,90.1,0.446,11.8,33.8,0.35,18.4,23.1,0.795,10.1,33.9,44.0,23.1,12.4,7.2,5.0,6.1,19.2,20.6,110.5,-1.7,19,19,19,19,11,19,11,27,11,10,21,10,14,7,15,22,23,22,2,21,18,30,3,19,20,23,0,2019-04-03
7,Dallas Mavericks,77,31,46,0.403,48.2,38.6,86.4,0.447,12.5,36.3,0.343,18.9,25.5,0.741,10.0,35.0,45.0,23.1,14.4,6.6,4.2,4.6,20.1,23.4,108.6,-1.2,19,24,22,24,23,28,28,26,7,4,25,7,4,25,16,14,17,23,21,26,27,7,7,2,21,20,2018-19,Minnesota Timberwolves,77,34,43,0.442,48.4,41.6,91.5,0.455,10.0,28.7,0.35,19.5,24.7,0.786,11.6,33.7,45.2,24.5,13.1,8.3,5.1,5.6,20.2,22.0,112.7,-1.3,19,21,20,21,11,13,4,17,23,25,22,3,7,10,5,24,16,16,4,9,15,26,8,8,13,21,0,2019-04-03
8,Denver Nuggets,77,51,26,0.662,48.1,41.9,90.2,0.465,11.0,31.4,0.351,15.9,21.0,0.759,12.0,34.6,46.6,27.4,13.6,7.7,4.5,5.0,20.0,20.5,110.8,3.9,19,4,4,4,25,12,10,13,18,16,18,26,25,20,2,17,6,2,9,13,25,15,6,20,19,7,2018-19,San Antonio Spurs,78,45,33,0.577,48.3,42.3,88.5,0.478,10.0,25.3,0.395,17.2,21.0,0.82,9.2,35.5,44.7,24.6,12.1,6.1,4.7,4.1,18.2,19.7,111.9,1.5,1,12,12,12,16,7,18,2,26,30,1,19,24,1,27,9,20,15,1,30,21,4,1,26,17,13,1,2019-04-03
9,Phoenix Suns,78,18,60,0.231,48.4,39.9,87.0,0.459,9.6,29.2,0.328,17.8,22.8,0.781,9.1,31.3,40.4,23.9,15.8,8.9,5.1,5.0,23.7,20.7,107.2,-9.0,1,29,29,29,7,22,25,16,27,23,30,14,20,13,28,30,30,18,29,2,13,14,30,17,24,28,2018-19,Utah Jazz,77,47,30,0.61,48.1,40.3,86.4,0.466,12.0,34.0,0.353,18.6,25.4,0.734,10.0,36.4,46.4,25.9,15.1,8.2,5.8,4.7,21.1,22.2,111.2,5.1,19,8,8,8,25,18,28,11,10,9,13,8,5,26,17,3,7,9,25,12,3,10,16,6,18,4,0,2019-04-03
